Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Peter O'Brien","MIA","AA",27,286,0.196969696,0.409090909,0.173333333,0.24,0.586666666,0.204545454,0.227272727,0.49342105,0.28289474,0.22368421,0.14369748,484,706,1190,"13288"
"Wynton Bernard","CHC","AA",27,118,0.34939759,2.19047619,0.202380952,0.547619047,0.25,0.428571428,0.095238095,0.33333333,0.27586207,0.3908046,0.08666667,159,291,450,"13408"
"Tony Renda","BOS","AA",27,108,0.407407407,0.707317073,0.156626506,0.34939759,0.493975903,0.170731707,0.073170731,0.39285714,0.23809524,0.36904762,0.05596107,158,253,411,"13443"
"Elier Hernandez","KCR","AA",23,381,0.347368421,1.545454545,0.211267605,0.478873239,0.309859154,0.284090909,0.034090909,0.48275862,0.18965517,0.32758621,0.12356322,432,960,1392,"13750"
"Tomas Nido","NYM","AA",24,228,0.303370786,1.194444444,0.131868131,0.472527472,0.395604395,0.125,0.069444444,0.48087432,0.27322404,0.24590164,0.15549598,212,534,746,"13755"
"Tyler Heineman","MIL","AA",27,273,0.274611398,0.747252747,0.180412371,0.350515463,0.469072164,0.208791208,0.043956043,0.43781095,0.23383085,0.32835821,0.06454816,405,602,1007,"13897"
"Seth Mejias-Brean","SEA","AA",27,138,0.291666666,1.962962962,0.157894736,0.557894736,0.284210526,0.222222222,0.074074074,0.48979592,0.2755102,0.23469388,0.08687616,211,330,541,"13905"
"Sherman Johnson","LAA","AA",27,79,0.26,0.464285714,0.18,0.26,0.56,0.178571428,0,0.39215686,0.33333333,0.2745098,0.10385757,148,189,337,"13906"
"Alfredo Gonzalez","CHW","AA",25,112,0.381578947,1.59090909,0.229729729,0.472972972,0.297297297,0.045454545,0.09090909,0.59493671,0.18987342,0.21518987,0.11455847,145,274,419,"14267"
"Harold Ramirez","TOR","AA",23,505,0.371273712,1.463414634,0.183288409,0.485175202,0.331536388,0.138211382,0.089430894,0.38120104,0.28981723,0.32898172,0.1408686,564,1232,1796,"14387"
"Luis Marte","ATL","AA",24,253,0.328125,1.698113207,0.2513089,0.471204188,0.27748691,0.37735849,0.056603773,0.46192893,0.21319797,0.3248731,0.14662085,217,656,873,"14515"
"Gabriel Guerrero","CIN","AA",24,107,0.375,1.52173913,0.216216216,0.472972972,0.31081081,0.130434782,0.086956521,0.37837838,0.27027027,0.35135135,0.19487179,126,264,390,"14528"
"Anthony Santander","BAL","AA",23,222,0.281609195,0.858974358,0.171428571,0.382857142,0.445714285,0.307692307,0.064102564,0.47777778,0.25555556,0.26666667,0.09167672,267,562,829,"14551"
"Webster Rivas","SDP","AA",27,233,0.335329341,1.186440677,0.23668639,0.414201183,0.349112426,0.169491525,0.06779661,0.40697674,0.26744186,0.3255814,0.09242762,290,608,898,"14636"
"Harold Castro","DET","AA",24,116,0.344444444,2.38095238,0.211111111,0.555555555,0.233333333,0.047619047,0,0.35555556,0.31111111,0.33333333,0.09468822,147,286,433,"14691"
"Mike Yastrzemski","BAL","AA",27,117,0.27027027,0.794117647,0.175675675,0.364864864,0.459459459,0.235294117,0.029411764,0.54545455,0.27272727,0.18181818,0.11160714,163,285,448,"14854"
"Zach Green","PHI","AA",24,312,0.355555555,0.401869158,0.214659685,0.22513089,0.560209424,0.168224299,0.158878504,0.42639594,0.25888325,0.31472081,0.15308642,436,779,1215,"14973"
"Dom Nunez","COL","AA",23,377,0.257142857,0.909090909,0.16,0.4,0.44,0.263636363,0.081818181,0.49609375,0.23046875,0.2734375,0.09078498,623,842,1465,"15055"
"Jonathan Davis","TOR","AA",26,358,0.345238095,1.067961165,0.158102766,0.434782608,0.407114624,0.242718446,0.048543689,0.45173745,0.27027027,0.27799228,0.07118412,568,893,1461,"15104"
"Josh VanMeter","CIN","AA",23,121,0.342105263,1.458333333,0.202702702,0.472972972,0.324324324,0.125,0.041666666,0.36708861,0.27848101,0.35443038,0.06566604,236,297,533,"15170"
"Jeff McNeil","NYM","AA",26,241,0.31638418,0.612903225,0.197860962,0.304812834,0.497326203,0.129032258,0.150537634,0.45026178,0.23036649,0.31937173,0.09644087,307,564,871,"15362"
"Aristides Aquino","CIN","AA",24,445,0.282051282,0.876033057,0.211805555,0.368055555,0.420138888,0.3553719,0.165289256,0.50340136,0.23809524,0.2585034,0.1748959,580,1101,1681,"15482"
"Abiatal Avelino","NYY","AA",23,211,0.375,1.274509803,0.231788079,0.430463576,0.337748344,0.25490196,0.196078431,0.41666667,0.29487179,0.28846154,0.10471204,279,485,764,"15496"
"Jamie Westbrook","ARI","AA",23,443,0.314814814,1,0.195121951,0.402439024,0.402439024,0.219696969,0.113636363,0.46764706,0.22352941,0.30882353,0.11599512,527,1111,1638,"15504"
"Joseph Odom","SEA","AA",26,290,0.312169312,1.409836065,0.226315789,0.452631578,0.321052631,0.213114754,0.081967213,0.43298969,0.25773196,0.30927835,0.12594458,424,767,1191,"15535"
"Gosuke Katoh","NYY","AA",23,503,0.305194805,1.277777777,0.196078431,0.450980392,0.352941176,0.148148148,0.046296296,0.45367412,0.2971246,0.24920128,0.09925187,830,1175,2005,"15697"
"Raudy Read","WSN","AA",24,161,0.336206896,1.065217391,0.188034188,0.418803418,0.393162393,0.260869565,0.065217391,0.42016807,0.2605042,0.31932773,0.13356164,208,376,584,"15766"
"Yonathan Daza","COL","AA",24,228,0.329842931,1.081081081,0.193717277,0.418848167,0.387434554,0.108108108,0.054054054,0.3877551,0.27040816,0.34183673,0.09186352,230,532,762,"15794"
"Erick Mejia","KCR","AA",23,602,0.311363636,1.697674418,0.198156682,0.504608294,0.297235023,0.279069767,0.038759689,0.4122807,0.24561404,0.34210526,0.08798571,788,1451,2239,"15817"
"Travis Demeritte","ATL","AA",23,494,0.283636363,0.846774193,0.199300699,0.367132867,0.433566433,0.258064516,0.137096774,0.40273038,0.31399317,0.28327645,0.11183295,838,1317,2155,"15958"
"Deivy Grullon","PHI","AA",22,353,0.295652173,1.451219512,0.186234817,0.481781376,0.331983805,0.134146341,0.25609756,0.43650794,0.30952381,0.25396825,0.14823529,448,827,1275,"15988"
"Taylor Gushue","WSN","AA",24,386,0.256198347,0.621212121,0.147410358,0.326693227,0.525896414,0.25,0.075757575,0.41269841,0.29761905,0.28968254,0.14315353,526,920,1446,"16098"
"Nick Gordon","MIN","AA",22,181,0.365671641,1.34090909,0.258992805,0.424460431,0.316546762,0.022727272,0.113636363,0.44604317,0.27338129,0.28057554,0.11813644,216,385,601,"16337"
"Brian Navarreto","MIN","AA",23,380,0.282828282,1.545454545,0.248322147,0.456375838,0.295302013,0.272727272,0.045454545,0.50165017,0.24422442,0.25412541,0.10876623,407,825,1232,"16398"
"Domingo Leyba","ARI","AA",22,358,0.3,0.827586206,0.208955223,0.358208955,0.43283582,0.284482758,0.043103448,0.49818182,0.19272727,0.30909091,0.07252216,459,782,1241,"16404"
"Sergio Alcantara","DET","AA",21,494,0.341954022,1.594059405,0.236151603,0.469387755,0.294460641,0.247524752,0.00990099,0.43820225,0.23595506,0.3258427,0.07299643,735,1224,1959,"16417"
"Jason Martin","PIT","AA",22,289,0.395721925,1.43283582,0.151041666,0.5,0.348958333,0.179104477,0.134328358,0.46733668,0.28643216,0.24623116,0.0915493,440,696,1136,"16429"
"Forrest Wall","COL","AA",22,337,0.307317073,0.902173913,0.162679425,0.397129186,0.440191387,0.163043478,0.076086956,0.48113208,0.24528302,0.27358491,0.12179017,495,868,1363,"16496"
"Ryan McBroom","NYY","AA",26,111,0.408450704,1,0.226666666,0.386666666,0.386666666,0.172413793,0.137931034,0.48,0.26666667,0.25333333,0.10526316,151,267,418,"16524"
"Shed Long Jr.","CIN","AA",22,522,0.333333333,2.069767441,0.182662538,0.551083591,0.266253869,0.15116279,0.139534883,0.39039039,0.26126126,0.34834835,0.13661757,761,1208,1969,"16542"
"Connor Joe","LAD","AA",25,248,0.375,0.879310344,0.248275862,0.351724137,0.4,0.258620689,0.189655172,0.4829932,0.26530612,0.25170068,0.09933775,445,612,1057,"16572"
"Jason Vosler","CHC","AA",24,282,0.280254777,0.397959183,0.184523809,0.232142857,0.583333333,0.122448979,0.122448979,0.49704142,0.24260355,0.26035503,0.10058188,481,722,1203,"16686"
"Jose Trevino","TEX","AA",25,201,0.25477707,1.049180327,0.198717948,0.41025641,0.391025641,0.37704918,0.049180327,0.4375,0.1875,0.375,0.06571429,250,450,700,"16725"
"Brian O'Grady","CIN","AA",26,214,0.294117647,0.552631578,0.163120567,0.29787234,0.539007092,0.210526315,0.078947368,0.36363636,0.32167832,0.31468531,0.12410501,348,490,838,"16729"
"Braxton Lee","MIA","AA",24,127,0.252747252,1.25,0.162790697,0.465116279,0.372093023,0.0625,0.03125,0.38043478,0.32608696,0.29347826,0.06403013,219,312,531,"16839"
"John Nogowski","STL","AA",25,347,0.296296296,1.301075268,0.230215827,0.435251798,0.334532374,0.215053763,0.129032258,0.5141844,0.16666667,0.31914894,0.04295403,549,778,1327,"16852"
"Aramis Garcia","SFG","AA",25,328,0.2718894,1.083333333,0.222222222,0.404444444,0.373333333,0.19047619,0.13095238,0.48245614,0.21929825,0.29824561,0.12785016,430,798,1228,"16925"
"Jonah Heim","OAK","AA",23,154,0.205128205,1.261904761,0.181034482,0.456896551,0.362068965,0.357142857,0.023809523,0.43801653,0.2231405,0.33884298,0.09252669,201,361,562,"16930"
"Lane Thomas","STL","AA",22,435,0.298113207,1.202020202,0.221428571,0.425,0.353571428,0.222222222,0.212121212,0.48083624,0.31010453,0.20905923,0.08480565,663,1035,1698,"16939"
"Chadwick Tromp","CIN","AA",23,98,0.313432835,1.777777777,0.21875,0.5,0.28125,0.333333333,0,0.5,0.20588235,0.29411765,0.10541311,142,209,351,"16953"
"Edmundo Sosa","STL","AA",22,279,0.31862745,0.951807228,0.217391304,0.381642512,0.400966183,0.301204819,0.084337349,0.43661972,0.25352113,0.30985915,0.13519092,283,686,969,"17022"
"Miguel Gomez","SFG","AA",25,201,0.345679012,1.224137931,0.218181818,0.43030303,0.351515151,0.172413793,0.068965517,0.5,0.24096386,0.25903614,0.11459754,230,503,733,"17075"
"Monte Harrison","MIA","AA",22,583,0.368055555,1.46,0.171717171,0.491582491,0.336700336,0.21,0.19,0.47588424,0.24437299,0.27974277,0.17807055,857,1496,2353,"17216"
"Alex Jackson","ATL","AA",22,252,0.279720279,0.948275862,0.209790209,0.384615384,0.405594405,0.206896551,0.086206896,0.51351351,0.2027027,0.28378378,0.1753507,362,636,998,"17276"
"Bobby Bradley","CLE","AA",22,421,0.226337448,0.88034188,0.153846153,0.396153846,0.45,0.17094017,0.205128205,0.50561798,0.1835206,0.31086142,0.14028314,616,938,1554,"17278"
"Michael Chavis","BOS","AA",22,139,0.382716049,1.166666666,0.235294117,0.411764705,0.352941176,0.133333333,0.2,0.54022989,0.26436782,0.1954023,0.13414634,226,348,574,"17321"
"Cole Tucker","PIT","AA",21,589,0.310096153,1.071428571,0.157384987,0.435835351,0.406779661,0.172619047,0.029761904,0.40330189,0.2995283,0.29716981,0.08409586,859,1436,2295,"17326"
"Willi Castro","CLE","AA",21,524,0.323119777,1.264462809,0.240997229,0.423822714,0.335180055,0.214876033,0.074380165,0.44680851,0.23670213,0.31648936,0.11164274,620,1261,1881,"17338"
"Jose Siri","CIN","AA",22,283,0.300653594,0.56321839,0.170731707,0.298780487,0.530487804,0.16091954,0.137931034,0.44848485,0.24848485,0.3030303,0.21713147,337,667,1004,"17452"
"Kelvin Gutierrez","KCR","AA",23,513,0.335211267,1.508474576,0.177777777,0.494444444,0.327777777,0.20338983,0.093220338,0.41961853,0.22615804,0.35422343,0.12094241,680,1230,1910,"17468"
"Narciso Crook","CIN","AA",22,186,0.363636363,1.459459459,0.247933884,0.446280991,0.305785123,0.351351351,0.054054054,0.50806452,0.22580645,0.26612903,0.15472779,276,422,698,"17473"
"Troy Stokes Jr.","MIL","AA",22,551,0.295081967,0.761904761,0.172523961,0.357827476,0.469648562,0.292517006,0.1292517,0.54012346,0.25,0.20987654,0.13750571,854,1335,2189,"17478"
"Eloy Jimenez","CHW","AA",21,228,0.34375,1.03076923,0.204819277,0.403614457,0.391566265,0.246153846,0.153846153,0.52352941,0.25294118,0.22352941,0.12363636,297,528,825,"17484"
"Taylor Ward","LAA","AA",24,179,0.409090909,1.076923076,0.276785714,0.375,0.348214285,0.205128205,0.153846153,0.44827586,0.20689655,0.34482759,0.08476821,325,430,755,"17548"
"Myles Straw","HOU","AA",23,294,0.385714285,2.674418604,0.233009708,0.558252427,0.208737864,0.139534883,0.023255813,0.2629108,0.2629108,0.4741784,0.02599653,453,701,1154,"17620"
"Vimael Machin","CHC","AA",24,296,0.259067357,0.953488372,0.147208121,0.416243654,0.436548223,0.139534883,0.058139534,0.36180905,0.32160804,0.31658291,0.07389163,479,739,1218,"17684"
"Skye Bolt","OAK","AA",24,315,0.315,1.25,0.213592233,0.436893203,0.349514563,0.166666666,0.138888888,0.4952381,0.27619048,0.22857143,0.11603546,466,775,1241,"17723"
"Richie Martin","OAK","AA",23,509,0.357142857,2.523809523,0.19346049,0.577656675,0.228882833,0.214285714,0.071428571,0.42895442,0.22520107,0.3458445,0.1149719,693,1264,1957,"17736"
"Josh Lester","DET","AA",23,539,0.297297297,0.945945945,0.167630057,0.404624277,0.427745664,0.182432432,0.141891891,0.51549296,0.25352113,0.23098592,0.11618445,897,1315,2212,"17737"
"Braden Bishop","SEA","AA",24,394,0.330882352,1.73076923,0.228260869,0.489130434,0.282608695,0.141025641,0.102564102,0.42907801,0.26241135,0.30851064,0.08541393,593,929,1522,"17806"
"Drew Jackson","LAD","AA",24,410,0.298319327,1.07368421,0.205645161,0.411290322,0.383064516,0.27368421,0.157894736,0.51750973,0.24902724,0.23346304,0.11757188,614,951,1565,"17807"
"Luis Alexander Basabe","CHW","AA",21,270,0.34437086,0.868852459,0.269230769,0.339743589,0.391025641,0.196721311,0.098360655,0.41875,0.3125,0.26875,0.11666667,439,641,1080,"17839"
"Brendan Rodgers","COL","AA",21,402,0.301115241,1.103773584,0.194945848,0.422382671,0.38267148,0.132075471,0.160377358,0.47916667,0.26041667,0.26041667,0.11748252,518,912,1430,"17907"
"Isan Diaz","MIA","AA",22,356,0.324607329,1.012048192,0.16080402,0.422110552,0.417085427,0.216867469,0.120481927,0.43627451,0.2745098,0.28921569,0.09102816,668,859,1527,"17922"
"Cedric Mullins","BAL","AA",23,218,0.339285714,1.0625,0.228070175,0.397660818,0.374269005,0.265625,0.09375,0.45402299,0.23563218,0.31034483,0.06588235,320,530,850,"17929"
"Sam Hilliard","COL","AA",24,484,0.379061371,1.237623762,0.192857142,0.446428571,0.360714285,0.217821782,0.08910891,0.42307692,0.22377622,0.35314685,0.15621735,728,1186,1914,"17954"
"Ty France","SDP","AA",23,479,0.276276276,0.978723404,0.195965417,0.397694524,0.406340057,0.234042553,0.120567375,0.42329545,0.25284091,0.32386364,0.09177928,623,1153,1776,"17982"
"Mark Mathias","CLE","AA",23,476,0.277227722,0.777777777,0.210526315,0.345394736,0.444078947,0.207407407,0.059259259,0.42586751,0.2681388,0.30599369,0.0930824,786,1180,1966,"18032"
"Jake Cronenworth","TBR","AA",24,470,0.29059829,1.806451612,0.245664739,0.485549132,0.268786127,0.204301075,0.043010752,0.38202247,0.23876404,0.37921348,0.03941909,768,1160,1928,"18036"
"Dylan Moore","MIL","AA",25,91,0.4375,1.08,0.223880597,0.402985074,0.373134328,0.16,0.12,0.41791045,0.29850746,0.28358209,0.07164179,112,223,335,"18042"
"Sam Haggerty","CLE","AA",24,351,0.31372549,1.260273972,0.19117647,0.450980392,0.357843137,0.191780821,0.05479452,0.40375587,0.32394366,0.27230047,0.0988287,567,799,1366,"18054"
"Kyle Garlick","LAD","AA",26,85,0.414634146,0.619047619,0.260869565,0.282608695,0.456521739,0.476190476,0.238095238,0.69565217,0.15217391,0.15217391,0.18390805,112,236,348,"18063"
"Austin Allen","SDP","AA",24,498,0.325373134,1.129032258,0.256338028,0.394366197,0.349295774,0.153225806,0.177419354,0.47619048,0.20448179,0.31932773,0.10564474,702,1229,1931,"18083"
"Nathan Lukes","TBR","AA",23,484,0.336257309,1.181818181,0.230320699,0.41690962,0.352769679,0.132231404,0.049586776,0.39660057,0.27195467,0.33144476,0.12954796,594,1220,1814,"18123"
"LaMonte Wade Jr.","MIN","AA",24,201,0.301369863,1.358490566,0.177631578,0.47368421,0.34868421,0.339622641,0.132075471,0.38562092,0.26797386,0.34640523,0.04191617,340,495,835,"18126"
"Ka'ai Tom","CLE","AA",24,484,0.290734824,0.909090909,0.202531645,0.379746835,0.417721518,0.181818181,0.09090909,0.38109756,0.2652439,0.35365854,0.09298532,699,1140,1839,"18136"
"Patrick Mazeika","NYM","AA",24,341,0.233201581,0.823529411,0.158914728,0.379844961,0.46124031,0.243697478,0.075630252,0.48091603,0.21755725,0.30152672,0.05792904,535,846,1381,"18142"
"Seth Brown","OAK","AA",25,555,0.364672364,1.108527131,0.252747252,0.392857142,0.354395604,0.170542635,0.108527131,0.44657534,0.21917808,0.33424658,0.11941009,785,1317,2102,"18171"
"Nick Dini","KCR","AA",24,304,0.279620853,0.833333333,0.218009478,0.355450236,0.426540284,0.277777777,0.088888888,0.44090909,0.24545455,0.31363636,0.10084826,366,695,1061,"18206"
"Brett Sullivan","TBR","AA",24,466,0.286885245,1.08029197,0.227642276,0.40108401,0.371273712,0.299270072,0.05109489,0.424,0.232,0.344,0.04968153,559,1011,1570,"18217"
"Austin Dean","MIA","AA",24,88,0.436619718,1.636363636,0.205479452,0.493150684,0.301369863,0.136363636,0.136363636,0.54666667,0.22666667,0.22666667,0.04204204,110,223,333,"18288"
"Daz Cameron","DET","AA",21,226,0.366197183,1.16,0.265306122,0.394557823,0.340136054,0.14,0.1,0.43243243,0.24324324,0.32432432,0.1,388,572,960,"18353"
"Austin Riley","ATL","AA",21,109,0.415384615,0.892857142,0.242857142,0.357142857,0.4,0.071428571,0.214285714,0.47887324,0.26760563,0.25352113,0.12098765,153,252,405,"18360"
"Jermaine Palacios","TBR","AA",21,180,0.241935483,1.357142857,0.18852459,0.467213114,0.344262295,0.142857142,0.023809523,0.46825397,0.26190476,0.26984127,0.12625538,235,462,697,"18371"
"Ryan Mountcastle","BAL","AA",21,428,0.338762214,0.992125984,0.199367088,0.398734177,0.401898734,0.228346456,0.102362204,0.43125,0.24375,0.325,0.14237968,470,1026,1496,"18373"
"Trey Amburgey","NYY","AA",23,517,0.298342541,0.986394557,0.21081081,0.391891891,0.397297297,0.25170068,0.108843537,0.50793651,0.24603175,0.24603175,0.09796574,640,1228,1868,"18425"
"P.J. Higgins","CHC","AA",25,160,0.288135593,1.04347826,0.20338983,0.406779661,0.389830508,0.152173913,0.02173913,0.43697479,0.30252101,0.2605042,0.07006369,228,400,628,"18433"
"Chris Gittens","NYY","AA",24,213,0.263157894,1.2,0.168067226,0.453781512,0.37815126,0.244444444,0.133333333,0.40495868,0.26446281,0.33057851,0.12528217,361,525,886,"18482"
"Trent Grisham","MIL","AA",21,405,0.292181069,0.885964912,0.129554655,0.408906882,0.461538461,0.236842105,0.061403508,0.42857143,0.28174603,0.28968254,0.09079365,667,908,1575,"18564"
"Luis Arraez","MIN","AA",21,195,0.314814814,1.489361702,0.273291925,0.434782608,0.291925465,0.212765957,0.042553191,0.4011976,0.20359281,0.39520958,0.05317769,266,505,771,"18568"
"Ke'Bryan Hayes","PIT","AA",21,508,0.34375,0.928571428,0.163380281,0.402816901,0.433802816,0.188311688,0.045454545,0.38842975,0.2892562,0.32231405,0.05937016,760,1177,1937,"18577"
"Jared Walsh","LAA","AA",24,173,0.372340425,0.857142857,0.227722772,0.356435643,0.415841584,0.166666666,0.19047619,0.50980392,0.23529412,0.25490196,0.12554745,271,414,685,"18607"
"Ramon Urias","STL","AA",24,194,0.360902255,1.106382978,0.287769784,0.374100719,0.338129496,0.234042553,0.170212765,0.46808511,0.26950355,0.26241135,0.08521971,286,465,751,"18795"
"Josh Naylor","SDP","AA",21,574,0.316546762,1.387755102,0.18372093,0.474418604,0.341860465,0.25170068,0.115646258,0.40366972,0.25458716,0.34174312,0.06862281,841,1272,2113,"18839"
"Jahmai Jones","LAA","AA",20,212,0.32330827,1.4,0.175572519,0.48091603,0.34351145,0.111111111,0.044444444,0.46666667,0.27407407,0.25925926,0.12626263,317,475,792,"18872"
"Brandon Lowe","TBR","AA",23,240,0.35971223,0.928571428,0.255172413,0.358620689,0.386206896,0.232142857,0.142857142,0.38095238,0.29251701,0.32653061,0.12356021,399,556,955,"18882"
"Seby Zavala","CHW","AA",24,232,0.338582677,0.962962962,0.220588235,0.382352941,0.397058823,0.166666666,0.203703703,0.41304348,0.3115942,0.27536232,0.13434453,351,572,923,"18887"
"Danny Mendick","CHW","AA",24,529,0.275280898,0.952380952,0.21369863,0.383561643,0.402739726,0.210884353,0.095238095,0.5483871,0.20967742,0.24193548,0.07636888,789,1293,2082,"18889"
"Lucius Fox","TBR","AA",20,120,0.258823529,1.76,0.188235294,0.517647058,0.294117647,0.08,0.04,0.59550562,0.16853933,0.23595506,0.08137045,167,300,467,"18899"
"Yusniel Diaz","LAD","AA",21,416,0.326086956,1.115384615,0.225352112,0.408450704,0.366197183,0.259615384,0.10576923,0.4375,0.25347222,0.30902778,0.09975369,701,923,1624,"18905"
"Corey Ray","MIL","AA",23,600,0.303030303,0.854304635,0.2,0.368571428,0.431428571,0.218543046,0.178807947,0.44537815,0.25210084,0.30252101,0.17509562,875,1478,2353,"19170"
"Zack Collins","CHW","AA",23,531,0.329365079,0.771929824,0.243445692,0.329588014,0.426966292,0.149122807,0.131578947,0.44981413,0.29739777,0.2527881,0.11554983,1049,1279,2328,"19181"
"Will Smith","LAD","AA",23,307,0.294797687,0.906666666,0.231182795,0.365591397,0.403225806,0.2,0.253333333,0.5625,0.22916667,0.20833333,0.10621558,496,775,1271,"19197"
"Taylor Kohlwey","SDP","AA",23,240,0.338028169,1.166666666,0.292517006,0.38095238,0.326530612,0.416666666,0.125,0.52941176,0.16339869,0.30718954,0.0843254,370,638,1008,"19212"
"Lourdes Gurriel Jr.","TOR","AA",24,65,0.333333333,0.75,0.192307692,0.346153846,0.461538461,0.125,0.083333333,0.45283019,0.24528302,0.30188679,0.08366534,85,166,251,"19238"
"Chris Okey","CIN","AA",23,285,0.252688172,1.25,0.16847826,0.461956521,0.369565217,0.308823529,0.073529411,0.47916667,0.24479167,0.27604167,0.14316013,306,637,943,"19245"
"Trent Giambrone","CHC","AA",24,456,0.281355932,0.877697841,0.149837133,0.397394136,0.452768729,0.258992805,0.122302158,0.48895899,0.26182965,0.24921136,0.09953704,671,1057,1728,"19250"
"Pete Alonso","NYM","AA",23,273,0.343949044,0.849315068,0.186746987,0.373493975,0.439759036,0.205479452,0.205479452,0.43604651,0.30232558,0.26162791,0.08482143,487,633,1120,"19251"
"Cavan Biggio","TOR","AA",23,563,0.307420494,0.671052631,0.172638436,0.332247557,0.495114006,0.177631578,0.171052631,0.50967742,0.2483871,0.24193548,0.09922417,1057,1392,2449,"19252"
"Garrett Hampson","COL","AA",23,172,0.322834645,1.372093023,0.184,0.472,0.344,0.302325581,0.093023255,0.40601504,0.26315789,0.33082707,0.05182927,264,392,656,"19262"
"Will Craig","PIT","AA",23,549,0.287790697,0.552631578,0.166666666,0.296610169,0.536723163,0.284210526,0.105263157,0.47252747,0.21428571,0.31318681,0.12839738,768,1366,2134,"19267"
"Randy Arozarena","STL","AA",23,102,0.491525423,2.266666666,0.257575757,0.515151515,0.227272727,0.066666666,0.466666666,0.52238806,0.28358209,0.19402985,0.10294118,157,251,408,"19290"
"Armando Alvarez","NYY","AA",23,390,0.274834437,0.788321167,0.204545454,0.35064935,0.444805194,0.211678832,0.08029197,0.50318471,0.19745223,0.29936306,0.06026786,448,896,1344,"19292"
"Nick Solak","TBR","AA",23,565,0.329545454,1.699115044,0.166666666,0.524590163,0.308743169,0.194690265,0.168141592,0.45283019,0.28032345,0.26684636,0.08583878,921,1374,2295,"19294"
"Alex Call","CHW","AA",23,269,0.32051282,0.833333333,0.180124223,0.372670807,0.447204968,0.222222222,0.097222222,0.4695122,0.31707317,0.21341463,0.12859712,420,692,1112,"19296"
"Donovan Walton","SEA","AA",24,238,0.275862068,1.7,0.201183431,0.502958579,0.295857988,0.22,0.02,0.4375,0.21590909,0.34659091,0.09450549,336,574,910,"19314"
"Matt Thaiss","LAA","AA",23,176,0.330508474,0.716981132,0.247933884,0.314049586,0.438016528,0.188679245,0.113207547,0.336,0.288,0.376,0.09388972,264,407,671,"19318"
"Bryan Reynolds","PIT","AA",23,383,0.361867704,0.99074074,0.166666666,0.414728682,0.418604651,0.083333333,0.064814814,0.45075758,0.24621212,0.3030303,0.09383378,592,900,1492,"19326"
"Jose Rojas","LAA","AA",25,352,0.352941176,0.836956521,0.265217391,0.334782608,0.4,0.25,0.184782608,0.4789916,0.22689076,0.29411765,0.11355816,552,901,1453,"19331"
