Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"Brian Navarreto","MIN","AA",24,50,160,180,28,17,5,0,6,11,20,8,0,31,3,2,6,2,0,0,0.175,"16398"
"Sergio Alcantara","DET","AA",22,102,324,378,80,68,10,0,2,46,27,48,0,71,2,2,2,5,7,6,0.24691358,"16417"
"Johneshwy Fargas","SFG","AA",24,127,413,466,103,83,10,5,5,55,33,33,0,94,14,1,5,6,50,23,0.249394673,"16446"
"Forrest Wall","TOR","AA",23,109,415,469,112,72,27,4,9,70,41,49,0,109,4,0,1,9,13,8,0.269879518,"16496"
"Isiah Kiner-Falefa","TEX","AA",24,17,60,71,17,11,4,0,2,7,11,8,0,9,2,1,0,1,1,0,0.283333333,"16512"
"Kevin Padlo","TBR","AA",22,70,220,277,55,23,20,0,12,39,35,47,3,70,4,6,0,2,11,4,0.25,"16593"
"Brian O'Keefe","STL","AA",25,88,301,346,69,47,9,0,13,36,40,37,0,71,4,3,1,5,1,1,0.22923588,"16680"
"Braxton Lee","NYM","AA",25,80,265,305,73,56,13,2,2,30,25,30,1,72,1,1,8,2,6,4,0.275471698,"16839"
"Jonah Heim","OAK","AA",24,50,181,208,51,34,12,0,5,20,34,24,2,27,2,1,0,5,0,1,0.281767955,"16930"
"Derek Hill","DET","AA",23,120,470,526,114,76,19,5,14,78,45,38,0,147,10,3,5,1,21,13,0.242553191,"16947"
"Gavin Cecchini","NYM","AA",25,43,139,156,34,28,3,0,3,13,21,12,0,32,0,5,0,1,3,1,0.244604316,"17005"
"Magneuris Sierra","MIA","AA",23,48,181,197,51,40,8,2,1,21,7,13,0,32,2,0,1,0,7,1,0.281767955,"17023"
"Meibrys Viloria","KCR","AA",22,63,220,248,58,45,12,0,1,21,24,24,0,60,3,0,1,3,2,0,0.263636363,"17109"
"Luis Liberato","SEA","AA",23,52,194,211,46,33,10,1,2,25,18,15,0,49,0,0,2,0,4,1,0.237113402,"17307"
"Yermin Mercedes","CHW","AA",26,42,147,167,48,35,7,0,6,19,18,17,0,25,0,3,0,2,2,0,0.326530612,"17423"
"Jose Siri","CIN","AA",23,101,366,405,92,65,15,1,11,46,50,33,0,126,1,3,2,4,21,6,0.25136612,"17452"
"Narciso Crook","CIN","AA",23,24,71,76,21,13,6,2,0,11,6,5,0,18,0,0,0,1,1,1,0.295774647,"17473"
"Vimael Machin","CHC","AA",25,117,422,498,124,91,26,1,6,47,61,63,9,57,5,7,1,10,8,2,0.293838862,"17684"
"Josh Lester","DET","AA",24,106,394,442,88,48,22,1,17,52,54,39,2,103,1,7,1,5,0,0,0.223350253,"17737"
"Chris Shaw","SFG","AA",25,45,160,182,46,28,9,2,7,25,24,19,1,33,2,1,0,1,2,2,0.2875,"17738"
"Luis Alexander Basabe","CHW","AA",22,69,256,291,63,47,12,1,3,31,30,29,1,85,1,1,4,5,9,4,0.24609375,"17839"
"Tyler Nevin","COL","AA",22,130,466,540,117,76,26,2,13,60,61,65,0,90,4,4,1,14,6,2,0.251072961,"17893"
"Marcus Wilson","ARI","AA",22,74,240,278,54,27,16,1,10,39,29,33,0,95,3,2,0,0,9,1,0.225,"17910"
"Cedric Mullins","BAL","AA",24,51,199,226,54,38,11,0,5,35,18,22,1,31,1,4,0,4,20,3,0.271356783,"17929"
"Andrew Stevenson","WSN","AA",25,20,84,88,21,16,4,0,1,12,5,3,0,24,1,0,0,0,3,0,0.25,"17932"
"Tyler Stephenson","CIN","AA",22,89,312,363,89,63,19,1,6,47,44,37,0,60,9,5,0,7,0,0,0.28525641,"17988"
"Hoy Park","NYY","AA",23,113,416,487,113,84,20,6,3,60,41,57,0,91,4,2,6,6,20,10,0.271634615,"18027"
"Sam Haggerty","NYM","AA",25,68,247,292,64,49,8,5,2,39,13,40,0,78,4,1,0,4,19,4,0.259109311,"18054"
"Ka'ai Tom","CLE","AA",25,81,291,343,83,51,12,6,14,50,42,43,2,73,6,2,1,5,3,2,0.285223367,"18136"
"Patrick Mazeika","NYM","AA",25,116,413,462,101,59,25,1,16,50,69,37,0,89,6,6,0,12,1,0,0.244552058,"18142"
"Kevin Kaczmarski","NYM","AA",27,45,137,160,33,25,6,0,2,13,17,20,1,39,1,1,1,2,4,3,0.240875912,"18146"
"Brett Sullivan","TBR","AA",25,102,364,403,102,62,25,5,10,53,51,32,1,48,0,6,1,2,21,5,0.28021978,"18217"
"Lewin Diaz","MIN","AA",22,64,241,267,61,24,22,1,14,28,40,19,5,51,3,4,0,4,0,1,0.253112033,"18365"
"Jermaine Palacios","TBR","AA",22,42,123,140,24,18,3,1,2,18,17,14,0,27,0,2,1,5,8,5,0.195121951,"18371"
"Travis Blankenhorn","MIN","AA",22,93,388,410,108,70,18,2,18,50,51,18,1,93,2,2,0,5,11,0,0.278350515,"18395"
"Juan Yepez","STL","AA",21,17,52,59,12,8,2,0,2,8,10,5,0,14,0,2,0,3,0,0,0.23076923,"18400"
"P.J. Higgins","CHC","AA",26,72,268,299,74,59,10,0,5,31,38,25,0,51,2,4,0,4,5,2,0.276119402,"18433"
"Chris Gittens","NYY","AA",25,115,398,478,112,72,16,1,23,58,77,71,0,139,5,4,0,12,0,0,0.281407035,"18482"
"Ali Sanchez","NYM","AA",22,71,270,294,75,61,13,0,1,28,30,23,3,52,1,0,0,14,1,0,0.277777777,"18551"
"Trent Grisham","MIL","AA",22,63,236,283,60,30,14,3,13,34,41,44,4,50,1,2,0,2,6,4,0.254237288,"18564"
"Luis Arraez","MIN","AA",22,38,146,164,50,43,6,1,0,18,14,18,0,13,0,0,0,3,3,3,0.342465753,"18568"
"Brendon Davis","TEX","AA",21,109,346,401,70,53,13,1,3,38,35,42,0,113,7,5,0,7,0,3,0.202312138,"18587"
"Jose Azocar","DET","AA",23,129,504,538,144,110,21,3,10,65,58,21,1,132,5,7,1,22,10,3,0.285714285,"18821"
"Jahmai Jones","LAA","AA",21,130,482,544,113,83,22,3,5,66,50,50,0,109,4,7,1,11,9,11,0.234439834,"18872"
"Lucius Fox","TBR","AA",21,104,365,431,84,57,16,8,3,60,33,53,0,89,9,3,1,5,37,11,0.230136986,"18899"
"Leody Taveras","TEX","AA",20,65,264,293,70,51,12,4,3,32,31,23,0,60,0,4,2,8,11,8,0.265151515,"18900"
"Yusniel Diaz","BAL","AA",22,76,286,322,75,41,19,4,11,45,53,32,0,67,1,3,0,9,0,3,0.262237762,"18905"
"Taylor Kohlwey","SDP","AA",24,65,203,239,56,41,10,1,4,46,22,29,1,54,6,0,1,2,6,3,0.275862068,"19212"
"Chris Okey","CIN","AA",24,49,149,171,34,20,6,1,7,21,25,19,0,52,1,1,1,2,0,0,0.228187919,"19245"
"Jake Fraley","SEA","AA",24,61,230,259,72,44,15,2,11,40,47,23,2,55,5,1,0,3,16,5,0.313043478,"19260"
"Stone Garrett","MIA","AA",23,119,412,439,100,62,20,4,14,55,63,18,0,127,9,0,0,1,15,7,0.242718446,"19273"
"Randy Arozarena","STL","AA",24,28,97,116,30,18,7,2,3,14,15,13,2,23,6,0,0,4,8,5,0.30927835,"19290"
"Armando Alvarez","NYY","AA",24,58,210,230,55,36,13,1,5,21,32,17,0,35,2,1,0,5,3,2,0.261904761,"19292"
"Alex Call","CLE","AA",24,81,293,325,60,39,13,3,5,30,31,22,0,93,4,4,2,3,5,5,0.204778156,"19296"
"Donovan Walton","SEA","AA",25,124,480,558,144,108,22,3,11,72,50,63,0,72,10,3,2,9,10,13,0.3,"19314"
"DJ Peters","LAD","AA",23,68,249,288,60,38,10,1,11,31,42,28,0,93,7,3,0,3,1,0,0.240963855,"19348"
"Weston Wilson","MIL","AA",24,127,445,510,103,62,19,3,19,70,58,58,0,111,4,3,0,11,12,3,0.231460674,"19358"
"Austin Hays","BAL","AA",23,14,56,61,15,7,5,0,3,9,11,5,0,11,0,0,0,3,3,1,0.267857142,"19363"
"Trenton Brooks","CLE","AA",23,65,241,264,66,32,22,3,9,28,36,20,0,38,2,1,0,4,1,0,0.273858921,"19384"
"Zach McKinstry","LAD","AA",24,95,341,384,95,63,16,4,12,53,52,37,0,74,3,2,1,5,8,8,0.278592375,"19392"
"Brian Serven","COL","AA",24,77,242,276,49,28,12,0,9,35,30,22,0,61,7,2,3,6,1,2,0.202479338,"19422"
"Yonny Hernandez","TEX","AA",21,50,170,206,47,40,5,2,0,28,16,30,0,25,3,0,3,5,16,4,0.276470588,"19432"
"Jake Rogers","DET","AA",24,28,86,112,26,17,3,1,5,17,21,19,0,26,3,4,0,1,0,0,0.302325581,"19452"
"Andruw Monasterio","CLE","AA",22,70,249,279,54,47,6,0,1,21,11,22,0,57,1,4,3,4,5,6,0.216867469,"19455"
"Cooper Hummel","MIL","AA",24,121,342,419,85,55,8,5,17,62,56,62,0,100,14,1,0,3,4,7,0.248538011,"19458"
"Kyle Lewis","SEA","AA",23,122,457,517,120,82,25,2,11,61,62,56,1,152,1,3,0,5,3,2,0.262582056,"19508"
"Andrew Young","ARI","AA",25,65,223,263,58,33,15,2,8,36,28,18,0,53,19,2,1,4,1,1,0.260089686,"19521"
"TJ Friedl","CIN","AA",23,65,226,269,53,33,11,4,5,38,28,29,0,50,11,2,1,4,13,4,0.234513274,"19522"
"Jaylin Davis","MIN","AA",24,58,212,251,58,39,9,0,10,34,25,36,0,64,2,1,0,5,7,3,0.273584905,"19552"
"Zack Short","CHC","AA",24,16,64,74,16,11,3,2,0,7,5,9,0,18,0,1,0,0,0,1,0.25,"19562"
"Nate Mondou","OAK","AA",24,122,427,503,106,83,15,3,5,54,45,58,0,94,8,7,3,8,7,8,0.248243559,"19563"
"Nick Heath","KCR","AA",25,84,330,375,84,61,10,7,6,55,27,39,0,116,0,1,5,0,50,9,0.254545454,"19577"
"Chas McCormick","HOU","AA",24,53,177,223,49,39,3,3,4,26,22,39,1,28,7,0,0,1,9,3,0.276836158,"19599"
"Bryan De La Cruz","HOU","AA",22,64,269,300,76,54,14,4,4,45,24,24,0,60,2,5,0,4,7,5,0.282527881,"19600"
"Keibert Ruiz","LAD","AA",20,76,276,310,70,57,9,0,4,33,25,28,2,21,4,2,0,10,0,0,0.253623188,"19610"
"Luis Barrera","OAK","AA",23,54,224,240,72,48,9,11,4,35,24,12,1,48,1,1,2,4,9,7,0.321428571,"19615"
"Jack Kruger","LAA","AA",24,92,346,380,83,66,13,1,3,28,34,24,1,69,7,3,0,13,2,2,0.239884393,"19634"
"Daniel Johnson","CLE","AA",23,39,146,167,37,18,7,2,10,25,33,16,1,39,3,1,1,3,6,3,0.253424657,"19643"
"Ben DeLuzio","ARI","AA",24,79,248,287,63,47,10,4,2,35,23,28,2,59,9,0,1,1,15,6,0.254032258,"19644"
"Zach Reks","LAD","AA",25,32,113,133,35,23,2,1,9,29,22,15,0,27,2,2,0,2,1,1,0.309734513,"19667"
"Edward Olivares","SDP","AA",23,127,488,551,138,93,25,2,18,85,77,43,1,98,10,7,3,12,35,10,0.282786885,"19698"
"Ronnie Dawson","HOU","AA",24,103,392,459,83,44,20,2,17,71,50,47,1,141,16,1,3,7,13,10,0.211734693,"19710"
"Darick Hall","PHI","AA",23,132,456,535,107,48,38,1,20,69,67,60,6,134,17,2,0,9,5,1,0.234649122,"19717"
"Joe Dunand","MIA","AA",23,130,462,525,112,81,25,1,5,44,42,38,1,119,15,10,0,8,2,1,0.242424242,"19727"
"Josh Rojas","HOU","AA",25,44,171,195,55,32,13,2,8,29,30,22,1,28,2,0,0,3,13,6,0.321637426,"19734"
"Rylan Bannon","BAL","AA",23,110,388,444,99,65,22,4,8,45,42,47,1,72,7,1,1,11,8,4,0.255154639,"19768"
"Dairon Blanco","KCR","AA",26,110,427,469,112,72,20,13,7,67,49,37,0,137,3,1,1,5,33,13,0.262295081,"19779"
"Zach Remillard","CHW","AA",25,27,95,109,22,17,3,0,2,16,6,13,0,36,0,1,0,2,2,0,0.231578947,"19788"
"Jhonny Pereda","CHC","AA",23,98,344,398,83,65,16,0,2,28,39,49,3,55,1,2,2,16,2,1,0.241279069,"19802"
"Jason Delay","PIT","AA",24,67,231,252,54,33,12,1,8,22,37,13,1,63,5,3,0,7,1,0,0.233766233,"19806"
"Charles Leblanc","TEX","AA",23,124,479,529,127,102,14,4,7,73,54,46,0,114,1,3,0,15,3,3,0.265135699,"19813"
"Joshua Palacios","TOR","AA",23,82,286,341,76,49,18,2,7,43,38,45,1,70,5,4,1,5,15,5,0.265734265,"19818"
"Chuckie Robinson","HOU","AA",24,103,374,409,81,56,17,1,7,30,36,25,0,118,7,3,0,6,9,1,0.21657754,"19824"
"Cody Thomas","LAD","AA",24,130,474,532,112,66,17,6,23,77,76,46,0,144,6,6,0,7,5,3,0.236286919,"19828"
"Caleb Hamilton","MIN","AA",24,88,296,341,67,44,15,2,6,41,38,40,1,82,3,2,0,10,7,6,0.226351351,"19842"
"Abraham Toro","HOU","AA",22,98,376,435,115,73,22,4,16,65,70,48,2,77,8,3,0,3,4,1,0.305851063,"19844"
"Rene Pinto","TBR","AA",22,77,260,287,61,40,16,0,5,23,30,22,0,68,4,1,0,4,1,2,0.234615384,"19859"
"Riley Adams","TOR","AA",23,81,287,332,74,46,15,2,11,46,39,32,0,105,10,3,0,2,3,1,0.257839721,"19864"
"Greg Deichmann","OAK","AA",24,80,301,340,66,43,10,2,11,42,36,34,0,103,2,3,0,6,19,5,0.219269102,"19872"
"Drew Ellis","ARI","AA",23,118,379,451,89,52,23,0,14,57,63,63,0,109,3,5,1,8,0,3,0.234828496,"19873"
"Tristan Gray","TBR","AA",23,122,418,495,94,56,16,5,17,59,64,61,2,92,9,6,1,3,2,10,0.224880382,"19877"
"Adam Haseley","PHI","AA",23,44,165,190,44,26,8,2,8,30,21,21,1,35,2,2,0,4,4,2,0.266666666,"19878"
"Emmanuel Rivera","KCR","AA",23,131,496,534,128,101,18,2,7,59,57,25,1,77,5,6,2,14,6,2,0.258064516,"19890"
"Pavin Smith","ARI","AA",23,123,440,507,128,81,29,6,12,62,67,59,1,61,0,7,0,7,2,1,0.29090909,"19892"
"Connor Wong","LAD","AA",23,40,149,163,52,33,9,1,9,17,31,11,0,50,1,2,0,6,2,1,0.348993288,"19896"
"Gavin Sheets","CHW","AA",23,126,464,527,124,89,18,1,16,56,83,54,0,99,4,5,0,10,3,1,0.267241379,"19901"
"Jesus Sanchez","TBR","AA",21,78,287,316,79,59,11,1,8,32,49,24,0,65,2,3,0,9,5,4,0.275261324,"19913"
"Daulton Varsho","ARI","AA",22,108,396,452,119,72,25,4,18,85,58,42,1,63,10,4,0,3,21,5,0.30050505,"19918"
"Blake Perkins","KCR","AA",22,36,110,122,24,18,2,2,2,10,12,9,0,30,2,1,0,2,4,1,0.218181818,"19921"
"Ryan McKenna","BAL","AA",22,135,488,567,113,72,26,6,9,78,54,59,1,121,7,4,9,11,25,11,0.231557377,"19928"
"Luke Williams","PHI","AA",22,125,441,504,105,61,30,3,11,77,51,49,1,113,6,5,3,5,30,9,0.238095238,"19931"
"Aaron Whitefield","MIN","AA",22,31,102,110,14,11,2,1,0,9,8,4,0,37,1,2,1,0,5,0,0.137254901,"19938"
"Cristian Pache","ATL","AA",20,104,392,433,109,62,28,8,11,50,53,34,1,104,4,2,1,7,8,11,0.278061224,"19948"
"Andres Gimenez","NYM","AA",20,117,432,479,108,72,22,5,9,54,37,24,0,102,14,3,6,8,28,16,0.25,"19950"
"Khalil Lee","KCR","AA",21,129,470,546,124,92,21,3,8,74,51,65,0,154,9,2,0,3,53,12,0.263829787,"19952"
"Josh Lowe","TBR","AA",21,121,448,519,113,68,23,4,18,70,62,59,0,132,3,3,6,1,30,9,0.252232142,"19953"
"Gavin Lux","LAD","AA",21,64,259,291,81,57,7,4,13,45,37,28,1,60,0,4,0,1,7,3,0.312741312,"19955"
"Mickey Moniak","PHI","AA",21,119,465,504,117,65,28,13,11,63,67,33,1,111,2,2,1,6,15,3,0.251612903,"19956"
"Blake Rutherford","CHW","AA",22,118,438,480,116,89,17,3,7,50,49,37,3,118,0,5,0,12,9,2,0.264840182,"19957"
"Taylor Trammell","SDP","AA",21,126,436,514,102,76,12,4,10,61,43,67,0,122,6,5,0,2,20,8,0.233944954,"19960"
"Colton Welker","COL","AA",21,98,353,394,89,55,23,1,10,37,53,32,3,68,2,6,1,10,2,1,0.252124645,"19961"
"Bobby Dalbec","BOS","AA",24,105,359,439,84,47,15,2,20,57,57,68,6,110,11,1,0,9,6,4,0.233983286,"19966"
"Ryan Aguilar","MIL","AA",24,24,72,81,17,12,2,0,3,12,8,8,0,24,0,0,1,0,2,2,0.236111111,"19967"
"Jared Oliva","PIT","AA",23,123,447,507,124,88,24,6,6,70,42,42,0,104,11,3,4,2,36,10,0.277404921,"19968"
"Tres Barrera","WSN","AA",24,101,357,403,89,58,23,0,8,42,46,36,1,69,5,4,1,9,1,2,0.249299719,"19977"
"Conner Capel","STL","AA",22,98,341,368,79,57,12,1,9,39,40,23,0,84,2,2,0,4,9,4,0.231671554,"19983"
"Santiago Espinal","TOR","AA",24,94,367,409,102,75,21,1,5,46,57,35,1,50,2,1,4,11,10,11,0.277929155,"19997"
"Bryce Johnson","SFG","AA",23,60,210,236,51,33,14,1,3,29,18,24,1,55,1,1,0,2,8,7,0.242857142,"20002"
"Miles Mastrobuoni","TBR","AA",23,107,381,430,114,94,10,6,4,57,34,42,3,82,0,2,5,6,15,13,0.299212598,"20017"
"Kramer Robertson","STL","AA",24,57,194,246,44,32,5,1,6,40,27,39,0,43,8,3,2,6,12,6,0.226804123,"20022"
"Hunter Owen","PIT","AA",25,68,237,268,70,38,15,2,15,45,44,17,1,75,12,2,0,1,1,3,0.295358649,"20034"
"Isaac Paredes","DET","AA",20,127,478,552,135,98,23,1,13,63,66,57,0,61,11,6,0,12,5,3,0.282426778,"20036"
"Jorge Ona","SDP","AA",22,25,89,103,31,24,2,0,5,11,18,11,0,26,1,2,0,6,2,1,0.348314606,"20040"
"Luis Robert Jr.","CHW","AA",21,56,226,244,71,44,16,3,8,43,29,13,0,54,4,0,1,3,21,6,0.314159292,"20043"
"Brian Miller","MIA","AA",23,120,449,495,119,88,24,5,2,52,39,37,3,81,5,3,1,6,22,9,0.265033407,"20047"
"Bligh Madris","PIT","AA",23,132,457,514,119,83,26,2,8,50,55,43,3,99,2,4,4,7,3,4,0.260393873,"20054"
"Alan Trejo","COL","AA",23,125,437,476,106,71,20,0,15,45,49,25,0,105,5,2,7,14,5,4,0.242562929,"20056"
"Evan White","SEA","AA",23,92,365,400,107,74,13,2,18,61,55,29,2,92,4,2,0,7,2,0,0.293150684,"20078"
"Mark Contreras","MIN","AA",24,85,281,314,59,34,12,3,10,35,33,23,1,93,5,3,2,4,9,8,0.209964412,"20122"
"Dylan Carlson","STL","AA",20,108,417,483,117,66,24,6,21,81,59,52,3,98,7,7,0,3,18,7,0.280575539,"20126"
"J.J. Matijevic","HOU","AA",23,73,281,312,69,38,21,1,9,41,35,27,0,97,2,2,0,3,8,0,0.245551601,"20165"
"Brendan McKay","TBR","AA",23,31,78,90,13,11,2,0,0,8,8,7,0,27,3,2,0,1,0,1,0.166666666,"20186"
"Brandon Marsh","LAA","AA",21,96,360,412,108,78,21,2,7,48,43,47,3,92,3,2,0,6,18,5,0.3,"20202"
"Jo Adell","LAA","AA",20,43,159,182,49,26,15,0,8,28,23,19,0,41,3,1,0,7,6,0,0.3081761,"20220"
"Kevin Smith","TOR","AA",22,116,430,468,90,47,22,2,19,49,61,29,0,151,4,4,1,6,11,6,0.209302325,"20242"
"Jonathan Arauz","HOU","AA",20,28,108,119,26,18,3,2,3,12,13,10,0,19,1,0,0,1,1,1,0.24074074,"20275"
"Ben Rortvedt","MIN","AA",21,55,197,226,47,34,8,0,5,19,19,23,3,51,5,1,0,4,0,0,0.23857868,"20287"
"Jake Meyers","HOU","AA",23,24,89,100,19,17,0,1,1,9,6,11,0,20,0,0,0,3,3,3,0.213483146,"20308"
"Stuart Fairchild","CIN","AA",23,42,153,179,42,25,12,1,4,25,17,19,1,23,7,0,0,1,3,2,0.274509803,"20321"
"Alex Kirilloff","MIN","AA",21,94,375,411,106,77,18,2,9,47,43,29,1,76,6,1,0,11,7,6,0.282666666,"20325"
"Luis Gonzalez","CHW","AA",23,126,473,535,117,86,18,4,9,63,59,47,1,89,5,10,0,8,17,9,0.247357293,"20332"
"Ernie Clement","CLE","AA",23,98,394,437,103,84,15,3,1,46,24,26,0,33,7,6,4,2,16,10,0.261421319,"20352"
"Luis Garcia Jr.","WSN","AA",19,129,525,553,135,105,22,4,4,66,30,17,0,86,1,3,7,11,11,5,0.257142857,"20391"
"Jared Young","CHC","AA",23,123,455,504,107,80,21,1,5,44,57,33,1,106,9,5,2,9,5,2,0.235164835,"20404"
"Royce Lewis","MIN","AA",20,33,134,148,31,19,9,1,2,18,14,11,0,33,1,2,0,0,6,2,0.231343283,"20437"
"Jazz Chisholm Jr.","MIA","AA",21,112,395,458,87,49,10,7,21,57,54,52,0,147,8,3,0,6,16,4,0.220253164,"20454"
"Irving Lopez","STL","AA",24,84,302,338,77,48,15,4,10,50,30,20,2,63,14,0,2,3,1,1,0.254966887,"20463"
"Seth Beer","HOU","AA",22,87,322,381,88,55,16,0,17,48,69,32,6,83,24,3,0,8,0,1,0.273291925,"20493"
"Scott Hurst","STL","AA",23,45,141,161,27,17,9,0,1,18,13,17,0,46,0,0,3,3,1,0,0.191489361,"20501"
"William Contreras","ATL","AA",21,60,191,209,47,35,9,0,3,24,17,15,0,40,2,1,0,8,0,0,0.246073298,"20503"
"Drew Waters","ATL","AA",20,108,420,454,134,85,35,9,5,63,41,28,1,121,4,2,0,3,13,6,0.319047619,"20505"
"Nick Madrigal","CHW","AA",22,42,164,180,56,42,11,2,1,30,16,14,0,5,2,0,0,1,14,6,0.341463414,"20521"
"Nolan Jones","CLE","AA",21,49,178,211,45,25,10,2,8,33,22,31,1,63,2,0,0,4,2,0,0.252808988,"20529"
"Mickey McDonald","OAK","AA",24,44,156,174,38,32,6,0,0,14,11,14,0,48,1,1,2,1,4,2,0.243589743,"20533"
"Vidal Brujan","TBR","AA",21,55,207,233,55,39,9,4,3,28,25,20,0,35,3,2,1,2,24,8,0.265700483,"20536"
"Elehuris Montero","STL","AA",20,59,224,238,42,27,8,0,7,23,18,14,0,74,0,0,0,3,0,1,0.1875,"20543"
"CJ Alexander","ATL","AA",22,24,68,78,7,4,1,0,2,6,7,8,0,25,0,1,0,1,0,0,0.102941176,"20557"
"Kody Clemens","DET","AA",23,13,47,54,8,5,2,0,1,5,4,6,0,18,1,0,0,0,0,0,0.170212765,"20572"
"Oscar Gonzalez","CLE","AA",21,29,96,100,18,12,5,0,1,7,9,3,0,17,0,1,0,2,0,0,0.1875,"20970"
"Tyler Payne","CHC","AA",26,20,73,80,18,12,5,0,1,9,10,5,0,14,0,2,0,2,0,0,0.246575342,"21139"
"Lars Nootbaar","STL","AA",21,33,93,110,25,22,2,1,0,12,3,16,0,22,0,1,0,1,1,1,0.268817204,"21454"
"Nico Hoerner","CHC","AA",22,70,268,294,76,54,16,3,3,37,22,21,0,31,4,1,0,5,8,4,0.283582089,"21479"
"Trevor Larnach","MIN","AA",22,43,156,181,46,35,4,0,7,26,22,22,0,50,2,1,0,4,0,0,0.294871794,"21501"
"Jonathan India","CIN","AA",22,34,111,145,30,24,3,0,3,24,14,22,1,26,8,4,0,4,4,0,0.27027027,"21523"
