Name,Team,Level,Age,PA,BB%,K%,BB/K,AVG,OBP,SLG,OPS,ISO,Spd,BABIP,wSB,wRC,wRAA,wOBA,wRC+,PlayerId
"Derek Dietrich","NYY","AA",32,77,0.116883116,0.298701298,0.391304347,0.29032258,0.421052631,0.709677419,1.13073005,0.419354839,2.64285714,0.34375,-0.13162337243556976,19.186505103715394,9.512229318030808,0.4743845964732923,202.4105237542594,"10542"
"Webster Rivas","SDP","AA",31,246,0.162601626,0.199186991,0.81632653,0.247524752,0.373983739,0.341584158,0.715567897,0.094059406,3.2008373373996255,0.318181818,-1.2786158714443445,33.14681895440199,-1.8164541536035341,0.3419656637238293,102.62017689899581,"14636"
"Brandon Dixon","SDP","AA",30,114,0.105263157,0.219298245,0.48,0.367346938,0.429824561,0.785714285,1.215538846,0.418367347,8.119236236093265,0.393939393,1.0093144169077277,31.10743799149432,14.904945575589316,0.4985005609821855,199.865306146596,"15214"
"Abiatal Avelino","LAD","AA",27,230,0.060869565,0.165217391,0.368421052,0.229665071,0.288209606,0.37799043,0.666200036,0.148325359,5.673537996700569,0.246987951,0.9907740359194577,22.240728553210314,-10.4485105315103,0.29885188070447166,71.08104828429241,"15496"
"Raudy Read","CHW","AA",28,329,0.130699088,0.185410334,0.704918032,0.301818181,0.398176291,0.57090909,0.969085381,0.269090909,1.5866644775,0.325123152,-0.7435776367783546,65.24216228070553,22.052295678284725,0.4195847971461102,150.5015721693501,"15766"
"Taylor Gushue","WSN","AA",28,77,0.194805194,0.181818181,1.071428571,0.262295081,0.415584415,0.606557377,1.022141792,0.344262296,0.76785714,0.243902439,-0.15136687830090523,16.861326936215676,7.18705115053109,0.437715106970304,177.6452412058224,"16098"
"Domingo Leyba","SDP","AA",26,444,0.132882882,0.137387387,0.967213114,0.266129032,0.364864864,0.40860215,0.773467014,0.142473118,4.91785994338755,0.287096774,1.0949914823286235,63.048053230592764,-0.05639091556355289,0.3501896113495167,107.72919005703633,"16404"
"Johneshwy Fargas","NYM","AA",27,155,0.109677419,0.225806451,0.485714285,0.196850393,0.324675324,0.299212598,0.623887922,0.102362205,7.5,0.241758241,3.3170098029077053,15.742196373922944,-3.7319951427148594,0.29513281932124846,84.34096294747276,"16446"
"John Nogowski","WSN","AA",29,132,0.151515151,0.098484848,1.538461538,0.201834862,0.333333333,0.348623853,0.681957186,0.146788991,2.73850394176776,0.193548387,-0.9088210761547089,15.537113401379619,-1.0473593740796703,0.31473568172165844,96.96649866169427,"16852"
"Jakson Reetz","MIL","AA",26,273,0.095238095,0.263736263,0.361111111,0.281385281,0.391941391,0.636363636,1.028305027,0.354978355,2.704465242847889,0.313868613,-0.8169877957552671,59.08422912309907,23.245829176409465,0.4410579850822141,163.21345356871288,"17837"
