Name,Team,Level,Age,PA,BABIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
"Jorge Alfaro","PHI","AA",23,435,0.347222222,1.636363636,0.213559322,0.488135593,0.298305084,0.136363636,0.170454545,0.41967213,0.26229508,0.31803279,0.1614654,462,1012,1474,"12180"
"Jake Hager","TBR","AA",23,190,0.288732394,1.431818181,0.230215827,0.45323741,0.316546762,0.227272727,0.045454545,0.53741497,0.21768707,0.24489796,0.09315866,251,436,687,"12198"
"Ryan Court","BOS","AA",28,347,0.357142857,2.087719298,0.210762331,0.533632286,0.255605381,0.105263157,0.070175438,0.4,0.24347826,0.35652174,0.07054795,582,878,1460,"12268"
"Beau Taylor","OAK","AA",26,401,0.358565737,1.569620253,0.203921568,0.486274509,0.309803921,0.202531645,0.063291139,0.47859922,0.16731518,0.3540856,0.07851491,680,963,1643,"12384"
"Jason Krizan","DET","AA",27,406,0.292307692,1.110169491,0.247734138,0.395770392,0.356495468,0.127118644,0.076271186,0.51343284,0.24179104,0.24477612,0.03694102,649,894,1543,"12394"
"John Hicks","DET","AA",26,54,0.45,1.384615384,0.225,0.45,0.325,0.307692307,0.076923076,0.56097561,0.2195122,0.2195122,0.13812155,62,119,181,"12547"
"Nick Ramirez","MIL","AA",26,329,0.236559139,0.636363636,0.185929648,0.316582914,0.497487437,0.202020202,0.141414141,0.49,0.195,0.315,0.11432604,588,829,1417,"12575"
"Mike Marjama","TBR","AA",26,307,0.326086956,1.657142857,0.194805194,0.502164502,0.303030303,0.242857142,0.071428571,0.44303797,0.23628692,0.32067511,0.11619048,351,699,1050,"12594"
"Dillon Thomas","COL","AA",23,419,0.375451263,1.932432432,0.21942446,0.514388489,0.26618705,0.081081081,0.054054054,0.34751773,0.25886525,0.39361702,0.16005567,497,940,1437,"12719"
"Breyvic Valera","STL","AA",24,192,0.282208588,2.048780487,0.233128834,0.515337423,0.251533742,0.170731707,0,0.35757576,0.26666667,0.37575758,0.02684564,262,483,745,"12758"
"Taylor Davis","CHC","AA",26,63,0.358490566,1.5,0.117647058,0.529411764,0.352941176,0,0,0.39622642,0.28301887,0.32075472,0.08,87,138,225,"12782"
"Jose Osuna","PIT","AA",23,283,0.298076923,1.2125,0.157142857,0.461904761,0.38095238,0.1875,0.075,0.45794393,0.21028037,0.3317757,0.07257304,374,687,1061,"12937"
"Phillip Evans","NYM","AA",23,386,0.384353741,1.008928571,0.237288135,0.383050847,0.379661016,0.285714285,0.071428571,0.43046358,0.24172185,0.32781457,0.09139785,442,860,1302,"12950"
"Michael Perez","ARI","AA",23,131,0.241758241,1.548387096,0.150537634,0.516129032,0.333333333,0.096774193,0.096774193,0.44680851,0.27659574,0.27659574,0.07802875,188,299,487,"12977"
"Cam Gallagher","KCR","AA",23,346,0.299595141,1.235955056,0.197580645,0.443548387,0.358870967,0.224719101,0.04494382,0.48412698,0.19444444,0.32142857,0.0795539,508,837,1345,"12981"
"Mitch Walding","PHI","AA",23,85,0.272727272,1.571428571,0.217391304,0.478260869,0.304347826,0.285714285,0.214285714,0.40816327,0.34693878,0.24489796,0.10764873,158,195,353,"13006"
"Teoscar Hernandez","HOU","AA",23,322,0.359090909,0.757281553,0.188340807,0.349775784,0.461883408,0.27184466,0.058252427,0.4122807,0.29385965,0.29385965,0.104,483,767,1250,"13066"
"Jose Briceno","LAA","AA",23,240,0.262295081,0.929577464,0.230337078,0.370786516,0.398876404,0.338028169,0.042253521,0.47849462,0.18817204,0.33333333,0.11691542,247,557,804,"13151"
"Nicky Delmonico","CHW","AA",23,159,0.383838383,1.194444444,0.261682242,0.401869158,0.336448598,0.361111111,0.277777777,0.375,0.34821429,0.27678571,0.11714771,215,374,589,"13157"
"Jordan Weems","BOS","AA",23,79,0.181818181,1.333333333,0.166666666,0.476190476,0.357142857,0.2,0,0.38636364,0.15909091,0.45454545,0.08881579,121,183,304,"13190"
"Jacob Wilson","STL","AA",25,101,0.236363636,0.35,0.114754098,0.229508196,0.655737704,0.325,0.15,0.484375,0.28125,0.234375,0.09569378,163,255,418,"13254"
"Zach Vincej","CIN","AA",25,438,0.346031746,1.182692307,0.274760383,0.392971246,0.33226837,0.182692307,0.028846153,0.46273292,0.25465839,0.2826087,0.08975136,566,1083,1649,"13269"
"Spencer Kieboom","WSN","AA",25,359,0.267206477,1.125,0.174089068,0.437246963,0.388663967,0.25,0.052083333,0.45275591,0.24409449,0.30314961,0.07859281,539,797,1336,"13300"
"Ildemaro Vargas","ARI","AA",24,351,0.287162162,2.051282051,0.193220338,0.542372881,0.264406779,0.141025641,0.051282051,0.50331126,0.2384106,0.25827815,0.03351104,482,831,1313,"13324"
"Bubba Starling","KCR","AA",23,255,0.256756756,0.916666666,0.233333333,0.366666666,0.4,0.466666666,0.083333333,0.62745098,0.19607843,0.17647059,0.13989637,330,635,965,"13356"
"Wynton Bernard","DET","AA",25,263,0.347826086,1.348484848,0.175531914,0.473404255,0.351063829,0.272727272,0.09090909,0.42268041,0.25773196,0.31958763,0.07038123,403,620,1023,"13408"
"Andrew Toles","LAD","AA",24,190,0.354609929,1.319148936,0.243055555,0.430555555,0.326388888,0.106382978,0.106382978,0.42465753,0.20547945,0.36986301,0.09538462,233,417,650,"13414"
"Tony Renda","CIN","AA",25,282,0.34439834,1.292682926,0.213389121,0.443514644,0.343096234,0.243902439,0.024390243,0.51028807,0.19341564,0.2962963,0.04042553,341,599,940,"13443"
"Christian Lopes","TOR","AA",23,450,0.348348348,0.977443609,0.205438066,0.392749244,0.401812688,0.210526315,0.02255639,0.45103858,0.27893175,0.27002967,0.07492447,628,1027,1655,"13472"
"Dwight Smith Jr.","TOR","AA",23,527,0.296495956,1.386363636,0.166666666,0.484126984,0.349206349,0.227272727,0.113636363,0.40463918,0.25,0.34536082,0.0891036,741,1122,1863,"13473"
"Oscar Hernandez","ARI","AA",22,150,0.19090909,0.716981132,0.201754385,0.333333333,0.46491228,0.283018867,0.132075471,0.53389831,0.23728814,0.22881356,0.11042945,157,332,489,"13490"
"Roman Quinn","PHI","AA",23,322,0.356807511,1.333333333,0.203791469,0.454976303,0.341232227,0.194444444,0.083333333,0.46363636,0.22727273,0.30909091,0.1025641,444,687,1131,"13546"
"Humberto Arteaga","KCR","AA",22,218,0.26060606,1.557692307,0.184049079,0.496932515,0.319018404,0.23076923,0,0.41071429,0.24404762,0.3452381,0.10568032,216,541,757,"13595"
"Carson Kelly","STL","AA",21,236,0.339393939,1.975,0.287425149,0.473053892,0.239520958,0.225,0.15,0.39534884,0.26744186,0.3372093,0.09005848,288,567,855,"13620"
"Jeimer Candelario","CHC","AA",22,244,0.260869565,0.884615384,0.109090909,0.418181818,0.472727272,0.269230769,0.051282051,0.51807229,0.26506024,0.21686747,0.07677725,438,617,1055,"13621"
"Terrance Gore","KCR","AA",25,302,0.302564102,2.59090909,0.164021164,0.603174603,0.232804232,0.295454545,0,0.41545894,0.29468599,0.28985507,0.07034728,423,700,1123,"13658"
"Jack Lopez","KCR","AA",23,290,0.217821782,1.36231884,0.180904522,0.472361809,0.346733668,0.347826086,0.086956521,0.492891,0.21327014,0.29383886,0.10842207,317,716,1033,"13663"
"Tyrone Taylor","MIL","AA",22,519,0.258485639,1.113333333,0.178756476,0.432642487,0.388601036,0.26,0.06,0.5164557,0.25316456,0.23037975,0.05894962,704,1162,1866,"13675"
"Christopher Bostick","WSN","AA",23,297,0.346534653,0.888888888,0.170731707,0.390243902,0.43902439,0.133333333,0.066666666,0.44549763,0.29383886,0.26066351,0.10103872,393,666,1059,"13718"
"David Dahl","COL","AA",22,332,0.35078534,1.150684931,0.211055276,0.422110552,0.36683417,0.109589041,0.178082191,0.31219512,0.29268293,0.39512195,0.13995485,496,833,1329,"13744"
"Adalberto Mondesi","KCR","AA",20,131,0.304878048,1.03030303,0.202380952,0.404761904,0.392857142,0.303030303,0.151515151,0.45977011,0.27586207,0.26436782,0.16533865,167,335,502,"13769"
"Eric Stamets","CLE","AA",24,280,0.325714285,0.686746987,0.204545454,0.323863636,0.471590909,0.313253012,0.072289156,0.50273224,0.24590164,0.25136612,0.10869565,359,699,1058,"13795"
"Ian Parmley","TOR","AA",26,322,0.391304347,1.7,0.209756097,0.497560975,0.292682926,0.266666666,0.033333333,0.33789954,0.33333333,0.32876712,0.12244898,381,795,1176,"13821"
"Anthony Bemboom","LAA","AA",26,90,0.184615384,1.65,0.158730158,0.523809523,0.317460317,0.45,0,0.52307692,0.21538462,0.26153846,0.0779661,97,198,295,"13854"
"Alex D. Mejia","STL","AA",25,187,0.248275862,1.391304347,0.219858156,0.453900709,0.326241134,0.326086956,0.02173913,0.44217687,0.21768707,0.34013605,0.07075472,219,417,636,"13877"
"Sherman Johnson","LAA","AA",25,80,0.416666666,2,0.352941176,0.431372549,0.215686274,0.454545454,0.363636363,0.49056604,0.22641509,0.28301887,0.05571848,154,187,341,"13906"
"Eric Haase","CLE","AA",23,246,0.25,0.83076923,0.206666666,0.36,0.433333333,0.276923076,0.184615384,0.52941176,0.18954248,0.28104575,0.15984016,352,649,1001,"14111"
"Ramon Torres","KCR","AA",23,185,0.294520547,1.634146341,0.255172413,0.462068965,0.28275862,0.365853658,0.024390243,0.41610738,0.20134228,0.38255034,0.05507246,259,431,690,"14113"
"Tim Lopes","SEA","AA",22,581,0.338028169,2.455445544,0.161057692,0.596153846,0.242788461,0.168316831,0.00990099,0.38709677,0.25345622,0.359447,0.06895037,859,1418,2277,"14137"
"Jose Rondon","SDP","AA",22,409,0.324675324,1.432692307,0.175895765,0.485342019,0.338762214,0.221153846,0.048076923,0.34161491,0.27018634,0.38819876,0.10093057,447,950,1397,"14140"
"Alfredo Gonzalez","HOU","AA",23,314,0.285067873,2.309090909,0.161290322,0.585253456,0.253456221,0.272727272,0,0.45045045,0.18468468,0.36486486,0.10454156,422,745,1167,"14267"
"Mitch Haniger","ARI","AA",25,236,0.339743589,1.214285714,0.225,0.425,0.35,0.196428571,0.089285714,0.57763975,0.19875776,0.22360248,0.07324841,400,542,942,"14274"
"Wilmer Difo","WSN","AA",24,451,0.288184438,1.644859813,0.174927113,0.513119533,0.311953352,0.308411214,0.056074766,0.47619048,0.232493,0.29131653,0.08915502,522,981,1503,"14320"
"Raimel Tapia","COL","AA",22,457,0.348648648,1.961538461,0.16981132,0.549865229,0.28032345,0.144230769,0.076923076,0.44791667,0.24739583,0.3046875,0.07052897,505,1083,1588,"14350"
"Lewis Brinson","TEX","AA",22,326,0.264069264,1.213483146,0.175732217,0.451882845,0.372384937,0.202247191,0.123595505,0.49382716,0.27160494,0.2345679,0.13004115,420,795,1215,"14352"
"Joey Meneses","ATL","AA",24,240,0.277777777,2.02173913,0.223463687,0.519553072,0.25698324,0.217391304,0.04347826,0.3989071,0.19672131,0.40437158,0.09315376,325,566,891,"14366"
"Harold Ramirez","PIT","AA",21,419,0.367924528,2,0.216560509,0.522292993,0.261146496,0.182926829,0.024390243,0.39692308,0.26461538,0.33846154,0.08759591,520,1044,1564,"14387"
"Ronald Guzman","TEX","AA",21,416,0.330960854,1.178217821,0.249146757,0.406143344,0.344709897,0.188118811,0.148514851,0.37710438,0.26599327,0.35690236,0.12589693,547,986,1533,"14388"
"Joe Hudson","CIN","AA",25,242,0.273972602,1.404255319,0.220689655,0.455172413,0.324137931,0.234042553,0.042553191,0.4966443,0.22147651,0.28187919,0.07569721,402,602,1004,"14412"
"Henry Urrutia","BAL","AA",29,316,0.350597609,2.4,0.196850393,0.566929133,0.236220472,0.1,0.083333333,0.4296875,0.26953125,0.30078125,0.09099437,361,705,1066,"14441"
"Jake Cave","NYY","AA",23,116,0.364864864,1.454545454,0.28,0.426666666,0.293333333,0.09090909,0.136363636,0.46753247,0.22077922,0.31168831,0.07459677,184,312,496,"14477"
"Luis Marte","TEX","AA",22,278,0.31862745,1.275362318,0.222772277,0.435643564,0.341584158,0.36231884,0.072463768,0.45116279,0.23255814,0.31627907,0.15712799,244,717,961,"14515"
"Gabriel Guerrero","ARI","AA",22,342,0.289915966,1.043010752,0.211618257,0.402489626,0.385892116,0.215053763,0.086021505,0.39837398,0.26829268,0.33333333,0.16480892,401,855,1256,"14528"
"Jesmuel Valentin","PHI","AA",22,388,0.313380281,0.98275862,0.190140845,0.40140845,0.408450704,0.163793103,0.043103448,0.44368601,0.26962457,0.28668942,0.06847361,518,884,1402,"14548"
"Franchy Cordero","SDP","AA",21,264,0.40116279,2.684210526,0.2,0.582857142,0.217142857,0.131578947,0.157894736,0.39664804,0.24022346,0.36312849,0.16821465,338,631,969,"14567"
"Tzu-Wei Lin","BOS","AA",22,411,0.256329113,1.966292134,0.159235668,0.55732484,0.28343949,0.146067415,0.02247191,0.34782609,0.24223602,0.40993789,0.0476788,600,994,1594,"14678"
"Harold Castro","DET","AA",22,416,0.284403669,1.275229357,0.248484848,0.421212121,0.33030303,0.100917431,0.036697247,0.43657817,0.25958702,0.30383481,0.08657718,440,1050,1490,"14691"
"Dawel Lugo","ARI","AA",21,177,0.318181818,1.392156862,0.19205298,0.470198675,0.337748344,0.333333333,0.078431372,0.43037975,0.24050633,0.32911392,0.09920635,118,386,504,"14713"
"Brett Phillips","MIL","AA",22,517,0.311355311,1.008620689,0.185314685,0.409090909,0.405594405,0.137931034,0.137931034,0.46075085,0.26962457,0.26962457,0.13825315,839,1302,2141,"14735"
"Phillip Ervin","CIN","AA",23,505,0.271028037,0.848920863,0.206790123,0.36419753,0.429012345,0.258992805,0.093525179,0.45074627,0.25671642,0.29253731,0.09193246,887,1245,2132,"14738"
"Luke Voit","STL","AA",25,546,0.322916666,1.295454545,0.238693467,0.429648241,0.331658291,0.128787878,0.143939393,0.46039604,0.27970297,0.25990099,0.12122789,752,1170,1922,"14811"
"Kyle Farmer","LAD","AA",25,297,0.286363636,1.916666666,0.215246636,0.515695067,0.269058295,0.15,0.083333333,0.59111111,0.12888889,0.28,0.06761566,417,707,1124,"14813"
"JaCoby Jones","DET","AA",24,89,0.392156862,1.5,0.272727272,0.436363636,0.29090909,0.25,0.25,0.47272727,0.16363636,0.36363636,0.14713896,141,226,367,"14818"
"Mike Yastrzemski","BAL","AA",25,147,0.274509803,0.857142857,0.257142857,0.342857142,0.4,0.166666666,0.142857142,0.39814815,0.25925926,0.34259259,0.07092199,229,335,564,"14854"
"Pat Valaika","COL","AA",23,474,0.314984709,0.58045977,0.171686746,0.304216867,0.524096385,0.195402298,0.074712643,0.46264368,0.27586207,0.26149425,0.12492528,580,1093,1673,"14885"
"Daniel Palka","MIN","AA",24,345,0.324324324,1.063291139,0.189054726,0.417910447,0.393034825,0.189873417,0.265822784,0.42028986,0.28985507,0.28985507,0.14712309,557,816,1373,"14897"
"Jaycob Brugman","OAK","AA",24,176,0.3,1.333333333,0.203252032,0.455284552,0.341463414,0.261904761,0.119047619,0.432,0.2,0.368,0.07407407,272,430,702,"14936"
"Johan Camargo","ATL","AA",22,491,0.316804407,1.338842975,0.220385674,0.446280991,0.333333333,0.190082644,0.033057851,0.42894737,0.24473684,0.32631579,0.10532276,582,1184,1766,"14950"
"Victor Caratini","CHC","AA",22,480,0.341317365,1.88172043,0.207100591,0.517751479,0.275147928,0.107526881,0.064516129,0.44705882,0.25882353,0.29411765,0.07441113,773,1095,1868,"14968"
"Johnny Field","TBR","AA",24,206,0.31081081,1.148148148,0.246753246,0.402597402,0.35064935,0.222222222,0.129629629,0.47096774,0.29032258,0.23870968,0.11009174,248,515,763,"15048"
"Adam Engel","CHW","AA",24,357,0.318965517,1.113636363,0.205128205,0.418803418,0.376068376,0.295454545,0.045454545,0.48347107,0.26859504,0.24793388,0.08280255,551,862,1413,"15082"
"Ryan McMahon","COL","AA",21,535,0.337792642,0.9140625,0.191419141,0.386138613,0.422442244,0.046875,0.09375,0.41214058,0.28115016,0.30670927,0.14873714,807,1331,2138,"15112"
"Dylan Cozens","PHI","AA",22,586,0.347826086,0.9765625,0.24024024,0.375375375,0.384384384,0.1171875,0.3125,0.4516129,0.3372434,0.2111437,0.18223235,813,1382,2195,"15115"
"Hunter Dozier","KCR","AA",24,110,0.328125,1.148148148,0.183098591,0.436619718,0.38028169,0.148148148,0.296296296,0.44444444,0.26388889,0.29166667,0.11161731,177,262,439,"15117"
"Tim Locastro","LAD","AA",23,207,0.298850574,1.263157894,0.25,0.418604651,0.331395348,0.157894736,0.017543859,0.44571429,0.23428571,0.32,0.0647482,234,461,695,"15124"
"Trey Mancini","BAL","AA",24,75,0.307692307,2.555555555,0.304347826,0.5,0.195652173,0.222222222,0.777777777,0.34042553,0.27659574,0.38297872,0.10566038,107,158,265,"15149"
"Ian Miller","SEA","AA",24,494,0.286842105,1.924528301,0.166666666,0.548387096,0.284946236,0.141509433,0,0.37209302,0.25581395,0.37209302,0.05970149,675,1134,1809,"15156"
"Mitch Garver","MIN","AA",25,407,0.304511278,0.990566037,0.218518518,0.388888888,0.392592592,0.235849056,0.103773584,0.41726619,0.20863309,0.37410072,0.07251676,665,976,1641,"15161"
"Josh VanMeter","SDP","AA",21,114,0.220930232,0.868421052,0.193181818,0.375,0.431818181,0.263157894,0.052631578,0.40449438,0.30337079,0.29213483,0.09090909,166,285,451,"15170"
"Ryan Cordell","TEX","AA",24,445,0.299319727,1.049586776,0.189542483,0.415032679,0.395424836,0.380165289,0.157024793,0.48881789,0.22683706,0.28434505,0.10875,540,1060,1600,"15181"
"Dustin Peterson","ATL","AA",21,578,0.326923076,1.157534246,0.248210023,0.403341288,0.348448687,0.171232876,0.08219178,0.4088785,0.23598131,0.35514019,0.0950623,777,1390,2167,"15189"
"Jake Bauers","TBR","AA",20,581,0.304785894,1.071428571,0.216216216,0.405405405,0.378378378,0.22077922,0.09090909,0.44309927,0.26150121,0.29539952,0.0731377,914,1301,2215,"15194"
"Stuart Turner","MIN","AA",24,370,0.285140562,1.08910891,0.149193548,0.443548387,0.407258064,0.207920792,0.05940594,0.47470817,0.21011673,0.3151751,0.10149254,509,831,1340,"15207"
"Brandon Dixon","CIN","AA",24,461,0.341911764,0.87704918,0.18505338,0.380782918,0.434163701,0.213114754,0.13114754,0.43598616,0.30795848,0.25605536,0.18533258,618,1141,1759,"15214"
"Austin Wynns","BAL","AA",25,82,0.29032258,1.6875,0.283333333,0.45,0.266666666,0.3125,0,0.49206349,0.23809524,0.26984127,0.07432432,115,181,296,"15271"
"Garrett Cooper","MIL","AA",25,329,0.351020408,1.842857142,0.17768595,0.533057851,0.289256198,0.171428571,0.057142857,0.35341365,0.28915663,0.35742972,0.09242298,376,825,1201,"15279"
"Zack Granite","MIN","AA",23,584,0.311983471,2.225,0.186974789,0.560924369,0.25210084,0.233333333,0.033333333,0.39756592,0.24137931,0.36105477,0.03266699,763,1288,2051,"15343"
"Frank Schwindel","KCR","AA",24,485,0.289325842,1.143884892,0.196765498,0.428571428,0.374663072,0.287769784,0.143884892,0.4933687,0.20689655,0.29973475,0.13293413,501,1169,1670,"15351"
"Jack Mayfield","HOU","AA",25,131,0.226190476,0.625,0.123595505,0.337078651,0.539325842,0.25,0.1875,0.58064516,0.16129032,0.25806452,0.08471455,196,347,543,"15402"
"Nate Orf","MIL","AA",26,156,0.236842105,1.358974358,0.178571428,0.473214285,0.348214285,0.076923076,0,0.27826087,0.20869565,0.51304348,0.04287902,262,391,653,"15407"
"Ryon Healy","OAK","AA",24,164,0.398058252,1.105263157,0.272727272,0.381818181,0.345454545,0.157894736,0.210526315,0.45045045,0.26126126,0.28828829,0.08128834,258,394,652,"15447"
"Engelb Vielma","MIN","AA",22,367,0.333333333,2.046875,0.216867469,0.526104417,0.257028112,0.125,0,0.42264151,0.28679245,0.29056604,0.08364175,490,861,1351,"15481"
"Justin Williams","TBR","AA",20,155,0.274336283,2.029411764,0.119658119,0.589743589,0.29059829,0.176470588,0.176470588,0.37815126,0.33613445,0.28571429,0.1314741,161,341,502,"15490"
"J.P. Crawford","PHI","AA",21,166,0.294642857,0.836734693,0.189189189,0.369369369,0.441441441,0.448979591,0.061224489,0.37931034,0.27586207,0.34482759,0.04692082,284,398,682,"15491"
"Abiatal Avelino","NYY","AA",21,141,0.284403669,2.321428571,0.138888888,0.601851851,0.259259259,0.285714285,0,0.55454545,0.18181818,0.26363636,0.07707129,192,327,519,"15496"
"Jamie Westbrook","ARI","AA",21,473,0.293800539,1.43548387,0.181571815,0.482384823,0.33604336,0.18548387,0.04032258,0.47354497,0.22222222,0.3042328,0.08916816,551,1120,1671,"15504"
"Amed Rosario","NYM","AA",20,237,0.432926829,1.489795918,0.26060606,0.442424242,0.296969696,0.163265306,0.040816326,0.40963855,0.26506024,0.3253012,0.13248848,303,565,868,"15518"
"Franklin Barreto","OAK","AA",20,507,0.329670329,1.338842975,0.224657534,0.443835616,0.331506849,0.305785123,0.082644628,0.40533333,0.256,0.33866667,0.09291339,661,1244,1905,"15519"
"Joseph Odom","ATL","AA",24,143,0.314814814,1.4,0.222222222,0.453703703,0.324074074,0.371428571,0.028571428,0.4587156,0.2293578,0.31192661,0.106,164,336,500,"15535"
"Mike Ford","NYY","AA",23,180,0.304347826,0.833333333,0.168067226,0.37815126,0.453781512,0.111111111,0.092592592,0.39669421,0.34710744,0.25619835,0.06051873,306,388,694,"15585"
"Willians Astudillo","ATL","AA",24,342,0.262820512,1.113043478,0.223642172,0.408945686,0.36741214,0.356521739,0.034782608,0.50788644,0.23343849,0.25867508,0.05626327,259,683,942,"15608"
"Jacob Hannemann","CHC","AA",25,327,0.274336283,1,0.14893617,0.425531914,0.425531914,0.22,0.1,0.50840336,0.21008403,0.28151261,0.07520661,423,787,1210,"15644"
"Dominic Smith","NYM","AA",21,542,0.329177057,1.211267605,0.234146341,0.419512195,0.346341463,0.112676056,0.098591549,0.39518072,0.27951807,0.3253012,0.07961943,740,1257,1997,"15653"
"Billy McKinney","NYY","AA",21,491,0.308868501,1.073770491,0.219135802,0.404320987,0.376543209,0.147540983,0.032786885,0.43072289,0.25903614,0.31024096,0.08273749,744,1214,1958,"15654"
"Austin Meadows","PIT","AA",21,190,0.343283582,1.117647058,0.217391304,0.413043478,0.369565217,0.176470588,0.117647058,0.56737589,0.19148936,0.24113475,0.05113636,280,424,704,"15672"
"Reese McGuire","PIT","AA",21,365,0.279720279,1.764705882,0.175438596,0.526315789,0.298245614,0.235294117,0.011764705,0.46896552,0.20689655,0.32413793,0.04590164,458,762,1220,"15674"
"Rowdy Tellez","TOR","AA",21,514,0.324242424,1.007246376,0.208571428,0.397142857,0.394285714,0.210144927,0.166666666,0.43220339,0.27118644,0.29661017,0.07787087,859,1170,2029,"15679"
"Chance Sisco","BAL","AA",21,479,0.387195121,1.855421686,0.279635258,0.468085106,0.252279635,0.048192771,0.048192771,0.5,0.24698795,0.25301205,0.0827436,753,1084,1837,"15694"
"Tyler O'Neill","SEA","AA",21,575,0.363636363,0.788819875,0.181818181,0.360795454,0.457386363,0.186335403,0.149068322,0.42977528,0.30898876,0.26123596,0.15808491,876,1338,2214,"15711"
