Name,Team,Level,Age,G,AB,PA,H,1B,2B,3B,HR,R,RBI,BB,IBB,SO,HBP,SF,SH,GDP,SB,CS,AVG,PlayerId
"David Dahl","COL","AA",22,76,288,332,80,44,21,2,13,53,45,39,1,85,2,1,2,1,16,5,0.277777777,"13744"
"Adalberto Mondesi","KCR","AA",20,29,116,131,30,19,5,1,5,20,17,13,1,30,0,1,1,0,17,1,0.258620689,"13769"
"Eric Stamets","CLE","AA",24,69,244,280,63,38,17,2,6,47,28,21,0,67,9,4,2,3,8,1,0.258196721,"13795"
"Ian Parmley","TOR","AA",26,92,282,322,83,69,6,6,2,49,26,28,0,75,0,2,10,2,13,7,0.294326241,"13821"
"Anthony Bemboom","LAA","AA",26,25,82,90,12,9,3,0,0,6,1,7,1,17,1,0,0,1,0,2,0.146341463,"13854"
"Alex D. Mejia","STL","AA",25,44,170,187,37,29,7,0,1,16,14,13,0,26,1,2,1,9,1,1,0.217647058,"13877"
"Sherman Johnson","LAA","AA",25,19,65,80,24,14,4,2,4,18,9,14,0,13,0,0,1,0,2,1,0.369230769,"13906"
"Eric Haase","CLE","AA",23,63,226,246,47,20,14,1,12,28,33,17,0,75,1,1,1,6,0,2,0.207964601,"14111"
"Ramon Torres","KCR","AA",23,41,164,185,44,37,5,1,1,20,8,18,0,18,0,1,2,2,9,4,0.268292682,"14113"
"Tim Lopes","SEA","AA",22,131,510,581,145,116,23,5,1,74,49,54,0,88,7,5,5,20,26,6,0.284313725,"14137"
"Jose Rondon","SDP","AA",22,96,376,409,105,77,21,2,5,45,44,15,1,66,3,3,12,5,13,4,0.279255319,"14140"
"Alfredo Gonzalez","HOU","AA",23,83,281,314,63,51,11,1,0,27,15,24,0,62,5,2,2,6,2,0,0.224199288,"14267"
"Mitch Haniger","ARI","AA",25,55,197,236,58,37,14,2,5,21,30,30,0,37,8,1,0,2,4,3,0.294416243,"14274"
"Wilmer Difo","WSN","AA",24,104,410,451,106,82,15,3,6,59,41,34,0,59,3,2,2,12,28,11,0.258536585,"14320"
"Raimel Tapia","COL","AA",22,104,424,457,137,104,20,5,8,79,34,25,2,49,3,3,2,7,17,14,0.323113207,"14350"
"Lewis Brinson","TEX","AA",22,77,304,326,72,41,14,6,11,46,40,17,0,64,2,2,1,8,11,4,0.236842105,"14352"
"Joey Meneses","ATL","AA",24,63,222,240,52,38,9,3,2,16,15,15,1,40,2,0,1,4,0,0,0.234234234,"14366"
"Harold Ramirez","PIT","AA",21,99,383,419,119,93,17,7,2,60,50,22,0,66,9,3,2,5,7,10,0.31070496,"14387"
"Ronald Guzman","TEX","AA",21,102,375,416,108,72,16,5,15,51,56,33,3,82,3,3,1,5,2,1,0.288,"14388"
"Joe Hudson","CIN","AA",25,67,207,242,42,28,12,0,2,21,16,31,0,59,3,0,1,5,0,0,0.20289855,"14412"
"Henry Urrutia","BAL","AA",29,75,294,316,93,72,15,1,5,38,38,19,0,41,0,3,0,20,1,0,0.31632653,"14441"
"Jake Cave","NYY","AA",23,27,104,116,30,16,8,3,3,12,17,10,0,28,1,1,0,5,3,4,0.288461538,"14477"
"Luis Marte","TEX","AA",22,73,265,278,70,49,15,1,5,29,31,5,0,58,3,2,3,6,6,4,0.264150943,"14515"
"Gabriel Guerrero","ARI","AA",22,92,319,342,77,46,18,5,8,39,45,20,0,76,0,3,0,9,6,3,0.24137931,"14528"
"Jesmuel Valentin","PHI","AA",22,89,341,388,94,67,17,5,5,59,38,38,2,56,1,4,4,5,4,3,0.275659824,"14548"
"Franchy Cordero","SDP","AA",21,59,245,264,75,53,8,8,6,31,19,17,4,67,2,0,0,2,12,6,0.306122448,"14567"
"Tzu-Wei Lin","BOS","AA",22,108,372,411,83,66,10,5,2,39,27,34,0,55,0,1,4,7,10,7,0.223118279,"14678"
"Harold Castro","DET","AA",22,105,392,416,97,76,16,1,4,41,23,11,0,63,2,2,9,7,6,7,0.247448979,"14691"
"Dawel Lugo","ARI","AA",21,48,173,177,53,38,9,2,4,24,20,4,0,15,0,0,0,10,1,1,0.306358381,"14713"
"Brett Phillips","MIL","AA",22,124,441,517,101,65,14,6,16,60,62,67,2,154,2,2,5,4,12,7,0.229024943,"14735"
"Phillip Ervin","CIN","AA",23,123,419,505,100,62,22,3,13,71,45,65,0,88,18,3,0,4,36,10,0.238663484,"14738"
"Luke Voit","STL","AA",25,134,482,546,143,99,20,5,19,70,74,52,1,83,8,4,0,16,1,2,0.296680497,"14811"
"Kyle Farmer","LAD","AA",25,74,266,297,68,43,18,2,5,31,31,25,0,44,3,3,0,14,2,0,0.255639097,"14813"
"JaCoby Jones","DET","AA",24,20,77,89,24,12,6,2,4,11,20,10,0,23,1,1,0,0,2,1,0.311688311,"14818"
"Mike Yastrzemski","BAL","AA",25,33,127,147,34,23,5,0,6,27,27,19,1,20,0,1,0,3,4,0,0.267716535,"14854"
"Pat Valaika","COL","AA",23,108,431,474,116,67,33,3,13,66,67,28,0,95,2,4,9,8,8,9,0.269141531,"14885"
"Daniel Palka","MIN","AA",24,79,300,345,81,44,12,4,21,41,65,38,0,100,1,6,0,4,7,4,0.27,"14897"
"Jaycob Brugman","OAK","AA",24,38,157,176,41,26,7,3,5,27,20,16,0,33,2,1,0,3,2,3,0.261146496,"14936"
"Johan Camargo","ATL","AA",22,126,446,491,119,83,26,6,4,46,43,24,0,82,1,3,17,10,1,2,0.266816143,"14950"
"Victor Caratini","CHC","AA",22,115,412,480,120,87,25,2,6,57,47,54,1,80,6,8,0,15,2,1,0.291262135,"14968"
"Johnny Field","TBR","AA",24,45,195,206,53,34,10,2,7,26,29,9,0,42,0,2,0,2,13,2,0.271794871,"15048"
"Adam Engel","CHW","AA",24,74,306,357,78,47,18,9,4,56,25,39,0,70,7,0,5,3,31,9,0.25490196,"15082"
"Ryan McMahon","COL","AA",21,133,466,535,113,69,27,5,12,49,75,55,1,161,5,6,2,11,11,6,0.24248927,"15112"
"Dylan Cozens","PHI","AA",22,134,521,586,144,63,38,3,40,106,125,61,3,186,0,4,0,11,21,1,0.276391554,"15115"
"Hunter Dozier","KCR","AA",24,26,95,110,29,13,8,0,8,14,21,14,0,23,1,0,0,1,4,0,0.305263157,"15117"
"Tim Locastro","LAD","AA",23,45,191,207,53,43,8,1,1,27,13,8,0,16,7,0,1,1,9,2,0.27748691,"15124"
"Trey Mancini","BAL","AA",24,17,63,75,19,8,4,0,7,18,14,10,0,17,2,0,0,4,0,0,0.301587301,"15149"
"Ian Miller","SEA","AA",24,114,430,494,109,94,8,7,0,64,28,45,1,54,7,4,8,10,49,3,0.253488372,"15156"
"Mitch Garver","MIN","AA",25,95,358,407,92,56,25,0,11,44,66,43,1,86,1,5,0,8,1,3,0.25698324,"15161"
"Josh VanMeter","SDP","AA",21,29,106,114,21,17,2,0,2,10,5,7,0,18,0,0,1,1,2,2,0.198113207,"15170"
"Ryan Cordell","TEX","AA",24,107,405,445,107,61,22,5,19,69,70,32,1,97,3,5,0,4,12,4,0.26419753,"15181"
"Dustin Peterson","ATL","AA",21,132,524,578,148,96,38,2,12,65,88,45,1,100,5,4,0,8,4,1,0.282442748,"15189"
"Jake Bauers","TBR","AA",20,135,493,581,135,92,28,1,14,79,78,73,1,89,6,7,2,5,10,6,0.273833671,"15194"
"Stuart Turner","MIN","AA",24,97,322,370,77,49,22,0,6,40,41,35,0,72,7,5,1,12,5,3,0.239130434,"15207"
"Brandon Dixon","CIN","AA",24,118,419,461,109,69,23,1,16,61,65,30,2,137,6,6,0,5,15,5,0.260143198,"15214"
"Austin Wynns","BAL","AA",25,21,73,82,18,11,7,0,0,11,10,7,0,12,0,1,1,2,1,0,0.246575342,"15271"
"Garrett Cooper","MIL","AA",25,92,301,329,90,63,22,1,4,27,49,20,0,55,5,3,0,9,3,3,0.299003322,"15279"
"Zack Granite","MIN","AA",23,127,526,584,155,125,18,8,4,86,52,42,0,43,3,5,8,6,56,14,0.294676806,"15343"
"Frank Schwindel","KCR","AA",24,120,455,485,123,83,20,0,20,57,68,18,0,86,5,7,0,4,1,1,0.27032967,"15351"
"Jack Mayfield","HOU","AA",25,33,118,131,28,12,7,0,9,21,26,8,0,27,3,2,0,3,2,0,0.237288135,"15402"
"Nate Orf","MIL","AA",26,38,128,156,27,23,4,0,0,18,5,18,0,16,7,2,1,1,3,2,0.2109375,"15407"
"Ryon Healy","OAK","AA",24,36,145,164,49,26,12,3,8,27,34,18,0,35,0,1,0,0,1,0,0.337931034,"15447"
"Engelb Vielma","MIN","AA",22,90,314,367,85,74,7,4,0,47,21,34,0,62,3,3,13,6,10,8,0.270700636,"15481"
"Justin Williams","TBR","AA",20,39,148,155,37,22,7,2,6,20,28,5,0,30,1,1,0,4,0,1,0.25,"15490"
"J.P. Crawford","PHI","AA",21,36,136,166,36,25,8,0,3,23,13,30,0,21,0,0,0,2,5,3,0.264705882,"15491"
"Abiatal Avelino","NYY","AA",21,33,127,141,31,20,11,0,0,15,14,10,0,19,2,1,1,5,1,2,0.244094488,"15496"
"Jamie Westbrook","ARI","AA",21,122,435,473,114,87,21,1,5,50,36,26,0,60,6,1,1,18,10,5,0.262068965,"15504"
"Amed Rosario","NYM","AA",20,54,214,237,73,52,14,5,2,38,31,19,2,51,1,3,0,8,6,2,0.341121495,"15518"
"Franklin Barreto","OAK","AA",20,119,462,507,130,92,25,3,10,63,50,36,1,90,6,2,1,10,30,15,0.281385281,"15519"
"Joseph Odom","ATL","AA",24,39,135,143,35,27,7,0,1,10,9,7,0,27,0,1,0,9,0,0,0.259259259,"15535"
"Mike Ford","NYY","AA",23,42,143,180,40,25,10,0,5,21,26,34,3,25,1,2,0,1,0,0,0.279720279,"15585"
"Willians Astudillo","ATL","AA",24,89,322,342,86,73,9,0,4,24,30,5,1,11,9,5,1,10,1,1,0.267080745,"15608"
"Jacob Hannemann","CHC","AA",25,74,291,327,72,44,14,4,10,37,30,25,0,55,9,0,2,2,26,8,0.24742268,"15644"
"Dominic Smith","NYM","AA",21,130,484,542,146,101,29,2,14,64,91,50,1,74,3,5,0,13,2,1,0.301652892,"15653"
"Billy McKinney","NYY","AA",21,123,426,491,105,78,19,4,4,52,44,59,2,97,4,2,0,10,4,6,0.246478873,"15654"
"Austin Meadows","PIT","AA",21,45,167,190,52,22,16,8,6,33,23,16,1,32,1,5,1,1,9,3,0.311377245,"15672"
"Reese McGuire","PIT","AA",21,92,319,365,81,60,18,2,1,34,42,36,0,34,4,2,4,5,6,6,0.253918495,"15674"
"Rowdy Tellez","TOR","AA",21,124,438,514,130,76,29,2,23,71,81,63,4,92,6,7,0,12,4,3,0.296803652,"15679"
"Chance Sisco","BAL","AA",21,112,410,479,131,98,28,1,4,53,44,59,2,83,4,5,1,8,2,2,0.319512195,"15694"
"Tyler O'Neill","SEA","AA",21,130,492,575,144,90,26,4,24,68,102,62,4,150,9,12,0,7,12,2,0.292682926,"15711"
"Tyler Wade","NYY","AA",21,133,505,583,131,103,16,7,5,90,27,66,0,103,7,1,4,2,27,8,0.25940594,"15730"
"Jose Marmolejos","WSN","AA",23,33,127,135,38,27,9,0,2,15,15,5,0,29,2,1,0,1,0,0,0.299212598,"15767"
"Rafael Bautista","WSN","AA",23,136,543,607,153,133,12,4,4,77,39,45,0,94,8,3,8,5,56,10,0.281767955,"15769"
"Erisbel Arruebarrena","LAD","AA",26,17,55,58,10,6,0,0,4,6,8,3,0,21,0,0,0,2,0,0,0.181818181,"15809"
"Johnny Davis","MIL","AA",26,69,218,238,57,48,4,4,1,32,6,14,0,63,2,0,4,1,16,5,0.261467889,"15830"
"Miguel Andujar","NYY","AA",21,72,282,319,75,55,16,2,2,28,42,21,0,42,7,9,0,3,2,1,0.265957446,"15878"
"Ivan Castillo","CLE","AA",21,77,241,265,48,34,10,2,2,32,24,8,0,40,5,5,6,6,10,3,0.199170124,"15971"
"Ryder Jones","SFG","AA",22,126,473,513,117,76,26,0,15,49,67,26,0,79,5,5,4,9,1,2,0.247357293,"15982"
"Clint Frazier","CLE","AA",21,89,341,391,94,55,25,1,13,56,48,41,0,86,3,3,3,7,13,4,0.275659824,"15983"
"Willy Adames","TBR","AA",20,132,486,568,133,85,31,6,11,89,57,74,1,121,4,3,1,12,13,6,0.273662551,"15986"
"Kean Wong","TBR","AA",21,117,446,492,123,94,22,2,5,52,56,31,1,72,2,3,10,9,10,10,0.275784753,"15994"
"Cody Bellinger","LAD","AA",20,114,399,465,105,64,17,1,23,61,65,59,2,94,3,4,0,2,8,2,0.263157894,"15998"
"Mark Payton","NYY","AA",24,97,338,381,92,65,15,5,7,53,47,31,4,50,3,2,7,7,8,2,0.272189349,"16042"
"Mike Gerber","DET","AA",23,41,153,175,40,25,8,3,4,17,20,20,1,41,1,1,0,2,6,0,0.261437908,"16115"
"Austin Slater","SFG","AA",23,41,145,172,46,32,8,1,5,20,25,24,0,36,1,2,0,4,6,1,0.317241379,"16153"
"Derek Fisher","HOU","AA",22,102,371,448,91,58,13,4,16,54,59,74,7,128,2,1,0,4,23,7,0.245283018,"16192"
"Kevin Cron","ARI","AA",23,127,465,510,103,56,20,1,26,60,88,33,2,134,6,6,0,6,3,1,0.221505376,"16211"
"J.D. Davis","HOU","AA",23,126,485,539,130,72,34,1,23,61,81,45,0,143,5,4,0,9,1,3,0.268041237,"16219"
"Bradley Zimmer","CLE","AA",23,93,340,407,86,46,20,6,14,57,53,56,1,115,8,0,3,8,33,13,0.252941176,"16221"
"Alex Blandino","CIN","AA",23,113,401,465,93,67,18,0,8,52,37,55,0,114,7,2,0,6,14,5,0.231920199,"16271"
"Yairo Munoz","OAK","AA",21,102,387,414,93,65,16,3,9,44,39,23,0,76,2,0,1,10,6,7,0.240310077,"16313"
"Domingo Leyba","ARI","AA",20,44,156,174,47,35,7,1,4,21,20,17,1,22,1,0,0,3,4,2,0.301282051,"16404"
"Richard Urena","TOR","AA",20,30,124,132,33,22,6,5,0,14,18,4,0,19,0,3,1,2,0,2,0.266129032,"16411"
"Christian Arroyo","SFG","AA",21,119,474,517,130,90,36,1,3,57,49,29,2,72,3,7,4,17,1,1,0.274261603,"16434"
"Ryan O'Hearn","KCR","AA",22,112,414,466,107,65,25,2,15,49,60,48,3,131,3,1,0,7,3,5,0.258454106,"16442"
"Jacob Nottingham","MIL","AA",21,112,415,456,97,72,14,0,11,46,37,29,1,138,8,3,1,10,9,2,0.233734939,"16448"
"Rhys Hoskins","PHI","AA",23,135,498,589,140,75,26,1,38,95,116,71,1,125,11,9,0,8,8,3,0.281124497,"16472"
"Matt Chapman","OAK","AA",23,117,438,504,107,48,26,4,29,78,83,59,5,147,3,4,0,7,7,4,0.244292237,"16505"
"Isiah Kiner-Falefa","TEX","AA",21,108,402,457,103,93,8,2,0,55,27,41,1,51,11,1,2,12,6,6,0.256218905,"16512"
"Mauricio Dubon","BOS","AA",21,62,251,270,85,53,20,6,6,48,40,11,0,36,3,2,2,4,6,3,0.338645418,"16530"
"Ozzie Albies","ATL","AA",19,82,330,371,106,73,22,7,4,56,33,33,3,57,6,2,0,3,21,9,0.321212121,"16556"
"Mark Zagunis","CHC","AA",23,51,179,211,54,36,13,1,4,30,24,30,0,36,2,0,0,9,1,2,0.301675977,"16565"
"Yandy Diaz","CLE","AA",24,26,84,110,24,21,0,1,2,13,14,24,0,16,1,1,0,0,6,2,0.285714285,"16578"
"Greg Allen","CLE","AA",23,37,145,174,42,29,7,3,3,26,13,19,1,27,8,1,1,0,7,6,0.289655172,"16623"
"Jason Vosler","CHC","AA",22,26,92,105,23,15,7,0,1,11,12,9,0,26,1,3,0,2,0,0,0.25,"16686"
"Braxton Lee","TBR","AA",22,110,387,431,81,66,12,3,0,35,25,30,1,58,2,1,11,3,13,10,0.209302325,"16839"
"Eddy Alvarez","CHW","AA",26,104,395,463,104,78,17,3,6,51,62,46,0,76,2,5,15,10,9,6,0.263291139,"16959"
"Alex Verdugo","LAD","AA",20,126,477,529,130,93,23,1,13,58,63,44,5,67,4,4,0,12,2,6,0.272536687,"17027"
"Grayson Greiner","DET","AA",23,59,208,225,60,41,9,3,7,20,30,10,1,55,2,5,0,7,1,0,0.288461538,"17062"
"Dustin Fowler","NYY","AA",21,132,541,574,152,95,30,15,12,67,88,22,0,86,4,5,2,9,25,11,0.280961182,"17098"
"Ramon Laureano","HOU","AA",21,36,124,148,40,24,9,2,5,20,13,20,0,33,4,0,0,4,10,3,0.322580645,"17128"
"Chad Wallach","CIN","AA",24,69,200,243,48,30,10,0,8,27,30,37,2,46,2,1,3,2,0,1,0.24,"17161"
"Yoan Moncada","BOS","AA",21,45,177,207,49,29,6,3,11,37,28,27,1,64,2,0,1,2,9,4,0.276836158,"17232"
"JT Riddle","MIA","AA",24,101,389,429,108,83,18,4,3,49,51,33,2,72,0,3,4,6,5,1,0.277634961,"17642"
"Alex Bregman","HOU","AA",22,62,236,285,70,38,16,2,14,54,46,42,3,26,6,0,1,5,5,3,0.296610169,"17678"
"Kevin Newman","PIT","AA",22,61,233,268,67,52,11,2,2,41,28,26,1,24,3,4,2,8,6,3,0.287553648,"17696"
"Christin Stewart","DET","AA",22,24,87,100,19,11,2,0,6,17,19,12,0,26,0,1,0,0,0,0,0.218390804,"17714"
"Steven Duggar","SFG","AA",22,60,243,276,78,57,16,4,1,35,24,28,1,51,2,3,0,3,9,7,0.320987654,"17719"
"Chris Shaw","SFG","AA",22,60,232,256,57,32,16,4,5,26,30,20,0,55,2,2,0,9,0,0,0.245689655,"17738"
"Willie Calhoun","LAD","AA",21,132,503,560,128,75,25,1,27,75,88,45,3,65,5,6,1,15,0,0,0.254473161,"17838"
"Andrew Benintendi","BOS","AA",21,63,237,263,70,39,18,5,8,40,44,24,2,30,0,2,0,2,8,7,0.295358649,"17901"
"Ian Happ","CHC","AA",21,65,248,274,65,43,14,0,8,35,31,20,0,60,2,4,0,5,6,2,0.262096774,"17919"
"Andrew Stevenson","WSN","AA",22,65,256,280,63,48,11,2,2,38,16,20,0,51,1,1,2,7,12,5,0.24609375,"17932"
"Scott Kingery","PHI","AA",22,37,156,166,39,30,7,0,2,16,18,5,0,36,1,3,1,2,4,2,0.25,"17975"
"David Fletcher","LAA","AA",22,20,80,83,24,18,6,0,0,10,6,3,0,13,0,0,0,2,1,0,0.3,"17992"
"Paul DeJong","STL","AA",22,132,496,552,129,76,29,2,22,62,73,40,2,144,10,6,0,5,3,2,0.260080645,"18015"
"Harrison Bader","STL","AA",22,82,318,356,90,58,12,4,16,48,41,25,0,93,10,3,0,2,11,10,0.283018867,"18030"
"Kyle Garlick","LAD","AA",24,79,292,319,83,44,29,2,8,42,39,18,0,83,6,3,0,11,1,0,0.284246575,"18063"
"Garrett Stubbs","HOU","AA",23,31,120,137,39,25,9,1,4,23,16,14,0,11,2,1,0,4,5,0,0.325,"18067"
"Austin Dean","MIA","AA",22,130,480,536,114,75,23,5,11,60,67,48,1,110,2,5,1,10,1,2,0.2375,"18288"
"Brian Anderson","MIA","AA",23,86,301,345,73,55,9,1,8,38,40,36,0,59,5,3,0,6,0,0,0.242524916,"18289"
"Dansby Swanson","ATL","AA",22,84,333,377,87,61,13,5,8,54,45,35,2,71,7,2,0,6,6,2,0.261261261,"18314"
