Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Brendon Little","TOR",0.31929825,0.57922078,0.4,0.35897436,0.86098655,0.58467742,0.31048387,0.55932203,0.16612903,0.16290323,0.32903226,"Brendon Little",21574,663893
"Trevor Megill","MIL",0.35696822,0.64534884,0.48871182,0.47260274,0.86486486,0.70923913,0.45683931,0.66666667,0.14209827,0.18326693,0.32536521,"Trevor Megill",17722,656730
"Bennett Sousa","HOU",0.38518519,0.69659443,0.52335165,0.41025641,0.82222222,0.65354331,0.44368132,0.5879397,0.18131868,0.14285714,0.32417582,"Bennett Sousa",21345,656986
"Ronny Henriquez","MIA",0.37911302,0.66448802,0.49222798,0.47924528,0.81639344,0.65964912,0.39637306,0.61716172,0.16709733,0.15590009,0.32299742,"Ronny Henriquez",24094,678692
"Raisel Iglesias","ATL",0.35984848,0.70412844,0.51556017,0.58421053,0.79478827,0.71428571,0.45228216,0.62030075,0.14699793,0.17598344,0.32298137,"Raisel Iglesias",17130,628452
"Dylan Lee","ATL",0.35641892,0.69607843,0.51361162,0.53554502,0.76619718,0.68021201,0.46279492,0.67293233,0.16409791,0.1586582,0.32275612,"Dylan Lee",19996,669276
"Nolan McLean","NYM",0.27980535,0.60365854,0.42354533,0.56521739,0.84343434,0.74121406,0.44384303,0.58510638,0.10945946,0.21216216,0.32162162,"Nolan McLean",33703,690997
"Tarik Skubal","DET",0.37949762,0.72165698,0.54475254,0.54561717,0.78046324,0.69587629,0.48297648,0.71524064,0.16567217,0.15514216,0.32081432,"Tarik Skubal",22267,669373
"Shelby Miller","- - -",0.36317136,0.68051118,0.50426136,0.51408451,0.81690141,0.69577465,0.44460227,0.69354839,0.15319149,0.16737589,0.32056738,"Shelby Miller",10197,571946
"Abner Uribe","MIL",0.29541864,0.64218456,0.45360825,0.50802139,0.82697947,0.71401515,0.45618557,0.55033557,0.12950257,0.18867925,0.31818182,"Abner Uribe",25327,682842
"Anthony Bender","MIA",0.26108374,0.57824934,0.4137931,0.55660377,0.9266055,0.80555556,0.48148148,0.57843137,0.08025478,0.23694268,0.31719745,"Anthony Bender",19742,669622
"Garrett Whitlock","BOS",0.38356164,0.70936902,0.5279661,0.53571429,0.79784367,0.6918138,0.44322034,0.6894198,0.16271186,0.15423729,0.31694915,"Garrett Whitlock",20191,676477
"Reid Detmers","LAA",0.35263158,0.64132554,0.48938135,0.53731343,0.80243161,0.70188679,0.47368421,0.61278195,0.14575646,0.17066421,0.31642066,"Reid Detmers",27468,672282
"Andrew Kittredge","- - -",0.42633929,0.675,0.52994792,0.52356021,0.89814815,0.72235872,0.41666667,0.72596154,0.14713542,0.16927083,0.31640625,"Andrew Kittredge",12828,552640
"Aroldis Chapman","BOS",0.39468303,0.75934579,0.5648855,0.52331606,0.75384615,0.66795367,0.46673937,0.71052632,0.18695652,0.12826087,0.31521739,"Aroldis Chapman",10233,547973
"Joey Cantillo","CLE",0.25342466,0.6346912,0.43066585,0.57657658,0.78467909,0.71914894,0.46487477,0.60349127,0.12095296,0.19425779,0.31521075,"Joey Cantillo",23335,676282
"Parker Messick","CLE",0.31778426,0.63120567,0.4592,0.59633028,0.84269663,0.74912892,0.4512,0.72121212,0.1152,0.2,0.3152,"Parker Messick",31986,800048
"Cole Ragans","KCR",0.32615894,0.70315789,0.49212234,0.58375635,0.73652695,0.67984934,0.44022243,0.59922179,0.15755329,0.15755329,0.31510658,"Cole Ragans",21846,666142
"JoJo Romero","STL",0.27678571,0.59069767,0.41313131,0.58064516,0.84251969,0.74327628,0.43434343,0.58823529,0.10595358,0.20887992,0.3148335,"JoJo Romero",19574,668941
"Tommy Nance","TOR",0.34126984,0.61722488,0.46637744,0.56976744,0.89922481,0.76744186,0.45336226,0.61111111,0.10845987,0.20607375,0.31453362,"Tommy Nance",19178,667297
"Pierce Johnson","ATL",0.29827916,0.60898876,0.4411157,0.63461538,0.84132841,0.76580796,0.45971074,0.65966387,0.10298661,0.21112255,0.31410917,"Pierce Johnson",13435,572955
"Gabe Speier","SEA",0.38271605,0.67356322,0.52008686,0.58064516,0.82593857,0.73068894,0.4723127,0.69135802,0.14006515,0.17372421,0.31378936,"Gabe Speier",17170,642100
"Cristopher Sánchez","PHI",0.35407592,0.66408068,0.49205801,0.56239016,0.82009346,0.71719298,0.44509669,0.65551425,0.13910942,0.17466344,0.31377287,"Cristopher Sanchez",20778,650911
"Dennis Santana","PIT",0.37191651,0.67368421,0.51497006,0.55612245,0.8625,0.74612403,0.4740519,0.69259259,0.13073852,0.18263473,0.31337325,"Dennis Santana",17878,642701
"Grant Taylor","CHW",0.29581994,0.66220736,0.47540984,0.48913043,0.82323232,0.71724138,0.49016393,0.59235669,0.13442623,0.17868852,0.31311475,"Grant Taylor",33927,691799
"Jeremiah Estrada","SDP",0.37377964,0.71483622,0.51699029,0.54850746,0.76280323,0.67292645,0.41990291,0.63815789,0.16909385,0.14401294,0.3131068,"Jeremiah Estrada",22210,669093
"Matt Brash","SEA",0.33202358,0.56549521,0.42092457,0.52071006,0.88700565,0.70809249,0.38077859,0.61306533,0.12287105,0.18978102,0.31265207,"Matt Brash",25756,666374
"Chris Sale","ATL",0.34751131,0.6511879,0.4859675,0.5546875,0.83747927,0.72745694,0.45593304,0.67254902,0.13244707,0.17922206,0.31166913,"Chris Sale",10603,519242
"Robert Garcia","TEX",0.35969868,0.6893424,0.50925926,0.62827225,0.79934211,0.73333333,0.4537037,0.7063197,0.1356629,0.17574512,0.31140802,"Robert Garcia",23363,676395
"Orion Kerkering","PHI",0.28196147,0.59163347,0.42684063,0.65838509,0.83164983,0.77074236,0.46784716,0.61654135,0.09785648,0.21248835,0.31034483,"Orion Kerkering",31776,689147
"Adrian Morejon","SDP",0.35260116,0.61458333,0.47847848,0.65027322,0.86440678,0.78242678,0.48048048,0.68881119,0.104,0.206,0.31,"Adrian Morejon",20039,670970
"Devin Williams","NYY",0.3704246,0.69605568,0.49640934,0.57312253,0.73666667,0.66184448,0.38689408,0.59073359,0.16756272,0.14157706,0.30913978,"Devin Williams",15816,642207
"Nabil Crismatt","ARI",0.36633663,0.61038961,0.47191011,0.64864865,0.87234043,0.77380952,0.43258427,0.64052288,0.10674157,0.20224719,0.30898876,"Nabil Crismatt",17732,622503
"Cade Smith","CLE",0.34713376,0.71299639,0.51861252,0.54587156,0.77974684,0.69657423,0.46869712,0.62,0.15736041,0.15143824,0.30879865,"Cade Smith",27867,671922
"Taylor Rogers","- - -",0.29102845,0.59954233,0.44183445,0.54135338,0.88167939,0.76708861,0.48881432,0.61538462,0.10290828,0.20581655,0.30872483,"Taylor Rogers",13449,573124
"Sonny Gray","STL",0.33863781,0.65387969,0.47167035,0.54135338,0.88666667,0.74336973,0.42200147,0.64674635,0.12077827,0.18759178,0.30837004,"Sonny Gray",12768,543243
"Randy Rodríguez","SFG",0.33333333,0.68681319,0.49257426,0.52702703,0.824,0.71356784,0.45049505,0.57070707,0.14108911,0.16707921,0.30816832,"Randy Rodriguez",23974,678495
"Logan Gilbert","SEA",0.33894029,0.71768356,0.50881262,0.47394541,0.82276657,0.6946217,0.44851577,0.68971963,0.15538033,0.15213358,0.30751391,"Logan Gilbert",22250,669302
"Scott Barlow","CIN",0.30533333,0.56787763,0.41319717,0.54585153,0.84511785,0.7148289,0.41084053,0.56105611,0.11764706,0.18980392,0.30745098,"Scott Barlow",14993,605130
"Lake Bachar","MIA",0.323217,0.65289256,0.46281715,0.58215962,0.81012658,0.71833648,0.42344707,0.58783784,0.13035871,0.17672791,0.30708661,"Lake Bachar",19222,669199
"Edward Cabrera","MIA",0.32071097,0.62108559,0.44849023,0.48192771,0.88571429,0.71980198,0.42539964,0.62650602,0.1256103,0.18109188,0.30670217,"Edward Cabrera",21690,665795
"Gregory Soto","- - -",0.33161512,0.65033408,0.47041707,0.5388601,0.84931507,0.7257732,0.43549952,0.62724014,0.12887597,0.17732558,0.30620155,"Gregory Soto",19677,642397
"José Fermin","LAA",0.29805014,0.65034965,0.45426357,0.48598131,0.8172043,0.69624573,0.44341085,0.51973684,0.13692308,0.16923077,0.30615385,"Jose Fermin",33908,820862
"Brandon Woodruff","MIL",0.30555556,0.67741935,0.49688797,0.63636364,0.80357143,0.75365344,0.51452282,0.65758755,0.12240664,0.18360996,0.3060166,"Brandon Woodruff",16162,605540
"Jesús Luzardo","PHI",0.33391916,0.66385911,0.47693329,0.52631579,0.84198385,0.71677105,0.43345503,0.67414248,0.13499171,0.1708126,0.30580431,"Jesus Luzardo",19959,666200
"Steven Okert","HOU",0.32,0.72055888,0.51094196,0.53409091,0.76731302,0.69087523,0.47668887,0.59057971,0.15764482,0.14814815,0.30579297,"Steven Okert",13580,595345
"Hunter Greene","CIN",0.36111111,0.7134434,0.53203661,0.54461538,0.8,0.71075269,0.48512586,0.68809524,0.15389016,0.15160183,0.30549199,"Hunter Greene",22182,668881
"Mason Fluharty","TOR",0.3079922,0.68786127,0.46100116,0.52531646,0.81512605,0.69949495,0.40279395,0.57209302,0.13853318,0.16647264,0.30500582,"Mason Fluharty",31553,689254
"Aaron Ashby","MIL",0.26760563,0.59179266,0.41319108,0.52631579,0.87956204,0.75352113,0.44907856,0.5962963,0.10164569,0.20329138,0.30493708,"Aaron Ashby",23550,676879
"Eduard Bazardo","SEA",0.2688,0.59432387,0.42810458,0.73809524,0.86235955,0.82251908,0.48937908,0.65175719,0.07598039,0.22875817,0.30473856,"Eduard Bazardo",20997,660825
"Logan Webb","SFG",0.32864583,0.64464023,0.45978062,0.58954041,0.89635535,0.76805832,0.41499086,0.68341121,0.10664229,0.19744059,0.30408288,"Logan Webb",17995,657277
"Spencer Schwellenbach","ATL",0.36732187,0.67852437,0.51748252,0.56521739,0.84271845,0.74078624,0.48251748,0.68894009,0.13413859,0.16910362,0.30324221,"Spencer Schwellenbach",31846,680885
"Mason Montgomery","TBR",0.34388186,0.70909091,0.50756694,0.54601227,0.75824176,0.67889908,0.44819558,0.67464115,0.16298021,0.13969732,0.30267753,"Mason Montgomery",29770,682254
"Tim Herrin","CLE",0.28884026,0.6109215,0.41466667,0.49242424,0.87150838,0.71061093,0.39066667,0.55154639,0.12,0.18266667,0.30266667,"Tim Herrin",25139,682120
"Aaron Bummer","ATL",0.31090909,0.58638743,0.42381974,0.6374269,0.90178571,0.78734177,0.40987124,0.55744681,0.09012876,0.21244635,0.30257511,"Aaron Bummer",16258,607481
"Jeff Hoffman","TOR",0.37121212,0.69807281,0.50665484,0.52653061,0.84355828,0.70753065,0.41437445,0.67944251,0.14804965,0.15425532,0.30230496,"Jeff Hoffman",17432,656546
"Ryan Walker","SFG",0.28388278,0.60381356,0.43222004,0.67741935,0.85614035,0.79318182,0.46365422,0.59022556,0.08930324,0.21295388,0.30225711,"Ryan Walker",20423,676254
"Bryan King","HOU",0.32645403,0.67251462,0.49617591,0.66091954,0.84057971,0.78034682,0.49043977,0.64727273,0.10898662,0.19311663,0.30210325,"Bryan King",25890,687911
"Ben Brown","CHC",0.31368421,0.66749073,0.47640705,0.48322148,0.87037037,0.7326969,0.45992041,0.65466102,0.12734508,0.17453098,0.30187607,"Ben Brown",23590,676962
"Kris Bubic","KCR",0.34809475,0.65291262,0.48802228,0.56804734,0.82527881,0.7260274,0.45905292,0.62184874,0.13370474,0.16768802,0.30139276,"Kris Bubic",21455,663460
"Blake Snell","LAD",0.37670197,0.63760218,0.46984436,0.56626506,0.79059829,0.67494824,0.35700389,0.64173228,0.15257532,0.14868805,0.30126336,"Blake Snell",13543,605483
"Reed Garrett","NYM",0.34109817,0.62962963,0.45250255,0.54634146,0.84033613,0.70428894,0.38610827,0.63865546,0.13381001,0.16649642,0.30030644,"Reed Garrett",16866,657585
"Jason Adam","SDP",0.34992224,0.67792793,0.48390064,0.52444444,0.81063123,0.68821293,0.40846366,0.55555556,0.15059688,0.1496786,0.30027548,"Jason Adam",11861,592094
"Shohei Ohtani","LAD",0.32678133,0.70231214,0.49933599,0.52631579,0.81893004,0.71542553,0.45949535,0.62765957,0.14209827,0.15803453,0.3001328,"Shohei Ohtani",19755,660271
"Tylor Megill","NYM",0.31232493,0.63461538,0.44813614,0.55605381,0.83333333,0.72151899,0.42139384,0.61639344,0.12479741,0.17504052,0.29983793,"Tylor Megill",21318,656731
"Yoshinobu Yamamoto","LAD",0.3335396,0.64961637,0.46647544,0.56215213,0.84645669,0.72867025,0.42058085,0.61842105,0.12643266,0.17335244,0.2997851,"Yoshinobu Yamamoto",33825,808967
"Ronel Blanco","HOU",0.34719335,0.67412141,0.47607053,0.56287425,0.8056872,0.6984127,0.39420655,0.5879397,0.14357683,0.15617128,0.29974811,"Ronel Blanco",19407,669854
"Jakob Junis","CLE",0.3041958,0.61521739,0.44282946,0.59195402,0.90812721,0.78774617,0.44573643,0.61678832,0.09399225,0.20542636,0.2994186,"Jakob Junis",13619,596001
"Mark Leiter Jr.","NYY",0.28600823,0.67630058,0.44831731,0.50359712,0.84188034,0.71581769,0.41586538,0.59817352,0.12740385,0.171875,0.29927885,"Mark Leiter Jr.",15551,643410
"Hunter Gaddis","CLE",0.36918138,0.70422535,0.50524309,0.55652174,0.81333333,0.70188679,0.40610105,0.66788321,0.15019011,0.14828897,0.29847909,"Hunter Gaddis",25636,683769
"Johan Oviedo","PIT",0.25994695,0.63541667,0.42255639,0.57142857,0.80327869,0.72241993,0.43308271,0.51764706,0.11694153,0.1814093,0.29835082,"Johan Oviedo",22487,670912
"Luis L. Ortiz","CLE",0.27771156,0.6978852,0.46302465,0.55364807,0.83766234,0.74244604,0.44103931,0.63089005,0.11917443,0.17909454,0.29826897,"Luis L. Ortiz",27646,682847
"Shane Bieber","TOR",0.32717678,0.65413534,0.4620155,0.55645161,0.86206897,0.73489933,0.4124031,0.61006289,0.12248062,0.1751938,0.29767442,"Shane Bieber",19427,669456
"Jared Koenig","MIL",0.27374302,0.61188119,0.43761996,0.65306122,0.86407767,0.79605263,0.48464491,0.60820896,0.08916587,0.20805369,0.29721956,"Jared Koenig",27517,657649
"Tony Gonsolin","LAD",0.26315789,0.65543071,0.43513957,0.54444444,0.81142857,0.72075472,0.43842365,0.64968153,0.12151067,0.17569787,0.29720854,"Tony Gonsolin",19388,664062
"Jordan Romano","PHI",0.28342246,0.67278287,0.46504993,0.51886792,0.85454545,0.74539877,0.46647646,0.60962567,0.11840228,0.17831669,0.29671897,"Jordan Romano",16122,605447
"Emmet Sheehan","LAD",0.36911765,0.69313305,0.5008726,0.50996016,0.82662539,0.68815331,0.40663176,0.65292096,0.15619546,0.14048866,0.29668412,"Emmet Sheehan",29839,686218
"Jimmy Herget","COL",0.28715729,0.67120954,0.46328125,0.5678392,0.84517766,0.75210793,0.45859375,0.63976945,0.11457521,0.18160561,0.29618083,"Jimmy Herget",17556,623474
"Dylan Cease","SDP",0.34721471,0.71129707,0.49014455,0.52024922,0.80352941,0.68163539,0.39257556,0.60110803,0.15594222,0.13985555,0.29579777,"Dylan Cease",18525,656302
"Jonathan Bowlan","KCR",0.34396355,0.69097222,0.48143054,0.51655629,0.82914573,0.69428571,0.39614856,0.67777778,0.14718019,0.14855571,0.2957359,"Jonathan Bowlan",24607,680742
"Edwin Uceta","TBR",0.3676681,0.74368932,0.52718287,0.54085603,0.76240209,0.6734375,0.42421746,0.62928349,0.17215815,0.12355848,0.29571664,"Edwin Uceta",20539,670955
"Tyler Kinley","- - -",0.34520548,0.6989899,0.48816327,0.52777778,0.83526012,0.70568562,0.40408163,0.5974026,0.14367347,0.15183673,0.2955102,"Tyler Kinley",18297,641755
"Carlos Rodón","NYY",0.32864322,0.65299426,0.45185416,0.58409786,0.83919598,0.72413793,0.37986912,0.62103929,0.12449424,0.17086835,0.29536259,"Carlos Rodon",16137,607074
"Emmanuel Clase","CLE",0.35714286,0.75588235,0.53887399,0.55862069,0.80155642,0.71393035,0.45576408,0.59701493,0.1541555,0.14075067,0.29490617,"Emmanuel Clase",21032,661403
"Aaron Nola","PHI",0.36192469,0.62908497,0.46619898,0.65028902,0.85714286,0.75923393,0.39030612,0.61386139,0.1122449,0.18239796,0.29464286,"Aaron Nola",16149,605400
"Ryan Borucki","- - -",0.31666667,0.67521368,0.45791246,0.55263158,0.82911392,0.71323529,0.39393939,0.57241379,0.13131313,0.16329966,0.29461279,"Ryan Borucki",16350,621366
"Ryan Helsley","- - -",0.35160681,0.73555556,0.52808989,0.48924731,0.84592145,0.71760155,0.45965271,0.57142857,0.14867617,0.14562118,0.29429735,"Ryan Helsley",18138,664854
"Reese Olson","DET",0.31693989,0.65807963,0.44262295,0.51724138,0.87544484,0.71345029,0.36842105,0.61403509,0.12683348,0.16738568,0.29421915,"Reese Olson",24968,681857
"Jack Flaherty","DET",0.32009484,0.65384615,0.45496291,0.58888889,0.86764706,0.7507764,0.40409749,0.64170338,0.1133875,0.17979513,0.29318262,"Jack Flaherty",17479,656427
"Tanner Scott","LAD",0.38509317,0.7453271,0.55433589,0.58064516,0.80564263,0.72277228,0.46981339,0.65966387,0.15367728,0.13940724,0.29308452,"Tanner Scott",17586,656945
"Paul Skenes","PIT",0.34193548,0.69659443,0.49482816,0.58662093,0.80888889,0.72151045,0.43109776,0.60845839,0.13780447,0.15515516,0.29295963,"Paul Skenes",33677,694973
"Alex Vesia","LAD",0.32358318,0.69747899,0.49755621,0.59887006,0.78614458,0.72102161,0.46529814,0.60759494,0.13867188,0.15332031,0.29199219,"Alex Vesia",25007,681911
"Brant Hurter","DET",0.28643216,0.63736264,0.43821293,0.60233918,0.85172414,0.75921909,0.43250951,0.59927798,0.10551331,0.18631179,0.2918251,"Brant Hurter",30133,676428
"José Castillo","- - -",0.34539474,0.60669456,0.46040516,0.63809524,0.89655172,0.788,0.44014733,0.6442953,0.09724771,0.19449541,0.29174312,"Jose Castillo",17169,620454
"Graham Ashcraft","CIN",0.41772152,0.61916462,0.49663138,0.60227273,0.87301587,0.73449612,0.39172281,0.61619718,0.13185756,0.15976901,0.29162656,"Graham Ashcraft",27552,668933
"Juan Mejia","COL",0.33387889,0.67170626,0.47951583,0.60294118,0.80707395,0.72621359,0.4310987,0.54789272,0.13128492,0.16014898,0.29143389,"Juan Mejia",23237,675848
"Rico Garcia","- - -",0.29936306,0.74264706,0.50511945,0.64893617,0.75247525,0.71959459,0.46416382,0.61971831,0.14139693,0.14991482,0.29131175,"Rico Garcia",20023,670329
"Matt Festa","CLE",0.32624113,0.7106599,0.51162791,0.60869565,0.825,0.75358852,0.48225214,0.65044248,0.12607099,0.16523868,0.29130967,"Matt Festa",19330,670036
"Ryan Zeferjahn","LAA",0.27586207,0.66815145,0.44703596,0.525,0.81333333,0.71304348,0.43634597,0.57976654,0.12815534,0.1631068,0.29126214,"Ryan Zeferjahn",25420,666171
"Grant Anderson","MIL",0.3220339,0.67976424,0.47927461,0.52631579,0.84682081,0.72612613,0.43955095,0.62876254,0.13126079,0.1597582,0.291019,"Grant Anderson",20546,681982
"Nathan Eovaldi","TEX",0.33172613,0.71088435,0.5059927,0.59593023,0.82934609,0.74665294,0.45961438,0.62096774,0.128125,0.1625,0.290625,"Nathan Eovaldi",9132,543135
"Garrett Crochet","BOS",0.35946574,0.70308123,0.5152381,0.56219709,0.84063745,0.73444239,0.45333333,0.63636364,0.13678197,0.15360203,0.29038401,"Garrett Crochet",27463,676979
"Bryan Baker","- - -",0.33561644,0.70849421,0.51088929,0.61734694,0.80926431,0.74245115,0.47005445,0.63868613,0.13157895,0.15880218,0.29038113,"Bryan Baker",19804,641329
"Matt Svanson","STL",0.26679463,0.64334086,0.43983402,0.6618705,0.84912281,0.78773585,0.45954357,0.65384615,0.09326425,0.19689119,0.29015544,"Matt Svanson",29629,694335
"Landen Roupp","SFG",0.31181818,0.61251664,0.43381956,0.65306122,0.86304348,0.77334994,0.40572663,0.61134454,0.09832523,0.19178822,0.29011345,"Landen Roupp",30076,694738
"Cade Cavalli","WSN",0.35616438,0.66,0.49111675,0.60897436,0.83982684,0.74677003,0.44416244,0.61187215,0.12405063,0.16582278,0.28987342,"Cade Cavalli",27473,676917
"Shawn Armstrong","TEX",0.29109589,0.67602996,0.47495528,0.67647059,0.83379501,0.7834275,0.47763864,0.68661972,0.10286225,0.18694097,0.28980322,"Shawn Armstrong",12857,542888
"Ryan Yarbrough","NYY",0.30236486,0.66117647,0.45231072,0.64804469,0.81850534,0.75217391,0.41789577,0.68939394,0.11198428,0.17779961,0.28978389,"Ryan Yarbrough",16502,642232
"Kody Funderburk","MIN",0.2755102,0.59036145,0.4198895,0.62962963,0.8877551,0.79605263,0.45856354,0.61748634,0.08539945,0.20385675,0.2892562,"Kody Funderburk",24993,681892
"Tyler Glasnow","LAD",0.25966184,0.62576687,0.42094595,0.47906977,0.875,0.73836276,0.44054054,0.55464481,0.10983827,0.17924528,0.28908356,"Tyler Glasnow",14374,607192
"Jacob deGrom","TEX",0.35819892,0.72557726,0.51644989,0.54971857,0.8372093,0.7237037,0.43075746,0.63527653,0.14252961,0.14635078,0.2888804,"Jacob deGrom",10954,594798
"Pete Fairbanks","TBR",0.34901961,0.66666667,0.50253293,0.52808989,0.87421384,0.75,0.48328267,0.61065574,0.12563323,0.16312057,0.2887538,"Pete Fairbanks",17998,664126
"Zack Wheeler","PHI",0.34258583,0.71317073,0.50125313,0.554371,0.81121751,0.71083333,0.42815372,0.61367521,0.1449457,0.14369256,0.28863826,"Zack Wheeler",10310,554430
"Brock Stewart","- - -",0.31626506,0.73741007,0.50819672,0.53333333,0.80487805,0.71290323,0.4557377,0.64779874,0.14590164,0.14262295,0.28852459,"Brock Stewart",16727,592779
"Bubba Chandler","PIT",0.33204633,0.71287129,0.4989154,0.56976744,0.82638889,0.73043478,0.43817787,0.58870968,0.13449024,0.15401302,0.28850325,"Bubba Chandler",29868,696149
"Will Vest","DET",0.33232628,0.67578947,0.47581354,0.62272727,0.83800623,0.75046211,0.41776605,0.64788732,0.11873351,0.16974494,0.28847845,"Will Vest",19769,676684
"Max Meyer","MIA",0.31560284,0.65546218,0.47115385,0.50561798,0.88461538,0.74693878,0.45769231,0.62807018,0.11923077,0.16923077,0.28846154,"Max Meyer",27474,676974
"Brad Keller","CHC",0.32589286,0.63718821,0.4492363,0.60273973,0.88256228,0.76,0.39622642,0.63043478,0.10771993,0.18043088,0.28815081,"Brad Keller",15734,641745
"Tyler Phillips","MIA",0.36363636,0.63876652,0.47576302,0.5375,0.91034483,0.74150943,0.40754039,0.61341853,0.12298025,0.16517056,0.28815081,"Tyler Phillips",20629,663969
"Mike Burrows","PIT",0.31034483,0.69683908,0.48536109,0.61685824,0.82680412,0.75335121,0.45283019,0.6318408,0.11963589,0.16840052,0.28803641,"Mike Burrows",24728,681347
"Seranthony Domínguez","- - -",0.30276565,0.68038741,0.44454545,0.50961538,0.82562278,0.69120654,0.37545455,0.54022989,0.13702359,0.15063521,0.2876588,"Seranthony Dominguez",19249,622554
"Dylan Dodd","ATL",0.36551724,0.74796748,0.54104478,0.51886792,0.82065217,0.71034483,0.45895522,0.75735294,0.15671642,0.13059701,0.28731343,"Dylan Dodd",29928,689266
"Caleb Thielbar","CHC",0.34193548,0.68181818,0.49344458,0.65408805,0.83921569,0.76811594,0.44576877,0.65,0.11428571,0.17261905,0.28690476,"Caleb Thielbar",10078,573204
"Jacob Misiorowski","MIL",0.33386328,0.68598131,0.49570447,0.58571429,0.82561308,0.73830156,0.45962199,0.57875458,0.12961373,0.15708155,0.28669528,"Jacob Misiorowski",31623,694819
"Ryan Weathers","MIA",0.29881657,0.69407895,0.48598131,0.51485149,0.82938389,0.7275641,0.47352025,0.56024096,0.13239875,0.15420561,0.28660436,"Ryan Weathers",23796,677960
"Yohan Ramírez","PIT",0.31097561,0.71014493,0.49337748,0.55882353,0.85204082,0.75167785,0.45695364,0.59354839,0.12251656,0.16390728,0.28642384,"Yohan Ramirez",19444,670990
"Corbin Burnes","ARI",0.32952692,0.66414141,0.46085233,0.56435644,0.90114068,0.75483871,0.39246779,0.65660377,0.11298315,0.17343905,0.2864222,"Corbin Burnes",19361,669203
"Chase Burns","CIN",0.37268519,0.72289157,0.52486911,0.47826087,0.84583333,0.69825436,0.43455497,0.66489362,0.15816993,0.12810458,0.28627451,"Chase Burns",35333,695505
"J.T. Ginn","ATH",0.30010173,0.63682432,0.42666667,0.52881356,0.87267905,0.72172619,0.37587302,0.54336735,0.11865482,0.16751269,0.28616751,"J.T. Ginn",27889,669372
"George Soriano","MIA",0.31592689,0.64724919,0.46387283,0.5785124,0.895,0.77570093,0.44653179,0.61849711,0.10404624,0.18208092,0.28612717,"George Soriano",21863,666277
"Sean Manaea","NYM",0.35929204,0.7,0.52420091,0.62561576,0.8328841,0.75958188,0.48401826,0.64638783,0.1260274,0.15981735,0.28584475,"Sean Manaea",15873,640455
"Nick Pivetta","SDP",0.31841764,0.66004584,0.47527183,0.6598778,0.84722222,0.77933579,0.45913714,0.63384189,0.10483871,0.18092567,0.28576438,"Nick Pivetta",15454,601713
