Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Shohei Ohtani","LAA",16.199967942301292,43.199914512803446,0.375,0,0.1875,0.5,-0.3125,0.375,6.599986939456082,0.6,0.36363636,839.0980913937935,306.0481201680269,341.74311869337174,37.799925198703015,13.991397943538995,23.80852725516402,15.14836467977845,14.37296907849604,"Shohei Ohtani",19755,660271
"Anthony Bemboom","LAA",0,9,0,0,0,0.25,-0.25,0,1,0,1,0,135.11853657731035,270.0602533159531,0,6.191419315338135,-6.191419315338135,11.976264443993568,13.77368662214279,"Anthony Bemboom",13854,621532
"Dillon Maples","CHC",9,36,0.25,0,0.11111111,0.44444444,-0.33333333,0.2,5,0.25,0.4,405.9219145872365,298.965987819535,337.94590176191923,18,13.191419315338134,4.808580684661866,15.119701024889945,13.418499881817187,"Dillon Maples",14672,596027
"Jeff Brigham","MIA",0,0,0,0,0,0,0,0.4,2,0.4,0.5,207.1494309080864,73.28116180980929,243.89253125529328,9,3.191419315338135,5.808580684661865,10.904546153545379,11.380761622142792,"Jeff Brigham",16631,656257
"Dany Jiménez","SFG",6.750001609325793,20.250004827977378,0.33333333,0,0.125,0.375,-0.25,0.2,3.000000715255908,0.25,0.75,154.34879275140543,197.81700161542756,253.47151323920917,6.750001609325793,8.441420567035973,-1.6914189577101801,11.333843820971133,11.204405372142793,"Dany Jimenez",21170,666204
"Pedro Strop","CIN",11.57143487736014,23.14286975472028,0.5,0,0.2,0.4,-0.2,0.1111111111111111,3.000001634871148,0.16666666666666666,0.57142857,80.85415423636645,177.7562884492803,241.86100398813096,3.857144959120047,8.334279260831531,-4.477134301711484,10.813499952751915,10.835641622142793,"Pedro Strop",4070,467008
"Sam Gaviglio","TOR",3.000005006798517,15.000025033992586,0.2,0,0.05882353,0.29411765,-0.23529412,0.25,2.6666711171542374,0.2727272727272727,0.625,195.71516555525125,170.34996601980512,256.6159667550526,9.000015020395551,7.524759880713771,1.4752551396817806,11.38132973616273,10.79129519171695,"Sam Gaviglio",12778,543208
"Richard Lovelady","KCR",0,9,0,9,0,0.25,-0.25,0.3333333333333333,2,0,1,197.0162642566578,438.8203359516657,226.4850987113762,9,19.191419315338134,-10.191419315338134,10.047982734441756,10.732936622142791,"Richard Lovelady",19337,663992
"Logan Forsythe","MIA",0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,0.66666667,207.1494309080864,141.6125379951834,267.80593907228723,9,6.191419315338135,2.808580684661865,11.976264443993568,10.53706161227679,"Logan Forsythe",7185,523253
"Miguel Del Pozo","PIT",4.909091760304496,19.636367041217984,0.25,0,0.08,0.32,-0.24,0.4117647058823529,4.090909800253747,0.4666666666666667,0.53333333,384.0785056402928,192.23616404732002,228.69961810758457,17.181821161065738,8.645965715676464,8.535855445389274,10.223651024327575,10.267654422142792,"Miguel Del Pozo",18792,600887
"Bryan Abreu","HOU",8.09999613762086,18.899990987782008,0.42857143,0,0.15,0.35,-0.2,0.09090909090909091,2.399998855591366,0.125,0.8,61.36854653203502,215.32943248701883,253.12547599735367,2.6999987125402867,9.491416311265471,-6.791417598725184,11.226869022333762,10.182376622142792,"Bryan Abreu",16609,650556
"Santiago Espinal","TOR",0,4.5,0,4.5,0,0.09090909,-0.09090909,0.3333333333333333,2,0.25,0.83333333,195.71483892032953,287.71507687974906,291.8478306182416,9,12.691419315338134,-3.691419315338134,12.940405298769473,9.880437642119485,"Santiago Espinal",19997,669289
"James Bourque","WSN",2.250000536441931,11.250002682209654,0.2,2.250000536441931,0.05263158,0.26315789,-0.21052632,0.21428571428571427,2.000000476837272,0.16666666666666666,0.75757576,149.39514233139488,213.12808127539293,208.8452084881807,6.750001609325793,9.691420865059268,-2.941419255733475,9.33384334413386,9.825957742097765,"James Bourque",16668,630263
"Edgar García","TBR",2.7000010299686545,10.800004119874618,0.25,5.400002059937309,0.0625,0.25,-0.1875,0.25,2.1000008010867313,0.1111111111111111,0.71428571,256.85560944613684,328.79815091499404,230.8426749405883,10.800004119874618,13.991423435212752,-3.191419315338134,10.240813594527447,9.655178809642793,"Edgar Garcia",19276,658305
"Tucker Davidson","ATL",10.799978628200861,21.599957256401723,0.5,5.399989314100431,0.15384615,0.30769231,-0.15384615,0.3333333333333333,4.199991688744779,0.3333333333333333,0,236.76542773860456,358.2245244315478,282.1535674762755,10.799978628200861,15.791394381572474,-4.991415753371612,12.61927676171856,9.482156134592548,"Tucker Davidson",19871,656353
"Cory Gearrin","MIN",4.5,9,0.5,0,0.14285714,0.28571429,-0.14285714,0,1,0,1,0,118.4255256528677,182.0996020341718,0,5.191419315338135,-5.191419315338135,8.08384187966585,9.20919427116771,"Cory Gearrin",7947,518715
"Angel Perdomo","MIL",16.87500402331448,23.625005632640274,0.71428571,0,0.26315789,0.36842105,-0.10526316,0.2727272727272727,3.750000894069885,0.5,0.36363636,452.8282763906735,188.5123035043177,205.0672141800442,20.250004827977378,8.441420567035973,11.808584260941405,9.164526380519764,9.161475741635284,"Angel Perdomo",17759,622780
"Hector Perez","TOR",5.399989314100431,16.199967942301292,0.33333333,5.399989314100431,0.1,0.3,-0.2,0.42857142857142855,3.599992876066954,0.4,0.86956522,234.85734195125923,344.5041867211294,192.59714596004497,10.799978628200861,15.191395568894649,-4.391416940693787,8.548377740322369,9.112611622142795,"Hector Perez",18592,660431
"Jimmy Yacabonis","SEA",3.8571483091509284,11.571444927452784,0.33333333,0,0.07692308,0.23076923,-0.15384615,0.2222222222222222,2.142860171750516,0.25,0.83333333,91.48936295620462,172.79713197952853,243.0897647873631,3.8571483091509284,7.4771396588391665,-3.619991349688238,10.782770119090024,8.944481479370975,"Jimmy Yacabonis",15157,642231
"Jedd Gyorko","MIL",0,0,0,0,0,0,0,0.25,1,0.25,1,0,71.62875620510003,157.84046455541642,0,3.191419315338135,-3.191419315338135,7.047982734441757,8.772561622142792,"Jedd Gyorko",10816,576397
"AJ Ramos","COL",3.3750008046628963,10.125002413988689,0.33333333,3.3750008046628963,0.06666667,0.2,-0.13333333,0.3333333333333333,2.6250006258489194,0.3,1,65.79639173490278,226.28683315671242,227.16902095959423,3.3750008046628963,10.691421103477904,-7.316420298815007,10.155054822089793,8.714912741794748,"AJ Ramos",8350,573109
"Seth Frankoff","SEA",0,6.749991953382548,0,0,0,0.125,-0.125,0.42857142857142855,2.9999964237255767,0.42857142857142855,0.375,400.26492001186364,125.58985617761871,253.11159733578444,16.87497988345637,5.4414166331323175,11.433563250324053,11.226254865723192,8.609374122142793,"Seth Frankoff",11346,571676
"José Rodríguez","LAA",0,5.399989314100431,0,0,0,0.125,-0.125,0.2857142857142857,1.799996438033477,0.2857142857142857,1,0,108.82152745311657,216.79736985928625,0,4.991415753371612,-4.991415753371612,9.61928269832943,8.609374122142793,"Jose Rodriguez",17860,642578
"Zac Grotz","SEA",4.9090936755361465,13.500007607724402,0.36363636,4.9090936755361465,0.08695652,0.23913043,-0.15217391,0.3548387096774194,3.0000016906054228,0.30434782608695654,0.68627451,349.32272529028194,354.8493077086297,250.92063939898063,14.72728102660844,15.327789790969163,-0.6005087643607236,11.129300898393094,8.542540823247034,"Zac Grotz",18256,665093
"Jorge Guzmán","MIA",0,9,0,18,0,0.14285714,-0.14285714,0.4,3,0,1,414.2988618161728,802.1491744537999,291.71934688928116,18,35.19141931533814,-17.191419315338138,13.047982734441756,8.48066364729618,"Jorge Guzman",17505,660422
"Joe Mantiply","ARI",7.714289918240094,15.428579836480187,0.5,0,0.13333333,0.26666667,-0.13333333,0.2727272727272727,3.000001634871148,0.3333333333333333,0.42857143,340.46034374493416,151.68404416570715,203.60987390467233,15.428579836480187,6.619992612333732,8.808587224146455,9.099213304254118,8.398414946188726,"Joe Mantiply",14857,573009
"Travis Demeritte","DET",0,0,0,18,0,0,0,0.5714285714285714,4,0.4,0,823.6609006339297,669.048883731494,289.4168044003591,36,29.191419315338134,6.808580684661866,12.83282786309719,8.282092230664752,"Travis Demeritte",15958,641513
"Carlos Sanabria","HOU",9,13.5,0.66666667,4.5,0.16666667,0.25,-0.08333333,0.3333333333333333,3,0.3333333333333333,0.86956522,204.56191931612784,276.74936912586486,236.97371632620667,9,12.191419315338134,-3.191419315338134,10.512123589217662,8.282061631079792,"Carlos Sanabria",16634,656004
"James Pazos","COL",1.6875004023314482,8.43750201165724,0.2,5.0625012069943445,0.03448276,0.17241379,-0.13793104,0.4166666666666667,2.8125006705524136,0.35,0.46296296,328.98195867451386,273.79364470241234,198.7831553596029,16.87500402331448,12.941421639919835,3.933582383394647,8.882896057160615,8.203190642879711,"James Pazos",13323,572021
"Tim Lopes","SEA",0,9,0,0,0,0.16666667,-0.16666667,0.4,3,0.4,0.33333333,426.9497569758198,142.98199794934553,226.4850987113762,18,6.191419315338135,11.808580684661866,10.047982734441756,8.143506056821014,"Tim Lopes",14137,621005
"Corey Kluber","TEX",9,9,1,0,0.33333333,0.33333333,0,0,1,0,1,0,92.68706907540115,137.71410535696737,0,4.191419315338135,-4.191419315338135,6.119701024889946,8.081117173533237,"Corey Kluber",2429,446372
"Ryan Meisinger","STL",10.124987930073821,13.499983906765095,0.75,0,0.23076923,0.30769231,-0.07692308,0.125,1.8749977648284855,0.2,1,0,150.89097803812035,163.22992266777334,0,6.566415292029409,-6.566415292029409,7.289520071103268,7.994733213252964,"Ryan Meisinger",18105,664682
"Tommy Doyle","COL",7.714286765273879,15.428573530547759,0.5,0,0.11764706,0.23529412,-0.11764706,0.46153846153846156,4.2857148695966,0.5454545454545454,0.4,451.1752115099425,140.32211915330467,185.17008893615335,23.142860295821638,6.619991211015415,16.522869084806224,8.272804330094885,7.963139475691277,"Tommy Doyle",21281,656382
