Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Bryan Holaday","TEX",0,0,0,0,0,0,0,0,0,0,1,0,71.2062766943513,192.56967445552527,0,3.1465603828430178,-3.1465603828430178,8.143374983537552,13.245952631950377,"Bryan Holaday",11287,592407
"Chin-hui Tsao","LAD",0,16.20000617981193,0,0,0,0.33333333,-0.33333333,0.16666666666666666,2.400000915527693,0.16666666666666666,0.75,135.50930975922967,209.57356363911708,301.6337204217869,5.400002059937309,8.546562442780328,-3.1465603828430186,12.544005760172034,12.526174844824821,"Chin-hui Tsao",1776,425835
"Rubén Tejada","STL",0,0,0,18,0,0,0,0.4,2,0,1,441.40513723673155,707.6741194884517,236.07666003682115,18,29.146560382843017,-11.146560382843017,9.80896337032318,11.015152631950379,"Ruben Tejada",5519,514913
"Scott Diamond","TOR",0,18,0,0,0,0.28571429,-0.28571429,0.4,4,0.4,0.25,643.0381478422387,215.67148300161563,295.5766625047765,27,9.146560382843017,17.853439617156983,12.477761876583099,10.561830166478542,"Scott Diamond",5089,539438
"Tyler Ladendorf","OAK",0,9,0,0,0,0.2,-0.2,0.25,2,0.25,1,0,148.49069393257105,263.8645769637678,0,6.146560382843018,-6.146560382843018,11.14336262345314,10.111152631950379,"Tyler Ladendorf",3211,502285
"Christian Bethancourt","SDP",5.400002059937309,16.20000617981193,0.33333333,0,0.1,0.3,-0.2,0.16666666666666666,2.400000915527693,0.2,1,0,222.49159291592423,316.01530784500017,0,9.14656267166225,-9.14656267166225,13.144005989053959,9.883822631950379,"Christian Bethancourt",10028,542194
"Tyler Danish","CHW",0,16.200016608255247,0,0,0,0.25,-0.25,0.6666666666666666,5.400005536085082,0.6666666666666666,0.77777778,260.44887603081514,201.72718673210426,273.4012057249758,10.800011072170165,8.5465659189281,2.2534451532420654,11.54465033692999,9.638494299277543,"Tyler Danish",15126,641501
"Kendry Flores","MIA",3,9,0.33333333,0,0.07692308,0.23076923,-0.15384615,0.1,1.3333333333333333,0.1111111111111111,1,0,135.78864289408094,212.158455518011,0,5.479893716176352,-5.479893716176352,8.811095209916433,9.580923044972579,"Kendry Flores",12118,572309
"Kyle Drabek","ARI",9,18,0.5,0,0.18181818,0.36363636,-0.18181818,0.14285714285714285,2.5,0.2,0.8,102.59137610986542,170.13301041757015,192.2223601931989,4.5,7.146560382843018,-2.6465603828430178,7.979360756278038,9.442266675780786,"Kyle Drabek",4359,475138
"Matt Magill","CIN",2.076923229285257,10.384616146426286,0.2,2.076923229285257,0.05,0.25,-0.2,0.3333333333333333,2.3076924769836187,0.3076923076923077,0.81395349,146.73647462437637,214.7923001233808,212.78288971782055,6.230769687855771,9.146560823000428,-2.915791135144657,8.837146622168927,9.343517631950379,"Matt Magill",3950,543483
"Ryan LaMarre","BOS",0,0,0,0,0,0,0,0.4,2,0.4,1,0,74.80272176177475,192.56938071731074,0,3.1465603828430178,-3.1465603828430178,8.14336262345314,9.177952631950378,"Ryan LaMarre",10700,534606
