Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"David Bednar","PIT",0.38095238,0.77092511,0.54117647,0.60483871,0.77142857,0.70234114,0.41085973,0.59205776,0.16094033,0.12929476,0.29023508,"David Bednar",19569,670280
"Yu Darvish","SDP",0.30280528,0.65572139,0.46278755,0.60762943,0.85887709,0.76900585,0.45331529,0.6010453,0.10680487,0.1829653,0.28977017,"Yu Darvish",13074,506433
"Trent Thornton","- - -",0.3463035,0.64179104,0.47598253,0.69662921,0.86821705,0.79816514,0.43886463,0.688,0.09586057,0.19389978,0.28976035,"Trent Thornton",17948,663423
"George Soriano","MIA",0.29365079,0.64643799,0.44507361,0.52702703,0.86122449,0.73536896,0.42921857,0.52192982,0.11764706,0.1719457,0.28959276,"George Soriano",21863,666277
"Jimmy Lambert","CHW",0.27692308,0.68989547,0.45199409,0.57407407,0.84848485,0.75163399,0.4239291,0.56976744,0.11225997,0.17725258,0.28951256,"Jimmy Lambert",19541,669424
"Tanner Houck","BOS",0.32114625,0.68363136,0.47268545,0.55076923,0.84305835,0.72749392,0.41805635,0.61339093,0.12858783,0.16073479,0.28932262,"Tanner Houck",19879,656557
"Lucas Sims","CIN",0.30852713,0.68126521,0.45359848,0.52763819,0.80357143,0.68893528,0.38920455,0.55426357,0.14083176,0.14839319,0.28922495,"Lucas Sims",13470,608371
"Aaron Civale","- - -",0.33757422,0.65259349,0.46762948,0.67336683,0.86876155,0.78594249,0.41284861,0.68650794,0.1,0.18855721,0.28855721,"Aaron Civale",19479,650644
"Lucas Giolito","- - -",0.30235043,0.70030349,0.46677116,0.55123675,0.85048754,0.73673606,0.41316614,0.61209068,0.12253829,0.16567677,0.28821507,"Lucas Giolito",15474,608337
"Vince Velasquez","PIT",0.31538462,0.7,0.46923077,0.64227642,0.80769231,0.74098361,0.4,0.64197531,0.12098009,0.1669219,0.28790199,"Vince Velasquez",11189,592826
"Chris Devenski","- - -",0.33251834,0.69372694,0.47647059,0.55882353,0.84574468,0.72530864,0.39852941,0.69364162,0.13069016,0.15712188,0.28781204,"Chris Devenski",12763,606965
"Jacob Webb","- - -",0.3575419,0.72122762,0.51077586,0.57291667,0.79432624,0.70464135,0.42133621,0.625,0.15086207,0.13685345,0.28771552,"Jacob Webb",19274,657097
"Ryan Pepiot","LAD",0.35543767,0.70397112,0.5030581,0.62686567,0.84615385,0.75683891,0.4235474,0.62893082,0.12232416,0.16513761,0.28746177,"Ryan Pepiot",26221,686752
"Luke Jackson","SFG",0.33222591,0.69642857,0.48761905,0.49,0.8525641,0.7109375,0.42666667,0.61538462,0.13988658,0.14744802,0.28733459,"Luke Jackson",11752,592426
"Trevor Gott","- - -",0.30472855,0.64285714,0.44524053,0.6954023,0.85440613,0.7908046,0.41555783,0.57088123,0.09304703,0.19427403,0.28732106,"Trevor Gott",15046,641627
"Tyler Alexander","DET",0.33426184,0.659375,0.48748159,0.78333333,0.88151659,0.84592145,0.4712813,0.72375691,0.07511046,0.21207658,0.28718704,"Tyler Alexander",17735,641302
"Alec Marsh","KCR",0.32038835,0.66216216,0.45230999,0.55681818,0.86005831,0.72817133,0.38599106,0.60526316,0.12295082,0.16393443,0.28688525,"Alec Marsh",27451,679525
"Max Scherzer","- - -",0.34527221,0.72029935,0.50791075,0.593361,0.82727273,0.73722045,0.4336714,0.69887279,0.13325233,0.15350344,0.28675577,"Max Scherzer",3137,453286
"Mauricio Llovera","- - -",0.25073746,0.63475177,0.42512077,0.72941176,0.89944134,0.84469697,0.45410628,0.6,0.06602254,0.22061192,0.28663446,"Mauricio Llovera",20080,661440
"Kenta Maeda","MIN",0.34246575,0.69911504,0.48470588,0.57714286,0.85232068,0.73543689,0.39882353,0.61682243,0.12808461,0.15804935,0.28613396,"Kenta Maeda",18498,628317
"Reese Olson","DET",0.31931166,0.67718795,0.46242111,0.52994012,0.8940678,0.74317618,0.39988526,0.60189573,0.11869266,0.16743119,0.28612385,"Reese Olson",24968,681857
"John Brebbia","SFG",0.31688312,0.6862069,0.47555556,0.6147541,0.82914573,0.74766355,0.42962963,0.68944099,0.12,0.16592593,0.28592593,"John Brebbia",12777,605154
"Kenley Jansen","BOS",0.35078534,0.71091445,0.52011096,0.64925373,0.80912863,0.752,0.47018031,0.65425532,0.12845304,0.15745856,0.2859116,"Kenley Jansen",3096,445276
"Tucker Davidson","- - -",0.32997988,0.64469914,0.45981087,0.64634146,0.85333333,0.76606684,0.41252955,0.55084746,0.10743802,0.17827627,0.28571429,"Tucker Davidson",19871,656353
"Sam Moll","- - -",0.30662021,0.61862528,0.44390244,0.6875,0.86738351,0.7978022,0.44,0.57462687,0.08966862,0.19590643,0.28557505,"Sam Moll",14874,594580
"Zac Gallen","ARI",0.3290938,0.66642175,0.47044335,0.57971014,0.88533627,0.76112565,0.41902709,0.6643026,0.11223862,0.17312423,0.28536285,"Zac Gallen",19291,668678
"Tim Mayza","TOR",0.31568228,0.61320755,0.43263288,0.70967742,0.86153846,0.79428571,0.39307787,0.61860465,0.08888889,0.1962963,0.28518519,"Tim Mayza",15042,641835
"Andrew Nardi","MIA",0.3480663,0.71084337,0.50521921,0.58201058,0.83050847,0.73347107,0.43319415,0.64556962,0.13465553,0.15031315,0.28496868,"Andrew Nardi",25942,677053
"Cole Ragans","- - -",0.3258547,0.73415765,0.49273531,0.58032787,0.79789474,0.71282051,0.40871762,0.59183673,0.14114682,0.1436673,0.28481411,"Cole Ragans",21846,666142
"Roansy Contreras","PIT",0.32272069,0.69333333,0.46888694,0.57399103,0.88461538,0.75514019,0.39439089,0.61589404,0.11441048,0.17030568,0.28471616,"Roansy Contreras",22810,672710
"Tyler Rogers","SFG",0.32666667,0.71892925,0.50934996,0.70408163,0.83776596,0.79195804,0.46571683,0.64724919,0.10577778,0.17866667,0.28444444,"Tyler Rogers",15541,643511
"David Peterson","NYM",0.31970564,0.67294751,0.45320448,0.5831202,0.84,0.72727273,0.37792472,0.56504065,0.1234129,0.16099543,0.28440833,"David Peterson",20302,656849
"Matthew Boyd","DET",0.35430917,0.72483221,0.49490662,0.59073359,0.81790123,0.71698113,0.37945671,0.64356436,0.14006791,0.14431239,0.28438031,"Matthew Boyd",15440,571510
"Cory Abbott","WSN",0.33246753,0.65408805,0.47795164,0.59375,0.86057692,0.75892857,0.45234708,0.64480874,0.11505682,0.16903409,0.28409091,"Cory Abbott",20277,676265
"Trevor May","OAK",0.29321663,0.65517241,0.44201031,0.65671642,0.83732057,0.76676385,0.41108247,0.57560976,0.10282776,0.18123393,0.2840617,"Trevor May",6398,543507
"Edward Cabrera","MIA",0.33389975,0.6128,0.43063263,0.56234097,0.8772846,0.71778351,0.34683685,0.54608295,0.12126246,0.1627907,0.28405316,"Edward Cabrera",21690,665795
"Kyle Harrison","SFG",0.30267062,0.66932271,0.45918367,0.71568627,0.8452381,0.7962963,0.42687075,0.58503401,0.09353741,0.19047619,0.28401361,"Kyle Harrison",27758,690986
"Joe Musgrove","SDP",0.38546256,0.64330218,0.49225806,0.61142857,0.90072639,0.76802097,0.41419355,0.64661654,0.11368015,0.1701991,0.28387925,"Joe Musgrove",12970,605397
"Max Fried","ATL",0.3238342,0.68855932,0.46221865,0.6,0.86153846,0.74782609,0.37942122,0.58199357,0.11655949,0.16720257,0.28376206,"Max Fried",13743,608331
"Austin Cox","KCR",0.27164179,0.66666667,0.43771626,0.59340659,0.85185185,0.75889328,0.42041522,0.61744966,0.10553633,0.17820069,0.28373702,"Austin Cox",24604,680735
"Clarke Schmidt","NYY",0.32457293,0.65462185,0.46939528,0.62145749,0.88575096,0.78318932,0.43879056,0.63832853,0.10169492,0.18201916,0.28371408,"Clarke Schmidt",19899,657376
"Chase Silseth","LAA",0.29445507,0.63561644,0.43468468,0.61688312,0.82327586,0.74093264,0.41103604,0.61085973,0.11248594,0.17097863,0.28346457,"Chase Silseth",30074,681217
"Héctor Neris","HOU",0.35101404,0.71396896,0.50091575,0.61333333,0.78571429,0.71480804,0.41300366,0.56043956,0.14259598,0.14076782,0.2833638,"Hector Neris",11804,593576
"Peter Strzelecki","- - -",0.29123711,0.68679245,0.4517611,0.66371681,0.81318681,0.7559322,0.4058193,0.53374233,0.11026034,0.17304747,0.28330781,"Peter Strzelecki",21367,657265
"Kyle Hendricks","CHC",0.36433513,0.62903226,0.46559089,0.71729958,0.87968442,0.80122324,0.38253441,0.66955017,0.09232955,0.19081439,0.28314394,"Kyle Hendricks",12049,543294
"Jose Cuas","- - -",0.30110497,0.69026549,0.45068027,0.5733945,0.82051282,0.71886792,0.38435374,0.60616438,0.12659303,0.15632965,0.28292268,"Jose Cuas",17701,621016
"Emmanuel Clase","CLE",0.35093697,0.73358349,0.53303571,0.54854369,0.8516624,0.74706868,0.47589286,0.56622517,0.13422222,0.14844444,0.28266667,"Emmanuel Clase",21032,661403
"Colin Poche","TBR",0.34521576,0.6751269,0.48543689,0.58695652,0.83082707,0.73111111,0.42502697,0.58130081,0.13052859,0.15210356,0.28263215,"Colin Poche",19403,621363
"Mitch Keller","PIT",0.31073113,0.67463106,0.47675537,0.69639469,0.85208333,0.79690652,0.45623597,0.64,0.09673286,0.18577835,0.28251121,"Mitch Keller",17594,656605
"Bobby Miller","LAD",0.31555556,0.69976077,0.47934727,0.62535211,0.84786325,0.76382979,0.42631311,0.64554455,0.11314985,0.16921509,0.28236493,"Bobby Miller",27483,676272
"Kendall Graveman","- - -",0.30453258,0.65441176,0.43267504,0.58604651,0.83520599,0.72406639,0.36624776,0.63475177,0.11917563,0.16308244,0.28225806,"Kendall Graveman",15514,608665
"Josh Winckowski","BOS",0.3258427,0.71821306,0.49096168,0.6091954,0.84210526,0.75257732,0.4208243,0.6239782,0.12121212,0.16089466,0.28210678,"Josh Winckowski",22387,670174
"Jack Flaherty","- - -",0.2885101,0.66348904,0.43790353,0.61925602,0.8433908,0.75455334,0.39840486,0.58923077,0.10740038,0.17457306,0.28197343,"Jack Flaherty",17479,656427
"Eli Morgan","CLE",0.36401674,0.73913043,0.515,0.5862069,0.84313725,0.73462783,0.4025,0.63210702,0.13666667,0.145,0.28166667,"Eli Morgan",20203,669212
"Albert Abreu","NYY",0.26841244,0.62817552,0.41762452,0.64634146,0.83455882,0.76376147,0.41475096,0.55223881,0.0980019,0.18363463,0.28163654,"Albert Abreu",17485,656061
"Jalen Beeks","TBR",0.30413625,0.66875,0.46374829,0.544,0.8364486,0.72861357,0.4377565,0.55208333,0.12568306,0.1557377,0.28142077,"Jalen Beeks",17192,656222
"JT Chargois","MIA",0.25181598,0.60344828,0.39687055,0.67307692,0.88,0.80286738,0.41251778,0.53448276,0.078125,0.203125,0.28125,"JT Chargois",13767,608638
"Steven Matz","STL",0.30880929,0.68509615,0.4766756,0.65830721,0.84210526,0.77615298,0.4461126,0.61247216,0.10658811,0.17461168,0.28119979,"Steven Matz",13361,571927
"Lucas Erceg","OAK",0.2700157,0.63701923,0.41500475,0.61046512,0.83018868,0.74370709,0.39506173,0.56573705,0.10636277,0.17473884,0.28110161,"Lucas Erceg",19360,668674
"Yennier Cano","BAL",0.36091549,0.67928731,0.50147493,0.61463415,0.86229508,0.7627451,0.44149459,0.68904594,0.11886051,0.16208251,0.28094303,"Yennier Cano",25911,666974
"Framber Valdez","HOU",0.31459988,0.6651446,0.4706879,0.52427184,0.88672769,0.75233981,0.44527279,0.59034653,0.11613774,0.16475354,0.28089129,"Framber Valdez",17295,664285
"Caleb Ferguson","LAD",0.32363014,0.68958333,0.4887218,0.58730159,0.87009063,0.76730769,0.45112782,0.57037037,0.11340206,0.16682287,0.28022493,"Caleb Ferguson",19349,657571
"Joe Mantiply","ARI",0.37724551,0.66666667,0.49737303,0.73015873,0.82911392,0.78521127,0.4150613,0.66242038,0.10683012,0.17338004,0.28021016,"Joe Mantiply",14857,573009
"Colin Rea","MIL",0.31682323,0.70414201,0.47916667,0.65768194,0.86554622,0.78571429,0.41914683,0.64990329,0.10242454,0.17763483,0.28005938,"Colin Rea",12317,607067
"Kodai Senga","NYM",0.29861111,0.69634489,0.45044723,0.53100775,0.85329744,0.72120731,0.38175313,0.56916427,0.12522298,0.15483411,0.28005708,"Kodai Senga",31838,673540
"Cody Bradford","TEX",0.32536765,0.68604651,0.48459959,0.69491525,0.84745763,0.79025424,0.44147844,0.64529915,0.10153846,0.17846154,0.28,"Cody Bradford",27597,674003
"Eduardo Rodriguez","DET",0.30967742,0.69685415,0.47585925,0.67592593,0.84268126,0.78073947,0.4292144,0.63929147,0.10412413,0.17558187,0.279706,"Eduardo Rodriguez",13164,593958
"Dylan Floro","- - -",0.33101045,0.64599483,0.4578564,0.7,0.888,0.80681818,0.40270552,0.67741935,0.08835759,0.19126819,0.27962578,"Dylan Floro",13394,571670
"Ross Stripling","SFG",0.30825243,0.70747218,0.48107364,0.70866142,0.82921348,0.78540773,0.43289745,0.67716535,0.10302198,0.17651099,0.27953297,"Ross Stripling",13273,548389
"Jordan Montgomery","- - -",0.33736327,0.6737109,0.47363014,0.63822526,0.84943538,0.75994215,0.40513699,0.64736165,0.11358194,0.16592542,0.27950736,"Jordan Montgomery",16511,656756
"Chris Bassitt","TOR",0.2969947,0.67891817,0.47244345,0.66666667,0.86925434,0.80040459,0.45938197,0.63559322,0.09390863,0.18559645,0.27950508,"Chris Bassitt",12304,605135
"Hunter Greene","CIN",0.3338843,0.70501139,0.48994253,0.58168317,0.819063,0.72531769,0.42049808,0.64457831,0.13425705,0.14524606,0.27950311,"Hunter Greene",22182,668881
"Sonny Gray","MIN",0.31840491,0.68686869,0.47374024,0.55298651,0.88970588,0.7588015,0.42157559,0.61140584,0.11390166,0.16554652,0.27944818,"Sonny Gray",12768,543243
"Brady Singer","KCR",0.28983516,0.6600346,0.45367534,0.57345972,0.90825688,0.78902954,0.44257274,0.61680912,0.09560229,0.18355641,0.2791587,"Brady Singer",25377,663903
"James Kaprielian","OAK",0.3289689,0.67849687,0.48256881,0.65671642,0.83384615,0.7661597,0.43944954,0.64285714,0.11253431,0.16651418,0.27904849,"James Kaprielian",18331,621076
"Michael Tonkin","ATL",0.32568149,0.70989761,0.50116913,0.65638767,0.83653846,0.77293935,0.45674201,0.66461538,0.11379579,0.16523772,0.27903352,"Michael Tonkin",10315,543859
"Matt Moore","- - -",0.38396624,0.70844687,0.5255648,0.62637363,0.81923077,0.739819,0.43638526,0.54587156,0.13593381,0.143026,0.27895981,"Matt Moore",1890,519043
"Patrick Sandoval","LAA",0.31661238,0.67403315,0.46470813,0.58024691,0.84836066,0.74137931,0.41434567,0.59202454,0.12,0.15885714,0.27885714,"Patrick Sandoval",19447,663776
"Tyler Wells","BAL",0.31956912,0.68567807,0.47136101,0.65449438,0.83733826,0.76477146,0.41460851,0.62340426,0.11076115,0.167979,0.27874016,"Tyler Wells",20000,669330
"Louis Varland","MIN",0.35628227,0.74509804,0.5380385,0.60386473,0.85526316,0.76660988,0.46746104,0.69964664,0.12557287,0.15307058,0.27864345,"Louis Varland",27691,686973
"Yunior Marte","PHI",0.30806846,0.69415808,0.46857143,0.58730159,0.86633663,0.75914634,0.41571429,0.61538462,0.11285714,0.16571429,0.27857143,"Yunior Marte",14416,628708
"Yusei Kikuchi","TOR",0.32938241,0.69471947,0.48667851,0.57007576,0.85985748,0.74817518,0.43055062,0.59428571,0.12242725,0.15613911,0.27856636,"Yusei Kikuchi",20633,579328
"Alex Faedo","DET",0.33104631,0.66518847,0.47678917,0.6373057,0.87333333,0.78093306,0.43617021,0.66793893,0.10434783,0.17391304,0.27826087,"Alex Faedo",19874,656412
"Brandon Pfaadt","ARI",0.33139535,0.67466667,0.49130435,0.6245614,0.84980237,0.76864728,0.46583851,0.63895487,0.1133829,0.16480793,0.27819083,"Brandon Pfaadt",27782,694297
"Drew Smyly","CHC",0.33513149,0.67538126,0.46522282,0.63380282,0.8516129,0.75470009,0.38234069,0.62619808,0.11388196,0.1641729,0.27805486,"Drew Smyly",11760,592767
"Chris Martin","BOS",0.42506812,0.74084507,0.58033241,0.76282051,0.82889734,0.80429594,0.49168975,0.7638191,0.11325967,0.16436464,0.27762431,"Chris Martin",11847,455119
"Grant Anderson","TEX",0.29673591,0.62452107,0.43979933,0.69,0.88343558,0.80988593,0.43645485,0.61688312,0.08361204,0.19397993,0.27759197,"Grant Anderson",20546,681982
"Gavin Williams","CLE",0.30778894,0.70169492,0.47546898,0.6244898,0.81642512,0.74506829,0.42568543,0.63188406,0.12112473,0.15645278,0.27757751,"Gavin Williams",30122,668909
"Kevin Ginkel","ARI",0.32120253,0.68794326,0.46824645,0.49261084,0.88659794,0.72469636,0.40094787,0.62204724,0.12878788,0.14867424,0.27746212,"Kevin Ginkel",19876,656464
"Gavin Stone","LAD",0.36842105,0.74146341,0.50822669,0.61111111,0.80263158,0.71582734,0.37477148,0.61842105,0.14416058,0.13321168,0.27737226,"Gavin Stone",27792,694813
"Gerrit Cole","NYY",0.33103448,0.7256447,0.49893325,0.63621795,0.84501481,0.76542456,0.42548004,0.6772229,0.1168594,0.16037736,0.27723676,"Gerrit Cole",13125,543037
"Seth Lugo","SDP",0.28460342,0.66880734,0.46085859,0.64754098,0.88340192,0.80456621,0.45875421,0.63245033,0.08999159,0.18713204,0.27712363,"Seth Lugo",12447,607625
"Touki Toussaint","- - -",0.27794263,0.60958904,0.39937304,0.61565836,0.89044944,0.76923077,0.3661442,0.50260417,0.09216301,0.18495298,0.27711599,"Touki Toussaint",16929,657053
"Hyun Jin Ryu","TOR",0.32991803,0.69298246,0.47951807,0.74534161,0.83966245,0.80150754,0.41204819,0.60714286,0.09518072,0.18192771,0.27710843,"Hyun Jin Ryu",14444,547943
"Dominic Leone","- - -",0.35346359,0.77399381,0.50677201,0.51256281,0.82,0.68374165,0.36455982,0.63404255,0.15990991,0.11711712,0.27702703,"Dominic Leone",13763,608678
"Yohan Ramírez","- - -",0.24429224,0.64855072,0.40056022,0.6635514,0.89944134,0.81118881,0.38655462,0.5625,0.07552448,0.2013986,0.27692308,"Yohan Ramirez",19444,670990
"Jorge López","- - -",0.31578947,0.66359447,0.47204969,0.61309524,0.89583333,0.79166667,0.44927536,0.63909774,0.0981405,0.17871901,0.2768595,"Jorge Lopez",14527,605347
"Tanner Bibee","CLE",0.31207802,0.68177241,0.46990542,0.64903846,0.83308715,0.76303751,0.42691316,0.62222222,0.11134996,0.16509028,0.27644024,"Tanner Bibee",30134,676440
"Michael Wacha","SDP",0.32464455,0.68062827,0.47771274,0.63990268,0.86,0.77474081,0.42998649,0.61663653,0.10741573,0.16898876,0.27640449,"Michael Wacha",14078,608379
"Bryan Woo","SEA",0.31691919,0.73932927,0.50828729,0.61752988,0.82474227,0.75407609,0.45303867,0.64420485,0.12474156,0.15161957,0.27636113,"Bryan Woo",30279,693433
"Alex Cobb","SFG",0.32358804,0.63336663,0.44732642,0.68172485,0.90536278,0.80820696,0.39944134,0.66099071,0.08569151,0.19051415,0.27620566,"Alex Cobb",6562,502171
"Merrill Kelly","ARI",0.36025567,0.69131238,0.48804852,0.64354839,0.84358289,0.75292398,0.38601498,0.61080332,0.1202847,0.15587189,0.27615658,"Merrill Kelly",11156,518876
"Kirby Yates","ATL",0.31570997,0.68607595,0.45411542,0.56937799,0.81180812,0.70625,0.37369915,0.57874016,0.1328935,0.14326107,0.27615457,"Kirby Yates",9073,489446
"Seth Martinez","HOU",0.29824561,0.69480519,0.45811518,0.58088235,0.87850467,0.76285714,0.40314136,0.57948718,0.10849673,0.16732026,0.27581699,"Seth Martinez",21045,661527
"Grayson Rodriguez","BAL",0.3418151,0.70918919,0.503327,0.60049628,0.85670732,0.7592068,0.43963878,0.61747573,0.12119772,0.15446768,0.2756654,"Grayson Rodriguez",24492,680570
"Joe Ryan","MIN",0.374829,0.75757576,0.5490123,0.66788321,0.79675676,0.74881195,0.45508759,0.67410714,0.13780261,0.13780261,0.27560521,"Joe Ryan",21390,657746
"Génesis Cabrera","- - -",0.34954955,0.70588235,0.49682875,0.61340206,0.8115942,0.72978723,0.41331924,0.57740586,0.13354364,0.14195584,0.27549947,"Genesis Cabrera",17490,650893
"Zack Wheeler","PHI",0.36637459,0.7103085,0.51125198,0.61883408,0.82627119,0.74023559,0.42123613,0.61626429,0.13267891,0.14281191,0.27549082,"Zack Wheeler",10310,554430
"Bailey Ober","MIN",0.3778264,0.75,0.53072626,0.63513514,0.81450488,0.73927126,0.41082939,0.65857886,0.13837559,0.13708638,0.27546197,"Bailey Ober",21224,641927
"Jon Gray","TEX",0.35014837,0.70526316,0.50522357,0.6059322,0.85617368,0.75847808,0.43669035,0.66463415,0.12156536,0.15362198,0.27518734,"Jon Gray",14916,592351
"Alex Vesia","LAD",0.32773109,0.73209549,0.50644783,0.58974359,0.80797101,0.72916667,0.44196952,0.59907834,0.13700234,0.1381733,0.27517564,"Alex Vesia",25007,681911
"Jake Bird","COL",0.26783311,0.66975309,0.4550683,0.62311558,0.89400922,0.80884676,0.46585191,0.57480315,0.08692529,0.18821839,0.27514368,"Jake Bird",21267,656234
"Thaddeus Ward","WSN",0.24694377,0.59558824,0.38619677,0.67326733,0.87654321,0.79847909,0.39941263,0.46875,0.07782673,0.19676946,0.27459618,"Thaddeus Ward",21513,663658
"Bowden Francis","TOR",0.32653061,0.69795918,0.49536178,0.65625,0.87134503,0.79400749,0.45454545,0.63970588,0.10204082,0.17254174,0.27458256,"Bowden Francis",20548,670102
"Collin McHugh","ATL",0.31612903,0.6959799,0.46463654,0.64285714,0.85559567,0.76744186,0.39096267,0.64925373,0.10784314,0.16666667,0.2745098,"Collin McHugh",7531,543521
"Ian Gibaut","CIN",0.35993976,0.7,0.51400329,0.66527197,0.81818182,0.75961538,0.45304778,0.67610063,0.1232539,0.15119145,0.27444536,"Ian Gibaut",17871,664139
"Reid Detmers","LAA",0.30821918,0.71880492,0.48806774,0.60666667,0.82762836,0.74921136,0.43802925,0.61490683,0.12221368,0.1518063,0.27401998,"Reid Detmers",27468,672282
"Pedro Avila","SDP",0.3030303,0.67029973,0.45363128,0.54375,0.85365854,0.73152709,0.41005587,0.61363636,0.12178771,0.15195531,0.27374302,"Pedro Avila",18864,658648
"Alexis Díaz","CIN",0.31564246,0.70627803,0.46557659,0.54424779,0.78412698,0.68391867,0.383821,0.55594406,0.14665523,0.12692967,0.27358491,"Alexis Diaz",21132,664747
"Dane Dunning","TEX",0.32065906,0.67799642,0.46884273,0.66007905,0.88258575,0.79351266,0.41468843,0.63296399,0.09673832,0.17679763,0.27353595,"Dane Dunning",19409,641540
"Robert Garcia","- - -",0.33333333,0.7112069,0.50095602,0.69072165,0.81818182,0.77099237,0.44359465,0.67716535,0.11472275,0.15869981,0.27342256,"Robert Garcia",23363,676395
"Brad Hand","- - -",0.29304029,0.63356974,0.44169247,0.60625,0.90671642,0.79439252,0.43653251,0.59322034,0.09044193,0.18293936,0.27338129,"Brad Hand",9111,543272
"Hunter Harvey","WSN",0.3460076,0.70022883,0.50674974,0.68681319,0.83006536,0.77663934,0.45379024,0.61276596,0.11318795,0.15991693,0.27310488,"Hunter Harvey",15507,640451
"Hunter Brown","HOU",0.31193256,0.65959253,0.4625,0.58835759,0.88288288,0.77027027,0.43308824,0.58796992,0.10605505,0.16697248,0.27302752,"Hunter Brown",25880,686613
"Aaron Loup","LAA",0.34513274,0.68311688,0.50059737,0.71153846,0.87072243,0.81145585,0.45997611,0.64069264,0.09415971,0.17878427,0.27294398,"Aaron Loup",10343,571901
"Ryan Thompson","- - -",0.2991453,0.6,0.44144144,0.67142857,0.92063492,0.83163265,0.47297297,0.60330579,0.0738255,0.19910515,0.27293065,"Ryan Thompson",16647,657044
"George Kirby","SEA",0.37363388,0.72593681,0.54336283,0.67276051,0.86842105,0.79869707,0.48176991,0.69484808,0.10938053,0.16353982,0.27292035,"George Kirby",25436,669923
"Bryan Hoeing","MIA",0.29662261,0.65315315,0.43733333,0.66831683,0.9,0.80487805,0.39466667,0.64473684,0.08525755,0.18738899,0.27264654,"Bryan Hoeing",26304,663773
"Cooper Criswell","TBR",0.30769231,0.64876033,0.4566787,0.72916667,0.89171975,0.83003953,0.4368231,0.64900662,0.07761733,0.19494585,0.27256318,"Cooper Criswell",24975,681867
"Phil Bickford","- - -",0.32889481,0.73584906,0.48697068,0.57894737,0.83190883,0.72742475,0.38843648,0.66118421,0.13219789,0.14030819,0.27250608,"Phil Bickford",18519,641360
"James Paxton","BOS",0.33088235,0.71138211,0.49704142,0.57142857,0.84761905,0.74404762,0.43668639,0.60097324,0.12706856,0.14539007,0.27245863,"James Paxton",11828,572020
"José Cisnero","DET",0.3038674,0.69525959,0.47971602,0.65454545,0.83766234,0.77378436,0.44929006,0.58801498,0.1082996,0.16396761,0.27226721,"Jose Cisnero",6399,542585
"Ranger Suárez","PHI",0.3232899,0.63899371,0.44735541,0.65743073,0.89370079,0.79005525,0.39298072,0.61481481,0.09387352,0.17835968,0.2722332,"Ranger Suarez",17277,624133
"Kyle Gibson","BAL",0.30815217,0.67946578,0.45457538,0.60846561,0.87837838,0.76755974,0.39433838,0.62453532,0.10562685,0.16650214,0.27212899,"Kyle Gibson",10123,502043
"Hayden Wesneski","CHC",0.29404617,0.63262195,0.44421907,0.66528926,0.87228916,0.79604262,0.44354293,0.62269129,0.09047941,0.18163403,0.27211344,"Hayden Wesneski",27581,669713
"Enyel De Los Santos","CLE",0.31740614,0.72234273,0.49570201,0.51612903,0.87087087,0.74373796,0.44030564,0.59923664,0.12606635,0.14597156,0.27203791,"Enyel De Los Santos",18403,660853
"Dallas Keuchel","MIN",0.32801822,0.61643836,0.42401216,0.6875,0.91851852,0.79928315,0.33282675,0.63372093,0.08510638,0.18693009,0.27203647,"Dallas Keuchel",9434,572971
"Steven Wilson","SDP",0.26593807,0.68894602,0.44136461,0.64383562,0.82089552,0.75845411,0.41471215,0.57990868,0.10660981,0.1652452,0.27185501,"Steven Wilson",20353,621051
"Brent Suter","COL",0.29235382,0.65151515,0.43932684,0.65128205,0.87707641,0.78830645,0.40921169,0.62328767,0.09292035,0.17876106,0.27168142,"Brent Suter",13942,608718
"Shawn Armstrong","TBR",0.39643653,0.71551724,0.5357591,0.70224719,0.81124498,0.76580796,0.43663739,0.62801932,0.12515645,0.14643304,0.27158949,"Shawn Armstrong",12857,542888
"Andre Jackson","- - -",0.2972028,0.72727273,0.48151848,0.67647059,0.83974359,0.78215768,0.42857143,0.60700389,0.10479042,0.16666667,0.27145709,"Andre Jackson",21298,656578
"Carlos Estévez","LAA",0.32441472,0.73724008,0.51818988,0.67010309,0.8025641,0.75856164,0.46938776,0.64768683,0.125,0.1462766,0.2712766,"Carlos Estevez",14542,608032
"Taylor Clarke","KCR",0.38043478,0.68396226,0.50093633,0.64489796,0.84482759,0.75327103,0.39700375,0.65413534,0.12336449,0.14766355,0.27102804,"Taylor Clarke",17611,664199
"Osvaldo Bido","PIT",0.30514706,0.64393939,0.44787234,0.68674699,0.87843137,0.80285036,0.4212766,0.61864407,0.0881104,0.18259023,0.27070064,"Osvaldo Bido",23150,674370
"Logan Gilbert","SEA",0.33957392,0.72594752,0.52105443,0.61787072,0.84538153,0.76675427,0.46970216,0.63636364,0.12140903,0.14911081,0.27051984,"Logan Gilbert",22250,669302
"Sandy Alcantara","MIA",0.38002681,0.72986168,0.53803749,0.65608466,0.84392419,0.77117486,0.45167218,0.6496063,0.12289068,0.14746882,0.2703595,"Sandy Alcantara",18684,645261
"Rich Hill","- - -",0.27455197,0.6622575,0.44839858,0.7154047,0.89214381,0.8324515,0.44839858,0.5969697,0.07492114,0.19479495,0.26971609,"Rich Hill",4806,448179
