Name,Team,W,L,SV,G,GS,IP,K/9,BB/9,HR/9,BABIP,LOB%,GB%,HR/FB,vFA (pi),ERA,xERA,FIP,xFIP,WAR,NameASCII,PlayerId,MLBAMID
"Josh Hader","HOU",8,8,34,71,0,71,13.30986058515743,3.1690144250374837,1.521126924017992,0.22962962962962963,0.68965517,0.303448275,0.157894736,,3.80281731004498,2.678490570239577,3.5045079836271267,2.925812694299904,0.948881983757019,"Josh Hader",14212,623352
"Kyle Freeland","COL",5,8,0,21,21,113.1,6.750000302931856,2.0647059750144496,1.7470589019353038,0.3146067415730337,0.67588326,0.401595744,0.146666666,91.64180570268361,5.241176705805911,5.07887104526608,4.904715150417345,4.382373311680686,0.9438482522964478,"Kyle Freeland",16256,607536
"Trevor Rogers","- - -",2,11,0,25,25,124.1,7.021448008414998,4.053619468775668,1.013404867193917,0.32225063938618925,0.69844789,0.462686567,0.103703703,92.05991384086879,4.92225221208474,5.173975150232775,4.517686267881684,4.6956042497440675,0.9404947105795145,"Trevor Rogers",22286,669432
"Dedniel Núñez","NYM",2,0,1,25,0,35,12.342859833387067,2.057143305564511,0.7714287395866917,0.27631578947368424,0.75539568,0.525641025,0.107142857,96.4945122722672,2.314286218760075,2.394837749833619,2.2236224299060607,2.318943461376176,0.9360483288764954,"Dedniel Nunez",23055,673380
"Luis L. Ortiz","PIT",7,6,1,37,15,135.2,7.0982804309310925,2.786240916814074,1.0614251111672661,0.24345549738219896,0.75581395,0.396984924,0.095238095,95.86524333428899,3.316953472397707,4.303299426949657,4.2500179126063795,4.589212613356862,0.9303473234176636,"Luis L. Ortiz",27646,682847
"Jared Koenig","MIL",9,4,1,55,6,62,9.145162697017224,3.338710190974542,0.5806452506042681,0.29239766081871343,0.78249337,0.464705882,0.064516129,96.13403930664063,2.4677423150681395,3.4819255262766102,3.2793830214628477,3.9526818538311344,0.9224231839179993,"Jared Koenig",27517,657649
"Marcus Stroman","NYY",10,9,1,30,29,154.2,6.575431466953111,3.491379539975103,1.105603520992116,0.31157894736842107,0.73896353,0.491836734,0.125827814,90.5891822076613,4.306034765969294,4.9289912806531975,4.621221253279422,4.500401866062591,0.9189097266644239,"Marcus Stroman",13431,573186
"Kris Bubic","KCR",1,1,1,27,0,30.1,11.571429784107186,1.4835166389881007,0.5934066555952403,0.32,0.67375887,0.561643835,0.105263157,93.16292081823671,2.6703299501785813,1.8075009065369707,1.9466994306773566,2.036638771472684,0.9188108444213867,"Kris Bubic",21455,663460
"Reed Garrett","NYM",8,5,4,53,0,57.1,13.02907179019623,4.709303056697433,0.9418606113394866,0.3492063492063492,0.73369565,0.442748091,0.130434782,96.95459276758982,3.7674424453579465,3.1762551038511706,3.3060146836734225,3.1586725681162053,0.9058901071548462,"Reed Garrett",16866,657585
"Aaron Civale","- - -",8,9,0,31,31,161,8.329192941283845,2.906832435884295,1.6211180892431645,0.2847682119205298,0.76396807,0.356394129,0.142156862,92.11024305555556,4.360248653826442,3.995191091192054,4.737908424184511,4.31213023549402,0.90267413854599,"Aaron Civale",19479,650644
"Hoby Milner","MIL",5,1,1,61,1,64.2,8.907218946890787,1.9484541446323596,0.8350517762710112,0.3131868131868132,0.58073654,0.519337016,0.115384615,88.92195041363055,4.731960065535731,3.225895829974544,3.135551934724202,3.1452081815608537,0.9001134112477303,"Hoby Milner",13346,571948
"Chris Martin","BOS",3,1,2,45,0,44.1,10.150376230982049,0.6090225738589229,1.0150376230982048,0.35294117647058826,0.67391304,0.462809917,0.131578947,94.89652286022168,3.4511279185338966,3.439238433766475,2.7830211206749174,2.6128629075936445,0.898327648639679,"Chris Martin",11847,455119
"Matthew Boyd","CLE",2,2,0,8,8,39.2,10.436975459057173,2.9495800210378964,0.9075630833962759,0.27722772277227725,0.74879227,0.314285714,0.08,92.13120626206563,2.7226892501888273,3.075623868773313,3.292530206539278,3.887498823955499,0.8938848972320557,"Matthew Boyd",15440,571510
"Porter Hodge","CHC",3,1,9,39,0,43,10.88372286130734,3.9767448916315287,0.41860472543489774,0.18888888888888888,0.80110497,0.413043478,0.055555555,,1.8837212644570398,2.635853064611379,2.7478750528548974,3.409091510265791,0.8936597108840942,"Porter Hodge",26413,687863
"Joe Ross","MIL",3,6,0,25,10,74,8.027027233923505,3.5270271179360857,0.8513513732949173,0.2981651376146789,0.72668113,0.409909909,0.075268817,94.78997171336206,3.7702703674489193,3.8717489470474433,3.8286419575191752,4.49913902586384,0.8935970067977905,"Joe Ross",12972,605452
"Evan Phillips","LAD",5,1,18,61,0,54.2,10.37195242578837,2.7987808133079732,0.9878049929322258,0.2978723404255319,0.625,0.397260273,0.101694915,96.25171991604478,3.6219516407514947,3.278562169594346,3.2762358886155982,3.481269375273975,0.8934099674224854,"Evan Phillips",17734,623465
"Robert Suarez","SDP",9,3,36,65,0,65,8.169231728096799,2.2153848754160808,0.9692308829945353,0.2556818181818182,0.80756014,0.417582417,0.094594594,99.23254751461988,2.769231094270101,3.045788187224201,3.4895567392879734,3.8109201933222305,0.8845553398132324,"Robert Suarez",30115,663158
"Anthony Bender","MIA",5,2,1,59,0,53,10.018870087865453,3.0566044335860703,0.509434072264345,0.3263888888888889,0.69321534,0.5,0.073170731,95.77737630208334,4.07547257811476,3.4277276958324467,2.9211967064588142,3.3550146238125613,0.8843914866447449,"Anthony Bender",19742,669622
"Ryan Thompson","ARI",7,5,2,67,0,66.1,7.0552777343592314,2.035176269526701,0.6783920898422336,0.2964824120603015,0.73972603,0.614213197,0.111111111,92.50521484375,3.256282031242722,3.9797015609157063,3.302158196258242,3.347993053486448,0.8843742609024048,"Ryan Thompson",16647,657044
"Bryan Abreu","HOU",3,3,1,78,0,78.1,11.834043321587961,3.6765959834059685,1.0340426203329287,0.2857142857142857,0.82938389,0.404371584,0.116883116,96.89746418189368,3.102127860998786,3.2819530251426814,3.4856287351826745,3.478283806353638,0.875194251537323,"Bryan Abreu",16609,650556
"Rhett Lowder","CIN",2,2,0,6,6,30.2,6.456521872987372,4.1086957373556,0,0.2717391304347826,0.8974359,0.384615384,0,93.80345243566177,1.1739130678158858,4.322520443352069,3.101262385633357,4.728314943452066,0.8616610765457153,"Rhett Lowder",33876,695076
"Ryan Pressly","HOU",2,3,4,59,0,56.2,9.211765739414634,2.8588238501631626,0.6352941889251472,0.3333333333333333,0.7320442,0.487804878,0.085106382,93.94649767801857,3.4941180390883098,3.9473047835688524,3.0958915350758898,3.4323220744534573,0.8548003435134888,"Ryan Pressly",7005,519151
"Jakob Junis","- - -",4,0,1,24,6,67,6.850746561196166,1.074626911560183,1.074626911560183,0.22404371584699453,0.77868852,0.387434554,0.103896103,92.6155020672342,2.686567278900457,3.78206317326306,3.6888678602982172,3.874310364919695,0.8445984721183777,"Jakob Junis",13619,596001
"Devin Williams","MIL",1,0,14,22,0,21.2,15.784615847796392,4.569230903309482,0.41538462757358924,0.25,0.92592593,0.432432432,0.071428571,94.68864010167464,1.2461538827207677,2.090881704195795,2.058787438093557,2.4357774962530936,0.834244430065155,"Devin Williams",15816,642207
"José Leclerc","TEX",6,5,1,64,0,66.2,12.015001833343785,4.320000659179788,0.9450001441955787,0.3141025641025641,0.71776156,0.352201257,0.102941176,95.58239483890215,4.320000659179788,3.574360495174466,3.481479826354988,3.658728427747282,0.8110663890838623,"Jose Leclerc",14524,600917
"Colin Rea","MIL",12,6,1,32,27,167.2,7.2465211495356305,2.308151180963201,1.5566600987891355,0.28169014084507044,0.7662624,0.38771593,0.136792452,93.0369091892429,4.294234755280374,4.887106827525972,4.752960951768378,4.416255862175867,0.8084203600883484,"Colin Rea",12317,607067
"Kyle Harrison","SFG",7,7,0,24,24,124.1,8.541555309205874,3.0402146015817517,1.3029491149636079,0.30835734870317005,0.73252688,0.408839779,0.123287671,92.9029866332498,4.560321902372627,4.866211712508779,4.332699665139938,4.226157253074172,0.807452380657196,"Kyle Harrison",27758,690986
"Ben Lively","CLE",13,10,0,29,29,151,7.033112582781457,2.9205298013245033,1.3708609271523178,0.2654462242562929,0.78358209,0.419213973,0.121693121,89.99538799894958,3.814569536423841,3.979757536401526,4.656546003455358,4.56892738607743,0.7981807589530945,"Ben Lively",14932,594902
"James Paxton","- - -",9,3,0,21,21,100.1,6.548173151666666,4.485050103881278,1.0764120249315068,0.2757475083056478,0.71981424,0.374592833,0.091603053,93.38611942498008,4.395349101803653,4.728048978245505,4.791064593695681,5.210397853640641,0.7869845032691956,"James Paxton",11828,572020
"Dylan Lee","ATL",4,2,0,52,0,59.2,11.463689105273899,2.5642462472323193,1.0558661018015434,0.3,0.83629893,0.351724137,0.106060606,92.5487733004386,2.1117322036030868,2.55355198565316,2.998881984353042,3.1462432632862205,0.7795523405075073,"Dylan Lee",19996,669276
"Nick Mears","- - -",1,5,0,54,0,57.2,11.705204957694143,3.7456655864621258,1.0924857960514534,0.36,0.59840426,0.407643312,0.111111111,96.85981674071083,5.930637178565033,3.2966063555442653,3.3919133552527936,3.4657260238195904,0.7779695838689804,"Nick Mears",25376,683232
"Kevin Kelly","TBR",5,2,1,68,0,70.2,8.023586926914017,1.1462267038448595,0.8915096585460018,0.26804123711340205,0.75949367,0.567839195,0.129629629,92.21830055930398,2.6745289756380055,3.2987239056497737,3.2655364070171284,3.133203174661399,0.7703043222427368,"Kevin Kelly",25679,687330
"Shane Bieber","CLE",2,0,0,2,2,12,15,0.75,0,0.4166666666666667,1,0.5,0,92.47847316576087,0,2.751481863874076,0.08314644495646206,0.5871492470304176,0.7695190906524658,"Shane Bieber",19427,669456
"Brant Hurter","DET",6,1,0,10,1,45.1,7.544117858665631,1.1911765039998363,0.7941176693332243,0.23622047244094488,0.78488372,0.53125,0.093023255,92.2227783203125,2.580882425332979,2.2668674368689574,3.0341268334009244,3.321252462062087,0.7608678936958313,"Brant Hurter",30133,676428
"Tony Santillan","CIN",3,3,0,29,1,30,13.800002632141615,2.700000514984229,1.2000002288818796,0.2698412698412698,0.77868852,0.323076923,0.133333333,97.27961570338199,3.000000572204699,2.4151748536171063,2.733146362304672,2.5118213929788173,0.7601583544164896,"Tony Santillan",19926,663574
"Beau Brieske","DET",4,5,1,46,12,67.2,9.177341281134135,3.990148383101798,0.6650247305169663,0.2840909090909091,0.7,0.376404494,0.064935064,95.96162879797441,3.591133544791618,3.3137987495934134,3.5063813072206895,4.266351578302972,0.7566325217485428,"Beau Brieske",26079,689225
"Ryan Fernandez","STL",1,6,2,62,0,66.2,9.585001462555155,4.320000659179788,0.5400000823974735,0.3068181818181818,0.71759259,0.429378531,0.06779661,95.79663294604701,3.5100005355835777,3.504789076646359,3.3464798057556195,3.904607330425473,0.7435861229896545,"Ryan Fernandez",24862,681676
"Randy Vásquez","SDP",4,7,0,20,20,98,5.6938775510204085,2.663265306122449,1.1938775510204083,0.3302180685358255,0.72164948,0.386706948,0.104,94.30791015625,4.86734693877551,5.923035414081451,4.697092023187754,4.901184378062585,0.7419896721839905,"Randy Vasquez",24719,681190
"Bryan Hudson","MIL",6,1,0,43,0,62.1,8.951872388207125,2.454545654830986,1.0106952696362883,0.14788732394366197,0.94240838,0.412162162,0.116666666,91.43294404517454,1.7326204622336372,2.99138062663737,3.5996348938482043,3.5951510064231633,0.7284849286079407,"Bryan Hudson",19924,663542
"Joey Estes","OAK",7,9,0,25,24,127.2,6.485640106566314,1.9033943791009835,1.6214100266415785,0.27365728900255754,0.69732938,0.245742092,0.100877192,92.63992135605375,5.005222256154438,4.4114854146175615,4.936714879840504,5.294975346522007,0.7280533942393959,"Joey Estes",26257,683155
"Cionel Pérez","BAL",2,0,2,62,0,53.2,7.714287176530196,4.695653063974902,0,0.29559748427672955,0.6375,0.557692307,0,96.52188621411483,4.527951168832941,3.58522007281886,3.2969145856224316,4.592922036613899,0.7226871252059937,"Cionel Perez",19614,672335
"Andrew Nardi","MIA",3,2,0,59,0,49.2,12.684566356390905,3.2617456345005182,1.2684566356390905,0.32456140350877194,0.63909774,0.316666666,0.114754098,94.23304219600726,5.073826542556362,2.7468750603081413,3.327553636783648,3.3523693354139605,0.7117204070091248,"Andrew Nardi",25942,677053
"Jesús Luzardo","MIA",3,6,0,12,12,66.2,7.830000298690807,2.9700001132965133,1.2150000463485735,0.28415300546448086,0.66298343,0.37037037,0.118421052,95.51789022229381,4.995000190544135,4.602838525670294,4.261479820060732,4.230169401959262,0.7002174258232117,"Jesus Luzardo",19959,666200
"Hunter Harvey","- - -",2,4,1,49,0,50.2,9.769738435828055,2.842105726786343,0.8881580396207321,0.3333333333333333,0.67692308,0.44680851,0.116279069,97.96389996963339,4.440790198103661,5.158123262029743,3.521742994138088,3.5220659178922187,0.6859810501337051,"Hunter Harvey",15507,640451
"Michael Lorenzen","- - -",7,6,0,26,24,130.1,6.698209980067962,4.1432226680832756,1.1739130892902614,0.23595505617977527,0.82402235,0.418230563,0.112582781,93.97086190328903,3.3145781344666205,4.580225640245603,4.892822556657826,4.9489345998156455,0.6859574541449547,"Michael Lorenzen",14843,547179
"Michel Otañez","OAK",1,0,1,36,0,34,14.558826796324515,5.2941188350270965,0.5294118835027096,0.352112676056338,0.74152542,0.383561643,0.0625,98.09764840612449,3.441177242767613,2.4851479256257845,2.7253032087042035,3.3836642093511315,0.6855157613754272,"Michel Otanez",22533,671305
"Shawn Armstrong","- - -",3,3,1,57,7,66.2,8.910000977182495,3.3750003701448845,0.8100000888347724,0.3622448979591837,0.69037657,0.358208955,0.075949367,93.50069888607486,4.860000533008634,5.1094798723448305,3.571479822707181,4.193209852266809,0.6845931150019169,"Shawn Armstrong",12857,542888
"Jesus Tinoco","- - -",1,0,3,32,0,40.2,9.295083202427836,2.655738057836525,0.6639345144591312,0.23529411764705882,0.71428571,0.466666666,0.073170731,96.64663668032046,3.319672572295656,3.2028470297442166,3.166479778289795,3.731865377728999,0.6843798980116844,"Jesus Tinoco",16300,622786
"Justin Verlander","HOU",5,6,0,17,17,90.1,7.37269414206046,2.6900370518328707,1.4944650287960393,0.3029197080291971,0.68181818,0.282229965,0.1,93.69962004226268,5.479705105585477,3.7671902361681138,4.782716031654401,5.134759530442583,0.677076518535614,"Justin Verlander",8700,434378
"Robert Gasser","MIL",2,0,0,5,5,28,5.142857142857143,0.32142857142857145,0.6428571428571429,0.2826086956521739,0.78767123,0.430107526,0.0625,93.2071063701923,2.5714285714285716,2.89077623515826,3.3807654925755095,4.180203671114786,0.6720036864280701,"Robert Gasser",29812,688107
"Tyler Ferguson","OAK",4,2,2,48,0,51.1,10.870130947175554,4.207792624713117,0.7012987707855196,0.24347826086956523,0.66793893,0.372881355,0.078431372,96.08382985561708,3.681818546623978,3.6683469020791106,3.283362906754048,3.7725661120566074,0.6693065762519836,"Tyler Ferguson",19481,621053
"Jacob Webb","BAL",2,5,2,60,0,56.2,9.211766979653678,4.288236352597402,0.6352942744588744,0.24489795918367346,0.72115385,0.34,0.0625,93.54853562801932,3.0176478036796532,3.5175344893099143,3.5194210418780587,4.309454260382244,0.6680023670196533,"Jacob Webb",19274,657097
"Spencer Turnbull","PHI",3,0,0,17,7,54.1,9.607362188031768,3.3128835131144028,0.9938650539343209,0.23308270676691728,0.83955224,0.474820143,0.12,,2.6503068104915224,4.0720756252759145,3.8474613893188674,3.8032973449311833,0.6593504752963781,"Spencer Turnbull",16207,605513
"Clayton Kershaw","LAD",2,2,0,7,7,30,7.200000457763701,2.700000171661388,0.6000000381469751,0.3541666666666667,0.63348416,0.385416666,0.06060606,89.80517850907822,4.500000286102313,4.58975053226324,3.533146468268502,4.329689099088705,0.6585314273834229,"Clayton Kershaw",2036,477132
"Hunter Stratton","PIT",2,1,1,36,0,37.2,7.8849578816798065,1.6725668233866258,0.7168143528799824,0.30357142857142855,0.70093458,0.378378378,0.068181818,95.57860456194196,3.584071764399912,3.2737261761442125,3.2461258174986822,3.9769676929394824,0.6561560034751892,"Hunter Stratton",23455,676702
"Huascar Brazobán","- - -",1,3,0,39,0,51.2,8.883872716866321,4.354839567091334,0.3483871653673067,0.2647058823529412,0.63291139,0.456521739,0.046511627,96.63614992751289,3.8322588190403737,3.630215052993648,3.3213185184530425,4.076474050376518,0.6471877284348011,"Huascar Brazoban",6107,623211
"Merrill Kelly","ARI",5,1,0,13,13,73.2,7.696832844896717,2.3212670484609146,1.3438914491089506,0.2731707317073171,0.73002755,0.424528301,0.142857142,91.9974421417364,4.0316743473268515,4.91299038367179,4.252452666458644,3.8917012596031526,0.6451830267906189,"Merrill Kelly",11156,518876
"Reid Detmers","LAA",4,9,0,17,17,87.1,11.23282508167675,3.9160307624194175,1.8549619400934083,0.35714285714285715,0.62943262,0.383333333,0.171428571,94.09653698065902,6.69847367255953,4.140246567477882,4.723731777380557,3.862215116366004,0.6410673260688782,"Reid Detmers",27468,672282
"Jose A. Ferrer","WSN",1,0,1,31,0,32,7.031251676381034,1.6875004023314482,0.28125006705524136,0.2736842105263158,0.68452381,0.572916666,0.04,98.43917262300532,3.3750008046628963,2.682115224728601,2.7602296814322242,3.5352364335690663,0.6365319490432739,"Jose A. Ferrer",24017,678606
"Ian Hamilton","NYY",0,1,1,35,0,37.2,9.796462822693094,3.3451336467732515,0.4778762352533216,0.33980582524271846,0.72265625,0.438095238,0.058823529,96.42869668111314,3.823009882026573,3.743404110963416,3.033736379608317,3.708292822267249,0.6329333782196045,"Ian Hamilton",19261,641656
"Jalen Beeks","- - -",7,4,10,71,0,70,7.071430305559233,3.471429422729078,0.7714287606064618,0.3212669683257919,0.65922921,0.450892857,0.073170731,94.72973188920454,4.500001103537694,3.7720323970826235,3.995051410052291,4.651975704152948,0.6310494840145111,"Jalen Beeks",17192,656222
"Andrés Muñoz","SEA",3,7,22,60,0,59.1,11.679777033054464,3.9438208163560526,0.910112496082166,0.20833333333333334,0.85271318,0.523809523,0.162162162,98.56423539959016,2.1235958241917205,2.9190647088305828,3.3518730645287547,2.9801479137674898,0.6283114552497864,"Andres Munoz",20373,662253
"Davis Martin","CHW",0,5,0,11,10,50,8.4600003227234,4.140000157928473,0.9000000343322767,0.32142857142857145,0.74647887,0.458333333,0.094339622,93.71335920198696,4.320000164794928,4.005418539563153,4.266479820251467,4.569208742394838,0.6258691651746631,"Davis Martin",21448,663436
"Ben Joyce","LAA",2,0,4,31,1,34.2,8.567309263542848,3.6346160511999956,0.25961543222857114,0.2777777777777778,0.84507042,0.588888888,0.05,102.43585205078125,2.076923457828569,3.2068834531739956,3.195325937426303,3.6926385706839735,0.6246556229889393,"Ben Joyce",31461,690829
"Michael McGreevy","STL",3,0,0,4,3,23,7.043478260869565,0.782608695652174,0.391304347826087,0.234375,0.79545455,0.625,0.09090909,93.14202168782552,1.9565217391304348,3.6012566121534557,2.5577841261158816,2.715701189961122,0.6206341534852982,"Michael McGreevy",29869,700241
"Michael Tonkin","- - -",4,4,2,57,0,79.1,9.64285915209937,3.4033620536821303,0.680672410736426,0.3033175355450237,0.65261044,0.410138248,0.08,93.22137601163752,3.6302528572609387,4.326065961885661,3.443790760441672,3.890017287873473,0.6191740334033966,"Michael Tonkin",10315,543859
"Yennier Cano","BAL",4,3,5,70,0,60,9.750003099442514,3.6000011444095437,0.9000002861023859,0.3137254901960784,0.77903683,0.628930817,0.181818181,96.58121888827434,3.1500010013583504,3.705285821554929,3.549813233481552,3.081417708004651,0.6107318997383118,"Yennier Cano",25911,666974
"Max Scherzer","TEX",2,4,0,9,9,43.1,8.307692551471785,2.0769231378679462,1.4538461965075624,0.2773109243697479,0.75242718,0.319672131,0.125,92.62486713435374,3.946153961949098,3.846748970421348,4.18186442346968,4.03584451337931,0.6085028648376465,"Max Scherzer",3137,453286
"Jordan Montgomery","ARI",8,7,1,25,21,117,6.384615436656785,3.3846154122035963,1.0769230857011443,0.34704370179948585,0.63854048,0.42278481,0.103703703,92.10142759947448,6.230769281556621,5.175791360574133,4.4827191052578605,4.671788635345576,0.6053350381553173,"Jordan Montgomery",16511,656756
"Aaron Ashby","MIL",1,2,0,14,2,28.1,10.48235411726493,3.176470944625736,0.6352941889251472,0.24324324324324326,0.625,0.586666666,0.111111111,96.47104317801339,2.8588238501631626,3.0301663947940787,2.813538562220269,2.856461554518226,0.6038801819086075,"Aaron Ashby",23550,676879
"Carmen Mlodzinski","PIT",5,5,0,40,4,50.2,8.17105304171176,3.375000169402683,0.5328947635898973,0.2733812949640288,0.69204152,0.460992907,0.056603773,96.15126387001811,3.375000169402683,3.3365837623672117,3.363848209249016,4.175751780193815,0.6031485050916672,"Carmen Mlodzinski",27572,669387
"José Alvarado","PHI",2,5,13,66,0,61.2,9.194595542556716,4.086486907802985,0.8756757659577824,0.26875,0.68965517,0.460122699,0.115384615,,4.086486907802985,3.949578533580313,3.7989122759259715,3.809038284378671,0.6028440594673157,"Jose Alvarado",17780,621237
"Dylan Floro","- - -",6,4,0,66,0,68.2,6.291263242684536,2.2281557317841068,0.6553399211129726,0.28846153846153844,0.68421053,0.454545454,0.071428571,89.96204502535183,3.800971542455241,3.883250772428472,3.5014312935253145,4.096197249159715,0.5989782512187958,"Dylan Floro",13394,571670
"Braxton Garrett","MIA",2,2,0,7,7,37,8.27027027027027,0.972972972972973,1.2162162162162162,0.30973451327433627,0.5952381,0.512820512,0.142857142,90.82284322599085,5.351351351351352,4.4924799478501365,3.815128426938444,3.4886498922834526,0.5983314514160156,"Braxton Garrett",21844,666129
"Pete Fairbanks","TBR",3,3,23,46,0,45.1,8.735294362665467,3.3750000946662033,0.7941176693332243,0.26666666666666666,0.69620253,0.434426229,0.086956521,97.43406464041095,3.573529511999509,4.068125310025598,3.4973621405119717,3.884547151803231,0.5884525179862976,"Pete Fairbanks",17998,664126
"Bryan Hoeing","- - -",2,3,0,34,2,53.2,7.211181234814141,2.347826448544139,0.6708075567268968,0.26174496644295303,0.81712062,0.483443708,0.097560975,94.64977866724918,2.180124559362415,5.070428175226504,3.3155481242291054,3.5017409104529493,0.5810827426612377,"Bryan Hoeing",26304,663773
"Tyler Rogers","SFG",3,4,1,77,0,70.1,6.526066822653446,0.7677725673709936,0.8957346619328259,0.273972602739726,0.81196581,0.544642857,0.106060606,,2.81516608036031,2.9900970828050175,3.564584072482162,3.6895967091621196,0.5783795118331909,"Tyler Rogers",15541,643511
"Anthony Banda","LAD",3,2,2,48,2,49.2,9.060404540279217,3.2617456345005182,0.9060404540279218,0.291044776119403,0.78947368,0.444444444,0.1,96.12755204675796,3.080537543694934,3.2558675560455907,3.669835586083085,3.8832669112286364,0.5767154656350613,"Anthony Banda",14706,607455
"Edward Cabrera","MIA",4,8,0,20,20,96.1,9.996540320190658,4.671280523453579,1.4013841570360734,0.27800829875518673,0.6637931,0.470355731,0.182926829,96.28684786872385,4.951557354860793,4.768123914759847,4.682050792565845,3.944867597694068,0.5731261968612671,"Edward Cabrera",21690,665795
"Jack Kochanowicz","LAA",2,6,0,11,11,65.1,3.4438778191296184,1.3775511276518473,0.9642857893562932,0.2824074074074074,0.73490814,0.570135746,0.129629629,96.46599692486703,3.9948982701903573,4.96168882599896,4.620561524144523,4.477425603858102,0.5698199272155762,"Jack Kochanowicz",27688,686799
"Trent Thornton","SEA",4,3,1,71,0,72.1,9.58064684549619,2.3640557151224364,0.9953918800515522,0.2972972972972973,0.72559367,0.38095238,0.109589041,95.617680102323,3.608295565186877,3.3305681637413205,3.470627297194436,3.5587832618279474,0.567833423614502,"Trent Thornton",17948,663423
"Buck Farmer","CIN",3,2,1,61,1,71,8.873240390104954,3.6760567330434806,0.8873240390104954,0.26344086021505375,0.81508516,0.357894736,0.086419753,92.87059364318847,3.042253848035984,4.159340374236185,3.997465783077402,4.440743026540897,0.5450063049793243,"Buck Farmer",14814,571656
"Cal Quantrill","COL",8,11,0,29,29,148.1,6.6741575322237345,4.186516997485797,1.3955056658285991,0.3002257336343115,0.75073602,0.443722943,0.149350649,94.232314453125,4.975281069475875,5.315502458827582,5.31704164978411,4.8710818225249986,0.5414272546768188,"Cal Quantrill",19312,615698
"Tyson Miller","- - -",5,1,1,58,0,62,7.83871088315762,1.5967744391617373,1.0161291885574693,0.20253164556962025,0.81858407,0.306748466,0.086419753,,2.3225810024170723,3.411141950581192,3.6664798551990265,4.174103818828874,0.5410681199282408,"Tyson Miller",19976,668338
"Graham Ashcraft","CIN",5,5,0,15,15,77.1,6.633621125952696,3.142241585977593,1.280172497990871,0.3132530120481928,0.67542214,0.486381322,0.135802469,,5.237069309962655,5.143126026076718,4.821652300944659,4.556212812417195,0.5410361289978027,"Graham Ashcraft",27552,668933
"Landen Roupp","SFG",1,2,0,23,4,50.1,8.40397435916869,4.649007092306083,0.357615930177391,0.2907801418439716,0.72916667,0.471830985,0.047619047,93.70735437729779,3.5761593017739104,4.046717715280955,3.4247579500845777,4.169877622624837,0.538088858127594,"Landen Roupp",30076,694738
"Danny Coulombe","BAL",1,0,1,33,0,29.2,9.707868497310509,1.516854452704767,0.9101126716228602,0.1791044776119403,0.82278481,0.485714285,0.107142857,90.85235236672794,2.1235962337866736,2.916889855521385,2.8294010110220693,2.941858421747514,0.5380512475967407,"Danny Coulombe",13293,543056
"Randy Rodríguez","SFG",3,2,0,35,1,52.1,9.114651563961207,3.0955420405905985,0.6878982312423552,0.3006993006993007,0.625,0.409722222,0.06557377,97.8717519171227,4.29936394526472,3.1802105515579764,3.338454336100384,4.107228624419184,0.536223016679287,"Randy Rodriguez",23974,678495
"Joel Payamps","MIL",3,7,6,68,0,59,9.000001163806097,2.7457630669238937,1.067796748248181,0.21476510067114093,0.73170732,0.385620915,0.111111111,94.83736221104452,3.0508478521376596,4.082194448762758,3.7258018845150325,3.7979464631997284,0.536109447479248,"Joel Payamps",14332,606303
"Greg Weissert","BOS",4,2,1,62,0,63.1,8.24210691795488,2.842105833777545,0.9947370418221407,0.3258426966292135,0.70478723,0.412087912,0.102941176,94.15291714449542,3.1263164171552993,3.495501796887093,3.7191114681909845,3.9056889523311265,0.5321060419082642,"Greg Weissert",20375,669711
"Landon Knack","LAD",3,5,1,15,12,69,9.000000373176922,2.347826184307023,1.8260870322387956,0.24175824175824176,0.85858586,0.311224489,0.142857142,93.53305810914004,3.6521740644775913,3.9219827358511274,4.717204480270359,4.227013500665944,0.5282332375645638,"Landon Knack",27487,689017
"Brenan Hanifee","DET",1,1,0,21,3,29.1,7.0568198642951465,1.8409095298161253,0.6136365099387084,0.2808988764044944,0.86092715,0.538461538,0.076923076,95.63884049755032,1.8409095298161253,3.0772728029237277,3.098297943852161,3.552123684840213,0.5129226446151733,"Brenan Hanifee",22304,669724
"Cade Povich","BAL",3,9,0,16,16,79.2,7.794979328330429,3.841004306713545,1.3556485788400747,0.2905982905982906,0.67864271,0.352459016,0.105263157,92.35484651548673,5.19665288555362,4.109971938596168,4.785726691904329,4.991194794395859,0.5111040472984314,"Cade Povich",30055,700249
"Hogan Harris","OAK",4,4,0,21,9,72.1,7.589862284848422,4.105991072131114,0.8709678031793271,0.2885572139303483,0.78947368,0.370731707,0.085365853,93.06263173570382,2.8617513533035033,5.043176516133135,4.2309959821756395,4.68700554387487,0.5057830214500427,"Hogan Harris",21520,663687
"Daysbel Hernández","ATL",3,0,0,16,0,18,13.00000275505972,5.000001059638354,0,0.2702702702702703,0.71428571,0.361111111,0,97.50884726821192,2.500000529819177,2.4913127344430372,2.110923999032809,3.454931756062397,0.49996674060821533,"Daysbel Hernandez",20271,678226
"Martín Pérez","- - -",5,6,0,26,26,135,7.133333534900059,3.266666758972924,1.4666667081102924,0.31695331695331697,0.76923077,0.443661971,0.144736842,91.48380100980718,4.533333461431813,5.3850942937552855,4.899813160601958,4.483704095108578,0.4921319782733917,"Martin Perez",6902,527048
