Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Corey Knebel","MIL",0.28818061,0.61881188,0.43561442,0.55760369,0.74666667,0.67736486,0.44591611,0.51456311,0.14054452,0.19573216,0.33627667,"Corey Knebel",15010,608349
"Chris Devenski","HOU",0.33333333,0.67238422,0.48897638,0.44541485,0.77040816,0.65056361,0.45905512,0.64873418,0.17086614,0.16377953,0.33464567,"Chris Devenski",12763,606965
"Chris Sale","BOS",0.36179529,0.6558401,0.49912485,0.55673222,0.79238095,0.70134424,0.46703617,0.66745006,0.14906651,0.18290548,0.331972,"Chris Sale",10603,519242
"Chad Green","NYY",0.26948052,0.67238095,0.45486415,0.56024096,0.7223796,0.67052023,0.4601227,0.66007905,0.14986854,0.18141981,0.33128834,"Chad Green",15552,643338
"Kirby Yates","- - -",0.34117647,0.70769231,0.51398964,0.51149425,0.74223602,0.66129032,0.47150259,0.62770563,0.17409326,0.15647668,0.33056995,"Kirby Yates",9073,489446
"Rich Hill","LAD",0.29162916,0.60701439,0.44939271,0.59876543,0.81481481,0.74474474,0.50022492,0.62137681,0.11465827,0.21402878,0.32868705,"Rich Hill",4806,448179
"Ken Giles","HOU",0.35343035,0.66666667,0.50840336,0.47058824,0.78980892,0.67768595,0.4947479,0.6194332,0.16386555,0.16176471,0.32563025,"Ken Giles",12910,571704
"James Hoyt","HOU",0.35943775,0.68465909,0.49411765,0.41340782,0.81742739,0.6452381,0.41411765,0.62559242,0.17529412,0.14823529,0.32352941,"James Hoyt",14605,624586
"Josh Hader","MIL",0.30521092,0.69148936,0.49165597,0.55284553,0.7,0.65274151,0.48267009,0.58510638,0.17073171,0.15275995,0.32349166,"Josh Hader",14212,623352
"Adam Morgan","PHI",0.37937743,0.68877551,0.51324503,0.56410256,0.75925926,0.67741935,0.43267108,0.61572052,0.16556291,0.15783664,0.32339956,"Adam Morgan",12580,605388
"Robbie Ray","ARI",0.29666012,0.62962963,0.44235727,0.46136865,0.81016043,0.67860117,0.43756906,0.59849624,0.14217311,0.18121547,0.32338858,"Robbie Ray",11486,592662
"Brad Hand","SDP",0.31845238,0.62381853,0.45295587,0.4953271,0.84242424,0.70588235,0.44046628,0.5755627,0.13322231,0.1898418,0.32306411,"Brad Hand",9111,543272
"AJ Ramos","- - -",0.26940639,0.57718121,0.39402174,0.46327684,0.85271318,0.69425287,0.4048913,0.51550388,0.12047101,0.20199275,0.32246377,"AJ Ramos",8350,573109
"Sergio Romo","- - -",0.33214286,0.66381766,0.45993414,0.53225806,0.78969957,0.67541766,0.38529089,0.58928571,0.14912281,0.17214912,0.32127193,"Sergio Romo",9817,489265
"Trevor Rosenthal","STL",0.29511677,0.72087379,0.49377123,0.57553957,0.72727273,0.67889908,0.46659117,0.58415842,0.1585504,0.1619479,0.3204983,"Trevor Rosenthal",10745,572096
"Felipe Vázquez","PIT",0.31533101,0.69881557,0.50987124,0.55801105,0.75060533,0.69191919,0.50729614,0.58,0.15766924,0.16281063,0.32047986,"Felipe Vazquez",12076,553878
"Brad Peacock","HOU",0.28410008,0.61309524,0.43168669,0.57102273,0.81391586,0.7257732,0.44859813,0.63186813,0.1183274,0.20151246,0.31983986,"Brad Peacock",5401,502748
"Cody Allen","CLE",0.31641791,0.65454545,0.46008584,0.44339623,0.82716049,0.67537313,0.4248927,0.58865248,0.14935622,0.16995708,0.3193133,"Cody Allen",12183,592102
"Cam Bedrosian","LAA",0.31860465,0.61377246,0.44764398,0.53284672,0.82926829,0.71052632,0.43717277,0.61052632,0.12941176,0.18954248,0.31895425,"Cam Bedrosian",13360,592135
"Pat Neshek","- - -",0.39578454,0.68810916,0.55531915,0.59763314,0.82719547,0.75287356,0.54574468,0.7106383,0.13723404,0.18085106,0.31808511,"Pat Neshek",4682,450212
"Blake Parker","LAA",0.33055092,0.65598291,0.4732896,0.54545455,0.81433225,0.70891089,0.43861293,0.59448819,0.13764045,0.17977528,0.31741573,"Blake Parker",5224,453284
"Jonathan Holder","NYY",0.39053254,0.61755486,0.50076104,0.57575758,0.85279188,0.74164134,0.48554033,0.67251462,0.12937595,0.18721461,0.31659056,"Jonathan Holder",16588,656547
"Luke Gregerson","HOU",0.37372014,0.65,0.48240166,0.47945205,0.84210526,0.67167382,0.39337474,0.64258555,0.15805785,0.15805785,0.3161157,"Luke Gregerson",4090,502381
"Joe Smith","- - -",0.37777778,0.62025316,0.4975,0.66666667,0.83265306,0.76884422,0.49375,0.6728972,0.11485643,0.20099875,0.31585518,"Joe Smith",3281,501925
"Max Scherzer","WSN",0.35006196,0.68737475,0.51237544,0.51858407,0.79494655,0.69698871,0.48119576,0.64615385,0.15525554,0.15911283,0.31436837,"Max Scherzer",3137,453286
"Ryan Dull","OAK",0.34168565,0.62244898,0.45429741,0.54,0.8579235,0.71471471,0.40109141,0.66666667,0.12960437,0.18417462,0.31377899,"Ryan Dull",13974,623430
"Aaron Nola","PHI",0.29347826,0.6077821,0.44502814,0.59259259,0.84122919,0.75632378,0.48217636,0.64357864,0.10844278,0.20525328,0.31369606,"Aaron Nola",16149,605400
"Oliver Pérez","WSN",0.25,0.61875,0.44536424,0.5915493,0.82323232,0.76208178,0.52980132,0.64335664,0.10596026,0.20695364,0.31291391,"Oliver Perez",1514,424144
"John Brebbia","STL",0.34586466,0.65274151,0.49616368,0.58695652,0.836,0.74742268,0.48976982,0.71291866,0.12515964,0.18773946,0.31289911,"John Brebbia",12777,605154
"Nick Goody","CLE",0.34381139,0.69132653,0.49500555,0.49714286,0.78597786,0.67264574,0.43507214,0.57918552,0.16204218,0.14983352,0.31187569,"Nick Goody",13685,580792
"Roberto Osuna","TOR",0.40102389,0.712,0.52237253,0.50638298,0.83146067,0.67928287,0.39021852,0.63855422,0.16753382,0.14360042,0.31113424,"Roberto Osuna",13764,532077
"Michael Feliz","HOU",0.28358209,0.68139535,0.47385984,0.51879699,0.78156997,0.69953052,0.47830923,0.63302752,0.14238042,0.1679644,0.31034483,"Michael Feliz",11903,593140
"Clayton Kershaw","LAD",0.32311321,0.70616493,0.51289171,0.51094891,0.82426304,0.72467131,0.49543832,0.69366716,0.1412138,0.16898056,0.31019437,"Clayton Kershaw",2036,477132
"Fernando Rodney","ARI",0.27387387,0.60992908,0.4192229,0.56578947,0.79069767,0.70731707,0.43251534,0.58874459,0.12269939,0.18711656,0.30981595,"Fernando Rodney",494,407845
"Noah Syndergaard","NYM",0.35169492,0.65315315,0.49781659,0.39759036,0.90344828,0.71929825,0.48471616,0.57258065,0.13943355,0.16993464,0.30936819,"Noah Syndergaard",11762,592789
"Danny Salazar","CLE",0.32528856,0.70034843,0.50330761,0.46129032,0.78441128,0.6746988,0.47464168,0.60136674,0.16372657,0.14498346,0.30871003,"Danny Salazar",5867,517593
"Steve Cishek","- - -",0.28967254,0.57831325,0.42112483,0.59130435,0.84895833,0.752443,0.45541838,0.63793103,0.1042524,0.20438957,0.30864198,"Steve Cishek",6483,518553
"Edubray Ramos","PHI",0.29678639,0.60041841,0.4409136,0.5477707,0.8641115,0.75225225,0.47467726,0.60546875,0.10923535,0.19860973,0.30784508,"Edubray Ramos",16086,591693
"Zack Greinke","ARI",0.34379989,0.62665627,0.45857052,0.57739938,0.85074627,0.72896552,0.40575585,0.62421973,0.12424913,0.18337022,0.30761935,"Zack Greinke",1943,425844
"Carl Edwards Jr.","CHC",0.32242991,0.61806982,0.44995571,0.53140097,0.76744186,0.67125984,0.43135518,0.57251908,0.14791851,0.15943313,0.30735164,"Carl Edwards Jr.",13607,605218
"Albert Suárez","SFG",0.31306991,0.62443439,0.43818182,0.61165049,0.83333333,0.73858921,0.40181818,0.57037037,0.11454545,0.19272727,0.30727273,"Albert Suarez",6175,544150
"Pedro Strop","CHC",0.30136986,0.65287356,0.45142296,0.39772727,0.81690141,0.65652174,0.42688911,0.544,0.15505397,0.15210991,0.30716389,"Pedro Strop",4070,467008
"Kevin Siegrist","- - -",0.24324324,0.62379421,0.41703377,0.61111111,0.79896907,0.73943662,0.45668135,0.56395349,0.10866373,0.19823789,0.30690162,"Kevin Siegrist",8180,543779
"Jacob deGrom","NYM",0.32541568,0.68396226,0.49337121,0.60948905,0.79704433,0.73128599,0.46843434,0.64207981,0.13257576,0.17392677,0.30650253,"Jacob deGrom",10954,594798
"Sam Tuivailala","STL",0.27868852,0.62426036,0.46034215,0.62352941,0.85781991,0.79054054,0.52566096,0.64327485,0.09642302,0.20995334,0.30637636,"Sam Tuivailala",13485,592815
"Raisel Iglesias","CIN",0.33173844,0.6661157,0.49594156,0.54807692,0.80645161,0.71849427,0.49107143,0.6503268,0.13961039,0.1663961,0.30600649,"Raisel Iglesias",17130,628452
"Will Harris","HOU",0.31728045,0.6340694,0.46716418,0.45535714,0.84577114,0.70607029,0.47313433,0.59887006,0.13731343,0.16865672,0.30597015,"Will Harris",3192,501789
"Tommy Kahnle","- - -",0.35195531,0.73541667,0.53294002,0.55555556,0.75637394,0.68634686,0.4719764,0.62109375,0.16715831,0.13864307,0.30580138,"Tommy Kahnle",11384,592454
"Alex Wood","LAD",0.36080871,0.637577,0.4800885,0.61206897,0.86151369,0.75483871,0.43097345,0.66938111,0.11769912,0.1880531,0.30575221,"Alex Wood",13781,622072
"Masahiro Tanaka","NYY",0.37829552,0.68956743,0.5088968,0.52836305,0.83640836,0.7034965,0.41957295,0.6462766,0.15088968,0.15480427,0.30569395,"Masahiro Tanaka",15764,547888
"Stephen Strasburg","WSN",0.33429812,0.65367647,0.49270605,0.53030303,0.84364454,0.73649149,0.49598833,0.63480742,0.12983224,0.1754194,0.30525164,"Stephen Strasburg",10131,544931
"Anthony Swarzak","- - -",0.34402332,0.68760908,0.50039714,0.55932203,0.80964467,0.71587302,0.45512311,0.65346535,0.14217633,0.16282764,0.30500397,"Anthony Swarzak",7466,461872
"Koji Uehara","CHC",0.36811594,0.72507553,0.54289941,0.64566929,0.7375,0.70572207,0.48964497,0.71910112,0.15976331,0.14497041,0.30473373,"Koji Uehara",9227,493157
"Neil Ramírez","- - -",0.29558011,0.62365591,0.43837754,0.57009346,0.8045977,0.71530249,0.43525741,0.59477124,0.12480499,0.17940718,0.30421217,"Neil Ramirez",7677,519166
"Luis Severino","NYY",0.31285988,0.67215273,0.4899416,0.55214724,0.82272282,0.73509934,0.49286178,0.651341,0.12978585,0.17423751,0.30402336,"Luis Severino",15890,622663
"Justin Grimm","CHC",0.27436823,0.61707317,0.42012448,0.45394737,0.87351779,0.71604938,0.4253112,0.57327586,0.11929461,0.1846473,0.30394191,"Justin Grimm",11720,518748
"Jim Johnson","ATL",0.29422067,0.5990099,0.42051282,0.61904762,0.88016529,0.77317073,0.41435897,0.6015625,0.09538462,0.20820513,0.30358974,"Jim Johnson",3656,462382
"Aroldis Chapman","NYY",0.34942529,0.66514806,0.50800915,0.64473684,0.77739726,0.73198198,0.50228833,0.61904762,0.13615561,0.16704805,0.30320366,"Aroldis Chapman",10233,547973
"Carlos Carrasco","CLE",0.31030228,0.68754349,0.48757358,0.48310139,0.84817814,0.72501677,0.46991498,0.63032581,0.13407456,0.16906475,0.30313931,"Carlos Carrasco",6632,471911
"Trevor Hildenberger","MIN",0.33625731,0.64184397,0.47435897,0.6,0.84530387,0.75,0.45192308,0.64705882,0.11858974,0.18429487,0.30288462,"Trevor Hildenberger",17002,657610
"Kenta Maeda","LAD",0.29930192,0.66731141,0.47385321,0.56268222,0.82173913,0.7357212,0.47431193,0.64093357,0.12517194,0.17698304,0.30215497,"Kenta Maeda",18498,628317
"Arodys Vizcaíno","ATL",0.35365854,0.70731707,0.50522648,0.51149425,0.83524904,0.70574713,0.42857143,0.6,0.14866434,0.1533101,0.30197445,"Arodys Vizcaino",5498,527055
"Héctor Neris","PHI",0.34748428,0.71812081,0.52678571,0.54298643,0.75934579,0.68567026,0.48376623,0.59375,0.16558442,0.13636364,0.30194805,"Hector Neris",11804,593576
"Josh Smoker","NYM",0.28291815,0.63434343,0.4474929,0.52830189,0.81528662,0.71881607,0.46830653,0.56928839,0.12582781,0.17596973,0.30179754,"Josh Smoker",10285,519294
"Edwin Díaz","SEA",0.32038835,0.70196078,0.4929078,0.51010101,0.76256983,0.67266187,0.45212766,0.55755396,0.16106195,0.14070796,0.30176991,"Edwin Diaz",14710,621242
"Adam Ottavino","COL",0.21790541,0.52069717,0.35014272,0.43410853,0.88702929,0.72826087,0.43672693,0.4691358,0.09505703,0.20627376,0.3013308,"Adam Ottavino",1247,493603
"Zack Godley","ARI",0.33058419,0.60816327,0.44229979,0.46569647,0.88758389,0.69916435,0.40246407,0.6076555,0.13300493,0.1683087,0.30131363,"Zack Godley",14862,643327
"Joakim Soria","KCR",0.27735849,0.6587473,0.4551863,0.53741497,0.79016393,0.7079646,0.46626385,0.57758621,0.13293051,0.16817724,0.30110775,"Joakim Soria",6941,465657
"David Phelps","- - -",0.24184261,0.61555556,0.41503605,0.58730159,0.86281588,0.77667494,0.46343975,0.60504202,0.09268795,0.20803296,0.30072091,"David Phelps",6316,475479
"Mike Clevinger","CLE",0.27191558,0.63344788,0.42185273,0.54626866,0.80108499,0.70495495,0.41472684,0.63346614,0.12446556,0.17624703,0.30071259,"Mike Clevinger",12808,605182
"Chris Archer","TBR",0.31226766,0.68023638,0.47680564,0.54761905,0.81563707,0.71859606,0.44715208,0.62323944,0.13417499,0.16500294,0.29917792,"Chris Archer",6345,502042
"Tyler Skaggs","LAA",0.29639175,0.59546926,0.42898135,0.66521739,0.90217391,0.81103679,0.44332855,0.62191781,0.08106169,0.21807747,0.29913917,"Tyler Skaggs",10190,572140
"Yu Darvish","- - -",0.30261519,0.65055249,0.4675835,0.5617284,0.82802548,0.73739496,0.47413229,0.58877285,0.12278978,0.17616241,0.29895219,"Yu Darvish",13074,506433
"Darren O'Day","BAL",0.32638889,0.62672811,0.45544554,0.65425532,0.84191176,0.76521739,0.42970297,0.65,0.10682493,0.19188922,0.29871414,"Darren O'Day",3321,503285
"Alex Meyer","LAA",0.25782414,0.58232932,0.39606501,0.51445087,0.85862069,0.7300216,0.42600513,0.52739726,0.106929,0.19161677,0.29854577,"Alex Meyer",12833,543542
"Kevin Shackelford","CIN",0.4047619,0.66367713,0.51644101,0.50420168,0.83783784,0.68913858,0.43133462,0.58518519,0.16054159,0.13733075,0.29787234,"Kevin Shackelford",11012,594992
"Blake Wood","- - -",0.30140845,0.59369527,0.43169399,0.52803738,0.87020649,0.73779385,0.44574551,0.57831325,0.11301637,0.1847233,0.29773967,"Blake Wood",1345,502028
"Charlie Morton","HOU",0.29389018,0.62362637,0.44486373,0.61052632,0.83553598,0.75494816,0.45786164,0.61102107,0.10892333,0.18852116,0.29744449,"Charlie Morton",4676,450203
"Francis Martes","HOU",0.27816901,0.64923747,0.44401168,0.51265823,0.82550336,0.71710526,0.44693281,0.59036145,0.12560857,0.17137293,0.2969815,"Francis Martes",17303,642564
"Jimmy Nelson","MIL",0.31767181,0.65912519,0.48219477,0.59161148,0.85354691,0.76412962,0.4818314,0.61126374,0.11373547,0.18277616,0.29651163,"Jimmy Nelson",10547,519076
"Matt Barnes","BOS",0.28285714,0.64413519,0.43391521,0.54040404,0.83333333,0.72222222,0.41812136,0.57142857,0.12043189,0.17607973,0.29651163,"Matt Barnes",12863,598264
"Wade Davis","CHC",0.33021807,0.70095694,0.47641509,0.53773585,0.77474403,0.67524752,0.39433962,0.58677686,0.15471698,0.14150943,0.29622642,"Wade Davis",7441,451584
"Yusmeiro Petit","LAA",0.32138284,0.70265487,0.48142645,0.66135458,0.85138539,0.77777778,0.41976226,0.63841808,0.10690423,0.18930958,0.29621381,"Yusmeiro Petit",4020,433589
"Ross Stripling","LAD",0.33528551,0.65656566,0.47028862,0.6419214,0.82769231,0.75090253,0.42020374,0.64802632,0.11704835,0.17896522,0.29601357,"Ross Stripling",13273,548389
"Paul Sewald","NYM",0.27863248,0.67824497,0.47173145,0.65644172,0.78975741,0.74906367,0.48321555,0.61090909,0.11837456,0.17756184,0.2959364,"Paul Sewald",13892,623149
"Keynan Middleton","LAA",0.3126177,0.76008969,0.51688843,0.48795181,0.7699115,0.67722772,0.45649949,0.57317073,0.16683726,0.12896622,0.29580348,"Keynan Middleton",15264,641871
"Nate Karns","KCR",0.3111639,0.6554878,0.46194927,0.53435115,0.84651163,0.7283237,0.43791722,0.57978723,0.12550067,0.16955941,0.29506008,"Nate Karns",12638,501992
"James Paxton","SEA",0.29800174,0.66965085,0.48104056,0.55393586,0.82486631,0.73968836,0.49250441,0.64855072,0.12522046,0.16975309,0.29497354,"James Paxton",11828,572020
"Dominic Leone","TOR",0.35792779,0.66966292,0.48613678,0.56140351,0.80536913,0.69961977,0.41127542,0.56989247,0.14602588,0.14879852,0.2948244,"Dominic Leone",13763,608678
"Jacob Barnes","MIL",0.33513514,0.72131148,0.48859935,0.49193548,0.81534091,0.68166667,0.39739414,0.59868421,0.15553746,0.13925081,0.29478827,"Jacob Barnes",12323,606930
"Keone Kela","TEX",0.27531646,0.58389262,0.42508143,0.5862069,0.82758621,0.74712644,0.48534202,0.56953642,0.10749186,0.18729642,0.29478827,"Keone Kela",14696,605309
"Jason Vargas","KCR",0.28123038,0.61186186,0.43179487,0.66741071,0.82699387,0.77038797,0.45538462,0.65873016,0.0991453,0.19521368,0.29435897,"Jason Vargas",8044,450306
"Shane Greene","DET",0.24329159,0.60810811,0.4187558,0.63235294,0.86031746,0.79157428,0.48096565,0.59363958,0.08727948,0.20705664,0.29433612,"Shane Greene",10756,572888
"Craig Stammen","SDP",0.30640669,0.64902998,0.45758755,0.53636364,0.875,0.74829932,0.44124514,0.65349544,0.1151751,0.17898833,0.29416342,"Craig Stammen",7274,489334
"Archie Bradley","ARI",0.28520499,0.64656616,0.47150259,0.625,0.85492228,0.78754579,0.51554404,0.58965517,0.10017271,0.19343696,0.29360967,"Archie Bradley",12918,605151
"Drew Steckenrider","MIA",0.28450704,0.71802326,0.49785408,0.58415842,0.79352227,0.73275862,0.49213162,0.68211921,0.13304721,0.1602289,0.29327611,"Drew Steckenrider",18806,608716
"Ryan Pressly","MIN",0.32532751,0.6712963,0.49325843,0.48322148,0.8862069,0.74943052,0.48539326,0.57936508,0.12359551,0.16966292,0.29325843,"Ryan Pressly",7005,519151
"Kyle Hendricks","CHC",0.31722054,0.57097792,0.4232967,0.72380952,0.86556169,0.80373832,0.41802198,0.63157895,0.08304042,0.21001757,0.293058,"Kyle Hendricks",12049,543294
"Lance McCullers Jr.","HOU",0.31606673,0.63657143,0.45531281,0.48333333,0.90125673,0.73718648,0.43445879,0.55664063,0.11966236,0.17328699,0.29294935,"Lance McCullers Jr.",14120,621121
"Joe Musgrove","HOU",0.3299435,0.68228571,0.50511364,0.59589041,0.85427136,0.76940382,0.49715909,0.63852814,0.11647727,0.17613636,0.29261364,"Joe Musgrove",12970,605397
"Kyle Barraclough","MIA",0.24341085,0.63229572,0.41587575,0.44585987,0.84,0.71161826,0.44348576,0.56293706,0.11993097,0.17256255,0.29249353,"Kyle Barraclough",13713,607457
"Danny Farquhar","- - -",0.32156863,0.68073879,0.47469066,0.60365854,0.79069767,0.71800948,0.42632171,0.58604651,0.13385827,0.15860517,0.29246344,"Danny Farquhar",8501,543144
"Dinelson Lamet","SDP",0.27756654,0.63892013,0.44307058,0.55821918,0.82394366,0.73372093,0.45801133,0.56082474,0.11798042,0.17413704,0.29211747,"Dinelson Lamet",17186,659275
"Jon Gray","COL",0.28034372,0.60488346,0.43995633,0.59003831,0.90091743,0.80024814,0.49181223,0.61605206,0.08783415,0.2040371,0.29187125,"Jon Gray",14916,592351
"Carlos Martinez","STL",0.288,0.65182724,0.4629393,0.58119658,0.86238532,0.7715666,0.48083067,0.59090909,0.10568327,0.18614304,0.29182631,"Carlos Martinez",11682,593372
"Tony Cingrani","- - -",0.30649351,0.68421053,0.48418157,0.5,0.83333333,0.72159091,0.47042641,0.61931818,0.13480055,0.1568088,0.29160935,"Tony Cingrani",12555,571561
"Peter Moylan","KCR",0.3234714,0.62531646,0.4556541,0.57926829,0.87449393,0.756691,0.43791574,0.62139918,0.11086475,0.18070953,0.29157428,"Peter Moylan",4891,493247
"Matt Belisle","MIN",0.3326572,0.66891892,0.49199573,0.65853659,0.86531987,0.79175705,0.47385272,0.66801619,0.10245464,0.18890075,0.29135539,"Matt Belisle",1837,279571
"Ryan Madson","- - -",0.37029289,0.64893617,0.49297424,0.60451977,0.83606557,0.73871734,0.44028103,0.59360731,0.12865497,0.1625731,0.29122807,"Ryan Madson",1852,425492
"Heath Hembree","BOS",0.3492823,0.69958848,0.50224618,0.58447489,0.80588235,0.71914132,0.43665768,0.61254613,0.1410602,0.15004492,0.29110512,"Heath Hembree",11632,592390
"Tony Zych","SEA",0.3058104,0.6025641,0.45070423,0.61,0.87234043,0.78125,0.48826291,0.53757225,0.09859155,0.19248826,0.29107981,"Tony Zych",12876,543964
"Hyun Jin Ryu","LAD",0.31182796,0.6440678,0.44078947,0.62561576,0.84774436,0.75159915,0.38815789,0.6025878,0.10949248,0.18139098,0.29088346,"Hyun Jin Ryu",14444,547943
"Jordan Montgomery","NYY",0.33150309,0.65514019,0.46853977,0.55900621,0.86305278,0.73902027,0.42342699,0.59938367,0.12227938,0.16857934,0.29085873,"Jordan Montgomery",16511,656756
"Taylor Rogers","MIN",0.26086957,0.6405868,0.43958573,0.68333333,0.86641221,0.80890052,0.47065593,0.57805907,0.08390805,0.20689655,0.2908046,"Taylor Rogers",13449,573124
"Joe Ross","WSN",0.32055215,0.64673913,0.47009967,0.6937799,0.84033613,0.78621908,0.45847176,0.6377709,0.10049834,0.19019934,0.29069767,"Joe Ross",12972,605452
"Tyler Clippard","- - -",0.29954614,0.74557522,0.48068284,0.62121212,0.75964392,0.70841121,0.40610961,0.58712121,0.14016173,0.14914645,0.28930818,"Tyler Clippard",5640,461325
"José Leclerc","TEX",0.29553903,0.64220183,0.4265896,0.46540881,0.75714286,0.63143631,0.37803468,0.55,0.15722543,0.13179191,0.28901734,"Jose Leclerc",14524,600917
"Sean Doolittle","- - -",0.46335697,0.75757576,0.59923664,0.68877551,0.78181818,0.74309979,0.46183206,0.70558376,0.15394402,0.13486005,0.28880407,"Sean Doolittle",1581,448281
"Phil Maton","SDP",0.29863014,0.68493151,0.49178082,0.56880734,0.804,0.73259053,0.5,0.60555556,0.13150685,0.15616438,0.28767123,"Phil Maton",18064,664208
"Andrew Triggs","OAK",0.29541864,0.62053571,0.43015726,0.60962567,0.85611511,0.75698925,0.41443108,0.5795053,0.10424354,0.18265683,0.28690037,"Andrew Triggs",13533,592811
"Luke Weaver","STL",0.25451264,0.69918699,0.46367113,0.67375887,0.84011628,0.79175258,0.47036329,0.59920635,0.09655832,0.19024857,0.28680688,"Luke Weaver",16918,596133
"Seunghwan Oh","STL",0.36464088,0.73868313,0.54130224,0.65656566,0.80779944,0.7540395,0.47230321,0.63257576,0.13300971,0.15339806,0.28640777,"Seunghwan Oh",18719,493200
"Alex Colomé","TBR",0.31681416,0.68909513,0.47791165,0.60335196,0.84175084,0.75210084,0.43273092,0.60498221,0.1184739,0.16767068,0.28614458,"Alex Colome",6661,517008
"Frankie Montas","OAK",0.25609756,0.68041237,0.45557351,0.48809524,0.84848485,0.74113475,0.47011309,0.625,0.11774194,0.16774194,0.28548387,"Frankie Montas",14309,593423
"Blake Treinen","- - -",0.31782946,0.68306011,0.48576214,0.54146341,0.82933333,0.72758621,0.45979899,0.59384615,0.13232831,0.15242881,0.28475712,"Blake Treinen",12572,595014
"Brent Suter","MIL",0.30110935,0.64723926,0.47700701,0.67894737,0.86966825,0.81045752,0.50818394,0.67155425,0.09041309,0.19407638,0.28448948,"Brent Suter",13942,608718
"Mike Bolsinger","TOR",0.26600985,0.59428571,0.41798942,0.62037037,0.90384615,0.80696203,0.46296296,0.60714286,0.08068783,0.2037037,0.28439153,"Mike Bolsinger",11137,502211
"Cory Gearrin","SFG",0.27150084,0.64915966,0.43966324,0.59006211,0.83171521,0.74893617,0.44527596,0.60350877,0.11038354,0.17399439,0.28437792,"Cory Gearrin",7947,518715
"David Hernandez","- - -",0.30825243,0.72868217,0.51188986,0.48031496,0.87234043,0.75061125,0.48435544,0.59813084,0.12765957,0.15644556,0.28410513,"David Hernandez",4259,456696
"Oliver Drake","- - -",0.31130435,0.64767932,0.46329838,0.60335196,0.83061889,0.74691358,0.45185891,0.62948207,0.11725453,0.16682555,0.28408008,"Oliver Drake",8823,543118
"Buddy Boshers","MIN",0.30952381,0.65037594,0.47142857,0.61538462,0.86705202,0.78030303,0.475,0.67973856,0.10357143,0.18035714,0.28392857,"Buddy Boshers",8490,542953
"Bud Norris","LAA",0.31288344,0.67333333,0.4600726,0.53921569,0.85148515,0.72583826,0.40834846,0.53183521,0.12601995,0.15775159,0.28377153,"Bud Norris",9492,502032
"Derek Law","SFG",0.24645892,0.64912281,0.42633229,0.62068966,0.83243243,0.76470588,0.44670846,0.55952381,0.10031348,0.18338558,0.28369906,"Derek Law",13133,571882
"Chase Whitley","TBR",0.35791757,0.72677596,0.52116082,0.56969697,0.84962406,0.7424594,0.44256348,0.6512605,0.13389626,0.1495778,0.28347407,"Chase Whitley",10982,595032
"Chasen Shreve","NYY",0.3109405,0.68181818,0.45475911,0.54938272,0.77333333,0.67958656,0.38777908,0.58585859,0.14571093,0.13748531,0.28319624,"Chasen Shreve",10855,592741
"Trevor Bauer","CLE",0.25114155,0.63108883,0.41963151,0.58181818,0.88195233,0.78198335,0.44345616,0.56875834,0.09148666,0.19123253,0.28271919,"Trevor Bauer",12703,545333
