Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Ryan Pressly","HOU",0.36807095,0.68076923,0.48241913,0.46385542,0.79096045,0.63265306,0.36568214,0.64835165,0.17721519,0.15471167,0.33192686,"Ryan Pressly",7005,519151
"David Robertson","- - -",0.30143541,0.63972286,0.43962264,0.48148148,0.81949458,0.68240343,0.40849057,0.65909091,0.13962264,0.19056604,0.33018868,"David Robertson",8241,502085
"Adam Ottavino","NYM",0.31280389,0.62045455,0.44087039,0.52849741,0.84615385,0.71459227,0.41627247,0.60465116,0.12582781,0.20245979,0.32828761,"Adam Ottavino",1247,493603
"James Karinchak","CLE",0.26621924,0.59143969,0.38494318,0.5210084,0.79605263,0.67527675,0.36505682,0.55,0.125,0.203125,0.328125,"James Karinchak",20151,675916
"Liam Hendriks","CHW",0.34876033,0.69387755,0.47362869,0.42654028,0.78151261,0.61469933,0.36181435,0.63404255,0.18248945,0.14556962,0.32805907,"Liam Hendriks",3548,521230
"Shane McClanahan","TBR",0.35035971,0.68190299,0.49471974,0.52361396,0.79480164,0.6863711,0.43541836,0.62714509,0.15509541,0.1725538,0.32764921,"Shane McClanahan",21483,663556
"Ryan Helsley","STL",0.38576779,0.70794393,0.52910603,0.47087379,0.77557756,0.65225933,0.44490644,0.63179916,0.18399168,0.14345114,0.32744283,"Ryan Helsley",18138,664854
"Evan Phillips","LAD",0.3,0.64179104,0.44902386,0.56410256,0.8255814,0.72705314,0.43600868,0.67381974,0.12242687,0.20476706,0.32719393,"Evan Phillips",17734,623465
"Joe Kelly","CHW",0.32579186,0.55172414,0.40967283,0.52083333,0.84722222,0.68402778,0.371266,0.53529412,0.12944523,0.19772404,0.32716927,"Joe Kelly",9761,523260
"Joe Mantiply","ARI",0.42916667,0.64041995,0.52264808,0.59708738,0.84016393,0.72888889,0.44250871,0.62962963,0.1416957,0.18466899,0.32636469,"Joe Mantiply",14857,573009
"Raisel Iglesias","- - -",0.40410959,0.68101266,0.51583248,0.50847458,0.82899628,0.67920792,0.40347293,0.60569106,0.16547497,0.16036772,0.3258427,"Raisel Iglesias",17130,628452
"Jhoan Duran","MIN",0.40241796,0.73423423,0.54643206,0.4806867,0.80368098,0.66905188,0.4340176,0.63533835,0.18084066,0.14467253,0.3255132,"Jhoan Duran",21029,661395
"Andrew Heaney","LAD",0.39452055,0.672,0.50731707,0.52083333,0.79464286,0.66826923,0.40650407,0.67741935,0.16829268,0.15691057,0.32520325,"Andrew Heaney",15423,571760
"Aaron Ashby","MIL",0.33240483,0.58375,0.43953117,0.54469274,0.85010707,0.71757576,0.42621204,0.61684211,0.12406816,0.20074547,0.32481363,"Aaron Ashby",23550,676879
"Dinelson Lamet","- - -",0.25443787,0.69795918,0.44082333,0.43023256,0.7251462,0.62645914,0.42024014,0.60402685,0.16466552,0.15951973,0.32418525,"Dinelson Lamet",17186,659275
"Aaron Nola","PHI",0.37022016,0.65422696,0.4929253,0.60406886,0.84749709,0.74365821,0.43205002,0.70136307,0.12635735,0.19743337,0.32379072,"Aaron Nola",16149,605400
"José Alvarado","PHI",0.37302977,0.63870968,0.46651532,0.46948357,0.81818182,0.63746959,0.35187287,0.60747664,0.16912599,0.15437003,0.32349603,"Jose Alvarado",17780,621237
"Matt Brash","SEA",0.30755396,0.59366755,0.42352941,0.52631579,0.83555556,0.7020202,0.40534759,0.60810811,0.12620321,0.19679144,0.32299465,"Matt Brash",25756,666374
"Anthony Bass","- - -",0.34887737,0.68058968,0.48580122,0.47029703,0.8700361,0.70146138,0.4127789,0.66545455,0.14503043,0.17647059,0.32150101,"Anthony Bass",7982,542914
"Corbin Burnes","MIL",0.35700847,0.65418118,0.46120953,0.51383399,0.83355526,0.67284768,0.35064142,0.57967378,0.15088577,0.17043372,0.32131949,"Corbin Burnes",19361,669203
"Jovani Morán","MIN",0.32167832,0.72016461,0.46577381,0.51449275,0.74857143,0.64536741,0.36160714,0.56097561,0.16517857,0.1547619,0.31994048,"Jovani Moran",20422,663558
"Griffin Jax","MIN",0.38017751,0.63201663,0.48487468,0.57587549,0.85526316,0.72727273,0.41573034,0.64482759,0.13223855,0.18755402,0.31979257,"Griffin Jax",20253,643377
"Josh Hader","- - -",0.32582322,0.69398907,0.46871686,0.55319149,0.73622047,0.65837104,0.38812301,0.52511416,0.16012725,0.15906681,0.31919406,"Josh Hader",14212,623352
"Gerrit Cole","NYY",0.34879032,0.68139535,0.47984117,0.54768786,0.82366325,0.70210057,0.39401344,0.61286255,0.14294441,0.17593158,0.31887599,"Gerrit Cole",13125,543037
"Joely Rodríguez","NYM",0.38432122,0.49216301,0.42517815,0.64179104,0.85350318,0.73463687,0.37885986,0.64814815,0.1128266,0.20546318,0.31828979,"Joely Rodriguez",11487,570257
"Giovanny Gallegos","STL",0.37308348,0.73566085,0.52024291,0.47031963,0.81355932,0.66731518,0.40587045,0.67234043,0.17307692,0.14473684,0.31781377,"Giovanny Gallegos",14986,606149
"Shohei Ohtani","LAA",0.32648871,0.68835616,0.48725751,0.48218029,0.81840796,0.69320843,0.44427539,0.60606061,0.1494865,0.1662229,0.3157094,"Shohei Ohtani",19755,660271
"Dylan Lee","ATL",0.44570136,0.7275641,0.56233422,0.53299492,0.7753304,0.66273585,0.4137931,0.60696517,0.18965517,0.12599469,0.31564987,"Dylan Lee",19996,669276
"Trevor Stephan","CLE",0.359401,0.69534884,0.49951503,0.52777778,0.7826087,0.67572816,0.41707081,0.64419476,0.16182171,0.15310078,0.31492248,"Trevor Stephan",19932,663986
"David Bednar","PIT",0.33877551,0.72443182,0.5,0.55421687,0.78431373,0.6935867,0.41805226,0.6,0.15320665,0.16152019,0.31472684,"David Bednar",19569,670280
"Ron Marinaccio","NYY",0.33266533,0.65891473,0.44385733,0.60240964,0.77058824,0.6875,0.34081902,0.58563536,0.13870542,0.17569353,0.31439894,"Ron Marinaccio",23488,676760
"Shane Bieber","CLE",0.34798535,0.69037995,0.49530435,0.47894737,0.88173302,0.72050562,0.43026087,0.65992415,0.13843478,0.17530435,0.31373913,"Shane Bieber",19427,669456
"Tanner Scott","MIA",0.31606218,0.67864271,0.45875884,0.51639344,0.76764706,0.66267123,0.39355852,0.5467128,0.15475255,0.15789474,0.31264729,"Tanner Scott",17586,656945
"Paul Sewald","SEA",0.30671506,0.72576832,0.48870637,0.56213018,0.76872964,0.69537815,0.43429158,0.60743802,0.14887064,0.16324435,0.31211499,"Paul Sewald",13892,623149
"Scott Effross","- - -",0.3490364,0.63218391,0.46993865,0.69325153,0.84090909,0.77806789,0.42699387,0.65938865,0.10429448,0.20736196,0.31165644,"Scott Effross",18384,664123
"Héctor Neris","HOU",0.37264957,0.65807963,0.493083,0.55504587,0.83274021,0.71142285,0.42193676,0.59315589,0.14229249,0.16897233,0.31126482,"Hector Neris",11804,593576
"Spencer Strider","ATL",0.34504294,0.69678715,0.49890206,0.53167421,0.79106628,0.69014085,0.43741765,0.60227273,0.15458937,0.15634607,0.31093544,"Spencer Strider",27498,675911
"Jesús Luzardo","MIA",0.31072874,0.67378049,0.45559611,0.53745928,0.80769231,0.69692924,0.39902676,0.6525,0.13807786,0.17214112,0.31021898,"Jesus Luzardo",19959,666200
"Clayton Kershaw","LAD",0.35557674,0.69356873,0.50108578,0.52815013,0.85454545,0.72264355,0.43051031,0.68559838,0.13897937,0.17100977,0.30998914,"Clayton Kershaw",2036,477132
"Matt Festa","SEA",0.36432638,0.67837838,0.49386845,0.55729167,0.83665339,0.71557562,0.41248606,0.60273973,0.14046823,0.16945373,0.30992196,"Matt Festa",19330,670036
"Brandon Woodruff","MIL",0.3385989,0.69778189,0.49172577,0.59026369,0.79470199,0.71394231,0.42631994,0.65645161,0.14066194,0.16903073,0.30969267,"Brandon Woodruff",16162,605540
"A.J. Minter","ATL",0.38343558,0.69934641,0.5139514,0.576,0.78816199,0.69527145,0.41314131,0.66051661,0.15661566,0.1530153,0.30963096,"A.J. Minter",18655,621345
"Daniel Norris","- - -",0.3100159,0.62402089,0.42885375,0.53333333,0.82008368,0.69124424,0.3784585,0.58,0.13241107,0.17687747,0.30928854,"Daniel Norris",13475,596057
"Aroldis Chapman","NYY",0.25714286,0.66409266,0.41237113,0.61111111,0.74418605,0.69285714,0.3814433,0.55,0.12665685,0.1826215,0.30927835,"Aroldis Chapman",10233,547973
"Braxton Garrett","MIA",0.36956522,0.63157895,0.48050139,0.53921569,0.92447917,0.75362319,0.42339833,0.65951743,0.1183844,0.1908078,0.3091922,"Braxton Garrett",21844,666129
"Max Scherzer","NYM",0.37772397,0.70905172,0.51961237,0.57264957,0.81762918,0.71580817,0.42824181,0.66371681,0.14766959,0.16059068,0.30826027,"Max Scherzer",3137,453286
"Joe Musgrove","SDP",0.3554878,0.61441744,0.46452524,0.62092624,0.87585266,0.76291793,0.42110837,0.64459459,0.11005291,0.1978836,0.30793651,"Joe Musgrove",12970,605397
"Hoby Milner","MIL",0.31920904,0.58157895,0.41084559,0.69911504,0.84162896,0.76957494,0.34926471,0.56617647,0.09466912,0.21323529,0.30790441,"Hoby Milner",13346,571948
"A.J. Puk","OAK",0.31788079,0.67307692,0.47294776,0.55208333,0.83492063,0.72781065,0.43656716,0.60854093,0.12873134,0.17910448,0.30783582,"A.J. Puk",19343,640462
"Brad Boxberger","MIL",0.26841244,0.63256785,0.42844037,0.70121951,0.81848185,0.77730193,0.43944954,0.66044776,0.09541284,0.21192661,0.30733945,"Brad Boxberger",10133,502202
"Will Smith","- - -",0.39086294,0.6751269,0.50456853,0.51515152,0.86842105,0.70422535,0.4,0.66283525,0.14923858,0.15736041,0.30659898,"Will Smith",8048,519293
"Alexis Díaz","CIN",0.35889571,0.68941176,0.48932219,0.51282051,0.78156997,0.66223909,0.39461467,0.60392157,0.16527391,0.14113278,0.30640669,"Alexis Diaz",21132,664747
"Daniel Bard","COL",0.2840691,0.64351852,0.44700944,0.59459459,0.82733813,0.74647887,0.45330535,0.59183673,0.11332634,0.1930745,0.30640084,"Daniel Bard",7115,453268
"Jordan Romano","TOR",0.36917563,0.71461717,0.51971689,0.56796117,0.81818182,0.71789883,0.43579373,0.68992248,0.14661274,0.15975733,0.30637007,"Jordan Romano",16122,605447
"Brandon Hughes","CHC",0.33505155,0.70588235,0.48406989,0.4974359,0.82608696,0.69002123,0.40184995,0.66945607,0.15005139,0.15621788,0.30626927,"Brandon Hughes",23460,676714
"Jimmy Herget","LAA",0.33567663,0.64553991,0.46834171,0.58115183,0.88727273,0.76180258,0.4281407,0.62406015,0.11144578,0.19477912,0.3062249,"Jimmy Herget",17556,623474
"Edward Cabrera","MIA",0.33546735,0.62672811,0.43950617,0.56870229,0.81985294,0.69662921,0.35720165,0.56013746,0.13333333,0.17283951,0.30617284,"Edward Cabrera",21690,665795
"Jesse Chavez","- - -",0.32956153,0.63765182,0.45628643,0.7167382,0.83492063,0.78467153,0.4113239,0.67123288,0.09816972,0.20798669,0.30615641,"Jesse Chavez",5448,445926
"Alex Vesia","LAD",0.31760436,0.705,0.48054679,0.61714286,0.73758865,0.69146608,0.42060988,0.60352423,0.14826498,0.15772871,0.30599369,"Alex Vesia",25007,681911
"Steven Okert","MIA",0.31588133,0.64810127,0.45144628,0.60773481,0.78515625,0.71167048,0.40805785,0.57013575,0.13016529,0.17561983,0.30578512,"Steven Okert",13580,595345
"Peter Strzelecki","MIL",0.32686981,0.66393443,0.46280992,0.62711864,0.80864198,0.73214286,0.40330579,0.62162162,0.12396694,0.18181818,0.30578512,"Peter Strzelecki",21367,657265
"Charlie Morton","ATL",0.31986143,0.65414176,0.45470203,0.55595668,0.85770235,0.73106061,0.40337582,0.58653846,0.12228729,0.1832587,0.30554599,"Charlie Morton",4676,450203
"Carlos Rodón","SFG",0.34432019,0.69828927,0.49681742,0.57606838,0.80734967,0.71611598,0.43082077,0.61549296,0.14103853,0.16448911,0.30552764,"Carlos Rodon",16137,607074
"Joe Jiménez","DET",0.37022133,0.70909091,0.52934899,0.5923913,0.80448718,0.72580645,0.46958378,0.62337662,0.14514408,0.16008538,0.30522946,"Joe Jimenez",15761,641729
"Bryan Abreu","HOU",0.34810127,0.72797927,0.49214145,0.44090909,0.80071174,0.64271457,0.37917485,0.56451613,0.17566241,0.12953876,0.30520118,"Bryan Abreu",16609,650556
"Garrett Whitlock","BOS",0.33279743,0.71507353,0.51114923,0.59903382,0.80205656,0.73154362,0.46655232,0.65916399,0.13722127,0.16723842,0.30445969,"Garrett Whitlock",20191,676477
"Clarke Schmidt","NYY",0.30681818,0.67661692,0.46666667,0.53703704,0.86764706,0.74423963,0.43225806,0.58050847,0.11935484,0.18494624,0.30430108,"Clarke Schmidt",19899,657376
"Andrew Bellatti","PHI",0.3418124,0.71257485,0.47040498,0.49302326,0.80252101,0.65562914,0.34683281,0.55652174,0.16199377,0.14226376,0.30425753,"Andrew Bellatti",10657,571479
"Emmanuel Clase","CLE",0.49801587,0.74820144,0.61129207,0.61752988,0.81410256,0.72646536,0.45276873,0.64575646,0.16720955,0.13680782,0.30401737,"Emmanuel Clase",21032,661403
"Steven Matz","STL",0.31991051,0.68656716,0.49352179,0.62937063,0.81884058,0.75417661,0.47349823,0.64251208,0.1213192,0.18256773,0.30388693,"Steven Matz",13361,571927
"Clay Holmes","NYY",0.32876712,0.65239295,0.45973496,0.53125,0.86872587,0.72505543,0.40468909,0.55384615,0.12640163,0.17737003,0.30377166,"Clay Holmes",13649,605280
"Jake Diekman","- - -",0.27142857,0.65254237,0.42491468,0.51052632,0.80519481,0.69277108,0.40273038,0.61710037,0.13054608,0.17320819,0.30375427,"Jake Diekman",5003,518617
"Tommy Nance","MIA",0.27230047,0.64923077,0.43541944,0.4137931,0.88625592,0.71865443,0.43275632,0.58163265,0.12250333,0.18109188,0.30359521,"Tommy Nance",19178,667297
"Brady Singer","KCR",0.29538462,0.61895911,0.44191919,0.63020833,0.88138138,0.78952381,0.45286195,0.60064412,0.09301347,0.21043771,0.30345118,"Brady Singer",25377,663903
"Ryan Thompson","TBR",0.35323383,0.62815884,0.46539028,0.69014085,0.85632184,0.78164557,0.40795287,0.59116022,0.10162003,0.2017673,0.30338733,"Ryan Thompson",16647,657044
"John Schreiber","BOS",0.32792208,0.66831683,0.4627451,0.58415842,0.80740741,0.71186441,0.39607843,0.55642023,0.13333333,0.16960784,0.30294118,"John Schreiber",20020,670167
"Connor Brogdon","PHI",0.37231504,0.72852234,0.51830986,0.62179487,0.75471698,0.69836957,0.40985915,0.65957447,0.15633803,0.14647887,0.3028169,"Connor Brogdon",21205,641401
"Bailey Falter","PHI",0.31441048,0.67927632,0.48571429,0.60648148,0.85956416,0.77265501,0.46949807,0.66189112,0.11042471,0.19227799,0.3027027,"Bailey Falter",20070,663559
"Erik Swanson","SEA",0.362,0.74736842,0.52840909,0.67955801,0.72887324,0.70967742,0.43181818,0.65048544,0.15340909,0.14886364,0.30227273,"Erik Swanson",16587,657024
"Sam Hentges","CLE",0.35531136,0.6758794,0.4904661,0.57731959,0.82899628,0.72354212,0.42161017,0.61632653,0.13559322,0.16631356,0.30190678,"Sam Hentges",18548,656529
"Félix Bautista","BAL",0.33965517,0.73253012,0.50351759,0.55837563,0.79276316,0.7005988,0.41708543,0.60474308,0.15075377,0.15075377,0.30150754,"Felix Bautista",20666,642585
"Brooks Raley","TBR",0.3515625,0.63772455,0.46453901,0.59444444,0.87793427,0.7480916,0.39479905,0.6347032,0.11702128,0.18439716,0.30141844,"Brooks Raley",10061,548384
"Caleb Thielbar","MIN",0.37707948,0.73406593,0.54016064,0.63235294,0.77844311,0.72304833,0.45682731,0.68571429,0.14959839,0.15160643,0.30120482,"Caleb Thielbar",10078,573204
"Mark Leiter Jr.","CHC",0.32291667,0.62077295,0.43646409,0.55299539,0.87548638,0.7278481,0.38121547,0.59219858,0.11878453,0.18232044,0.30110497,"Mark Leiter Jr.",15551,643410
"Nabil Crismatt","SDP",0.35566188,0.640553,0.47219604,0.632287,0.85251799,0.75449102,0.40904807,0.58571429,0.11581921,0.18455744,0.30037665,"Nabil Crismatt",17732,622503
"Andrew Chafin","DET",0.35932203,0.67313916,0.46718576,0.51886792,0.88942308,0.70238095,0.34371524,0.63374486,0.13904338,0.16129032,0.3003337,"Andrew Chafin",12988,605177
"Phil Maton","HOU",0.33486239,0.70276498,0.48161765,0.57077626,0.81967213,0.71564885,0.39889706,0.58718861,0.13682277,0.16253444,0.29935721,"Phil Maton",18064,664208
"Kenley Jansen","ATL",0.34269663,0.6779661,0.5,0.68852459,0.81875,0.77137177,0.46918489,0.68461538,0.11431412,0.18489066,0.29920477,"Kenley Jansen",3096,445276
"Dylan Cease","CHW",0.35509794,0.67936227,0.4724359,0.55869873,0.79661017,0.68249661,0.36185897,0.58232932,0.15,0.14871795,0.29871795,"Dylan Cease",18525,656302
"Nick Lodolo","CIN",0.31884058,0.63037634,0.44912872,0.57575758,0.8315565,0.72590738,0.41821248,0.67346939,0.12310287,0.17537943,0.29848229,"Nick Lodolo",26378,666157
"Kevin Gausman","TOR",0.4269802,0.73693231,0.55695293,0.58405797,0.83139535,0.72129032,0.41933166,0.68,0.15522817,0.14301114,0.29823931,"Kevin Gausman",14107,592332
"Luis García","SDP",0.33393178,0.66421569,0.47357513,0.53763441,0.82656827,0.70897155,0.42279793,0.5984556,0.13768116,0.16045549,0.29813665,"Luis Garcia",6984,472610
"Penn Murfee","SEA",0.36106195,0.68493151,0.50249252,0.62254902,0.87666667,0.77380952,0.43668993,0.65441176,0.11365902,0.18444666,0.29810568,"Penn Murfee",25174,682171
"José Leclerc","TEX",0.35496183,0.72093023,0.47570332,0.48924731,0.77956989,0.6344086,0.32992327,0.65151515,0.17391304,0.12404092,0.29795396,"Jose Leclerc",14524,600917
"Huascar Brazobán","MIA",0.32038835,0.70319635,0.45324881,0.47727273,0.75324675,0.62587413,0.34706815,0.55319149,0.16957211,0.12836767,0.29793978,"Huascar Brazoban",6107,623211
"Roansy Contreras","PIT",0.35457348,0.66612378,0.47511027,0.56521739,0.87530562,0.73342175,0.38689351,0.60784314,0.12657431,0.17128463,0.29785894,"Roansy Contreras",22810,672710
"Jeffrey Springs","TBR",0.38893281,0.66176471,0.50116333,0.6402439,0.80683761,0.73073352,0.41135412,0.64116576,0.13494649,0.16286645,0.29781294,"Jeffrey Springs",17677,605488
"Kyle Wright","ATL",0.33220339,0.67184943,0.48609566,0.59795918,0.84774665,0.75438596,0.45309603,0.64634146,0.11939192,0.17797553,0.29736745,"Kyle Wright",19665,657140
"Jorge López","- - -",0.30081301,0.65384615,0.46683893,0.58918919,0.85994398,0.76752768,0.47028424,0.62080537,0.10852713,0.18863049,0.29715762,"Jorge Lopez",14527,605347
"Corey Kluber","TBR",0.38794326,0.67528736,0.51018745,0.65082267,0.87375887,0.77635783,0.42542787,0.68359942,0.11409943,0.18296659,0.29706601,"Corey Kluber",2429,446372
"Jakob Junis","SFG",0.32069672,0.61138015,0.45394007,0.6485623,0.88118812,0.79217604,0.45837958,0.66945607,0.09433962,0.20255272,0.29689234,"Jakob Junis",13619,596001
"JT Brubaker","PIT",0.32373596,0.66701461,0.46179681,0.54880694,0.88419405,0.74363636,0.40218304,0.63931889,0.11838791,0.17800168,0.29638959,"JT Brubaker",17578,664141
"Yu Darvish","SDP",0.33592737,0.66689993,0.49511949,0.64478764,0.83735572,0.76954453,0.48098283,0.64202335,0.114103,0.18209357,0.29619657,"Yu Darvish",13074,506433
"Dillon Tate","BAL",0.33106961,0.67622951,0.48746518,0.65128205,0.86060606,0.78285714,0.45311049,0.64726027,0.10584958,0.19034355,0.29619313,"Dillon Tate",17796,622253
"Steve Cishek","WSN",0.30140845,0.61075269,0.42382979,0.61682243,0.86619718,0.75903614,0.39574468,0.59930314,0.10212766,0.19404255,0.29617021,"Steve Cishek",6483,518553
"Camilo Doval","SFG",0.31994048,0.69265033,0.46922391,0.53488372,0.82636656,0.70722433,0.40053524,0.53496503,0.13737734,0.1587868,0.29616414,"Camilo Doval",21992,666808
"Freddy Peralta","MIL",0.31318017,0.63878327,0.43976349,0.61003861,0.80952381,0.72268908,0.38876571,0.58044164,0.12195122,0.1736881,0.29563932,"Freddy Peralta",18679,642547
"Zach Jackson","OAK",0.2741652,0.63207547,0.40248027,0.5,0.8159204,0.67787115,0.35851184,0.52475248,0.12965051,0.16572717,0.29537768,"Zach Jackson",19493,667427
"Alex Cobb","SFG",0.32323944,0.62725451,0.44871795,0.61873638,0.87699681,0.76774194,0.4127378,0.64500792,0.10421836,0.19023987,0.29445823,"Alex Cobb",6562,502171
"Sonny Gray","MIN",0.30246914,0.6300813,0.43162393,0.65889213,0.87956989,0.78589109,0.39423077,0.6045082,0.09241453,0.20192308,0.29433761,"Sonny Gray",12768,543243
"Craig Kimbrel","LAD",0.29635499,0.67040359,0.45125348,0.57754011,0.82608696,0.73045267,0.41411328,0.63076923,0.12163417,0.17270195,0.29433612,"Craig Kimbrel",6655,518886
"Rich Hill","BOS",0.31267606,0.65800866,0.47310206,0.68168168,0.87171053,0.80446334,0.46455505,0.63307985,0.09246231,0.20150754,0.29396985,"Rich Hill",4806,448179
"Noé Ramirez","ARI",0.33127572,0.66189112,0.46946108,0.65838509,0.80519481,0.74489796,0.41796407,0.61395349,0.11947431,0.1744325,0.29390681,"Noe Ramirez",12800,598287
"Seth Lugo","NYM",0.26272578,0.63829787,0.42632067,0.5875,0.89333333,0.78695652,0.43558851,0.61397059,0.09082484,0.20296571,0.29379055,"Seth Lugo",12447,607625
"Logan Webb","SFG",0.34529915,0.64428457,0.46972721,0.64521452,0.87220844,0.77478754,0.41616766,0.65311309,0.10578842,0.18762475,0.29341317,"Logan Webb",17995,657277
"Reynaldo López","CHW",0.36409396,0.70694087,0.49949239,0.59907834,0.81818182,0.72154472,0.39492386,0.61417323,0.13908629,0.15431472,0.29340102,"Reynaldo Lopez",16400,625643
"Matt Moore","TEX",0.35205479,0.72200772,0.50560897,0.58754864,0.78877005,0.70681458,0.4150641,0.59210526,0.14823718,0.14503205,0.29326923,"Matt Moore",1890,519043
"Art Warren","CIN",0.2746114,0.6802974,0.44122137,0.53773585,0.83606557,0.7266436,0.41068702,0.58787879,0.12061069,0.17251908,0.29312977,"Art Warren",18251,605521
"Caleb Ferguson","LAD",0.28571429,0.69056604,0.47068966,0.62222222,0.82513661,0.75824176,0.45689655,0.56338028,0.1137931,0.17931034,0.29310345,"Caleb Ferguson",19349,657571
"Jon Gray","TEX",0.34804754,0.66628959,0.48448109,0.63414634,0.84719864,0.75975976,0.42870999,0.67370441,0.11639185,0.17652764,0.2929195,"Jon Gray",14916,592351
"Kendall Graveman","CHW",0.32753165,0.66253102,0.45797101,0.63768116,0.84644195,0.75527426,0.38937198,0.6,0.11207729,0.18067633,0.29275362,"Kendall Graveman",15514,608665
"Nick Martinez","SDP",0.34885932,0.66467066,0.47151163,0.63487738,0.84234234,0.74845869,0.38837209,0.65401786,0.11860465,0.17383721,0.29244186,"Nick Martinez",12730,607259
"Justin Lawrence","COL",0.28805621,0.6119403,0.43044619,0.57723577,0.89268293,0.77439024,0.43963255,0.61256545,0.09698558,0.19528178,0.29226737,"Justin Lawrence",17639,664875
"Chris Bassitt","NYM",0.30429212,0.64981132,0.46292446,0.70736842,0.82462253,0.78293413,0.45911296,0.60939597,0.1004851,0.19161469,0.29209979,"Chris Bassitt",12304,605135
"Hunter Greene","CIN",0.31937984,0.72527473,0.48727273,0.55097087,0.7969697,0.70242537,0.41363636,0.6440678,0.145,0.14681818,0.29181818,"Hunter Greene",22182,668881
"Sam Moll","OAK",0.26179245,0.64217252,0.42333786,0.63963964,0.84079602,0.76923077,0.42469471,0.50802139,0.09769335,0.19402985,0.2917232,"Sam Moll",14874,594580
"Patrick Sandoval","LAA",0.35490463,0.6653144,0.4796251,0.5950096,0.82469512,0.72302464,0.40179299,0.5799373,0.13279022,0.15885947,0.29164969,"Patrick Sandoval",19447,663776
"Wade Miley","CHC",0.33802817,0.62085308,0.4434629,0.63333333,0.8778626,0.76095618,0.37279152,0.66037736,0.10600707,0.18551237,0.29151943,"Wade Miley",8779,489119
"Robert Stephenson","- - -",0.37072243,0.7371134,0.52625821,0.57948718,0.83566434,0.73180873,0.42450766,0.62753036,0.14113786,0.14989059,0.29102845,"Robert Stephenson",13594,596112
"Lucas Giolito","CHW",0.32145052,0.69182948,0.47293861,0.56596558,0.86136072,0.74270353,0.40900835,0.61318052,0.12168543,0.16890665,0.29059208,"Lucas Giolito",15474,608337
"Chris Martin","- - -",0.35650224,0.73786408,0.53962704,0.65408805,0.80592105,0.7537797,0.48018648,0.77777778,0.13286713,0.15734266,0.29020979,"Chris Martin",11847,455119
"Rafael Montero","HOU",0.32892805,0.67475728,0.45928637,0.70982143,0.78417266,0.75099602,0.37694419,0.61851852,0.11436414,0.17566331,0.29002745,"Rafael Montero",12760,606160
"Tyler Rogers","SFG",0.28685897,0.62361624,0.44339623,0.70949721,0.87573964,0.81818182,0.46483705,0.63949843,0.0806175,0.20926244,0.28987993,"Tyler Rogers",15541,643511
"Keegan Akin","BAL",0.37384615,0.6957265,0.52631579,0.67078189,0.83292383,0.77230769,0.47368421,0.63221884,0.11983806,0.17004049,0.28987854,"Keegan Akin",19362,669211
