Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Jordan Lyles","KCR",6.078799597580191,2.2795498490925716,2.66666667,1.975609869213562,0.16042781,0.06016043,0.10026738,0.25251076040172166,1.243902510245576,0.25464684014869887,0.56264501,142.37712473341165,131.61241823826973,124.7249140345898,6.2814262508328635,5.619017980778255,0.6624082700546081,5.343099217386467,5.147212467884085,"Jordan Lyles",7593,543475
"Patrick Corbin","WSN",6.2,2.85,2.1754386,1.65,0.15696203,0.0721519,0.08481013,0.2880658436213992,1.4833333333333334,0.3094405594405594,0.70284698,119.16465999136372,120.07443888605538,108.66407001923437,5.2,5.277262581719293,-0.07726258171929246,4.758542615340816,5.009677663752899,"Patrick Corbin",9323,571578
"Taijuan Walker","PHI",7.193050616823329,3.7007724188004083,1.94366197,1.042471103887439,0.18826739,0.09686221,0.09140518,0.23700305810397554,1.3088803859920066,0.2721774193548387,0.71359223,98.40146666182456,101.61839661411265,110.27936202173662,4.378378636327243,4.534963214825536,-0.15658457849829333,4.829346222956277,4.966566373471493,"Taijuan Walker",11836,592836
"Johan Oviedo","PIT",8.003752803480584,4.204503054992966,1.90361446,0.9624766029501969,0.20230474,0.10627401,0.09603073,0.23503649635036497,1.3733584276014505,0.2795275590551181,0.72048611,96.83153347748545,102.95122668769054,111.10568538847278,4.305816381619302,4.487685833450831,-0.18186945183152936,4.865566717660169,4.917692334647023,"Johan Oviedo",22487,670912
"Bryce Elder","ATL",6.59542023144323,3.2461833951634644,2.03174603,0.9790076906048544,0.17486339,0.08606557,0.08879781,0.24205748865355523,1.2767176316075002,0.27431906614785995,0.74363992,86.79533526157972,103.0847705561195,102.65124745562372,3.812977321303117,4.422979358815143,-0.6100020375120256,4.494980653295698,4.81062574892271,"Bryce Elder",27779,693821
"Miles Mikolas","STL",6.124172340144791,1.7433775274864733,3.51282051,1.1622516849909823,0.15930233,0.04534884,0.11395349,0.2779827798277983,1.316225198814574,0.3076923076923077,0.68892646,111.76272888530758,99.61808263293952,108.75242586357521,4.783112703616735,4.273252305749854,0.5098603978668805,4.762415545141465,4.805911252038487,"Miles Mikolas",9803,571945
"Cristian Javier","HOU",8.833333333333334,3.4444444444444446,2.56451613,1.3888888888888888,0.23144105,0.09024745,0.1411936,0.2313915857605178,1.2654320987654322,0.271889400921659,0.71751412,106.99417573616941,107.31328394885082,120.49732450590753,4.555555555555555,4.576028013818058,-0.020472458262502435,5.162147430505281,4.761381437017418,"Cristian Javier",17606,664299
"JP Sears","OAK",8.408124039260718,2.7678917644771306,3.03773585,1.7756286790985367,0.21904762,0.07210884,0.14693878,0.24774774774774774,1.2649903661551667,0.2781316348195329,0.77253219,110.15037135653864,124.5832605323213,119.0765673733947,4.543520443575668,5.15252590872982,-0.6090054651541523,5.1013353435918845,4.615767499916746,"JP Sears",23429,676664
"Dane Dunning","TEX",7.297297404775986,2.8667954090191374,2.54545455,1.0424710578251408,0.19390582,0.07617729,0.11772853,0.2480974124809741,1.2625482811437818,0.28772635814889336,0.775,87.44253082609143,98.83075345289839,102.4711335962079,3.7007722552792504,4.26855388793818,-0.5677816326589293,4.390579747871662,4.516995988571527,"Dane Dunning",19409,641540
"Charlie Morton","ATL",10.083673783397247,4.573469530174708,2.20481928,0.7714285954511555,0.25558659,0.11592179,0.13966481,0.24154589371980675,1.426530656667613,0.32075471698113206,0.77639752,82.78350229844985,90.28930817354897,97.45892026717137,3.636734807126876,3.8734077256920445,-0.23667291856516837,4.2673837257477585,4.442135560665569,"Charlie Morton",4676,450203
"Dean Kremer","BAL",8.183398165516396,2.866795535690457,2.85454545,1.4073359902480425,0.21360544,0.07482993,0.13877551,0.25333333333333335,1.3088803859920066,0.29327902240325865,0.75569358,97.47662996337218,105.69423482985312,101.21012988315907,4.117760860355384,4.511797190294705,-0.39403632993932103,4.336605521284172,4.441292094342474,"Dean Kremer",19350,665152
"Justin Verlander","- - -",7.983572770205695,2.49486649068928,3.2,0.9979465962757119,0.21524664,0.06726457,0.14798206,0.2245557350565428,1.1334702081156234,0.2647702407002188,0.76923077,75.88052081985121,89.10683011037604,105.20024432247635,3.215605699110627,3.846416120253048,-0.6308104211424208,4.56414037084129,4.426769433810968,"Justin Verlander",8700,434378
