Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Kevin Kelly","TBR",0.28136882,0.61538462,0.44530494,0.68243243,0.87179487,0.81086957,0.49080348,0.69784173,0.08422072,0.23523717,0.31945789,"Kevin Kelly",25679,687330
"Jeff Hoffman","PHI",0.37056738,0.70251716,0.51548452,0.46889952,0.81107492,0.67248062,0.43656344,0.66415094,0.16866267,0.1506986,0.31936128,"Jeff Hoffman",17432,656546
"Raisel Iglesias","ATL",0.39963168,0.68571429,0.51831897,0.58064516,0.79924242,0.7006237,0.41487069,0.64092664,0.15517241,0.1637931,0.31896552,"Raisel Iglesias",17130,628452
"Aroldis Chapman","PIT",0.27687296,0.64396887,0.44414894,0.51176471,0.79758308,0.7005988,0.45567376,0.58113208,0.13274336,0.18584071,0.31858407,"Aroldis Chapman",10233,547973
"Tim Herrin","CLE",0.32404181,0.6559633,0.46732673,0.52150538,0.85314685,0.72245763,0.43168317,0.61867704,0.12957468,0.18892186,0.31849654,"Tim Herrin",25139,682120
"Adam Ottavino","NYM",0.28571429,0.61399549,0.43070788,0.63125,0.83823529,0.76157407,0.44167498,0.61632653,0.10238569,0.21570577,0.31809145,"Adam Ottavino",1247,493603
"Michael Kopech","- - -",0.34749621,0.6322314,0.46806649,0.59825328,0.75163399,0.68598131,0.42344707,0.63799283,0.14659686,0.17015707,0.31675393,"Michael Kopech",17282,656629
"Camilo Doval","SFG",0.31358382,0.63207547,0.43458781,0.44239631,0.84701493,0.66597938,0.37992832,0.58671587,0.14451383,0.17216771,0.31668153,"Camilo Doval",21992,666808
"Reed Garrett","NYM",0.3610675,0.63556851,0.45714286,0.5,0.81651376,0.65401786,0.35,0.6194332,0.15816327,0.15816327,0.31632653,"Reed Garrett",16866,657585
"A.J. Puk","- - -",0.34389857,0.65988909,0.48976109,0.53917051,0.81232493,0.70905923,0.4616041,0.65646259,0.14236999,0.17391304,0.31628303,"A.J. Puk",19343,640462
"Taylor Rogers","SFG",0.23580034,0.64071856,0.4232902,0.59854015,0.85046729,0.77510917,0.46303142,0.63855422,0.09519409,0.22088725,0.31608133,"Taylor Rogers",13449,573124
"Tommy Kahnle","NYY",0.33615222,0.71480144,0.476,0.50943396,0.77272727,0.65546218,0.36933333,0.53631285,0.164,0.152,0.316,"Tommy Kahnle",11384,592454
"Keegan Akin","BAL",0.30044843,0.66783217,0.46978243,0.57711443,0.79319372,0.7186964,0.46091861,0.63578275,0.1318328,0.1840836,0.3159164,"Keegan Akin",19362,669211
"Robert Garcia","WSN",0.38049713,0.66824645,0.50899471,0.61809045,0.82624113,0.74012474,0.44656085,0.70517928,0.13185654,0.1835443,0.31540084,"Robert Garcia",23363,676395
"Jeremiah Estrada","SDP",0.36464088,0.73478261,0.53439681,0.48989899,0.75739645,0.65858209,0.45862413,0.67460317,0.18227092,0.13247012,0.31474104,"Jeremiah Estrada",22210,669093
"Edwin Uceta","TBR",0.3721519,0.71119134,0.51190476,0.54421769,0.79187817,0.68604651,0.41220238,0.67924528,0.16023739,0.15430267,0.31454006,"Edwin Uceta",20539,670955
"Sean Hjelle","SFG",0.29172714,0.65384615,0.44747725,0.64179104,0.90588235,0.8077634,0.43010753,0.68249258,0.08602151,0.22828784,0.31430935,"Sean Hjelle",21481,663546
"James McArthur","KCR",0.33333333,0.65897436,0.47397564,0.53216374,0.86381323,0.73130841,0.43189369,0.65991903,0.12721239,0.1869469,0.31415929,"James McArthur",21527,663704
"Michael King","SDP",0.32368576,0.63311148,0.45215889,0.60948905,0.82522996,0.73491215,0.41519862,0.66115702,0.11986183,0.19309154,0.31295337,"Michael King",19853,650633
"Lucas Erceg","- - -",0.33996383,0.66497462,0.47518479,0.57978723,0.80152672,0.70888889,0.41605069,0.59683794,0.13833157,0.17423442,0.312566,"Lucas Erceg",19360,668674
"Jack Flaherty","- - -",0.3293601,0.68102564,0.462826,0.54666667,0.84337349,0.71236333,0.37952511,0.61171032,0.13303099,0.17951625,0.31254724,"Jack Flaherty",17479,656427
"Orion Kerkering","PHI",0.32441472,0.60531697,0.45078197,0.60824742,0.83783784,0.74693878,0.44986201,0.60311284,0.11407544,0.19779209,0.31186753,"Orion Kerkering",31776,689147
"Austin Adams","OAK",0.27755102,0.62857143,0.41490683,0.52941176,0.7979798,0.68862275,0.39130435,0.54973822,0.12919255,0.1826087,0.31180124,"Austin Adams",13801,613534
"Sonny Gray","STL",0.33870968,0.67833491,0.48328635,0.51966874,0.85913529,0.7225,0.42569472,0.63636364,0.13395012,0.17779566,0.31174578,"Sonny Gray",12768,543243
"Kyle Bradish","BAL",0.26370757,0.62199313,0.41839763,0.56435644,0.84530387,0.74468085,0.43175074,0.57668712,0.10682493,0.20474777,0.3115727,"Kyle Bradish",24586,680694
"Porter Hodge","CHC",0.26666667,0.67730496,0.4470405,0.39583333,0.83769634,0.68989547,0.43925234,0.52439024,0.13841369,0.1726283,0.31104199,"Porter Hodge",26413,687863
"Aaron Bummer","ATL",0.30565371,0.6004902,0.42915811,0.65317919,0.83673469,0.76076555,0.41889117,0.56147541,0.1025641,0.20820513,0.31076923,"Aaron Bummer",16258,607481
"Angel Chivilli","COL",0.39563863,0.76963351,0.53515625,0.50393701,0.76190476,0.64233577,0.37304688,0.59398496,0.19066148,0.11867704,0.30933852,"Angel Chivilli",26790,683409
"Tanner Scott","- - -",0.36334913,0.69622642,0.51504729,0.54782609,0.78319783,0.69282137,0.45571797,0.67687075,0.1580756,0.15120275,0.30927835,"Tanner Scott",17586,656945
"Daniel Lynch IV","KCR",0.2917847,0.67625899,0.46117274,0.52427184,0.83510638,0.72508591,0.44057052,0.59770115,0.12678288,0.1822504,0.30903328,"Daniel Lynch IV",21537,663738
"Ryan Burr","TOR",0.36235955,0.74299065,0.50526316,0.45736434,0.88679245,0.69444444,0.3754386,0.63571429,0.15438596,0.15438596,0.30877193,"Ryan Burr",17536,621114
"Landen Roupp","SFG",0.28021978,0.60555556,0.40949227,0.62745098,0.85779817,0.76280323,0.39735099,0.61290323,0.09702315,0.21168688,0.30871003,"Landen Roupp",30076,694738
"Pierce Johnson","ATL",0.29882813,0.64108911,0.44978166,0.53594771,0.86100386,0.74029126,0.44104803,0.61440678,0.11668484,0.19083969,0.30752454,"Pierce Johnson",13435,572955
"Garrett Crochet","CHW",0.35978428,0.72926162,0.52901879,0.5267666,0.79125,0.6937648,0.45803758,0.64033613,0.16200418,0.14530271,0.30730689,"Garrett Crochet",27463,676979
"Jhoan Duran","MIN",0.3097166,0.72093023,0.49035187,0.55555556,0.78494624,0.7037037,0.43927355,0.59210526,0.14496036,0.1619479,0.30690827,"Jhoan Duran",21029,661395
"Joe Musgrove","SDP",0.30389908,0.68169014,0.47345133,0.56226415,0.83057851,0.73564753,0.44879899,0.68292683,0.12515803,0.18078382,0.30594185,"Joe Musgrove",12970,605397
"Brant Hurter","DET",0.30153846,0.65830721,0.47826087,0.63265306,0.9,0.81493506,0.49534161,0.70857143,0.08837209,0.21705426,0.30542636,"Brant Hurter",30133,676428
"Blake Treinen","LAD",0.36682243,0.63430421,0.47896879,0.55414013,0.89795918,0.74504249,0.4192673,0.65217391,0.12211669,0.18317503,0.30529172,"Blake Treinen",12572,595014
"Clarke Schmidt","NYY",0.29850746,0.65463918,0.44115623,0.58461538,0.81889764,0.72386895,0.40055058,0.62322946,0.12156593,0.18269231,0.30425824,"Clarke Schmidt",19899,657376
"Tyler Glasnow","LAD",0.31396439,0.67372881,0.48284436,0.47462687,0.84119497,0.71472709,0.4694182,0.63984674,0.13767396,0.16650099,0.30417495,"Tyler Glasnow",14374,607192
"José Leclerc","TEX",0.32214765,0.70588235,0.46843854,0.51666667,0.75308642,0.65248227,0.38122924,0.55902778,0.1627907,0.14119601,0.30398671,"Jose Leclerc",14524,600917
"Yoshinobu Yamamoto","LAD",0.34296029,0.6645768,0.48264125,0.58596491,0.86084906,0.75035261,0.43430905,0.62228261,0.12008141,0.18385346,0.30393487,"Yoshinobu Yamamoto",33825,808967
"Randy Rodríguez","SFG",0.31960784,0.70189702,0.48009101,0.57668712,0.80694981,0.71800948,0.41979522,0.56561086,0.13538111,0.16837315,0.30375427,"Randy Rodriguez",23974,678495
"Anthony Bender","MIA",0.30871212,0.57746479,0.42872117,0.6196319,0.91463415,0.79706601,0.44654088,0.55701754,0.08691099,0.21675393,0.30366492,"Anthony Bender",19742,669622
"Kirby Yates","TEX",0.35830619,0.69099757,0.49170732,0.62272727,0.74295775,0.69047619,0.40097561,0.63291139,0.15175097,0.15077821,0.30252918,"Kirby Yates",9073,489446
"Evan Phillips","LAD",0.31163708,0.66341463,0.46892039,0.55696203,0.85661765,0.74651163,0.44711014,0.63157895,0.11886587,0.18320611,0.30207197,"Evan Phillips",17734,623465
"Pete Fairbanks","TBR",0.25537634,0.66666667,0.44683908,0.61052632,0.86574074,0.78778135,0.46551724,0.56216216,0.09482759,0.20689655,0.30172414,"Pete Fairbanks",17998,664126
"Robbie Ray","SFG",0.33427762,0.73831776,0.48677249,0.45762712,0.82278481,0.66666667,0.37742504,0.62015504,0.16197183,0.13908451,0.30105634,"Robbie Ray",11486,592662
"Logan Gilbert","SEA",0.34274194,0.71669219,0.50328731,0.50588235,0.83119658,0.70476813,0.42932281,0.67745953,0.14858646,0.1522025,0.30078895,"Logan Gilbert",22250,669302
"Nick Mears","- - -",0.34380454,0.67692308,0.49124514,0.58375635,0.83766234,0.73861386,0.442607,0.66015625,0.12840467,0.17217899,0.30058366,"Nick Mears",25376,683232
"Collin Snider","SEA",0.33506494,0.7628866,0.51923077,0.59689922,0.8018018,0.72649573,0.43047337,0.73372781,0.14201183,0.15828402,0.30029586,"Collin Snider",23307,676092
"Grant Holmes","ATL",0.39219015,0.73103448,0.53613281,0.45887446,0.86477987,0.69398907,0.42480469,0.64893617,0.1640625,0.13574219,0.29980469,"Grant Holmes",16944,656550
"Luke Weaver","NYY",0.34807256,0.75203252,0.49272198,0.60260586,0.75945946,0.68833087,0.3580786,0.62839879,0.15356623,0.14556041,0.29912664,"Luke Weaver",16918,596133
"Scott Barlow","CLE",0.28939394,0.66574586,0.42270059,0.46596859,0.85062241,0.68055556,0.35420744,0.58506224,0.13489736,0.16422287,0.29912023,"Scott Barlow",14993,605130
"Matthew Boyd","CLE",0.3248731,0.72,0.48729447,0.5703125,0.80808081,0.71472393,0.41106129,0.64457831,0.13901345,0.15994021,0.29895366,"Matthew Boyd",15440,571510
"Nate Pearson","- - -",0.30329289,0.65767635,0.46458924,0.56,0.85488959,0.75,0.45514636,0.64912281,0.11614731,0.1822474,0.29839471,"Nate Pearson",20160,663878
"Joey Cantillo","CLE",0.26932668,0.64516129,0.43319269,0.56481481,0.805,0.72077922,0.43600563,0.50920245,0.1209564,0.17721519,0.29817159,"Joey Cantillo",23335,676282
"Dylan Floro","- - -",0.25880282,0.62222222,0.4194499,0.67346939,0.91071429,0.82903981,0.44204322,0.62724014,0.07156863,0.22647059,0.29803922,"Dylan Floro",13394,571670
"Justin Martinez","ARI",0.32653061,0.67209776,0.47068819,0.52232143,0.81818182,0.69855596,0.41716228,0.62012987,0.1417657,0.15619694,0.29796265,"Justin Martinez",24453,679885
"Nick Anderson","KCR",0.24080268,0.66788321,0.44502618,0.65277778,0.83060109,0.78039216,0.47818499,0.66013072,0.09756098,0.20034843,0.29790941,"Nick Anderson",18337,623433
"Brennan Bernardino","BOS",0.27562642,0.62619048,0.44703143,0.73553719,0.83269962,0.80208333,0.48894063,0.64159292,0.08837209,0.20930233,0.29767442,"Brennan Bernardino",16835,657514
"Framber Valdez","HOU",0.31237458,0.63100635,0.44765204,0.5267666,0.88936782,0.74376612,0.42455735,0.61877667,0.11439539,0.1831094,0.2975048,"Framber Valdez",17295,664285
"Tony Santillan","CIN",0.29889299,0.73390558,0.5,0.54320988,0.8245614,0.73412698,0.46230159,0.6147541,0.13267327,0.16435644,0.2970297,"Tony Santillan",19926,663574
"Spencer Schwellenbach","ATL",0.38226601,0.6983945,0.52835188,0.59020619,0.84236453,0.7442327,0.46210917,0.672,0.13513514,0.16163222,0.29676736,"Spencer Schwellenbach",31846,680885
"Yusei Kikuchi","- - -",0.30915796,0.70092736,0.4827114,0.56262425,0.82910695,0.73404255,0.44299897,0.65353261,0.12816131,0.16848941,0.29665072,"Yusei Kikuchi",20633,579328
"Grayson Rodriguez","BAL",0.34271845,0.69022379,0.4997339,0.55240793,0.83447099,0.7284345,0.45183608,0.67820774,0.13571048,0.16072379,0.29643427,"Grayson Rodriguez",24492,680570
"Craig Kimbrel","BAL",0.26811594,0.64878049,0.43035343,0.54054054,0.82706767,0.72463768,0.42619543,0.54310345,0.11801242,0.17805383,0.29606625,"Craig Kimbrel",6655,518886
"Joe Ryan","MIN",0.32387923,0.70681145,0.50807217,0.62146893,0.81703911,0.75233645,0.48100665,0.70446097,0.12571157,0.16982922,0.2955408,"Joe Ryan",21390,657746
"Tyler Ferguson","OAK",0.33333333,0.65333333,0.47985348,0.66216216,0.8,0.7480916,0.45787546,0.62318841,0.12087912,0.17460317,0.2954823,"Tyler Ferguson",19481,621053
"Luke Jackson","- - -",0.3250444,0.69491525,0.46782988,0.53005464,0.84552846,0.71095571,0.38604144,0.6893617,0.13463626,0.1606949,0.29533116,"Luke Jackson",11752,592426
"Reid Detmers","LAA",0.32608696,0.69692533,0.48876044,0.59649123,0.81722689,0.73455979,0.4386641,0.62915601,0.12957024,0.1654907,0.29506094,"Reid Detmers",27468,672282
"Trent Thornton","SEA",0.36335404,0.6902834,0.50527241,0.60683761,0.85923754,0.75652174,0.4340949,0.68027211,0.12280702,0.17192982,0.29473684,"Trent Thornton",17948,663423
"Hayden Wesneski","CHC",0.33541342,0.62903226,0.45395349,0.55348837,0.92307692,0.7602459,0.40372093,0.67844523,0.1086351,0.18570102,0.29433612,"Hayden Wesneski",27581,669713
"Austin Voth","SEA",0.35478548,0.69565217,0.4835729,0.51627907,0.86328125,0.70488323,0.37782341,0.63709677,0.14241803,0.15163934,0.29405738,"Austin Voth",15047,608723
"Elvis Peguero","MIL",0.35984095,0.64723926,0.47285887,0.55801105,0.89099526,0.7372449,0.39324487,0.62555066,0.12409639,0.16987952,0.2939759,"Elvis Peguero",21652,665625
"Dennis Santana","- - -",0.37660256,0.67427386,0.50632911,0.6,0.85230769,0.74642857,0.4358047,0.64111498,0.12804328,0.16591524,0.29395852,"Dennis Santana",17878,642701
"Paul Skenes","PIT",0.34482759,0.70011025,0.49647059,0.58809524,0.83307087,0.73554502,0.42682353,0.62256809,0.13117066,0.16267043,0.29384109,"Paul Skenes",33677,694973
"Spencer Arrighetti","HOU",0.2966954,0.68733154,0.47025948,0.55690073,0.8379085,0.73938879,0.44431138,0.61708861,0.12235951,0.17138302,0.29374253,"Spencer Arrighetti",29921,681293
"Bailey Ober","MIN",0.37079365,0.73684211,0.52299703,0.63184932,0.79661017,0.72836879,0.41580119,0.674189,0.14200964,0.15164998,0.29365962,"Bailey Ober",21224,641927
"Sam Moll","CIN",0.30898876,0.62686567,0.44551282,0.61818182,0.86309524,0.76618705,0.42948718,0.63157895,0.10416667,0.18910256,0.29326923,"Sam Moll",14874,594580
"Andrew Kittredge","STL",0.41737649,0.68707483,0.53307393,0.57142857,0.88118812,0.74270073,0.42898833,0.72125436,0.1368932,0.15631068,0.29320388,"Andrew Kittredge",12828,552640
"JoJo Romero","STL",0.31684982,0.60107817,0.43184297,0.58959538,0.89686099,0.76262626,0.40458015,0.66666667,0.10206298,0.19109663,0.29315961,"JoJo Romero",19574,668941
"Caleb Thielbar","MIN",0.30165289,0.69478908,0.48027057,0.67808219,0.81428571,0.76760563,0.45434047,0.61111111,0.11161218,0.18151071,0.29312289,"Caleb Thielbar",10078,573204
"Emilio Pagán","CIN",0.35714286,0.74538745,0.53456998,0.66086957,0.77722772,0.73501577,0.45699831,0.7278481,0.14141414,0.15151515,0.29292929,"Emilio Pagan",14771,641941
"Dylan Cease","SDP",0.33538778,0.70588235,0.47961104,0.53139357,0.81278539,0.69260955,0.38927227,0.59580052,0.14742785,0.14523212,0.29265997,"Dylan Cease",18525,656302
"Tyler Holton","DET",0.33589744,0.67620751,0.47796863,0.64122137,0.85449735,0.7671875,0.41747573,0.63559322,0.11119403,0.18134328,0.29253731,"Tyler Holton",26231,663947
"Kody Funderburk","MIN",0.27882038,0.60791367,0.41935484,0.59615385,0.85798817,0.75824176,0.42703533,0.55279503,0.10107198,0.1914242,0.29249617,"Kody Funderburk",24993,681892
"Jared Jones","PIT",0.33461909,0.73142857,0.51621339,0.56195965,0.815625,0.72644377,0.45763598,0.625,0.14121339,0.15115063,0.29236402,"Jared Jones",27863,683003
"Garrett Cleavinger","TBR",0.33011272,0.68735632,0.47727273,0.56585366,0.82608696,0.7202381,0.41193182,0.58646617,0.1333964,0.1589404,0.2923368,"Garrett Cleavinger",17897,664076
"Gregory Soto","- - -",0.32175503,0.66101695,0.46770833,0.52840909,0.83150183,0.71269488,0.43020833,0.59016393,0.13409563,0.15800416,0.29209979,"Gregory Soto",19677,642397
"Matt Strahm","PHI",0.35613682,0.70661157,0.52905199,0.6440678,0.81871345,0.75915222,0.49337411,0.62447257,0.12716175,0.16480163,0.29196338,"Matt Strahm",13799,621381
"Yimi García","- - -",0.37430168,0.68965517,0.50726979,0.61940299,0.82222222,0.73566879,0.42164782,0.67320261,0.13387097,0.15806452,0.29193548,"Yimi Garcia",12095,554340
"Trevor Megill","MIL",0.36288089,0.71009772,0.52245509,0.48854962,0.88073394,0.73352436,0.45958084,0.65027322,0.13922156,0.15269461,0.29191617,"Trevor Megill",17722,656730
"Bryan Woo","SEA",0.34186047,0.72079439,0.53088578,0.60204082,0.8719611,0.78485181,0.4988345,0.72881356,0.11415259,0.17763541,0.291788,"Bryan Woo",30279,693433
"Kenley Jansen","BOS",0.2720403,0.70049505,0.48813983,0.58333333,0.83392226,0.76470588,0.50436954,0.67431193,0.11471322,0.17705736,0.29177057,"Kenley Jansen",3096,445276
"Nick Lodolo","CIN",0.33020638,0.6348808,0.4605475,0.59659091,0.84387352,0.74242424,0.42780462,0.6653144,0.11849866,0.17319035,0.29168901,"Nick Lodolo",26378,666157
"Cody Bradford","TEX",0.34472511,0.68326693,0.4893617,0.68534483,0.86588921,0.79304348,0.42723404,0.69155844,0.10119048,0.19047619,0.29166667,"Cody Bradford",27597,674003
"T.J. McFarland","OAK",0.33196721,0.61781609,0.45095694,0.69753086,0.89767442,0.81167109,0.41626794,0.64680851,0.08482676,0.20669056,0.29151732,"T.J. McFarland",3237,519008
"Tanner Houck","BOS",0.33842239,0.63714531,0.4654479,0.65225564,0.88663968,0.78868814,0.42522852,0.6487214,0.09831871,0.19298246,0.29130117,"Tanner Houck",19879,656557
"A.J. Minter","ATL",0.34013605,0.75877193,0.52298851,0.58,0.82080925,0.73260073,0.43678161,0.75373134,0.13984674,0.151341,0.29118774,"A.J. Minter",18655,621345
"Alex Faedo","DET",0.33956386,0.71780822,0.47666336,0.5733945,0.80152672,0.69791667,0.36246276,0.68292683,0.14399206,0.1469712,0.29096326,"Alex Faedo",19874,656412
"Nick Sandlin","CLE",0.3254717,0.71117166,0.4666002,0.50724638,0.81226054,0.67735043,0.36590229,0.64634146,0.15039841,0.14043825,0.29083665,"Nick Sandlin",20517,680704
"Tayler Saucedo","SEA",0.36523929,0.61135371,0.45527157,0.62758621,0.85,0.73684211,0.3658147,0.59036145,0.11980831,0.17092652,0.29073482,"Tayler Saucedo",17888,642048
"Brock Burke","- - -",0.32786885,0.74814815,0.52521739,0.62,0.78712871,0.73178808,0.46956522,0.67532468,0.14086957,0.14956522,0.29043478,"Brock Burke",17968,656271
"Jesus Tinoco","- - -",0.33695652,0.6884058,0.48757764,0.66129032,0.81052632,0.75159236,0.42857143,0.58641975,0.12111801,0.16925466,0.29037267,"Jesus Tinoco",16300,622786
"David Festa","MIN",0.33792049,0.6988764,0.48407643,0.57013575,0.85209003,0.73496241,0.40491356,0.63898917,0.12829845,0.16196542,0.29026388,"David Festa",30056,701581
"Zack Kelly","BOS",0.30978261,0.67741935,0.46492147,0.59064327,0.83882784,0.74324324,0.42198953,0.67634855,0.11899791,0.17118998,0.29018789,"Zack Kelly",20349,677161
"Brandon Pfaadt","ARI",0.32618583,0.6937799,0.49122807,0.59960159,0.86551724,0.76822157,0.44897959,0.70789474,0.11369324,0.17590275,0.289596,"Brandon Pfaadt",27782,694297
"Cole Ragans","KCR",0.3308026,0.71585557,0.48813342,0.57704918,0.79057018,0.70499343,0.40859525,0.58661417,0.14400257,0.14528544,0.28928801,"Cole Ragans",21846,666142
"Bryan Hoeing","- - -",0.29953917,0.64655172,0.45396419,0.63846154,0.88444444,0.7943662,0.44501279,0.62380952,0.09335038,0.19565217,0.28900256,"Bryan Hoeing",26304,663773
"Ryan Pepiot","TBR",0.32180209,0.69205298,0.4778967,0.595,0.81658692,0.73028238,0.42159144,0.66233766,0.12883721,0.16,0.28883721,"Ryan Pepiot",26221,686752
"Steven Okert","MIN",0.25797101,0.70110701,0.45292208,0.6741573,0.83157895,0.78136201,0.43993506,0.55,0.09886548,0.18962723,0.28849271,"Steven Okert",13580,595345
"Caleb Ferguson","- - -",0.32457786,0.66093366,0.47021277,0.60693642,0.86988848,0.76696833,0.43297872,0.69477912,0.10911017,0.17902542,0.28813559,"Caleb Ferguson",19349,657571
"Jesús Luzardo","MIA",0.33230769,0.72286374,0.48845799,0.55555556,0.83067093,0.71833648,0.39981533,0.62408759,0.13745387,0.150369,0.28782288,"Jesus Luzardo",19959,666200
"Ryne Stanek","- - -",0.34690265,0.74271845,0.51381781,0.59183673,0.75816993,0.69322709,0.42169908,0.65975104,0.15762538,0.12998976,0.28761515,"Ryne Stanek",15947,592773
"Andrew Chafin","- - -",0.375,0.66666667,0.45915202,0.5,0.89247312,0.66441441,0.2885212,0.61382114,0.1540848,0.13340228,0.28748707,"Andrew Chafin",12988,605177
"Jose A. Ferrer","WSN",0.32489451,0.64016736,0.48319328,0.57142857,0.90196078,0.79130435,0.50210084,0.68217054,0.10062893,0.18658281,0.28721174,"Jose A. Ferrer",24017,678606
"Hoby Milner","MIL",0.29666667,0.60722348,0.42857143,0.75280899,0.88475836,0.83221477,0.42473634,0.64925373,0.07177033,0.215311,0.28708134,"Hoby Milner",13346,571948
