Name,Team,WPA,-WPA,+WPA,RE24,REW,pLI,inLI,gmLI,exLI,Pulls,WPA/LI,Clutch,SD,MD,NameASCII,PlayerId,MLBAMID
"Michael Wacha","KCR",2.028224229812622,-10.966972351074219,12.995196342468262,20.300800323486328,1.9971407651901245,0.9923359751701355,0.9314640760421753,0.8729032278060913,1.160780668258667,31,1.4505184888839722,0.5933701542390226,0,0,"Michael Wacha",14078,608379
"Jack Dreyer","LAD",0.7311062067747116,-3.7812278270721436,4.512334048748016,12.304100275039673,1.2685644328594208,0.8870343934198853,0.8494443330135975,0.9739552398226154,1.237479272878395,53,1.4403304755687714,-0.6161164290806819,17,5,"Jack Dreyer",30249,676263
"Jimmy Herget","COL",1.7215622663497925,-2.9302799701690674,4.65184211730957,19.679000854492188,1.9023945331573486,0.6621236801147461,0.6388999223709106,0.8330067992210388,0.7936959862709045,50,1.4161016941070557,1.1839597718285013,14,4,"Jimmy Herget",17556,623474
"Emilio Pagán","CIN",1.0930626392364502,-6.797497272491455,7.890559673309326,13.285999298095703,1.3311172723770142,1.5018810033798218,1.529504656791687,1.5064656734466553,2.1779284477233887,14,1.4145784378051758,-0.6867826691812767,23,9,"Emilio Pagan",14771,641941
"Caleb Ferguson","- - -",0.954820454120636,-4.8430176973342896,5.797838091850281,8.000000357627869,0.7801793962717056,1.242404226292955,1.0535743394529964,1.1255428493022919,1.1893272995948792,66,1.407132625579834,-0.6386062201525136,20,12,"Caleb Ferguson",19349,657571
"Mason Miller","- - -",3.1018900871276855,-5.323992013931274,8.42588186264038,13.414000511169434,1.4336100816726685,1.8157000118686306,1.5704058045926301,1.6705499490102131,1.629443531451018,23,1.3935238718986511,0.31484759191786904,29,6,"Mason Miller",31757,695243
"Raisel Iglesias","ATL",1.0188580751419067,-7.496622085571289,8.515480041503906,7.922000408172607,0.7961353063583374,1.6476823091506958,1.5891680717468262,1.630802869796753,2.4841384887695312,13,1.3860104084014893,-0.7676520819914174,29,11,"Raisel Iglesias",17130,628452
"Nick Lodolo","CIN",1.718466430902481,-10.270049214363098,11.988515749573708,20.187698304653168,2.007137268781662,0.9950681718978079,0.9559668728799531,0.866068973623473,0.970414795257427,27,1.3802759870886803,0.3467076301493204,0,1,"Nick Lodolo",26378,666157
"Steven Okert","HOU",0.9447522833943367,-3.719500133767724,4.664252296090126,15.309999406337738,1.5464858040213585,0.886825337376393,0.8405460209950156,0.978229399989633,0.9641245994411531,61,1.3788640424609184,-0.3135445893775004,10,8,"Steven Okert",13580,595345
"Shawn Armstrong","TEX",2.7912100106477737,-4.3810403645038605,7.172250613570213,18.123600125312805,1.916873261332512,1.2416703094801398,1.081148957212766,1.3148845652459373,1.1405346393585205,49,1.3745506256818771,0.8733971502590587,28,6,"Shawn Armstrong",12857,542888
"Spencer Schwellenbach","ATL",1.033286213874817,-6.483693599700928,7.516980171203613,11.872600555419922,1.2252302169799805,0.8974553346633911,0.922883927822113,0.875529408454895,0.9051499962806702,16,1.3653990030288696,-0.21404787282207005,0,0,"Spencer Schwellenbach",31846,680885
"Dennis Santana","PIT",2.457674741744995,-4.999222278594971,7.456896781921387,19.139999389648438,2.0158708095550537,1.4049146175384521,1.5246000289916992,1.4758514165878296,1.9009499549865723,36,1.3627246618270874,0.38661633802034934,31,8,"Dennis Santana",17878,642701
"Phil Maton","- - -",0.9298235476016998,-6.8909361362457275,7.820760011672974,13.53499984741211,1.4203648567199707,1.6640712284680568,1.4174917936325073,1.5904761969097077,1.7013609990841005,41,1.356605052947998,-0.7978407815065075,28,12,"Phil Maton",18064,664208
"Gavin Williams","CLE",1.728954792022705,-10.753161430358887,12.48211669921875,19.444400787353516,2.0362162590026855,0.9751117825508118,0.8974586129188538,0.8716129064559937,1.1470645666122437,31,1.3289624452590942,0.44412123905441314,0,0,"Gavin Williams",30122,668909
"Lucas Erceg","KCR",2.3181262016296387,-5.742998123168945,8.061123847961426,14.057000160217285,1.433822512626648,1.6443077325820923,1.5177584886550903,1.6369212865829468,1.6184313297271729,51,1.316452145576477,0.09333639685738637,29,10,"Lucas Erceg",19360,668674
"Bryan Abreu","HOU",2.041666269302368,-7.997459888458252,10.0391263961792,15.001999855041504,1.5057986974716187,1.8054929971694946,1.5232670307159424,1.59287428855896,1.5413804054260254,51,1.3137255907058716,-0.18291740008805868,35,7,"Bryan Abreu",16609,650556
"Taylor Clarke","KCR",0.872718095779419,-2.21382999420166,3.086548089981079,5.9730000495910645,0.6039570569992065,0.681418240070343,0.7667562365531921,0.8760274648666382,0.7424833178520203,36,1.3084728717803955,-0.027735074551298755,11,5,"Taylor Clarke",17611,664199
"Andrés Muñoz","SEA",3.806206226348877,-7.876283645629883,11.682490348815918,15.092000007629395,1.5894681215286255,2.6256518363952637,2.1172542572021484,2.1590280532836914,2.695070505142212,17,1.2998251914978027,0.14979816434452675,46,9,"Andres Munoz",20373,662253
"Chad Patrick","MIL",0.7752261757850647,-8.097293853759766,8.872520849108696,10.935599207878113,1.108873836696148,0.9434433348865988,0.870680983104403,0.8385926021469964,1.080785172956961,27,1.29616180062294,-0.4744630857994936,1,0,"Chad Patrick",30113,694477
"Carlos Estévez","KCR",2.10196590423584,-8.56499195098877,10.66695785522461,13.708000183105469,1.3905761241912842,2.0551741123199463,1.7901736497879028,1.811438798904419,2.07558012008667,10,1.2903831005096436,-0.2676153011123099,34,10,"Carlos Estevez",14542,608032
"Caleb Thielbar","CHC",0.9185892939567566,-4.090457916259766,5.009047031402588,9.951000213623047,1.0367017984390259,1.1462322473526,0.9966863989830017,1.2832746505737305,1.157352328300476,63,1.2796521186828613,-0.47825319095387797,21,9,"Caleb Thielbar",10078,573204
"Tyler Kinley","- - -",0.9138602018356323,-5.495932221412659,6.409792184829712,5.523000717163086,0.6232510805130005,1.1386230385664737,0.9859976671462836,1.0712986302702394,0.7975207713415038,53,1.2630498558282852,-0.4604486692352384,22,9,"Tyler Kinley",18297,641755
"Jhoan Duran","- - -",1.305145800113678,-8.162561178207397,9.467706680297852,14.829000234603882,1.5074658393859863,1.8731409769791822,1.590029697160463,1.6417388220628102,1.6444705514346851,17,1.256977528333664,-0.5602089368854704,34,13,"Jhoan Duran",21029,661395
"Tony Santillan","CIN",2.334183931350708,-7.438959121704102,9.773143768310547,12.020000457763672,1.1520284414291382,1.6586322784423828,1.3934369087219238,1.5618849992752075,1.487440586090088,64,1.2483867406845093,0.15890766790057742,34,11,"Tony Santillan",19926,663574
"Jason Adam","SDP",2.078010082244873,-6.441673278808594,8.519682884216309,12.567999839782715,1.303481936454773,1.7487510442733765,1.470015525817871,1.5473476648330688,1.8885737657546997,61,1.2388533353805542,-0.05057093860960227,34,8,"Jason Adam",11861,592094
"Dylan Lee","ATL",1.305646538734436,-5.4888458251953125,6.794492721557617,12.376999855041504,1.305097222328186,1.2982633113861084,1.2469639778137207,1.4013540744781494,1.2157058715820312,68,1.2388249635696411,-0.23313796056834324,28,15,"Dylan Lee",19996,669276
"Ronny Henriquez","MIA",1.2012362480163574,-6.532042980194092,7.733279228210449,10.36299991607666,1.0176018476486206,1.4012049436569214,1.2471166849136353,1.4924956560134888,1.1541800498962402,60,1.1937217712402344,-0.33643372536642924,32,13,"Ronny Henriquez",24094,678692
"Kyle Leahy","STL",1.0373323112726212,-7.16149590536952,8.198828026652336,11.186999917030334,1.1010286509990692,1.3055275723378077,1.1210636551227044,1.2121161010957533,1.4358480286598205,50,1.15009044110775,-0.35552100170857237,22,11,"Kyle Leahy",24763,681517
"Tyler Phillips","MIA",2.3296861201524734,-2.7431941255927086,5.072879999876022,15.88499903678894,1.5866488367319107,0.7005782464276189,0.6944662613027236,0.7435740994082557,0.8538743146828243,35,1.1144249737262726,2.2109510738915117,16,3,"Tyler Phillips",20629,663969
"David Bednar","- - -",2.2344159483909607,-6.832339763641357,9.066755771636963,13.010000228881836,1.3619429469108582,1.7897154475158115,1.6000280976295471,1.5602937638759613,1.515907645225525,13,1.1130223274230957,0.13545320621126455,26,9,"David Bednar",19569,670280
"DL Hall","MIL",0.5929900705814362,-1.7778059244155884,2.370795965194702,3.6412997245788574,0.4078232906758785,0.7897859625755601,0.8337433908296668,0.8854800075292587,1.0911555190881093,18,1.104948341846466,-0.3541245760661217,5,5,"DL Hall",22207,669084
"Kenley Jansen","LAA",3.4294238090515137,-5.854330062866211,9.283754348754883,12.862000465393066,1.315609097480774,1.944710373878479,1.842299461364746,1.8950557708740234,2.336199998855591,14,1.095718502998352,0.6677439925566859,31,6,"Kenley Jansen",3096,445276
"Tanner Banks","PHI",1.6145543530583382,-3.109474014490843,4.724028132855892,9.785999536514282,0.9518822208046913,0.9413430381865397,0.9070765995360041,1.206518828868866,0.9831491334963653,59,1.0778678879141808,0.6372925664178697,22,11,"Tanner Banks",16990,621383
"Braxton Ashcraft","PIT",1.5828801393508911,-3.7917193174362183,5.374599456787109,11.84980058670044,1.2415262460708618,0.9690684288047081,0.9274751491184476,0.886430772451254,1.016629981994629,20,1.0774591863155365,0.5559447016877963,7,4,"Braxton Ashcraft",23793,677952
"Jalen Beeks","ARI",0.722177654504776,-4.595722272992134,5.317899867892265,8.525599777698517,0.8673247247934341,1.2106409773666988,0.9429852570572944,1.132422984623518,1.1032980376598882,51,1.0625689402222633,-0.4660439026544734,15,6,"Jalen Beeks",17192,656222
"Emmet Sheehan","LAD",1.025892123579979,-4.266499996185303,5.292392134666443,9.577500104904175,0.9909133315086365,0.9646976535970514,0.9815986342244334,0.9296399831771851,1.3342133522033692,15,1.0521360337734222,0.0112977993604646,2,1,"Emmet Sheehan",29839,686218
"Shohei Ohtani","LAD",0.787520170211792,-2.5209739208221436,3.3084940910339355,7.703499794006348,0.8439759016036987,0.9347343444824219,0.9358775615692139,0.8671428561210632,1.1312428712844849,14,1.048584222793579,-0.206077285009181,0,0,"Shohei Ohtani",19755,660271
"Hurston Waldrep","ATL",1.5692102015018463,-3.402582049369812,4.971792101860046,12.39370059967041,1.249453365802765,1.0987074886759123,1.0321471630516699,0.9491800129413605,1.5433000683784486,10,1.0464363098144531,0.3817966072042085,1,0,"Hurston Waldrep",33527,694462
"Adrian Houser","- - -",1.6798183172941208,-8.51555585861206,10.195374250411987,12.303800344467163,1.2286568731069565,1.0101789840912907,0.9320061582785386,0.8761904864084153,1.2826190619241624,21,1.0423392951488495,0.6205524732888061,0,0,"Adrian Houser",12718,605288
"JoJo Romero","STL",2.144386053085327,-5.807636737823486,7.952023029327393,14.251999855041504,1.4693909883499146,1.7532434463500977,1.4006255865097046,1.6856553554534912,1.596138834953308,49,1.0376920700073242,0.18540450425879396,25,8,"JoJo Romero",19574,668941
"Brady Singer","CIN",1.5255258083343506,-11.200957298278809,12.726483345031738,10.770999908447266,0.9720682501792908,0.9458190202713013,0.870333731174469,0.8502062559127808,0.9709937572479248,32,1.0131369829177856,0.5997781473962196,0,0,"Brady Singer",25377,663903
"Alex Vesia","LAD",1.2400223016738892,-5.188863754272461,6.4288859367370605,12.609999656677246,1.2873544692993164,1.5563545227050781,1.3804419040679932,1.629402995109558,1.5691263675689697,57,1.0044525861740112,-0.20770461931706163,28,13,"Alex Vesia",25007,681911
"Nolan McLean","NYM",1.1232081651687622,-2.0088436603546143,3.132051944732666,9.928799629211426,1.0491220951080322,0.8347669839859009,0.8006119728088379,0.881350040435791,0.6941249966621399,8,1.001528024673462,0.3440069410310911,0,0,"Nolan McLean",33703,690997
"Clarke Schmidt","NYY",0.7932242155075073,-4.507840156555176,5.3010640144348145,10.99370002746582,1.0961822271347046,0.9198530316352844,0.8977951407432556,0.8769571781158447,1.2212285995483398,14,0.9917196035385132,-0.12938161232991818,0,0,"Clarke Schmidt",19899,657376
"Jacob Latz","TEX",1.6974323391914368,-4.263710260391235,5.961142539978027,10.549299851059914,1.067104034125805,0.860417132219557,0.8488212360919101,1.0711575638164172,0.9991357241358075,28,0.9728541672229767,0.9999474840094797,7,4,"Jacob Latz",21306,656641
"Aaron Ashby","MIL",1.7344983518123627,-3.112234115600586,4.846732467412949,17.872999608516693,1.8333996683359146,0.9071003681734988,0.8329462125897408,1.0283860855324323,1.0838176117223852,34,0.9638057202100754,0.9483292680105551,16,4,"Aaron Ashby",23550,676879
"Stephen Kolek","- - -",0.3518582880496979,-6.765506267547607,7.117364406585693,7.4701011180877686,0.5762400925159454,0.8513296036761206,0.8211683511734009,0.8684000278774061,1.1938111119800143,18,0.9231095388531685,-0.5098051188842858,0,0,"Stephen Kolek",21487,663568
"Cole Winn","TEX",1.2859028577804565,-1.760597825050354,3.0465006828308105,16.53299903869629,1.7441736459732056,0.9052915573120117,0.8132351040840149,0.8403575420379639,0.8727478384971619,23,0.9110773205757141,0.5093522055744628,8,3,"Cole Winn",22113,668390
"Tyler Glasnow","LAD",1.097875952720642,-5.713601589202881,6.8114776611328125,11.211299896240234,1.1996643543243408,1.0243794918060303,0.9755097031593323,0.8722222447395325,1.1988778114318848,18,0.9104650616645813,0.161282236580363,0,0,"Tyler Glasnow",14374,607192
"Clayton Kershaw","LAD",0.7648303955793381,-7.122151851654053,7.886982187628746,9.957700252532959,1.0169689878821373,0.9290489217068286,0.8823913572163418,0.9431825979896213,1.1667130926380986,23,0.9100285097956657,-0.08678833620587434,1,0,"Clayton Kershaw",2036,477132
"Jacob Webb","TEX",0.015634329989552498,-4.562916278839111,4.578550338745117,8.869000434875488,0.9329066872596741,0.9969316124916077,0.9427604079246521,1.094476342201233,1.0549869537353516,46,0.8991909027099609,-0.8835084528872715,13,9,"Jacob Webb",19274,657097
"Blake Snell","LAD",0.6817342042922974,-3.627617835998535,4.309351921081543,9.173099517822266,0.9438022375106812,0.9654897451400757,0.8531000018119812,0.8745454549789429,0.678709089756012,11,0.8978234529495239,-0.19172148995727112,0,0,"Blake Snell",13543,605483
"Pablo López","MIN",0.767332136631012,-4.359766006469727,5.127098083496094,9.825599670410156,0.9920627474784851,0.8932951092720032,0.8456337451934814,0.8772143125534058,0.8484714031219482,14,0.8846587538719177,-0.02566811498175925,0,0,"Pablo Lopez",17085,641154
"Drew Pomeranz","CHC",0.6648599952459335,-2.9309938848018646,3.595853880047798,7.1666001081466675,0.768185418099165,0.9560057435716901,0.8669333323355644,1.080803490521615,1.0873913505802983,46,0.8747921586036682,-0.17933609077505874,12,8,"Drew Pomeranz",11426,519141
"Lucas Giolito","BOS",1.3518621921539307,-9.185379981994629,10.53724193572998,12.874499320983887,1.3227850198745728,0.9680554270744324,0.8749112486839294,0.8782461881637573,0.9892153739929199,26,0.8736607432365417,0.5228111470553227,0,0,"Lucas Giolito",15474,608337
"David Peterson","NYM",0.06517647951841354,-12.092087745666504,12.157264709472656,-3.088399887084961,-0.2806130051612854,1.0052253007888794,0.915557324886322,0.8678200244903564,1.4843240976333618,29,0.872012197971344,-0.8071745148496952,0,0,"David Peterson",20302,656849
"Jonathan Bowlan","KCR",0.6409279853105545,-1.959846019744873,2.600773900747299,6.176000118255615,0.6088440120220184,0.7711777970904395,0.7713807844198667,0.8993058888351216,1.056096288892958,27,0.8506815880537033,-0.01957884141252897,8,3,"Jonathan Bowlan",24607,680742
"Brayan Bello","BOS",1.3547499775886536,-10.873315960168839,12.228065818548203,14.568800270557404,1.4425709918141365,0.955096457347478,0.8829722817922603,0.8808827523527474,1.1698642798832484,28,0.848415695130825,0.5700274025968173,1,0,"Brayan Bello",23920,678394
"Brandon Woodruff","MIL",0.9504542350769043,-3.5076098442077637,4.458064079284668,6.14240026473999,0.6423024535179138,0.9127067923545837,0.9171403050422668,0.8744833469390869,1.0749000310897827,12,0.8385820388793945,0.2027756490862449,0,0,"Brandon Woodruff",16162,605540
"Joe Ryan","MIN",1.9890665486454964,-10.26750385761261,12.25656995177269,17.435899883508682,1.7524508386850357,0.9134074680054385,0.9105225298446038,0.8820064683114329,0.9649354988528837,31,0.8336521368473768,1.3439811958304477,1,0,"Joe Ryan",21390,657746
"AJ Blubaugh","HOU",0.4226820766925812,-1.517573893070221,1.9402560591697693,5.217400312423706,0.5280050039291382,0.839469830195109,0.7789074579874674,0.763436349955472,0.7689333359400431,9,0.8316106274724007,-0.3280998859436173,3,0,"AJ Blubaugh",31764,805123
