Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Aroldis Chapman","NYY",0.32854578,0.65509259,0.47118301,0.56830601,0.78798587,0.70171674,0.43680485,0.59148936,0.14054601,0.17290192,0.31344793,"Aroldis Chapman",10233,547973
"Matt Wisler","- - -",0.37056738,0.66307278,0.48663102,0.54545455,0.82113821,0.69450549,0.39679144,0.62053571,0.1486631,0.16470588,0.31336898,"Matt Wisler",12804,605538
"Darwinzon Hernández","BOS",0.23155216,0.65277778,0.40969163,0.59340659,0.69680851,0.66308244,0.42290749,0.40816327,0.13803231,0.17474302,0.31277533,"Darwinzon Hernandez",19848,650382
"Jonathan Loáisiga","NYY",0.32378223,0.6255144,0.44763514,0.53097345,0.79605263,0.68301887,0.41047297,0.63309353,0.14189189,0.17060811,0.3125,"Jonathan Loaisiga",19753,642528
"Scott Barlow","KCR",0.34716981,0.63960396,0.46076923,0.53985507,0.81424149,0.68781302,0.38846154,0.58064516,0.14384615,0.16846154,0.31230769,"Scott Barlow",14993,605130
"David Hernandez","CIN",0.35267857,0.70414201,0.50381679,0.60126582,0.77310924,0.70454545,0.43002545,0.65151515,0.14866582,0.16264295,0.31130877,"David Hernandez",4259,456696
"Stephen Strasburg","WSN",0.37177616,0.62829195,0.47251773,0.57329843,0.84550898,0.71544715,0.3927305,0.63614744,0.13445626,0.17671395,0.31117021,"Stephen Strasburg",10131,544931
"Tanner Rainey","WSN",0.29764065,0.71346705,0.45888889,0.43292683,0.76305221,0.63196126,0.38777778,0.55140187,0.16888889,0.14222222,0.31111111,"Tanner Rainey",17610,663432
"Shane Greene","- - -",0.29904762,0.65330189,0.4573235,0.60509554,0.83032491,0.74884793,0.44678609,0.66269841,0.11485774,0.19599579,0.31085353,"Shane Greene",10756,572888
"Zac Gallen","- - -",0.35315534,0.61634103,0.45998558,0.57044674,0.84726225,0.72100313,0.40591204,0.67365269,0.12833453,0.18240807,0.31074261,"Zac Gallen",19291,668678
"Yu Darvish","CHC",0.33754741,0.64691943,0.47507022,0.55992509,0.82173382,0.71840355,0.44452247,0.62380301,0.13377809,0.17661517,0.31039326,"Yu Darvish",13074,506433
"Joakim Soria","OAK",0.30100334,0.69111969,0.48207885,0.63888889,0.77094972,0.7267658,0.46415771,0.63669065,0.13172043,0.17741935,0.30913978,"Joakim Soria",6941,465657
"Robbie Ray","ARI",0.31531532,0.6635514,0.44908616,0.56302521,0.79769526,0.69622093,0.38413838,0.59437751,0.13642298,0.17265013,0.30907311,"Robbie Ray",11486,592662
"Matt Magill","- - -",0.33918129,0.68010753,0.48248588,0.53448276,0.81422925,0.70023419,0.42033898,0.60262009,0.14463277,0.16271186,0.30734463,"Matt Magill",3950,543483
"Collin McHugh","HOU",0.30958904,0.59574468,0.43431221,0.55752212,0.86309524,0.74021352,0.43585781,0.58990536,0.11282844,0.19397218,0.30680062,"Collin McHugh",7531,543521
"José Leclerc","TEX",0.28809219,0.66666667,0.4381762,0.56888889,0.77192982,0.69135802,0.39644513,0.58862876,0.13523957,0.17078825,0.30602782,"Jose Leclerc",14524,600917
"Colin Poche","TBR",0.36270492,0.7539267,0.53448276,0.62146893,0.71180556,0.67741935,0.43908046,0.65700483,0.17241379,0.13333333,0.30574713,"Colin Poche",19403,621363
"Greg Holland","ARI",0.31701031,0.62559242,0.42570952,0.53658537,0.88636364,0.71764706,0.35225376,0.51973684,0.12020033,0.18530885,0.30550918,"Greg Holland",7196,518813
"Lucas Sims","CIN",0.36268344,0.65328467,0.46870839,0.57225434,0.7877095,0.68181818,0.36484687,0.66101695,0.14913449,0.15579228,0.30492676,"Lucas Sims",13470,608371
"Tyler Duffey","MIN",0.34642857,0.71904762,0.50612245,0.50515464,0.81788079,0.69556452,0.42857143,0.67226891,0.15408163,0.15,0.30408163,"Tyler Duffey",13758,608648
"Griffin Canning","LAA",0.31941545,0.66666667,0.45231959,0.50326797,0.84343434,0.6951567,0.38273196,0.578125,0.1378866,0.16559278,0.30347938,"Griffin Canning",19867,656288
"Carlos Carrasco","CLE",0.36425648,0.72088725,0.51569859,0.52059925,0.84102564,0.7108067,0.42464678,0.65395894,0.14913658,0.15384615,0.30298273,"Carlos Carrasco",6632,471911
"Andrew Chafin","ARI",0.34651601,0.71153846,0.49497207,0.51086957,0.81081081,0.68623025,0.40670391,0.61777778,0.15530726,0.14748603,0.3027933,"Andrew Chafin",12988,605177
"Matthew Boyd","DET",0.34731544,0.70068545,0.49693647,0.56199678,0.82173913,0.71706684,0.4234118,0.64340102,0.14047466,0.1619628,0.30243746,"Matthew Boyd",15440,571510
"Ross Stripling","LAD",0.32004831,0.64181524,0.45743945,0.61886792,0.87626263,0.7730711,0.42698962,0.68648649,0.10380623,0.19861592,0.30242215,"Ross Stripling",13273,548389
"Mychal Givens","BAL",0.32348112,0.72256729,0.5,0.57360406,0.74498567,0.68315018,0.44230769,0.56923077,0.15842491,0.14377289,0.3021978,"Mychal Givens",10430,571710
"Luke Bard","LAA",0.29912664,0.65833333,0.45721271,0.51094891,0.85654008,0.72994652,0.4400978,0.6281407,0.12347188,0.17848411,0.30195599,"Luke Bard",14288,572703
"Andrew Heaney","LAA",0.33122363,0.68016194,0.48431024,0.53184713,0.81746032,0.70782396,0.43872114,0.63080685,0.14150385,0.16044997,0.30195382,"Andrew Heaney",15423,571760
"Jack Flaherty","STL",0.3239824,0.6847906,0.47845234,0.56536503,0.80579399,0.71268902,0.42812205,0.60362694,0.13746461,0.16420258,0.30166719,"Jack Flaherty",17479,656427
"José Urquidy","HOU",0.2989418,0.65079365,0.45887446,0.61061947,0.8097561,0.73899371,0.45454545,0.63473054,0.11976912,0.18181818,0.3015873,"Jose Urquidy",18413,664353
"Sonny Gray","CIN",0.30299667,0.60433604,0.4176693,0.54029304,0.8819133,0.72839506,0.38054314,0.55649718,0.11344105,0.18803713,0.30147817,"Sonny Gray",12768,543243
"Ty Buttrey","LAA",0.30015083,0.65658363,0.46367347,0.54773869,0.84823848,0.74295775,0.45877551,0.58899676,0.11918367,0.18204082,0.30122449,"Ty Buttrey",14719,621142
"Luis Castillo","CIN",0.3366435,0.69493007,0.46643445,0.5,0.79371069,0.65852003,0.36225459,0.56338028,0.15927802,0.14186194,0.30113996,"Luis Castillo",15689,622491
"Jerry Blevins","ATL",0.30746269,0.62780269,0.43548387,0.6407767,0.82142857,0.74485597,0.39964158,0.58865248,0.11111111,0.18996416,0.30107527,"Jerry Blevins",7841,460283
"Walker Buehler","LAD",0.33926219,0.68560606,0.50035236,0.60776699,0.8441989,0.7584507,0.46511628,0.65671642,0.12085976,0.18005638,0.30091614,"Walker Buehler",19374,621111
"Chris Archer","PIT",0.31788618,0.65092166,0.45567207,0.57544757,0.81415929,0.7165272,0.41372736,0.61406844,0.12917064,0.17159199,0.30076263,"Chris Archer",6345,502042
"Yoshihisa Hirano","ARI",0.36833333,0.68562874,0.48179872,0.55656109,0.84279476,0.70222222,0.35760171,0.61802575,0.14346895,0.15631692,0.29978587,"Yoshihisa Hirano",19756,673633
"Germán Márquez","COL",0.32879656,0.67514356,0.49024857,0.52287582,0.86269745,0.74102964,0.46615679,0.63800277,0.12691131,0.17278287,0.29969419,"German Marquez",15038,608566
"Carlos Estévez","COL",0.27707006,0.72222222,0.49677419,0.57471264,0.7760181,0.71915584,0.49354839,0.6461039,0.13951613,0.15887097,0.2983871,"Carlos Estevez",14542,608032
"Félix Peña","LAA",0.31693989,0.63206107,0.44840764,0.51034483,0.85990338,0.71590909,0.41719745,0.57985258,0.12738854,0.17070064,0.29808917,"Felix Pena",13403,570240
"Trevor Bauer","- - -",0.31278332,0.6563133,0.45077299,0.56231884,0.84876543,0.72984356,0.40168158,0.5960483,0.12177922,0.17602387,0.29780309,"Trevor Bauer",12703,545333
"Cam Bedrosian","LAA",0.28645833,0.63738739,0.43921569,0.50909091,0.85512367,0.72767857,0.43529412,0.57751938,0.1194907,0.17825661,0.29774731,"Cam Bedrosian",13360,592135
"Matt Strahm","SDP",0.31973539,0.69501134,0.50475126,0.67241379,0.84013051,0.786268,0.49301286,0.67556468,0.1078815,0.18949134,0.29737283,"Matt Strahm",13799,621381
"Jameson Taillon","PIT",0.37086093,0.67460317,0.50902527,0.60714286,0.87058824,0.76595745,0.45487365,0.67721519,0.11891892,0.17837838,0.2972973,"Jameson Taillon",11674,592791
"Patrick Sandoval","LAA",0.29977117,0.64981949,0.43557423,0.53435115,0.80555556,0.69131833,0.38795518,0.53846154,0.13445378,0.16246499,0.29691877,"Patrick Sandoval",19447,663776
"Kyle Crick","PIT",0.31444241,0.64599483,0.45182013,0.5872093,0.82,0.72511848,0.4143469,0.57964602,0.124197,0.17237687,0.29657388,"Kyle Crick",13182,605195
"Roberto Osuna","HOU",0.36948529,0.75539568,0.53694069,0.54726368,0.77460317,0.68604651,0.433923,0.66007905,0.1685744,0.12799168,0.29656608,"Roberto Osuna",13764,532077
"Brandon Brennan","SEA",0.31264368,0.70242215,0.46823204,0.48529412,0.79310345,0.66961652,0.39917127,0.59183673,0.15448276,0.14206897,0.29655172,"Brandon Brennan",13527,592165
"Michael Feliz","PIT",0.32088285,0.67605634,0.46995074,0.60846561,0.8125,0.73165618,0.41970443,0.63179916,0.12598425,0.17027559,0.29625984,"Michael Feliz",11903,593140
"Scott Oberg","COL",0.32480315,0.66323907,0.47157191,0.60606061,0.8255814,0.73995272,0.43366778,0.6367713,0.12249443,0.17371938,0.29621381,"Scott Oberg",13911,623184
"Domingo Germán","NYY",0.35172414,0.68683652,0.49221184,0.59694989,0.83462133,0.73598553,0.41922563,0.61952862,0.12995105,0.16599911,0.29595016,"Domingo German",17149,593334
"Reyes Moronta","SFG",0.28985507,0.61870504,0.42196532,0.55555556,0.82945736,0.71689498,0.4017341,0.58943089,0.1194605,0.17630058,0.29576108,"Reyes Moronta",14966,606625
"Austin Brice","MIA",0.32244009,0.6625,0.46213094,0.61486486,0.85377358,0.75555556,0.41078306,0.58291457,0.11296534,0.18228498,0.29525032,"Austin Brice",17237,592169
"Tyler Olson","CLE",0.25084746,0.67741935,0.44567219,0.66216216,0.80357143,0.76033058,0.45672192,0.62142857,0.106814,0.1878453,0.2946593,"Tyler Olson",14741,621397
"Jonathan Holder","NYY",0.33244681,0.68769716,0.49494949,0.656,0.82110092,0.76093294,0.45743146,0.60220994,0.11832612,0.17604618,0.29437229,"Jonathan Holder",16588,656547
"John Brebbia","STL",0.33033033,0.71869328,0.5061627,0.65,0.78535354,0.73701299,0.45275267,0.66118421,0.13311422,0.16105177,0.29416598,"John Brebbia",12777,605154
"Jace Fry","CHW",0.28402367,0.61375661,0.40227704,0.40104167,0.85775862,0.6509434,0.35863378,0.45816733,0.14041746,0.15370019,0.29411765,"Jace Fry",16159,605240
"Jacob deGrom","NYM",0.37878011,0.7464684,0.52882282,0.58457375,0.7998008,0.70854848,0.40807039,0.64054726,0.15407947,0.13952078,0.29360024,"Jacob deGrom",10954,594798
"Noah Syndergaard","NYM",0.33467975,0.7192336,0.50355987,0.6362069,0.81967213,0.75128535,0.43915858,0.65818182,0.12504039,0.16833603,0.29337641,"Noah Syndergaard",11762,592789
"Jimmy Cordero","- - -",0.41233766,0.65665236,0.51756007,0.62204724,0.79738562,0.71785714,0.43068392,0.61643836,0.14575646,0.14760148,0.29335793,"Jimmy Cordero",15690,622772
"Blake Parker","- - -",0.28217822,0.66425121,0.4372549,0.61403509,0.81818182,0.73991031,0.40588235,0.59215686,0.11372549,0.17941176,0.29313725,"Blake Parker",5224,453284
"Derek Law","TOR",0.27624309,0.63829787,0.41876047,0.555,0.84333333,0.728,0.39363484,0.59298246,0.11390285,0.17922948,0.29313233,"Derek Law",13133,571882
"Alec Mills","CHC",0.3255132,0.71698113,0.4755877,0.61261261,0.82894737,0.73764259,0.38336347,0.67105263,0.12477396,0.1681736,0.29294756,"Alec Mills",13834,621219
"Clay Holmes","PIT",0.23669725,0.57765668,0.37390351,0.48062016,0.91037736,0.74780059,0.40241228,0.55416667,0.09398907,0.1989071,0.29289617,"Clay Holmes",13649,605280
"Patrick Corbin","WSN",0.35809524,0.66388657,0.4692331,0.51994681,0.86180905,0.69573643,0.36344347,0.6239521,0.14277054,0.15004547,0.292816,"Patrick Corbin",9323,571578
"Kevin Gausman","- - -",0.37837838,0.74702381,0.52663076,0.62698413,0.78486056,0.71704545,0.4021544,0.64301552,0.14901257,0.14362657,0.29263914,"Kevin Gausman",14107,592332
"Tyler Mahle","CIN",0.29795918,0.65720081,0.45816373,0.68219178,0.8595679,0.79565647,0.44595206,0.6852518,0.0936228,0.19855269,0.29217549,"Tyler Mahle",16358,641816
"José Alvarado","TBR",0.26724138,0.6092437,0.40614334,0.49462366,0.82758621,0.69747899,0.40614334,0.47945205,0.12286689,0.16894198,0.29180887,"Jose Alvarado",17780,621237
"Kyle Hendricks","CHC",0.3509712,0.66141079,0.48962194,0.6870229,0.85821832,0.79031037,0.44662713,0.66438356,0.10266864,0.18902891,0.29169755,"Kyle Hendricks",12049,543294
"José Berríos","MIN",0.3643542,0.65121413,0.48882503,0.67337461,0.85536723,0.77857609,0.43390805,0.652019,0.10823755,0.18326948,0.29150702,"Jose Berrios",14168,621244
"Drew Pomeranz","- - -",0.28868778,0.66745006,0.45347648,0.64890282,0.81514085,0.75535513,0.43507157,0.57582418,0.1109407,0.18047035,0.29141104,"Drew Pomeranz",11426,519141
"Colten Brewer","BOS",0.28709677,0.64141414,0.42519685,0.5505618,0.86220472,0.7337963,0.38976378,0.52964427,0.11318898,0.17814961,0.29133858,"Colten Brewer",12997,605155
"Austin Voth","WSN",0.30886076,0.70588235,0.47660819,0.62295082,0.79901961,0.73312883,0.42251462,0.6091954,0.12719298,0.16374269,0.29093567,"Austin Voth",15047,608723
"Trevor May","MIN",0.28528975,0.70385396,0.46226415,0.54166667,0.80979827,0.71428571,0.42281304,0.58646617,0.13207547,0.15866209,0.29073756,"Trevor May",6398,543507
"Yimi García","LAD",0.30565371,0.69907407,0.4759519,0.65895954,0.81456954,0.75789474,0.43286573,0.62753036,0.11523046,0.1753507,0.29058116,"Yimi Garcia",12095,554340
"Zack Greinke","- - -",0.35232068,0.6409203,0.46514616,0.67964072,0.85641026,0.77486188,0.39094121,0.67283951,0.10472213,0.18567298,0.29039512,"Zack Greinke",1943,425844
"Tyler Clippard","CLE",0.3412844,0.72959184,0.50373533,0.60215054,0.8041958,0.72457627,0.41835646,0.65145228,0.13874066,0.15154749,0.29028815,"Tyler Clippard",5640,461325
"Jeurys Familia","NYM",0.30097087,0.58392435,0.41594621,0.57526882,0.87044534,0.74364896,0.40634006,0.55109489,0.10662824,0.18347743,0.29010567,"Jeurys Familia",5114,544727
"Anthony Bass","SEA",0.31140351,0.64184397,0.43766938,0.58450704,0.86740331,0.74303406,0.38211382,0.62433862,0.11246612,0.17750678,0.2899729,"Anthony Bass",7982,542914
"Justus Sheffield","SEA",0.28282828,0.6967509,0.45319465,0.46428571,0.86010363,0.7147541,0.4115899,0.625,0.12927192,0.16047548,0.2897474,"Justus Sheffield",17285,656954
"Stefan Crichton","ARI",0.31111111,0.65989848,0.45824411,0.60714286,0.89230769,0.78037383,0.42184154,0.60162602,0.1006424,0.18843683,0.28907923,"Stefan Crichton",16058,592233
"Dylan Bundy","BAL",0.35652709,0.67417678,0.48848092,0.57340242,0.85861183,0.73691968,0.41540677,0.61714286,0.12850972,0.16054716,0.28905688,"Dylan Bundy",12917,605164
"Alex Young","ARI",0.34258142,0.69354839,0.47396226,0.5915493,0.85465116,0.73566879,0.37433962,0.6017192,0.12528302,0.16377358,0.2890566,"Alex Young",18333,622065
"Drew VerHagen","DET",0.28031809,0.63409091,0.44538706,0.56028369,0.90322581,0.78809524,0.46659597,0.62403101,0.09417989,0.19470899,0.28888889,"Drew VerHagen",13424,572403
"Austin Pruitt","TBR",0.35581395,0.66435986,0.4798331,0.63398693,0.875,0.76811594,0.40194715,0.7357513,0.11111111,0.17777778,0.28888889,"Austin Pruitt",15290,643493
"Brad Peacock","HOU",0.26146789,0.65987461,0.42980132,0.62719298,0.88123515,0.79198767,0.42251656,0.63185379,0.08940397,0.19933775,0.28874172,"Brad Peacock",5401,502748
"Mark Melancon","- - -",0.325,0.63785047,0.45037453,0.63461538,0.87912088,0.77338877,0.40074906,0.57746479,0.10205993,0.18632959,0.28838951,"Mark Melancon",4264,453343
"Freddy Peralta","MIL",0.31715576,0.70786517,0.49123905,0.65124555,0.78174603,0.73503185,0.44555695,0.62041885,0.1300813,0.15822389,0.28830519,"Freddy Peralta",18679,642547
"Héctor Santiago","- - -",0.25515464,0.66972477,0.44475524,0.70707071,0.7716895,0.75157233,0.45734266,0.59509202,0.11048951,0.17762238,0.28811189,"Hector Santiago",4026,502327
