Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Aroldis Chapman","NYY",0.32897196,0.61298701,0.44782609,0.55113636,0.70762712,0.6407767,0.41847826,0.58490566,0.16086957,0.17826087,0.33913043,"Aroldis Chapman",10233,547973
"Seranthony Domínguez","PHI",0.29571984,0.67865707,0.46723953,0.46710526,0.77031802,0.66436782,0.44790548,0.62337662,0.15682062,0.1783029,0.33512352,"Seranthony Dominguez",19249,622554
"JT Chargois","LAD",0.33451957,0.58928571,0.44752475,0.46808511,0.87121212,0.70353982,0.44356436,0.60740741,0.13267327,0.2019802,0.33465347,"JT Chargois",13767,608638
"Jace Fry","CHW",0.34724858,0.57692308,0.44107744,0.45355191,0.84285714,0.66157761,0.40852974,0.61682243,0.14927048,0.18518519,0.33445567,"Jace Fry",16159,605240
"Craig Kimbrel","BOS",0.33664773,0.67567568,0.46084608,0.42194093,0.80363636,0.62695313,0.36633663,0.56275304,0.17191719,0.16111611,0.3330333,"Craig Kimbrel",6655,518886
"Collin McHugh","HOU",0.32492582,0.61320755,0.45182724,0.51598174,0.83384615,0.70588235,0.44019934,0.61837456,0.13289037,0.19933555,0.33222591,"Collin McHugh",7531,543521
"Blake Treinen","OAK",0.42835131,0.66470588,0.53235548,0.4676259,0.81415929,0.65802269,0.44003451,0.55238095,0.18205349,0.15012942,0.33218292,"Blake Treinen",12572,595014
"Taylor Rogers","MIN",0.32046332,0.59488273,0.4508612,0.52409639,0.8781362,0.74606742,0.4751773,0.64230769,0.11437247,0.21659919,0.33097166,"Taylor Rogers",13449,573124
"Matt Barnes","BOS",0.2764977,0.60393873,0.41155235,0.44444444,0.77898551,0.64692982,0.41245487,0.55849057,0.14517583,0.18575293,0.33092876,"Matt Barnes",12863,598264
"Craig Stammen","SDP",0.3764881,0.63838384,0.48757498,0.52964427,0.85443038,0.71001757,0.42416452,0.71608833,0.14138817,0.18766067,0.32904884,"Craig Stammen",7274,489334
"Corbin Burnes","MIL",0.3220339,0.67391304,0.49211909,0.47368421,0.79569892,0.68683274,0.48336252,0.57236842,0.15411559,0.17338004,0.32749562,"Corbin Burnes",19361,669203
"Max Scherzer","WSN",0.35764834,0.70048309,0.52018322,0.53881279,0.775,0.68959824,0.47409104,0.65704388,0.16146579,0.16518752,0.32665331,"Max Scherzer",3137,453286
"Carlos Carrasco","CLE",0.36605081,0.67502021,0.49477939,0.4637224,0.86227545,0.69026549,0.4166386,0.64923469,0.15319865,0.17171717,0.32491582,"Carlos Carrasco",6632,471911
"José Leclerc","TEX",0.31636364,0.67101828,0.4619507,0.47701149,0.73151751,0.6287703,0.41050375,0.57399103,0.17148982,0.15326902,0.32475884,"Jose Leclerc",14524,600917
"Reyes Moronta","SFG",0.29245283,0.59051724,0.41818182,0.46236559,0.81386861,0.67173913,0.42181818,0.55725191,0.13727273,0.18636364,0.32363636,"Reyes Moronta",14966,606625
"Keone Kela","- - -",0.30128205,0.60613811,0.44004657,0.4893617,0.82700422,0.7010582,0.45518044,0.51886792,0.13154831,0.19208382,0.32363213,"Keone Kela",14696,605309
"Patrick Corbin","ARI",0.37991266,0.64292322,0.47040102,0.52618135,0.82733813,0.66779432,0.34404838,0.64375,0.15626989,0.16709102,0.32336092,"Patrick Corbin",9323,571578
"Domingo Germán","NYY",0.35314685,0.64696223,0.47511929,0.54785479,0.79441624,0.68723099,0.41513292,0.61866667,0.14860259,0.17450579,0.32310838,"Domingo German",17149,593334
"Justin Verlander","HOU",0.3463469,0.6878825,0.50919171,0.57487923,0.79359431,0.71575931,0.47680187,0.68907563,0.144733,0.17799825,0.32273125,"Justin Verlander",8700,434378
"Brad Peacock","HOU",0.2876304,0.65082645,0.43982684,0.49222798,0.81587302,0.69291339,0.41904762,0.62867647,0.1349481,0.18771626,0.32266436,"Brad Peacock",5401,502748
"Ken Giles","- - -",0.37046005,0.73480663,0.54064516,0.50326797,0.81954887,0.70405728,0.46709677,0.66037736,0.16,0.16258065,0.32258065,"Ken Giles",12910,571704
"Shohei Ohtani","LAA",0.27385892,0.66307278,0.44314185,0.40909091,0.78861789,0.65608466,0.43493552,0.54976303,0.15240328,0.16998828,0.32239156,"Shohei Ohtani",19755,660271
"John Brebbia","STL",0.2962963,0.6657754,0.46218487,0.64705882,0.7751004,0.72987013,0.44897959,0.70334928,0.12484994,0.19687875,0.32172869,"John Brebbia",12777,605154
"Aaron Nola","PHI",0.33202026,0.64181185,0.47042341,0.60847458,0.81867535,0.73659828,0.44676214,0.69434416,0.12391034,0.19769614,0.32160648,"Aaron Nola",16149,605400
"Corey Knebel","MIL",0.26415094,0.66448802,0.44994944,0.57142857,0.76721311,0.70561798,0.46410516,0.56950673,0.13245703,0.18907988,0.32153691,"Corey Knebel",15010,608349
"José Castillo","SDP",0.31412104,0.63157895,0.45727848,0.52293578,0.79444444,0.69204152,0.45094937,0.71333333,0.14082278,0.18037975,0.32120253,"Jose Castillo",17169,620454
"A.J. Cole","- - -",0.32364341,0.63157895,0.45039909,0.51497006,0.81140351,0.68607595,0.41163056,0.60180995,0.14139111,0.17787913,0.31927024,"A.J. Cole",11467,595918
"Blake Snell","TBR",0.33093126,0.64991023,0.45270733,0.50083752,0.80248619,0.666162,0.38176833,0.57142857,0.15113091,0.16758053,0.31871145,"Blake Snell",13543,605483
"Chris Devenski","HOU",0.33554084,0.6873065,0.48195876,0.55263158,0.8018018,0.70053476,0.41623711,0.6122449,0.1443299,0.17396907,0.31829897,"Chris Devenski",12763,606965
"José Alvarado","TBR",0.29238754,0.59782609,0.42774566,0.46745562,0.83636364,0.69594595,0.44315992,0.5513308,0.1300578,0.18786127,0.31791908,"Jose Alvarado",17780,621237
"Chaz Roe","TBR",0.28773585,0.61494253,0.43523316,0.59016393,0.8411215,0.75,0.4507772,0.57142857,0.10852713,0.20930233,0.31782946,"Chaz Roe",9866,475054
"Gerrit Cole","HOU",0.32076566,0.68819309,0.49370586,0.55153707,0.8,0.71455224,0.47067854,0.63454318,0.14092723,0.17684986,0.3177771,"Gerrit Cole",13125,543037
"Shane Bieber","CLE",0.30916844,0.63898501,0.46759003,0.57241379,0.85379061,0.757109,0.48033241,0.66391753,0.11357341,0.20387812,0.31745152,"Shane Bieber",19427,669456
"Tony Sipp","HOU",0.29268293,0.69767442,0.45933014,0.5,0.82222222,0.70138889,0.41148325,0.61589404,0.13716108,0.18022329,0.31738437,"Tony Sipp",8280,448609
"Caleb Ferguson","LAD",0.28229665,0.67475728,0.47710843,0.6779661,0.80215827,0.76515152,0.49638554,0.61881188,0.11204819,0.20481928,0.31686747,"Caleb Ferguson",19349,657571
"Will Harris","HOU",0.34587814,0.62006079,0.4475761,0.49740933,0.87254902,0.69017632,0.37091319,0.6,0.13866967,0.17812852,0.3167982,"Will Harris",3192,501789
"David Robertson","NYY",0.30027933,0.65598291,0.44087838,0.47906977,0.84690554,0.6954023,0.39527027,0.56183746,0.13429054,0.18158784,0.31587838,"David Robertson",8241,502085
"Trevor Bauer","CLE",0.31400966,0.63826232,0.45005258,0.50384615,0.84162304,0.70482866,0.41955836,0.63737796,0.13284262,0.1829653,0.31580792,"Trevor Bauer",12703,545333
"Robbie Ray","ARI",0.29778096,0.62808989,0.42632269,0.50240385,0.84436494,0.69846154,0.3891561,0.58745247,0.12855269,0.18714473,0.31569742,"Robbie Ray",11486,592662
"Raisel Iglesias","CIN",0.33697348,0.67193676,0.48474281,0.56944444,0.75588235,0.68345324,0.44115083,0.59450172,0.15344377,0.16216216,0.31560593,"Raisel Iglesias",17130,628452
"Steve Cishek","CHC",0.29532164,0.57082452,0.4079516,0.58910891,0.81851852,0.72033898,0.4088159,0.54513889,0.11408816,0.20138289,0.31547105,"Steve Cishek",6483,518553
"Jacob deGrom","NYM",0.37851519,0.68806699,0.51666148,0.57652303,0.79716024,0.70765521,0.44627842,0.66467066,0.15099626,0.16407223,0.31506849,"Jacob deGrom",10954,594798
"Diego Castillo","TBR",0.29878049,0.62593516,0.44568869,0.4829932,0.83266932,0.70351759,0.44904815,0.48198198,0.13213886,0.1825308,0.31466965,"Diego Castillo",17496,650895
"Rich Hill","LAD",0.30491196,0.64292683,0.46958175,0.66261398,0.83308042,0.77631579,0.4871673,0.65265082,0.10503802,0.20960076,0.31463878,"Rich Hill",4806,448179
"Richard Rodríguez","PIT",0.31802721,0.6875,0.49558304,0.54545455,0.80481283,0.71836007,0.48056537,0.69892473,0.13945278,0.17475728,0.31421006,"Richard Rodriguez",13549,593144
"Brad Boxberger","ARI",0.27567568,0.61666667,0.4225641,0.63398693,0.82625483,0.75485437,0.43076923,0.60851064,0.10358974,0.21025641,0.31384615,"Brad Boxberger",10133,502202
"Justin Anderson","LAA",0.25505443,0.59213759,0.38571429,0.39634146,0.80912863,0.64197531,0.38761905,0.5186722,0.13796384,0.17507136,0.3130352,"Justin Anderson",16201,605121
"Hyun Jin Ryu","LAD",0.31349782,0.64116576,0.45880452,0.61111111,0.82954545,0.74647887,0.44345719,0.58641975,0.11631664,0.19628433,0.31260097,"Hyun Jin Ryu",14444,547943
"Aaron Loup","- - -",0.3283208,0.61587302,0.45518207,0.61832061,0.83505155,0.74769231,0.44117647,0.60655738,0.11484594,0.19747899,0.31232493,"Aaron Loup",10343,571901
"Germán Márquez","COL",0.30713422,0.65143247,0.46891026,0.4980315,0.85445026,0.73069036,0.46987179,0.64626683,0.12624159,0.18551746,0.31175905,"German Marquez",15038,608566
"Jeremy Jeffress","MIL",0.33775811,0.64915572,0.4748142,0.55895197,0.8150289,0.71304348,0.44013212,0.50167224,0.13625103,0.17423617,0.3104872,"Jeremy Jeffress",9490,502026
"Brandon Workman","BOS",0.23809524,0.61168385,0.4058642,0.49411765,0.87078652,0.74904943,0.44907407,0.58682635,0.10185185,0.20833333,0.31018519,"Brandon Workman",11428,519443
"Pedro Strop","CHC",0.38721805,0.66666667,0.49598163,0.47087379,0.85840708,0.67361111,0.38920781,0.575,0.16188289,0.14810563,0.30998852,"Pedro Strop",4070,467008
"Max Fried","ATL",0.27678571,0.62553191,0.42031524,0.49462366,0.82312925,0.69583333,0.41155867,0.57746479,0.12784588,0.1821366,0.30998249,"Max Fried",13743,608331
"Masahiro Tanaka","NYY",0.37603878,0.69601677,0.50333611,0.57642726,0.8373494,0.71996686,0.39783153,0.68188976,0.14095079,0.16889074,0.30984153,"Masahiro Tanaka",15764,547888
"Robert Stock","SDP",0.25449102,0.63272727,0.42528736,0.58823529,0.85057471,0.76447876,0.45155993,0.62650602,0.1001642,0.20853859,0.30870279,"Robert Stock",6576,476594
"Matt Strahm","SDP",0.30038023,0.67372881,0.47695391,0.56329114,0.82075472,0.73529412,0.47294589,0.66530612,0.12625251,0.18236473,0.30861723,"Matt Strahm",13799,621381
"Charlie Morton","HOU",0.2883187,0.63545982,0.44419643,0.55269321,0.83050847,0.73115578,0.44903274,0.61007194,0.11941964,0.1889881,0.30840774,"Charlie Morton",4676,450203
"Noé Ramirez","LAA",0.30731707,0.64157706,0.44267054,0.59126984,0.85195531,0.7442623,0.40493469,0.55524079,0.11312545,0.19506889,0.30819434,"Noe Ramirez",12800,598287
"Arodys Vizcaíno","ATL",0.3030303,0.70397112,0.4765625,0.5,0.81025641,0.69836066,0.4328125,0.60126582,0.14375,0.1640625,0.3078125,"Arodys Vizcaino",5498,527055
"Kyle Hendricks","CHC",0.32822628,0.58197932,0.44083907,0.70556553,0.85152284,0.79107807,0.44378892,0.65024631,0.09210095,0.21566699,0.30776794,"Kyle Hendricks",12049,543294
"Jeurys Familia","- - -",0.33073323,0.65880218,0.48238255,0.45283019,0.85399449,0.70608696,0.46224832,0.54635762,0.14165968,0.16512992,0.30678961,"Jeurys Familia",5114,544727
"Kenta Maeda","LAD",0.33908542,0.6969697,0.49463415,0.50636132,0.83413849,0.70710059,0.43463415,0.63157895,0.14480741,0.16187226,0.30667967,"Kenta Maeda",18498,628317
"Trevor Hildenberger","MIN",0.34487952,0.6653144,0.48141746,0.56331878,0.84146341,0.72710952,0.42610199,0.57366771,0.13126079,0.17530225,0.30656304,"Trevor Hildenberger",17002,657610
"Xavier Cedeño","- - -",0.29428571,0.63900415,0.43485618,0.50485437,0.83766234,0.70428016,0.40778342,0.6,0.1285956,0.17766497,0.30626058,"Xavier Cedeno",36,458584
"Adam Morgan","PHI",0.30652174,0.62820513,0.45411765,0.55319149,0.84081633,0.7357513,0.45882353,0.55140187,0.12,0.18588235,0.30588235,"Adam Morgan",12580,605388
"Kazuhisa Makita","SDP",0.26923077,0.70508475,0.49053356,0.71428571,0.75961538,0.74736842,0.50774527,0.63758389,0.12392427,0.18072289,0.30464716,"Kazuhisa Makita",19757,628318
"Lance McCullers Jr.","HOU",0.32423756,0.63457077,0.45113852,0.50990099,0.84095064,0.70031546,0.40891841,0.59772296,0.13519924,0.16935484,0.30455408,"Lance McCullers Jr.",14120,621121
"Jon Gray","COL",0.28122956,0.65984252,0.45301894,0.48604651,0.85083532,0.72712934,0.45373348,0.63257066,0.12357143,0.18071429,0.30428571,"Jon Gray",14916,592351
"Seunghwan Oh","- - -",0.36227545,0.70588235,0.5081826,0.61157025,0.77873563,0.71016949,0.42463394,0.6459854,0.14716007,0.15662651,0.30378657,"Seunghwan Oh",18719,493200
"Corey Kluber","CLE",0.34991799,0.6572909,0.48050314,0.559375,0.88738739,0.75,0.42484277,0.63182898,0.12008802,0.18359007,0.30367809,"Corey Kluber",2429,446372
"Luis García","PHI",0.30684327,0.68810289,0.46204188,0.50359712,0.80373832,0.68555241,0.40706806,0.61764706,0.14528796,0.15837696,0.30366492,"Luis Garcia",6984,472610
"Zack Greinke","ARI",0.34648457,0.62024291,0.45174346,0.67737226,0.83420366,0.7601654,0.38449564,0.66984505,0.10834371,0.19489415,0.30323786,"Zack Greinke",1943,425844
"Sean Doolittle","WSN",0.37082067,0.76975945,0.55806452,0.59836066,0.75,0.69653179,0.46935484,0.70552147,0.16935484,0.13387097,0.30322581,"Sean Doolittle",1581,448281
"Matt Shoemaker","LAA",0.33216783,0.64788732,0.46693387,0.53684211,0.84782609,0.72103004,0.42685371,0.68461538,0.13026052,0.17234469,0.30260521,"Matt Shoemaker",4776,533167
"Joey Lucchesi","SDP",0.28143214,0.63218391,0.43697868,0.57100592,0.86115702,0.75715801,0.44346617,0.58941606,0.10611677,0.19555144,0.30166821,"Joey Lucchesi",19320,664192
"Oliver Drake","- - -",0.29411765,0.70308123,0.47303922,0.55555556,0.80876494,0.72020725,0.4375,0.58851675,0.13219094,0.16891065,0.30110159,"Oliver Drake",8823,543118
"Sergio Romo","TBR",0.33096591,0.65258216,0.45221239,0.58798283,0.81654676,0.71232877,0.37699115,0.63028169,0.1300885,0.17079646,0.30088496,"Sergio Romo",9817,489265
"Erik Goeddel","- - -",0.3740458,0.67068273,0.48909657,0.53061224,0.79640719,0.67197452,0.38785047,0.58064516,0.16043614,0.14018692,0.30062305,"Erik Goeddel",11712,592340
"Steven Wright","BOS",0.27292111,0.65915493,0.43932039,0.7265625,0.83760684,0.79834254,0.43082524,0.60538117,0.08859223,0.21116505,0.29975728,"Steven Wright",8185,453214
"Héctor Rondón","HOU",0.29636364,0.70246085,0.47843531,0.52760736,0.82484076,0.72327044,0.44834504,0.608,0.13226453,0.16733467,0.2995992,"Hector Rondon",2391,444468
"Taylor Williams","MIL",0.30824373,0.67015707,0.45531915,0.5,0.83203125,0.69859813,0.40638298,0.59745763,0.13723404,0.16170213,0.29893617,"Taylor Williams",14899,592865
"Cam Bedrosian","LAA",0.25,0.57860262,0.39499037,0.5862069,0.90943396,0.79512195,0.44123314,0.65313653,0.08092486,0.2177264,0.29865125,"Cam Bedrosian",13360,592135
"Seth Lugo","NYM",0.31085714,0.63685637,0.4600124,0.61764706,0.87446809,0.78032345,0.45753255,0.63658537,0.10099133,0.1976456,0.29863693,"Seth Lugo",12447,607625
"Luis Severino","NYY",0.32689988,0.68340027,0.49587563,0.61070111,0.82468168,0.75047985,0.47398477,0.68974359,0.12373096,0.17449239,0.29822335,"Luis Severino",15890,622663
"Silvino Bracho","ARI",0.35272727,0.7293578,0.51926978,0.53608247,0.79874214,0.69921875,0.44219067,0.59689922,0.15618661,0.14198783,0.29817444,"Silvino Bracho",15051,611093
"Jason Vargas","NYM",0.3254565,0.60932476,0.43915003,0.63036304,0.83905013,0.74633431,0.40051513,0.63613861,0.1113973,0.18673535,0.29813265,"Jason Vargas",8044,450306
"Víctor Arano","PHI",0.36429872,0.74055416,0.52219873,0.495,0.83673469,0.69838057,0.41966173,0.59756098,0.15750529,0.14059197,0.29809725,"Victor Arano",15915,644364
"Mike Clevinger","CLE",0.30441899,0.66317261,0.46170343,0.59856631,0.82402529,0.74054413,0.43841912,0.64074074,0.11975498,0.17825421,0.29800919,"Mike Clevinger",12808,605182
"Zack Britton","- - -",0.29496403,0.60669456,0.40853659,0.48780488,0.86896552,0.69402985,0.36432927,0.49704142,0.125,0.1722561,0.2972561,"Zack Britton",3240,502154
"Jack Flaherty","STL",0.30922362,0.66944444,0.45960572,0.5472103,0.81189488,0.70815812,0.41747198,0.57235772,0.1341322,0.16312331,0.29725551,"Jack Flaherty",17479,656427
"Jake Diekman","- - -",0.30182421,0.60146699,0.4229249,0.57142857,0.83739837,0.72429907,0.4041502,0.55967078,0.11660079,0.1798419,0.29644269,"Jake Diekman",5003,518617
"Tyler Clippard","TOR",0.32838039,0.72989691,0.49654577,0.58823529,0.78813559,0.71130435,0.41882556,0.64912281,0.1433506,0.15284974,0.29620035,"Tyler Clippard",5640,461325
"Ross Stripling","LAD",0.32853285,0.65990991,0.47573787,0.6109589,0.86006826,0.76445846,0.44422211,0.68986083,0.11205603,0.18409205,0.29614807,"Ross Stripling",13273,548389
"Tony Watson","SFG",0.36078431,0.68819599,0.51407716,0.6576087,0.80582524,0.7505071,0.46819604,0.68582375,0.1282586,0.16788321,0.29614181,"Tony Watson",3132,453265
"Cody Allen","CLE",0.30333817,0.66260163,0.45300593,0.56937799,0.81288344,0.71775701,0.4165961,0.53633218,0.12774958,0.16835871,0.29610829,"Cody Allen",12183,592102
"Kirby Yates","SDP",0.38961039,0.72389791,0.52722063,0.59166667,0.75320513,0.68297101,0.41165234,0.604,0.16714422,0.12893983,0.29608405,"Kirby Yates",9073,489446
"Neil Ramírez","CLE",0.34597156,0.75617284,0.52412869,0.54794521,0.79591837,0.70332481,0.43431635,0.60555556,0.15528782,0.14056225,0.29585007,"Neil Ramirez",7677,519166
"James Paxton","SEA",0.36032689,0.70007955,0.52439493,0.55876289,0.82045455,0.72747253,0.48290434,0.6620155,0.14291202,0.15251633,0.29542835,"James Paxton",11828,572020
"Stephen Strasburg","WSN",0.324412,0.64439655,0.46182323,0.61,0.82943144,0.74148297,0.42943082,0.61029412,0.11938917,0.17584452,0.29523369,"Stephen Strasburg",10131,544931
"Chris Archer","- - -",0.33474278,0.67771639,0.48343313,0.55368421,0.84103261,0.7283237,0.43353293,0.62068966,0.13133733,0.16367265,0.29500998,"Chris Archer",6345,502042
"Andrew Heaney","LAA",0.33460076,0.67884452,0.48166969,0.60984848,0.85106383,0.75508666,0.42722323,0.65153538,0.11796733,0.17676951,0.29473684,"Andrew Heaney",15423,571760
"Kenley Jansen","LAD",0.34634146,0.7148289,0.51621385,0.66197183,0.78191489,0.7385399,0.46099912,0.65397924,0.13496933,0.1595092,0.29447853,"Kenley Jansen",3096,445276
"Nick Pivetta","PHI",0.30964798,0.66844512,0.47505271,0.58105263,0.83922463,0.74852071,0.46099789,0.629683,0.11946592,0.17498243,0.29444835,"Nick Pivetta",15454,601713
"Mike Foltynewicz","ATL",0.26750449,0.63722628,0.43406774,0.60402685,0.84306987,0.76212121,0.4505097,0.61424731,0.10325551,0.1903979,0.2936534,"Mike Foltynewicz",10811,592314
"Julio Teheran","ATL",0.29259897,0.65595463,0.42984648,0.6,0.83861671,0.73754153,0.37772224,0.60911602,0.11277659,0.18022841,0.293005,"Julio Teheran",6797,527054
"Felipe Vázquez","PIT",0.3107438,0.74204355,0.5249584,0.51595745,0.80361174,0.71790808,0.49667221,0.625,0.14808652,0.14475874,0.29284526,"Felipe Vazquez",12076,553878
"Andrew Chafin","ARI",0.31777379,0.69158879,0.45444191,0.49152542,0.84234234,0.68671679,0.36560364,0.57345972,0.14236902,0.15034169,0.29271071,"Andrew Chafin",12988,605177
"Luis Cessa","NYY",0.34532374,0.65853659,0.47301136,0.61111111,0.86243386,0.75375375,0.40767045,0.63076923,0.11647727,0.17613636,0.29261364,"Luis Cessa",13345,570666
"Kyle Barraclough","MIA",0.23304348,0.62471396,0.40217391,0.52238806,0.83150183,0.72972973,0.43181818,0.50204082,0.10869565,0.18379447,0.29249012,"Kyle Barraclough",13713,607457
"Paul Fry","BAL",0.29551451,0.62256809,0.42767296,0.60714286,0.875,0.76470588,0.40408805,0.56603774,0.10062893,0.1918239,0.29245283,"Paul Fry",15832,643316
"Luis Castillo","CIN",0.33268482,0.6933657,0.49316055,0.59649123,0.80396733,0.72627737,0.44492441,0.61440678,0.1349892,0.15694744,0.29193665,"Luis Castillo",15689,622491
"A.J. Minter","ATL",0.33559322,0.7010989,0.49473684,0.53535354,0.79937304,0.69825919,0.4354067,0.58461538,0.1492823,0.14258373,0.29186603,"A.J. Minter",18655,621345
"Garrett Richards","LAA",0.28240109,0.61724138,0.43031226,0.48792271,0.87988827,0.73628319,0.44173648,0.54938272,0.11348058,0.17821782,0.2916984,"Garrett Richards",9784,572070
"Tanner Scott","BAL",0.37108014,0.72062663,0.51097179,0.43661972,0.85507246,0.67280164,0.40020899,0.56666667,0.16718913,0.12434692,0.29153605,"Tanner Scott",17586,656945
"Cory Gearrin","- - -",0.30341113,0.61381074,0.4314346,0.58579882,0.84583333,0.73838631,0.41244726,0.59677419,0.1128692,0.17827004,0.29113924,"Cory Gearrin",7947,518715
"Brandon Morrow","CHC",0.28897338,0.72,0.48770492,0.52631579,0.83333333,0.73529412,0.46106557,0.66393443,0.12909836,0.16188525,0.29098361,"Brandon Morrow",9346,453344
"Blaine Hardy","DET",0.31782946,0.63131313,0.45394737,0.67886179,0.88533333,0.80354267,0.43421053,0.67236467,0.08918129,0.20175439,0.29093567,"Blaine Hardy",6499,543278
"Zack Godley","ARI",0.31455142,0.62510602,0.43631526,0.5426087,0.88873813,0.73704268,0.39208513,0.60176991,0.11469415,0.17586436,0.29055851,"Zack Godley",14862,643327
"Dylan Bundy","BAL",0.33489618,0.68444444,0.50087935,0.568,0.84307359,0.74648876,0.47485051,0.62,0.1269339,0.16350211,0.29043601,"Dylan Bundy",12917,605164
"Walker Buehler","LAD",0.32552083,0.66568627,0.48526703,0.62933333,0.85125184,0.77229602,0.46961326,0.63585952,0.11044639,0.17993557,0.29038196,"Walker Buehler",19374,621111
"Jesse Biddle","ATL",0.25,0.65154639,0.44225074,0.53787879,0.85443038,0.76116071,0.47877591,0.59022556,0.10562685,0.1846002,0.29022705,"Jesse Biddle",11437,592145
"Sam Freeman","ATL",0.3129771,0.63911846,0.4464487,0.51219512,0.8362069,0.7020202,0.40924464,0.52777778,0.13303269,0.156708,0.2897407,"Sam Freeman",6832,518693
"Adam Wainwright","STL",0.27252252,0.60763889,0.40437158,0.6446281,0.86857143,0.77702703,0.39344262,0.54696133,0.09016393,0.19945355,0.28961749,"Adam Wainwright",2233,425794
"Félix Peña","LAA",0.32352941,0.62394604,0.44996451,0.61742424,0.87027027,0.76498423,0.42086586,0.61696658,0.10574876,0.18381831,0.28956707,"Felix Pena",13403,570240
"Kyle Crick","PIT",0.31972789,0.64347826,0.46183206,0.61170213,0.84797297,0.75619835,0.4389313,0.52156863,0.11259542,0.17652672,0.28912214,"Kyle Crick",13182,605195
"Shawn Kelley","- - -",0.31688312,0.66956522,0.48356164,0.58196721,0.87445887,0.7733711,0.47260274,0.56842105,0.10958904,0.17945205,0.2890411,"Shawn Kelley",7773,518875
"Vince Velasquez","PHI",0.28432836,0.66755084,0.4597329,0.6167979,0.82119205,0.75264085,0.45770943,0.59206349,0.11371914,0.1752327,0.28895184,"Vince Velasquez",11189,592826
"Joe Jiménez","DET",0.30781011,0.71052632,0.48125545,0.60199005,0.78917379,0.72101449,0.43068875,0.53183521,0.1342633,0.15431561,0.2885789,"Joe Jimenez",15761,641729
"Steven Matz","NYM",0.23435226,0.63305534,0.42963238,0.63664596,0.84191617,0.78478825,0.48978834,0.56574924,0.09246194,0.19606387,0.28852581,"Steven Matz",13361,571927
"Greg Holland","- - -",0.3247012,0.65189873,0.45110024,0.5398773,0.83980583,0.70731707,0.38630807,0.5,0.13202934,0.15647922,0.28850856,"Greg Holland",7196,518813
"Edgar Santana","PIT",0.30204082,0.69703872,0.48869752,0.55405405,0.83986928,0.74669604,0.47255113,0.60885609,0.12378902,0.16469322,0.28848224,"Edgar Santana",17355,650828
"Jeffrey Springs","TEX",0.28619529,0.62641509,0.44661922,0.70588235,0.76506024,0.74501992,0.47153025,0.60283688,0.113879,0.17437722,0.28825623,"Jeffrey Springs",17677,605488
"Roberto Osuna","- - -",0.4245614,0.75609756,0.57815443,0.61983471,0.82795699,0.74592834,0.46327684,0.75333333,0.14689266,0.14124294,0.28813559,"Roberto Osuna",13764,532077
"Trevor Cahill","OAK",0.30018762,0.62793914,0.43264394,0.54375,0.85903084,0.72868217,0.40413639,0.57555556,0.11725293,0.17085427,0.2881072,"Trevor Cahill",6249,502239
