Name,Team,O-Swing%,Z-Swing%,Swing%,O-Contact%,Z-Contact%,Contact%,Zone%,F-Strike%,SwStr%,CStr%,CSW%,NameASCII,PlayerId,MLBAMID
"Brett Cecil","TOR",0.31292517,0.62867647,0.46466431,0.51086957,0.85964912,0.73764259,0.48056537,0.66242038,0.12190813,0.20141343,0.32332155,"Brett Cecil",2660,446399
"Justin Grimm","CHC",0.29545455,0.57723577,0.41137124,0.47435897,0.86384977,0.69918699,0.41137124,0.57333333,0.12251656,0.19977925,0.32229581,"Justin Grimm",11720,518748
"Kyle Hendricks","CHC",0.31762653,0.59515571,0.42921739,0.63186813,0.87209302,0.76580227,0.40208696,0.68590604,0.10006925,0.22126039,0.32132964,"Kyle Hendricks",12049,543294
"Seunghwan Oh","STL",0.36551724,0.74074074,0.53018576,0.53584906,0.73333333,0.65693431,0.43885449,0.66453674,0.18035303,0.13967767,0.3200307,"Seunghwan Oh",18719,493200
"AJ Ramos","MIA",0.27316294,0.61006289,0.41885766,0.49707602,0.83848797,0.71212121,0.43245694,0.60431655,0.11996419,0.1996419,0.31960609,"AJ Ramos",8350,573109
"Lance McCullers Jr.","HOU",0.3147914,0.6179159,0.4387145,0.4497992,0.88757396,0.70187394,0.40881913,0.56534091,0.13040238,0.18777943,0.31818182,"Lance McCullers Jr.",14120,621121
"Bruce Rondón","DET",0.3427673,0.68442623,0.4911032,0.47706422,0.80838323,0.67753623,0.4341637,0.59027778,0.15752212,0.15929204,0.31681416,"Bruce Rondon",5766,541652
"Alex Wood","LAD",0.27428571,0.59130435,0.42233503,0.56944444,0.87867647,0.77163462,0.46700508,0.65098039,0.0964467,0.22030457,0.31675127,"Alex Wood",13781,622072
"Craig Kimbrel","BOS",0.31053604,0.62436548,0.44278075,0.4702381,0.78861789,0.65942029,0.42139037,0.68181818,0.15080214,0.1657754,0.31657754,"Craig Kimbrel",6655,518886
"Noah Syndergaard","NYM",0.36516854,0.66944024,0.50273598,0.53846154,0.83389831,0.71632653,0.45212038,0.63844086,0.14207836,0.17410562,0.31618399,"Noah Syndergaard",11762,592789
"Max Scherzer","WSN",0.34709397,0.69428238,0.51448664,0.53677621,0.78991597,0.70147622,0.48213783,0.65077605,0.15324165,0.1611002,0.31434185,"Max Scherzer",3137,453286
"Héctor Rondón","CHC",0.28743961,0.65311653,0.45977011,0.65546218,0.82157676,0.76666667,0.47126437,0.72,0.10828025,0.20509554,0.3133758,"Hector Rondon",2391,444468
"Shawn Kelley","WSN",0.36342593,0.7130621,0.54505006,0.50318471,0.80780781,0.71020408,0.51946607,0.66071429,0.15656009,0.15656009,0.31312018,"Shawn Kelley",7773,518875
"Cam Bedrosian","LAA",0.26589595,0.62295082,0.43317972,0.54347826,0.83684211,0.74113475,0.46850998,0.61728395,0.11145038,0.20152672,0.3129771,"Cam Bedrosian",13360,592135
"Kelvin Herrera","KCR",0.35726496,0.68379447,0.50870761,0.55980861,0.78612717,0.7009009,0.46379468,0.64664311,0.15215399,0.1604033,0.31255729,"Kelvin Herrera",6033,516969
"Chris Devenski","HOU",0.35491607,0.66172507,0.49936548,0.61486486,0.79837067,0.72935197,0.47081218,0.64460784,0.13506658,0.1769182,0.31198478,"Chris Devenski",12763,606965
"Danny Coulombe","OAK",0.32225064,0.64156627,0.46887967,0.48412698,0.83568075,0.70501475,0.45919779,0.61139896,0.13679891,0.1751026,0.3119015,"Danny Coulombe",13293,543056
"Alex Colomé","TBR",0.34375,0.68882979,0.4953271,0.51515152,0.80694981,0.69339623,0.43925234,0.63716814,0.15116279,0.16046512,0.31162791,"Alex Colome",6661,517008
"Gavin Floyd","TOR",0.34494774,0.67379679,0.47468354,0.46464646,0.84126984,0.67555556,0.39451477,0.62096774,0.15368421,0.15789474,0.31157895,"Gavin Floyd",3886,425856
"Michael Feliz","HOU",0.29874214,0.640625,0.45121951,0.53157895,0.79573171,0.6988417,0.44599303,0.50740741,0.1358885,0.17508711,0.31097561,"Michael Feliz",11903,593140
"Addison Reed","NYM",0.31588448,0.69871795,0.51867572,0.59428571,0.8440367,0.77250409,0.52971138,0.70065789,0.11651299,0.19362951,0.3101425,"Addison Reed",10586,592665
"Felipe Vázquez","- - -",0.32751092,0.66722689,0.48517941,0.53333333,0.79093199,0.6977492,0.46411856,0.57186544,0.14528594,0.16306028,0.30834621,"Felipe Vazquez",12076,553878
"Joe Blanton","LAD",0.34274194,0.68146718,0.48177496,0.44705882,0.88668555,0.70230263,0.41045959,0.65079365,0.14162754,0.16666667,0.30829421,"Joe Blanton",4849,430599
"Tyler Lyons","STL",0.2816092,0.62424242,0.44837758,0.59183673,0.8592233,0.77302632,0.48672566,0.71657754,0.10176991,0.20648968,0.30825959,"Tyler Lyons",11334,544928
"Mike Morin","LAA",0.31336406,0.65853659,0.48104265,0.57352941,0.83333333,0.74630542,0.48578199,0.67400881,0.12146226,0.18632075,0.30778302,"Mike Morin",13442,573046
"Michael Pineda","NYY",0.35426267,0.66483947,0.48589446,0.49756098,0.86219081,0.70901639,0.42383007,0.67328042,0.14119987,0.16572754,0.30692741,"Michael Pineda",5372,501381
"Derek Law","SFG",0.27751196,0.63756614,0.44849246,0.5,0.90041494,0.77030812,0.47487437,0.62616822,0.10301508,0.20351759,0.30653266,"Derek Law",13133,571882
"Cody Allen","CLE",0.29917355,0.66666667,0.46938776,0.48618785,0.81321839,0.70132325,0.46317657,0.5530303,0.13945278,0.16681377,0.30626655,"Cody Allen",12183,592102
"Jeurys Familia","NYM",0.38354254,0.6532567,0.49717514,0.49090909,0.85923754,0.69480519,0.42130751,0.56697819,0.14896989,0.15610143,0.30507132,"Jeurys Familia",5114,544727
"Xavier Cedeño","TBR",0.35141509,0.63157895,0.45942029,0.59731544,0.82142857,0.71608833,0.38550725,0.62643678,0.1300578,0.17485549,0.30491329,"Xavier Cedeno",36,458584
"David Robertson","CHW",0.28774423,0.6433121,0.44970986,0.51851852,0.82838284,0.72043011,0.45551257,0.61423221,0.12380952,0.18095238,0.3047619,"David Robertson",8241,502085
"Will Harris","HOU",0.33779264,0.65617978,0.47363375,0.54950495,0.8390411,0.72064777,0.42665388,0.63529412,0.13205742,0.17129187,0.30334928,"Will Harris",3192,501789
"Mychal Givens","BAL",0.30938416,0.70406504,0.49653045,0.57819905,0.75750577,0.69875776,0.47417116,0.59744409,0.14854518,0.15467075,0.30321593,"Mychal Givens",10430,571710
"Trevor May","MIN",0.28965517,0.6840796,0.479092,0.49206349,0.82909091,0.72319202,0.48028674,0.62566845,0.13198573,0.17122473,0.30321046,"Trevor May",6398,543507
"Roberto Osuna","TOR",0.36933798,0.74448529,0.55187835,0.56132075,0.80740741,0.72285251,0.48658318,0.70138889,0.15079365,0.15079365,0.3015873,"Roberto Osuna",13764,532077
"Carlos Villanueva","SDP",0.31170886,0.66058394,0.47372881,0.6142132,0.8480663,0.76565295,0.46440678,0.65732087,0.10980721,0.19111484,0.30092205,"Carlos Villanueva",4138,453646
"Kenta Maeda","LAD",0.31828979,0.64836066,0.45695592,0.61007463,0.83565107,0.74453655,0.42011019,0.61731844,0.11569966,0.18498294,0.30068259,"Kenta Maeda",18498,628317
"Pat Neshek","HOU",0.37982196,0.63532764,0.51017442,0.6953125,0.84304933,0.78917379,0.51017442,0.71351351,0.10393258,0.19662921,0.3005618,"Pat Neshek",4682,450212
"Ryan Dull","OAK",0.30421687,0.66051661,0.46434494,0.57920792,0.81564246,0.73035714,0.44941957,0.63448276,0.1240756,0.17584224,0.29991783,"Ryan Dull",13974,623430
"Héctor Neris","PHI",0.33333333,0.6763285,0.49146251,0.54132231,0.76666667,0.68429003,0.4610245,0.52134146,0.1539028,0.14580265,0.29970545,"Hector Neris",11804,593576
"Yu Darvish","TEX",0.32183908,0.66195191,0.47431833,0.59285714,0.81837607,0.73395722,0.44831959,0.58173077,0.12602913,0.17352755,0.29955668,"Yu Darvish",13074,506433
"Alex Claudio","TEX",0.33181818,0.63323782,0.46514575,0.65753425,0.85067873,0.77384196,0.44233207,0.64516129,0.10519645,0.19391635,0.2991128,"Alex Claudio",12890,592222
"Joe Musgrove","HOU",0.31332083,0.64205817,0.46326531,0.58083832,0.90592334,0.78634361,0.45612245,0.6171875,0.09897959,0.2,0.29897959,"Joe Musgrove",12970,605397
"Madison Bumgarner","SFG",0.32133806,0.66708464,0.47589686,0.61829653,0.84210526,0.75853946,0.44702915,0.65241228,0.11481378,0.18314198,0.29795575,"Madison Bumgarner",5524,518516
"David Phelps","MIA",0.22164948,0.64113475,0.42133693,0.6744186,0.79867257,0.76442308,0.47602971,0.55681818,0.09819639,0.1997328,0.29792919,"David Phelps",6316,475479
"Corey Kluber","CLE",0.3429216,0.66076487,0.48383046,0.54276316,0.86709539,0.73913043,0.4433281,0.6244186,0.12605833,0.1718407,0.29789903,"Corey Kluber",2429,446372
"Tony Sipp","HOU",0.30289532,0.67975831,0.46282051,0.52941176,0.82666667,0.71468144,0.42435897,0.55384615,0.13205128,0.16538462,0.2974359,"Tony Sipp",8280,448609
"Andrew Triggs","OAK",0.30113636,0.6070529,0.43243243,0.60377358,0.86721992,0.7625,0.42918919,0.53781513,0.1022605,0.19483315,0.29709365,"Andrew Triggs",13533,592811
"Tyler Thornburg","MIL",0.31170886,0.64440079,0.4601227,0.64467005,0.79573171,0.73904762,0.44609991,0.56273764,0.11965066,0.17729258,0.29694323,"Tyler Thornburg",10688,592804
"Brad Hand","SDP",0.31111111,0.625,0.44769874,0.55952381,0.83333333,0.7258567,0.43514644,0.58241758,0.12163096,0.17484451,0.29647547,"Brad Hand",9111,543272
"Jeremy Jeffress","- - -",0.36912752,0.56372549,0.4619883,0.65454545,0.88695652,0.78987342,0.47719298,0.60995851,0.09573241,0.20069204,0.29642445,"Jeremy Jeffress",9490,502026
"Nate Jones","CHW",0.35538752,0.69593148,0.51506024,0.49468085,0.84923077,0.71929825,0.4688755,0.63868613,0.14271556,0.15361744,0.296333,"Nate Jones",4696,518858
"Chris Archer","TBR",0.3052686,0.64853841,0.45347813,0.54314721,0.84696017,0.73074434,0.43175814,0.58588235,0.12202992,0.17424465,0.29627457,"Chris Archer",6345,502042
"Arodys Vizcaíno","ATL",0.28883495,0.67905405,0.4519774,0.49579832,0.80597015,0.690625,0.4180791,0.56043956,0.1375,0.15833333,0.29583333,"Arodys Vizcaino",5498,527055
"Edubray Ramos","PHI",0.32075472,0.64236111,0.47359736,0.53921569,0.89189189,0.76655052,0.47524752,0.5875,0.10947712,0.18627451,0.29575163,"Edubray Ramos",16086,591693
"Francisco Rodríguez","DET",0.3,0.66751269,0.45670996,0.59748428,0.81749049,0.73459716,0.42640693,0.60851064,0.12068966,0.17456897,0.29525862,"Francisco Rodriguez",1642,408061
"Luke Hochevar","KCR",0.30599369,0.70676692,0.48885077,0.49484536,0.84574468,0.72631579,0.45626072,0.62251656,0.13379074,0.16123499,0.29502573,"Luke Hochevar",6943,460024
"Jason Grilli","- - -",0.30793651,0.65753425,0.45131086,0.53092784,0.81597222,0.70124481,0.41011236,0.56573705,0.13432836,0.16044776,0.29477612,"Jason Grilli",521,276351
"Enny Romero","TBR",0.27880184,0.65951743,0.45477076,0.50413223,0.82113821,0.71662125,0.4622057,0.55882353,0.12823674,0.16646116,0.2946979,"Enny Romero",4001,544836
"Steven Matz","NYM",0.28076923,0.64434389,0.46806527,0.63356164,0.85393258,0.78984064,0.51515152,0.64899452,0.09800279,0.19647004,0.29447283,"Steven Matz",13361,571927
"Matt Bush","TEX",0.29853862,0.73969631,0.51489362,0.62937063,0.79472141,0.74586777,0.49042553,0.65843621,0.13071201,0.16365569,0.29436769,"Matt Bush",1246,456713
"Keone Kela","TEX",0.2991453,0.60498221,0.43512658,0.54285714,0.83529412,0.72363636,0.44462025,0.54666667,0.12025316,0.17405063,0.2943038,"Keone Kela",14696,605309
"Koji Uehara","BOS",0.39906103,0.71976401,0.54117647,0.55882353,0.83606557,0.72222222,0.44313725,0.65217391,0.14954486,0.1443433,0.29388817,"Koji Uehara",9227,493157
"Zach Duke","- - -",0.29827586,0.59241706,0.42215569,0.60115607,0.84,0.74231678,0.42115768,0.59302326,0.10749507,0.18639053,0.2938856,"Zach Duke",3840,435043
"Josh Fields","- - -",0.27874564,0.72380952,0.51162791,0.6,0.78508772,0.73701299,0.52325581,0.58860759,0.13278689,0.16065574,0.29344262,"Josh Fields",5070,451661
"Shane Greene","DET",0.3432282,0.64236902,0.47750511,0.58918919,0.82624113,0.73233405,0.44887526,0.58203125,0.12716175,0.16581892,0.29298067,"Shane Greene",10756,572888
"Santiago Casilla","SFG",0.32241379,0.66391185,0.45387063,0.60962567,0.87551867,0.75934579,0.38494168,0.53526971,0.10842105,0.18421053,0.29263158,"Santiago Casilla",2873,433586
"Steven Wright","BOS",0.25595238,0.66290182,0.44368737,0.70348837,0.78112713,0.7570009,0.46132265,0.55030488,0.10777244,0.18429487,0.29206731,"Steven Wright",8185,453214
"Nate Karns","SEA",0.28172043,0.62818792,0.4358209,0.55725191,0.85683761,0.74931507,0.44477612,0.57553957,0.10899345,0.18284693,0.29184038,"Nate Karns",12638,501992
"Buddy Boshers","MIN",0.3566879,0.67857143,0.49070632,0.55357143,0.89473684,0.75,0.41635688,0.56578947,0.12177122,0.1697417,0.29151292,"Buddy Boshers",8490,542953
"Sean Doolittle","OAK",0.3707483,0.76791809,0.56899489,0.63302752,0.76444444,0.72155689,0.49914821,0.69677419,0.15630252,0.13445378,0.2907563,"Sean Doolittle",1581,448281
"Taylor Rogers","MIN",0.2816092,0.59578947,0.43129388,0.60544218,0.92932862,0.81860465,0.47642929,0.56439394,0.07753479,0.21272366,0.29025845,"Taylor Rogers",13449,573124
"J.P. Howell","LAD",0.26666667,0.58583106,0.40022805,0.58823529,0.89767442,0.77777778,0.41847206,0.59090909,0.08833522,0.2015855,0.28992072,"J.P. Howell",8245,434442
"Robbie Ross Jr.","BOS",0.26171875,0.64096916,0.43995859,0.65671642,0.80412371,0.75764706,0.4699793,0.57142857,0.10662526,0.18322981,0.28985507,"Robbie Ross Jr.",6819,543726
"Brad Brach","BAL",0.35278515,0.7150838,0.50348567,0.56766917,0.79947917,0.70461538,0.41595662,0.60128617,0.14826255,0.14131274,0.28957529,"Brad Brach",6627,542960
"Jim Johnson","ATL",0.27708703,0.58044807,0.41840607,0.69230769,0.88421053,0.81632653,0.4658444,0.56766917,0.07685009,0.21252372,0.28937381,"Jim Johnson",3656,462382
"Robbie Ray","ARI",0.28964692,0.66108506,0.46491783,0.58471074,0.83181358,0.75050986,0.47187105,0.55670103,0.11555416,0.17380353,0.28935768,"Robbie Ray",11486,592662
"Mark Melancon","- - -",0.35555556,0.65296804,0.48289345,0.625,0.88111888,0.77327935,0.42815249,0.65925926,0.10948192,0.17986315,0.28934506,"Mark Melancon",4264,453343
"Oliver Pérez","WSN",0.24369748,0.5960452,0.41912799,0.52873563,0.89099526,0.7852349,0.4978903,0.53296703,0.08852006,0.20055325,0.28907331,"Oliver Perez",1514,424144
"Fernando Rodney","- - -",0.30460624,0.62284483,0.43447669,0.55609756,0.80968858,0.70445344,0.40809147,0.57597173,0.12706701,0.1618799,0.28894691,"Fernando Rodney",494,407845
"Erik Goeddel","NYM",0.31714286,0.65232975,0.46581876,0.59459459,0.84615385,0.75085324,0.44356121,0.61783439,0.11587302,0.17301587,0.28888889,"Erik Goeddel",11712,592340
"Kirby Yates","NYY",0.27209302,0.67486339,0.45728643,0.66666667,0.78137652,0.74450549,0.45979899,0.63586957,0.11625,0.1725,0.28875,"Kirby Yates",9073,489446
"Pedro Báez","LAD",0.3375,0.73977695,0.52122241,0.60648148,0.7839196,0.72149837,0.45670628,0.63389831,0.14516129,0.1434635,0.28862479,"Pedro Baez",5420,520980
"Carlos Carrasco","CLE",0.36108949,0.66736402,0.49174476,0.6012931,0.86677116,0.75499093,0.42659527,0.61769616,0.12016021,0.1682243,0.28838451,"Carlos Carrasco",6632,471911
"Cory Gearrin","SFG",0.31642512,0.66031746,0.46502058,0.59541985,0.85096154,0.75221239,0.43209877,0.58375635,0.1147541,0.17349727,0.28825137,"Cory Gearrin",7947,518715
"Louis Coleman","LAD",0.29566855,0.64571429,0.43473326,0.56050955,0.81858407,0.71279373,0.39727582,0.62559242,0.12373453,0.16422947,0.287964,"Louis Coleman",9720,488786
"Chris Sale","CHW",0.33258929,0.66278357,0.48992112,0.65436242,0.83163737,0.76863447,0.47648262,0.62183021,0.11308656,0.17487613,0.28796269,"Chris Sale",10603,519242
"Blake Snell","TBR",0.29669261,0.61337209,0.42365967,0.63606557,0.81990521,0.74277854,0.4009324,0.57605985,0.10897436,0.17890443,0.28787879,"Blake Snell",13543,605483
"David Price","BOS",0.32911392,0.70595168,0.50709713,0.66666667,0.81552588,0.76454446,0.47230726,0.64879075,0.11933241,0.16828929,0.2876217,"David Price",3184,456034
"Ryan Weber","ATL",0.25746269,0.62641509,0.44090056,0.75362319,0.92771084,0.87659574,0.49718574,0.63057325,0.05380334,0.23376623,0.28756957,"Ryan Weber",10160,543901
"Michael Tonkin","MIN",0.28612717,0.6722973,0.46417445,0.63131313,0.82663317,0.76174497,0.46105919,0.6,0.11033411,0.17715618,0.28749029,"Michael Tonkin",10315,543859
"Brandon Kintzler","MIN",0.33755274,0.59259259,0.44606061,0.75625,0.90865385,0.8423913,0.42545455,0.65178571,0.07004831,0.2173913,0.28743961,"Brandon Kintzler",9939,445213
"Justin Verlander","DET",0.34284309,0.69631902,0.5001365,0.64705882,0.82819383,0.75927948,0.44499044,0.64230343,0.12022901,0.16684842,0.28707743,"Justin Verlander",8700,434378
"Raisel Iglesias","CIN",0.2986627,0.62433862,0.44758065,0.60199005,0.81920904,0.74054054,0.45725806,0.53538462,0.11566265,0.17108434,0.28674699,"Raisel Iglesias",17130,628452
"Kevin Siegrist","STL",0.25352113,0.65611814,0.43666027,0.63888889,0.81672026,0.76043956,0.45489443,0.58870968,0.10380952,0.18285714,0.28666667,"Kevin Siegrist",8180,543779
"Chasen Shreve","NYY",0.36467236,0.66972477,0.48154657,0.5625,0.82876712,0.70437956,0.3831283,0.61971831,0.14235501,0.14411248,0.28646749,"Chasen Shreve",10855,592741
"Joe Smith","- - -",0.32714617,0.61455526,0.46009975,0.67375887,0.89912281,0.81300813,0.46259352,0.65898618,0.08466258,0.20122699,0.28588957,"Joe Smith",3281,501925
"Fernando Abad","- - -",0.23267327,0.5924933,0.40540541,0.71276596,0.85520362,0.81269841,0.48005148,0.61111111,0.0752551,0.21045918,0.28571429,"Fernando Abad",4994,472551
"Nick Tropeano","LAA",0.28995757,0.68263473,0.45281457,0.52682927,0.83918129,0.72212066,0.4147351,0.60810811,0.12530915,0.15993405,0.2852432,"Nick Tropeano",12385,607374
"Danny Duffy","KCR",0.32106038,0.70570793,0.51274474,0.61009174,0.81302521,0.74927954,0.49833764,0.62243502,0.1285556,0.15589213,0.28444773,"Danny Duffy",3542,518633
"Francisco Liriano","- - -",0.29958799,0.61939616,0.4247851,0.52652259,0.88626292,0.73187184,0.39147564,0.55540356,0.11385607,0.17042607,0.28428213,"Francisco Liriano",3201,434538
"Matt Barnes","BOS",0.28920863,0.6064257,0.42162615,0.60199005,0.83774834,0.74353877,0.41743504,0.58188153,0.10794979,0.17573222,0.28368201,"Matt Barnes",12863,598264
"Collin McHugh","HOU",0.33084862,0.65365507,0.47510308,0.6169844,0.87187839,0.77369826,0.44687599,0.66959799,0.10731244,0.17632162,0.28363406,"Collin McHugh",7531,543521
"Corey Knebel","MIL",0.22769231,0.61151079,0.40464345,0.7027027,0.85294118,0.80737705,0.46102819,0.6137931,0.07679739,0.20588235,0.28267974,"Corey Knebel",15010,608349
"Brad Peacock","HOU",0.25660377,0.59471366,0.41260163,0.61764706,0.9037037,0.80788177,0.46138211,0.58267717,0.07926829,0.20325203,0.28252033,"Brad Peacock",5401,502748
"Joakim Soria","KCR",0.28322785,0.6916221,0.47527242,0.62569832,0.80670103,0.74955908,0.47024308,0.62798635,0.11902766,0.16345348,0.28248114,"Joakim Soria",6941,465657
"Rubby De La Rosa","ARI",0.27021277,0.65274151,0.44196952,0.52755906,0.884,0.76392573,0.44900352,0.53153153,0.10385064,0.17852975,0.2823804,"Rubby De La Rosa",3862,523989
"Dallas Keuchel","HOU",0.30102696,0.6299639,0.43773443,0.62686567,0.88538682,0.781491,0.4156039,0.63338088,0.09550562,0.18651685,0.28202247,"Dallas Keuchel",9434,572971
"Jason Hammel","CHC",0.30530669,0.65273038,0.46054136,0.60948081,0.87712418,0.77897351,0.44681662,0.59971098,0.10179184,0.17994663,0.28173847,"Jason Hammel",4538,434628
"Mike Foltynewicz","ATL",0.32616487,0.65562249,0.48153409,0.68131868,0.85298622,0.79154376,0.47159091,0.63428571,0.1,0.18160377,0.28160377,"Mike Foltynewicz",10811,592314
"Daniel Norris","DET",0.28298887,0.65775401,0.45966387,0.61235955,0.84823848,0.7714808,0.47142857,0.64569536,0.10504202,0.17647059,0.28151261,"Daniel Norris",13475,596057
"Peter Moylan","KCR",0.33962264,0.60942761,0.45958084,0.66666667,0.87845304,0.79153094,0.44461078,0.57591623,0.09580838,0.18562874,0.28143713,"Peter Moylan",4891,493247
"Julio Urías","LAD",0.30012151,0.65261383,0.44774011,0.67206478,0.83204134,0.76971609,0.41878531,0.62797619,0.10310734,0.1779661,0.28107345,"Julio Urias",14765,628711
"Mike Montgomery","- - -",0.30867052,0.63636364,0.44777112,0.56554307,0.8546798,0.73997028,0.42448436,0.55797101,0.11632518,0.16457369,0.28089888,"Mike Montgomery",4869,543557
"Michael Lorenzen","CIN",0.30864198,0.62857143,0.45695364,0.6,0.9,0.79130435,0.46357616,0.61881188,0.09536424,0.18543046,0.2807947,"Michael Lorenzen",14843,547179
"Jake Arrieta","CHC",0.29631761,0.64978292,0.45288462,0.60582524,0.86080178,0.76786978,0.44294872,0.58993711,0.1049936,0.17573624,0.28072983,"Jake Arrieta",4153,453562
"Matt Shoemaker","LAA",0.35026139,0.71036315,0.5149919,0.56503198,0.85037406,0.74508261,0.45745543,0.68562874,0.13085622,0.14983845,0.28069467,"Matt Shoemaker",4776,533167
"Enrique Burgos","ARI",0.2627551,0.66770186,0.44537815,0.55339806,0.80930233,0.72641509,0.45098039,0.52247191,0.11852861,0.16212534,0.28065395,"Enrique Burgos",3895,542609
"Danny Farquhar","TBR",0.40096618,0.61507937,0.48198198,0.54819277,0.86451613,0.70093458,0.37837838,0.53797468,0.14328358,0.13731343,0.28059701,"Danny Farquhar",8501,543144
"John Lackey","CHC",0.32992327,0.67498051,0.48542325,0.58333333,0.87066975,0.7633864,0.45064981,0.68048128,0.11461619,0.1657904,0.28040659,"John Lackey",1507,407793
"Drew Pomeranz","- - -",0.31047619,0.64274322,0.45775893,0.61349693,0.84367246,0.75675676,0.44326617,0.56330014,0.11087645,0.16930658,0.28018303,"Drew Pomeranz",11426,519141
"Vince Velasquez","PHI",0.30904523,0.65187377,0.46648551,0.63143631,0.83055976,0.7592233,0.45923913,0.59709619,0.11206507,0.16809761,0.28016268,"Vince Velasquez",11189,592826
"James Paxton","SEA",0.31992149,0.69923996,0.5,0.58588957,0.85403727,0.76391753,0.47474227,0.62426614,0.1174359,0.1625641,0.28,"James Paxton",11828,572020
"Tommy Hunter","- - -",0.32188841,0.65306122,0.4916318,0.64,0.8875,0.80851064,0.5125523,0.65467626,0.0931677,0.1863354,0.27950311,"Tommy Hunter",1157,488984
"Brandon Maurer","SDP",0.30769231,0.684803,0.47394541,0.60576923,0.83287671,0.7504363,0.44086022,0.6,0.11635476,0.16273393,0.27908869,"Brandon Maurer",4878,543506
