Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Marco Gonzales","SEA",5.065573770491803,2.459016393442623,2.06,1.4754098360655739,0.13154534,0.06385696,0.06768838,0.26721763085399447,1.3333333333333333,0.2765598650927487,0.73684211,113.15907738226292,133.25559739622753,124.47838179619389,4.131147540983607,5.052321712045722,-0.9211741710621153,4.895000043006543,4.993081144729815,"Marco Gonzales",15467,594835
"Kyle Freeland","COL",6.75000039311768,2.7309161895819623,2.47169811,0.9790076906048544,0.17101828,0.0691906,0.10182768,0.2769010043041607,1.4083970285894396,0.3180987202925046,0.70518267,99.19568657480808,100.58882539204166,112.13475897483254,4.53435140911722,4.2116677069037465,0.32268370221347364,4.484149658198797,4.5055671984724475,"Kyle Freeland",16256,607536
"Cal Quantrill","CLE",6.182468862856866,2.2701252855802556,2.72340426,1.0143112978124547,0.16623377,0.06103896,0.10519481,0.2496493688639551,1.2075134497767317,0.2783687943262411,0.76361868,87.91430858777008,105.90463474484098,111.42781539295805,3.3810376593748486,4.121375573032211,-0.740337913657362,4.388212056503308,4.494744417904159,"Cal Quantrill",19312,615698
"Cole Irvin","OAK",6.3646408839779,1.7900552486187846,3.55555556,1.2430939226519337,0.17273954,0.048583,0.12415655,0.2492836676217765,1.160220994475138,0.27339449541284405,0.71428571,106.29687885128794,110.57055160008535,110.42210825632472,3.977900552486188,4.20635365359691,-0.22845310111072203,4.349157790271617,4.367872736346362,"Cole Irvin",19244,608344
"Jordan Lyles","BAL",7.240223463687151,2.6145251396648046,2.76923077,1.3072625698324023,0.18604651,0.06718346,0.11886305,0.27450980392156865,1.3854748603351956,0.3125,0.73770492,115.4475304539188,112.0777691894713,111.59461270222262,4.424581005586592,4.3973472027805265,0.02723380280606591,4.394689236872689,4.358104346195347,"Jordan Lyles",7593,543475
"Adam Wainwright","STL",6.714782965076371,2.535652308490378,2.64814815,0.7513043877008527,0.17808219,0.06724782,0.11083437,0.2587601078167116,1.2834783289889569,0.3018867924528302,0.75021683,93.5045804134044,93.36352246457537,102.57407419800026,3.7095654142729604,3.66025711769508,0.049308296577880384,4.096602041269963,4.3448900361788425,"Adam Wainwright",2233,425794
"Germán Márquez","COL",7.431193076664248,3.1211010921989844,2.38095238,1.4862386153328497,0.19255456,0.08087291,0.11168164,0.2598314606741573,1.3651376911205433,0.29135338345864664,0.68095238,108.37894005119797,112.42037573895595,100.6341787568972,4.9541287177761655,4.714265953744168,0.23986276403199724,4.017967312394434,4.267193287422766,"German Marquez",15038,608566
"Nick Pivetta","BOS",8.766234262568162,3.6567720066712903,2.39726027,1.3525047147962306,0.22639069,0.09443726,0.13195343,0.2517985611510791,1.3803340299154947,0.3002028397565923,0.7527881,110.82480519574322,111.56565458447888,108.20364905979693,4.558441816535444,4.420408812268617,0.13803300426682696,4.263009156211632,4.21344752981177,"Nick Pivetta",15454,601713
"José Urquidy","HOU",7.3387426206497475,2.0811359670499283,3.52631579,1.5882353432749454,0.19676946,0.05580029,0.14096916,0.24213836477987422,1.1683570341332932,0.2642706131078224,0.78914141,102.8384715130465,117.90522260688806,109.69615281460031,3.9432049901998645,4.5972180658742685,-0.654013075674404,4.3209670217459415,4.183660200662739,"Jose Urquidy",18413,664353
"José Berríos","TOR",7.796511627906977,2.354651162790698,3.31111111,1.5174418604651163,0.19787517,0.05976096,0.13811421,0.2855093256814921,1.4186046511627908,0.32755298651252407,0.70895522,136.19868896457334,115.59044722100731,106.76335685401791,5.232558139534884,4.548477513291115,0.6840806262437695,4.207078803122736,4.126712778752756,"Jose Berrios",14168,621244
"Martín Pérez","TEX",7.7470290631753524,3.1629881973911202,2.44927536,0.5042444952362655,0.20584653,0.08404385,0.12180268,0.2386058981233244,1.2580645487207838,0.2950530035335689,0.77020202,74.19450930568739,81.2368478104948,96.3734945294723,2.8879457454440662,3.265232363856016,-0.3772866184119499,3.803612988321262,4.076584866938167,"Martin Perez",6902,527048
"Kyle Gibson","PHI",7.729622735366532,2.576540911788844,3,1.288270455894422,0.2005571,0.06685237,0.13370474,0.26626323751891073,1.3359841764831044,0.30831643002028397,0.67703109,124.5087638832023,104.5809848059855,98.7619778795342,5.045725952253153,4.275452941012339,0.770273011240814,3.942076619900073,4.055962132618897,"Kyle Gibson",10123,502043
"Tyler Anderson","LAD",6.951492339419113,1.7126865184076077,4.05882353,0.7052238605207796,0.19519095,0.04809052,0.14710042,0.2183734939759036,1.0018656431207902,0.255859375,0.77790974,64.91217780075621,81.87096937811094,102.76218096458987,2.5690297776114113,3.308326518474536,-0.7392967408631246,4.104227052534496,4.038682211446776,"Tyler Anderson",12880,542881
