Name,Team,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,ERA-,FIP-,xFIP-,ERA,FIP,E-F,xFIP,SIERA,NameASCII,PlayerId,MLBAMID
"Ryan O'Rourke","NYM",6.750007040806008,20.250021122418026,0.33333333,0,0.16666667,0.5,-0.33333333,0,2.2500023469353363,0,1,0,196.81680279449748,259.5868175480063,0,8.464014951890459,-8.464014951890459,11.447826887178703,14.7275740375268,"Ryan O'Rourke",10976,594951
"Chase De Jong","MIN",0,27,0,9,0,0.33333333,-0.33333333,0.5,6,0.4,0.43478261,777.4558949602692,546.087270067848,394.69619736479393,36,25.214009475708007,10.785990524291993,18.181627121567725,12.593129574272076,"Chase De Jong",15036,608328
"Ian Kinsler","SDP",0,18,0,0,0,0.33333333,-0.33333333,0.3333333333333333,3,0.3333333333333333,1,0,280.98170125361713,277.02280262064767,0,12.214009475708007,-12.214009475708007,12.214009475708007,11.909129575957744,"Ian Kinsler",6195,435079
"Alex Reyes","STL",3.0000009536746197,18.000005722047717,0.16666667,3.0000009536746197,0.05882353,0.35294118,-0.29411765,0.18181818181818182,2.6666675143774397,0.1111111111111111,0.45454545,357.4754189637374,301.4392067697549,269.0278103298483,15.000004768373097,12.880679215326225,2.119325553046872,11.862688694971155,11.834923501914266,"Alex Reyes",15015,621052
"Hanser Alberto","BAL",0,18,0,9,0,0.28571429,-0.28571429,0.25,3,0,0.76923077,382.2339657919445,515.0463308067506,394.69619736479393,18,25.214009475708007,-7.214009475708007,18.181627121567725,11.706553601088709,"Hanser Alberto",11902,593643
"Kendrys Morales","OAK",0,18,0,0,0,0.28571429,-0.28571429,0.25,3,0.25,0.75,202.39523991103846,272.1179978279652,351.61060673318747,9,12.214009475708007,-3.214009475708007,16.192421239614486,11.26259441761189,"Kendrys Morales",8610,434778
"Ben Zobrist","CHC",9,18,0.5,0,0.2,0.4,-0.2,0,2,0,1,0,163.26478297965213,208.5062869950101,0,7.214009475708008,-7.214009475708008,9.203215357661247,11.0141740275383,"Ben Zobrist",7435,450314
"Nick Martini","OAK",9,18,0.5,0,0.2,0.4,-0.2,0,2,0,1,0,161.0946910185255,200.22654628884376,0,7.214009475708008,-7.214009475708008,9.203215357661247,11.0141740275383,"Nick Martini",12005,605361
"Michael Blazek","WSN",0,9,0,1.8,0,0.19230769,-0.19230769,0.2857142857142857,2.2,0.25,0.72916667,161.60296285571067,197.35332619693392,258.1785687719252,7.2,8.814009475708009,-1.6140094757080083,11.38594476878643,10.358680528095174,"Michael Blazek",9654,518468
"Humberto Arteaga","KCR",0,5.399989314100431,0,5.399989314100431,0,0.125,-0.125,0.2857142857142857,1.799996438033477,0.16666666666666666,1,114.45824362484977,283.2591732627295,238.74606790096178,5.399989314100431,12.813990478553219,-7.414001164452788,10.981611750459937,10.0563240275383,"Humberto Arteaga",13595,600858
"John Ryan Murphy","ARI",0,9,0,9,0,0.13636364,-0.13636364,0.5263157894736842,4.333333333333333,0.4375,0.45454545,607.655912194036,446.306004603742,306.4647286972909,27,19.214009475708007,7.785990524291993,13.50776437620322,9.644660798904523,"John Ryan Murphy",10346,571974
"Tony Barnette","CHC",0,0,0,6.750001609325793,0,0,0,0.4,1.500000357627954,0.25,1,152.30298494928277,294.1388047436165,208.0150367889377,6.750001609325793,12.964011800289708,-6.214010190963915,9.181628544358986,9.635574027538299,"Tony Barnette",3555,501817
"Brian Dozier","WSN",0,0,0,9,0,0,0,0.4,2,0.25,0,404.0074071392766,363.81832250490487,253.283279340567,18,16.214009475708007,1.785990524291993,11.170833003520965,9.635574027538299,"Brian Dozier",9810,572821
"Aaron Barrett","WSN",3.8571433826369397,15.428573530547759,0.25,3.8571433826369397,0.0625,0.25,-0.1875,0.4166666666666667,3.8571433826369397,0.4,0.65789474,346.29211044079307,293.1189334330846,266.7434728784267,15.428573530547759,13.071153675780188,2.3574198547675707,11.762308958792616,9.5602029337883,"Aaron Barrett",11243,502578
"Tyler White","HOU",5.400002059937309,13.500005149843274,0.4,10.800004119874618,0.09090909,0.22727273,-0.13636364,0.4117647058823529,3.6000013732915397,0.2727272727272727,0.625,478.74137188789285,483.2417076871478,284.1617004723944,21.600008239749236,22.11401668548859,-0.5140084457393534,13.078392649117252,9.486970731777243,"Tyler White",15564,643603
"JB Shuck","PIT",0,9,0,0,0,0.2,-0.2,0.25,2,0.25,1,0,141.04142094177283,231.01760381390696,0,6.214009475708008,-6.214009475708008,10.192421239614486,9.2260540275383,"JB Shuck",6677,543776
"Chris Ellis","KCR",0,9,0,0,0,0.2,-0.2,0.25,2,0.25,1,0,137.8286981142097,178.56685232629633,0,6.214009475708008,-6.214009475708008,8.203215357661247,9.2260540275383,"Chris Ellis",16125,595939
"Justin Dunn","SEA",6.750000643730225,12.150001158714405,0.55555556,0,0.16666667,0.3,-0.13333333,0.09523809523809523,1.6500001573562773,0.125,0.81818182,61.19424101032408,128.74401532187926,177.43711836758172,2.70000025749209,5.764009718894982,-3.0640094614028923,8.15105700488544,9.169654058688508,"Justin Dunn",19268,643290
"Dylan Moore","SEA",0,18,0,0,0,0.2,-0.2,0.625,7,0.625,0.42857143,815.9231356584864,205.25861327694452,286.63152484554513,36,9.214009475708007,26.785990524291993,13.192421239614486,9.037974027538299,"Dylan Moore",18042,664238
"José Manuel Fernández","DET",4.9090975060039295,12.272743765009825,0.4,2.4545487530019647,0.08695652,0.2173913,-0.13043478,0.35294117647058826,3.000004031446846,0.35714285714285715,0.37735849,370.56819761152974,229.74524884292924,270.70925479127845,17.181841271013756,10.577655734713902,6.604185536299854,12.457310665947173,8.921290479203492,"Jose Manuel Fernandez",14733,622774
"Jacob Rhame","NYM",7.105266724268624,12.789480103683523,0.55555556,1.4210533448537248,0.16666667,0.3,-0.13333333,0.14285714285714285,1.8947377931382998,0.13333333333333333,0.75471698,104.11025810091586,184.82613422768097,197.62331029473225,4.263160034561174,7.950853958553758,-3.6876939239925832,8.724989021472954,8.917847369987602,"Jacob Rhame",15267,642008
"Eduardo Núñez","BOS",0,0,0,9,0,0,0,0.25,1,0,1,186.12965539407026,356.09297749989486,199.7589517018669,9,16.214009475708007,-7.214009475708007,9.181627121567725,8.8645740275383,"Eduardo Nunez",6848,456488
"John Curtiss","LAA",3.85714850621175,11.57144551863525,0.33333333,0,0.08333333,0.25,-0.16666667,0.2222222222222222,2.14286028122875,0.25,0.8,82.98447248213124,132.56375908805614,190.87719737597644,3.85714850621175,6.214013869428258,-2.356865363216508,8.77156803480278,8.818178199579966,"John Curtiss",16128,595928
"Luis F. Ortiz","BAL",8.100008304127623,13.500013840212706,0.6,5.400005536085082,0.16666667,0.27777778,-0.11111111,0.3076923076923077,2.700002768042541,0.25,0.80645161,229.34061459513956,280.5173819606394,193.61186566537174,10.800011072170165,13.71402024031789,-2.914009168147725,8.897824125684021,8.740279421248996,"Luis F. Ortiz",16942,656814
"Chris Owings","KCR",0,5.399989314100431,0,10.799978628200861,0,0.08333333,-0.08333333,0.5454545454545454,4.199991688744779,0.4444444444444444,0.71428571,457.8329744993991,455.13170758103695,238.74606790096178,21.599957256401723,20.61397504336495,0.9859822130367739,10.981611750459937,8.568129577579244,"Chris Owings",10030,572008
"Xavier Cedeño","CHC",4.500002413989408,13.500007241968225,0.33333333,0,0.07692308,0.23076923,-0.15384615,0.4,3.5000018775473176,0.4444444444444444,1,0,151.88448059610934,219.76202455743623,0,6.714011353255326,-6.714011353255326,9.697821776825828,8.521213080142632,"Xavier Cedeno",36,458584
"Trevor Rosenthal","- - -",9.978261697044513,15.260870830773962,0.65384615,0,0.2,0.30588235,-0.10588235,0.2,2.413043678370242,0.2894736842105263,0.41463415,299.4005132493589,152.30367224484306,190.98683877789705,13.500001119530813,6.866183691619725,6.6338174279110875,8.552684470525513,8.50895767342149,"Trevor Rosenthal",10745,572096
"Sam Freeman","LAA",0,9,0,4.5,0,0.18181818,-0.18181818,0.3333333333333333,2.5,0.25,1,96.815076103033,270.3197998979756,178.56685232629633,4.5,12.714009475708007,-8.214009475708007,8.203215357661247,8.463193849645918,"Sam Freeman",6832,518693
"Chris Rusin","COL",0,9.000009655962813,0,9.000009655962813,0,0.11111111,-0.11111111,0.625,6.000006437308542,0.5714285714285714,0.43478261,722.6131714718806,415.7244639273365,276.28609769364425,36.00003862385125,19.21402664186412,16.786011981987134,12.181636742788005,8.399845630119584,"Chris Rusin",9895,543734
"Charlie Culberson","ATL",4.5,9,0.5,0,0.1,0.2,-0.1,0.25,2,0.2857142857142857,1,0,118.92997511353667,208.26064570277336,0,5.214009475708008,-5.214009475708008,9.192421239614486,8.3897840275383,"Charlie Culberson",3298,518586
"Austin Romine","NYY",0,0,0,18,0,0,0,0.5714285714285714,4,0.4,0.83333333,587.8240820212262,622.7726023493873,242.84454233347336,27,29.214009475708007,-2.214009475708007,11.170833003520965,8.37410463606026,"Austin Romine",5491,519222
"Jimmy Herget","CIN",0,4.263158750666317,0,2.842105833777545,0,0.11538462,-0.11538462,0.34782608695652173,1.7368424539751663,0.2857142857142857,0.97560976,92.46511951005789,190.62788275067842,176.02525924805695,4.263158750666317,8.740326374719901,-4.477167624053584,7.7759144157545075,8.342884672064956,"Jimmy Herget",17556,623474
"Tim Peterson","NYM",3.681820496056175,8.590914490797742,0.42857143,1.2272734986853917,0.08571429,0.2,-0.11428572,0.25925925925925924,1.9090921090661648,0.2608695652173913,0.80882353,119.88455481165367,172.91939491747863,189.7977074356772,4.909093994741567,7.4412848600688015,-2.5321908653272347,8.381111653468027,8.066429548112275,"Tim Peterson",13946,623402
"Sean Gilmartin","BAL",3.85714850621175,7.7142970124235,0.5,7.7142970124235,0.0625,0.125,-0.0625,0.5,3.85714850621175,0.45454545454545453,0.64516129,409.5369917160532,328.58874245251764,255.35537949617958,19.285742531058748,16.071171163080507,3.214571367978241,11.748442141689733,7.985460433786942,"Sean Gilmartin",12781,543219
"Caleb Frare","CHW",10.125017803193641,13.50002373759152,0.75,3.37500593439788,0.21428571,0.28571429,-0.07142857,0.2,2.2500039562652536,0.16666666666666666,0.65217391,220.61801071751245,218.89547563056502,183.865076500367,10.125017803193641,10.339022003881311,-0.21400420068767012,8.447827501453862,7.952369933234238,"Caleb Frare",14353,621350
"Rico Garcia","COL",3,7.5,0.4,4.5,0.06666667,0.16666667,-0.1,0.36,2.3333333333333335,0.3,0.71428571,210.76194888934955,249.49028067475743,189.3783943742409,10.5,11.547342809041341,-1.047342809041341,8.362685945630073,7.941367359357834,"Rico Garcia",20023,670329
